"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"992","For.catch[40]",0,0,0,0,0.001,FALSE,1,1,3000
"993","For.catch[41]",0,0,0,0,0.001,FALSE,1,1,3000
"994","For.catch[42]",0,0,0,0,0.001,FALSE,1,1.017,2683
"995","For.catch[43]",0,0,0,0,0.001,FALSE,1,1.007,3000
"996","For.catch[44]",0,0,0,0,0.001,FALSE,1,1.007,3000
"997","For.catch[45]",0,0,0,0,0.001,FALSE,1,1.008,3000
"998","For.catch[46]",0,0,0,0,0.001,FALSE,1,1.009,3000
"999","For.catch[47]",0,0,0,0,0.001,FALSE,1,1.007,3000
"1000","For.catch[48]",0,0,0,0,0.001,FALSE,1,1.006,2866
"1001","For.catch[49]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1002","For.catch[50]",0,0,0,0,0.001,FALSE,1,1.075,799
"1003","For.catch[51]",0,0,0,0,0.001,FALSE,1,1.008,2042
"1004","For.catch[52]",0,0,0,0,0.001,FALSE,1,1.008,3000
"1005","For.catch[53]",0,0,0,0,0.001,FALSE,1,1.073,3000
"1006","For.catch[54]",0,0,0,0,0.001,FALSE,1,1.017,3000
"1007","For.catch[55]",0,0,0,0,0.001,FALSE,1,1.01,3000
"1008","For.catch[56]",0,0,0,0,0.001,FALSE,1,1.001,3000
"1009","For.catch[57]",0,0,0,0,0.001,FALSE,1,1.022,3000
"1010","For.catch[58]",0,0,0,0,0.001,FALSE,1,1.009,3000
"1011","For.catch[59]",0,0,0,0,0.001,FALSE,1,1.01,3000
"1012","For.catch[60]",0,0,0,0,0.001,FALSE,1,1.01,2330
"1013","For.catch[61]",0,0,0,0,0.001,FALSE,1,1.003,2418
"1014","For.catch[62]",0,0,0,0,0.001,FALSE,1,1.004,1826
"1015","For.catch[63]",0,0,0,0,0.001,FALSE,1,1.008,3000
"1016","For.catch[64]",0,0,0,0,0.001,FALSE,1,1.011,3000
"1017","For.catch[65]",0,0,0,0,0.001,FALSE,1,1.024,1876
"1018","For.catch[66]",0,0,0,0,0.001,FALSE,1,1.007,3000
"1019","For.catch[67]",0,0,0,0,0.001,FALSE,1,1.003,3000
"1020","For.catch[68]",0,0,0,0,0.001,FALSE,1,1.009,2982
"1021","For.catch[69]",0,0,0,0,0.001,FALSE,1,1.006,2988
"1022","For.catch[70]",0,0,0,0,0.001,FALSE,1,1.009,1484
"1023","For.catch[71]",0,0,0,0,0.001,FALSE,1,1.008,3000
"1024","For.catch[72]",0,0,0,0,0.001,FALSE,1,1.005,3000
"1025","For.catch[73]",0,0,0,0,0.001,FALSE,1,1.016,3000
"1026","For.catch[74]",40.686,66.521,1.769,20.007,199.282,FALSE,1,1.002,3000
"1027","For.catch[75]",126.365,165.583,5.831,66.022,646.325,FALSE,1,1.005,3000
"1028","For.catch[76]",212.439,225.666,11.453,127.511,858.58,FALSE,1,1.001,3000
"1029","For.catch[77]",330.547,281.808,23.574,240.983,1056.174,FALSE,1,1.001,1732
"1030","For.catch[78]",406.539,298.667,37.116,333.38,1114.123,FALSE,1,1,3000
"1031","For.catch[79]",261.513,250.387,16.741,170.943,970,FALSE,1,1.002,1425
"1032","For.catch[80]",224.674,234.414,13.487,140.159,921.034,FALSE,1,1,3000
"1033","For.catch[81]",198.37,217.617,11.48,115.704,846.509,FALSE,1,1.001,3000
"1034","For.catch[82]",152.639,187.662,7.481,82.695,743.713,FALSE,1,1,3000
"1035","For.catch[83]",141.753,180.894,6.671,74.241,706.75,FALSE,1,1.001,3000
"1036","For.catch[84]",170.575,205.581,8.249,92.591,791.794,FALSE,1,1.004,1394
"1037","For.catch[85]",169.843,202.931,8.062,95.229,780.454,FALSE,1,1.001,2359
"1038","For.catch[86]",144.07,177.542,7.126,78.423,690.246,FALSE,1,1.001,3000
"1039","For.catch[87]",129.411,165.977,6.044,71.581,639.992,FALSE,1,1.004,2705
"1040","For.catch[88]",135.478,167.646,6.751,71.332,629.158,FALSE,1,1.004,2733
"1041","For.catch[89]",130.307,171.245,5.759,66.056,663.602,FALSE,1,1.004,1560
"1042","For.catch[90]",138.513,176.564,6.444,72.955,684.84,FALSE,1,1,3000
"1043","For.catch[91]",27.163,45.844,1.154,12.049,142.584,FALSE,1,1.006,3000
"1044","For.catch[92]",34.187,60.205,1.258,14.702,197.945,FALSE,1,1.003,3000
"1045","For.catch[93]",42.499,64.709,1.919,21.428,222.83,FALSE,1,1.001,3000
"1046","For.catch[94]",45.912,73.864,2.038,21.792,251.131,FALSE,1,1.004,2307
"1047","For.catch[95]",0,0,0,0,0.001,FALSE,1,1.04,1378
"1048","For.catch[96]",0,0,0,0,0.001,FALSE,1,1.005,3000
"1049","For.catch[97]",0,0,0,0,0.001,FALSE,1,1.005,3000
"1050","For.catch[98]",0,0,0,0,0.001,FALSE,1,1.014,3000
"1051","For.catch[99]",0,0,0,0,0.001,FALSE,1,1.062,3000
"1052","For.catch[100]",0,0,0,0,0.001,FALSE,1,1.023,1645
"1053","For.catch[101]",0,0,0,0,0.001,FALSE,1,1.001,3000
"1054","For.catch[102]",0,0,0,0,0.001,FALSE,1,1.003,3000
"1055","For.catch[103]",0,0,0,0,0.001,FALSE,1,1.008,3000
"1056","For.catch[104]",0,0,0,0,0.001,FALSE,1,1.008,1366
"1057","For.catch[105]",0,0,0,0,0.001,FALSE,1,1.032,3000
"1058","For.catch[106]",0,0,0,0,0.001,FALSE,1,1,3000
"1059","For.catch[107]",0,0,0,0,0.001,FALSE,1,1.04,1946
"1060","For.catch[108]",0,0,0,0,0.001,FALSE,1,1.025,926
"1061","For.catch[109]",0,0,0,0,0.001,FALSE,1,1.016,883
"1062","For.catch[110]",0,0,0,0,0.001,FALSE,1,1.004,3000
"1063","For.catch[111]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1064","For.catch[112]",0,0,0,0,0.001,FALSE,1,1.008,1397
"1065","For.catch[113]",0,0,0,0,0.001,FALSE,1,1.082,1945
"1066","For.catch[114]",0,0,0,0,0.001,FALSE,1,1.005,2752
"1067","For.catch[115]",0,0,0,0,0.001,FALSE,1,1.002,1522
"1068","For.catch[116]",0,0,0,0,0.001,FALSE,1,1.034,1031
"1069","For.catch[117]",0,0,0,0,0.001,FALSE,1,1.016,3000
"1070","For.catch[118]",0,0,0,0,0.001,FALSE,1,1.007,2010
"1071","For.catch[119]",0,0,0,0,0.001,FALSE,1,1.005,1866
"1072","For.catch[120]",0,0,0,0,0.001,FALSE,1,1.012,1139
"1073","For.catch[121]",0,0,0,0,0.001,FALSE,1,1.035,3000
"1074","For.catch[122]",0,0,0,0,0.001,FALSE,1,1.009,3000
"1075","For.catch[123]",0,0,0,0,0.001,FALSE,1,1.005,3000
"1076","For.catch[124]",0,0,0,0,0.001,FALSE,1,1.004,3000
"1077","For.catch[125]",0,0,0,0,0.001,FALSE,1,1.005,3000
"1078","For.catch[126]",0,0,0,0,0.001,FALSE,1,1.01,2981
"1079","For.catch[127]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1080","For.catch[128]",0,0,0,0,0.001,FALSE,1,1.043,792
"1081","For.catch[129]",0,0,0,0,0.001,FALSE,1,1.001,2747
"1082","For.catch[130]",0,0,0,0,0.001,FALSE,1,1.047,1814
"1083","For.catch[131]",0,0,0,0,0.001,FALSE,1,1.011,925
"1084","For.catch[132]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1085","For.catch[133]",0,0,0,0,0.001,FALSE,1,1.028,3000
"1086","For.catch[134]",0,0,0,0,0.001,FALSE,1,1.01,2046
"1087","For.catch[135]",0,0,0,0,0.001,FALSE,1,1.001,2279
"1088","Surplus[1]",0,0,0,0,0,FALSE,1,NA,1
"1089","Surplus[2]",5.132,61.593,-125.535,1.022,155.279,TRUE,0.523,1.008,860
"1090","Surplus[3]",6.904,85.173,-182.949,1.499,210.703,TRUE,0.526,1.008,642
"1091","Surplus[4]",11.329,102.69,-198.672,2.901,262.28,TRUE,0.543,1.006,525
"1092","Surplus[5]",15.196,114.503,-211.496,3.762,292.952,TRUE,0.55,1.007,521
"1093","Surplus[6]",17.68,124.875,-238.384,5.384,316.713,TRUE,0.559,1.004,783
"1094","Surplus[7]",20.865,135.16,-260.685,5.863,349.725,TRUE,0.562,1.006,557
"1095","Surplus[8]",24.044,141.969,-286.337,7.835,366.119,TRUE,0.571,1.008,430
"1096","Surplus[9]",27.076,150.346,-286.537,8.272,393.008,TRUE,0.584,1.007,539
"1097","Surplus[10]",31.605,156.487,-267.671,9.245,426.872,TRUE,0.582,1.007,493
"1098","Surplus[11]",35.64,161.628,-258.798,10.917,430.885,TRUE,0.592,1.006,406
"1099","Surplus[12]",37.907,167.77,-261.424,12.184,441.878,TRUE,0.591,1.007,371
"1100","Surplus[13]",39.711,174.271,-283.693,13.39,465.352,TRUE,0.603,1.005,375
"1101","Surplus[14]",41.599,178.908,-285.387,15.679,476.759,TRUE,0.61,1.006,369
"1102","Surplus[15]",44.973,179.396,-291.211,18.699,464.978,TRUE,0.621,1.005,435
"1103","Surplus[16]",49.342,181.973,-275.938,19.494,492.371,TRUE,0.624,1.005,488
"1104","Surplus[17]",53.271,187.513,-273.107,22.374,521.346,TRUE,0.631,1.004,615
"1105","Surplus[18]",56.914,187.975,-274.337,22.267,534.865,TRUE,0.638,1.003,733
"1106","Surplus[19]",58.645,191.044,-286.37,22.572,535.036,TRUE,0.637,1.004,571
"1107","Surplus[20]",63.249,195.567,-281.613,25.703,558.682,TRUE,0.652,1.005,459
"1108","Surplus[21]",70.022,197.073,-287.305,29.019,574.022,TRUE,0.668,1.003,588
"1109","Surplus[22]",73.765,198.753,-282.094,31.508,575.68,TRUE,0.679,1.004,515
"1110","Surplus[23]",79.279,200.514,-255.751,33.849,587.217,TRUE,0.688,1.004,528
"1111","Surplus[24]",81.81,201.865,-267.562,35.845,591.79,TRUE,0.701,1.004,523
"1112","Surplus[25]",84.576,200.387,-260.219,38.903,587.292,TRUE,0.706,1.004,496
"1113","Surplus[26]",90.75,203.388,-241.351,42.563,610.559,TRUE,0.719,1.004,516
"1114","Surplus[27]",94.46,204.593,-253.624,45.9,615.42,TRUE,0.728,1.004,456
"1115","Surplus[28]",99.578,205.425,-256.89,51.191,609.578,TRUE,0.746,1.005,443
"1116","Surplus[29]",105.267,204.753,-228.592,53.261,629.928,TRUE,0.756,1.005,466
"1117","Surplus[30]",107.525,206.174,-228.603,56.38,629.441,TRUE,0.765,1.003,556
"1118","Surplus[31]",110.737,208.135,-232.384,58.145,647.018,TRUE,0.767,1.003,619
"1119","Surplus[32]",112.168,209.103,-246.759,58.534,655.987,TRUE,0.766,1.003,629
"1120","Surplus[33]",112.511,206.982,-234.957,58.011,629.03,TRUE,0.773,1.003,670
"1121","Surplus[34]",114.025,207.702,-234.683,60.901,647.83,TRUE,0.778,1.003,684
"1122","Surplus[35]",114.15,207.889,-241.311,63.496,650.327,TRUE,0.778,1.003,596
"1123","Surplus[36]",115.285,208.211,-238.361,65.585,650.41,TRUE,0.777,1.003,614
"1124","Surplus[37]",117.893,209.448,-221.961,66.993,669.05,TRUE,0.781,1.004,520
"1125","Surplus[38]",120.77,212.138,-225.867,68.395,671.458,TRUE,0.789,1.004,466
"1126","Surplus[39]",123.316,211.796,-210.549,71.353,666.869,TRUE,0.793,1.004,452
"1127","Surplus[40]",124.164,212.515,-216.742,72.481,673.331,TRUE,0.8,1.003,604
"1128","Surplus[41]",127.123,212.737,-203.979,74.903,670.909,TRUE,0.799,1.003,729
"1129","Surplus[42]",130.659,210.923,-202.787,76.1,686.906,TRUE,0.802,1.003,701
"1130","Surplus[43]",135.091,211.107,-205.673,80.044,680.45,TRUE,0.814,1.003,751
"1131","Surplus[44]",139.472,212.47,-189.134,81.942,686.806,TRUE,0.816,1.003,798
"1132","Surplus[45]",141.621,213.516,-191.276,83.95,719.46,TRUE,0.824,1.003,934
"1133","Surplus[46]",143.669,212.6,-190.241,85.172,717.236,TRUE,0.831,1.003,834
"1134","Surplus[47]",146.561,213.905,-180.989,87.221,712.205,TRUE,0.833,1.003,973
"1135","Surplus[48]",148.545,214.92,-182.28,89.483,717.436,TRUE,0.835,1.003,973
"1136","Surplus[49]",150.675,212.54,-174.393,91.034,717.057,TRUE,0.842,1.002,1067
"1137","Surplus[50]",153.338,212.878,-164.766,94.402,719.296,TRUE,0.848,1.002,1069
"1138","Surplus[51]",155.964,212.501,-157.913,96.331,716.957,TRUE,0.844,1.001,1208
"1139","Surplus[52]",157.476,213.321,-163.669,97.94,725.88,TRUE,0.857,1.002,1195
"1140","Surplus[53]",158.763,213.336,-161.051,98.38,722.058,TRUE,0.854,1.001,1268
"1141","Surplus[54]",159.365,213.3,-158.682,100.473,723.985,TRUE,0.857,1.001,1165
"1142","Surplus[55]",159.972,211.739,-155.69,102.017,726.453,TRUE,0.858,1.002,813
"1143","Surplus[56]",160.9,212.718,-158.752,102.318,718.134,TRUE,0.863,1.002,1020
"1144","Surplus[57]",161.572,213.221,-177.731,102.576,717.239,TRUE,0.861,1.002,1045
"1145","Surplus[58]",163.78,210.353,-141.637,106.44,720.03,TRUE,0.871,1.001,1409
"1146","Surplus[59]",164.038,209.958,-143.736,106.337,722.611,TRUE,0.874,1.001,1534
"1147","Surplus[60]",166.617,209.517,-126.997,110.543,723.281,TRUE,0.874,1.001,1193
"1148","Surplus[61]",168.735,208.289,-126.599,111.463,718.175,TRUE,0.879,1.001,1198
"1149","Surplus[62]",170.246,209.566,-120.488,112.952,727.51,TRUE,0.882,1.001,1881
"1150","Surplus[63]",171.832,209.386,-126.673,113.773,716.63,TRUE,0.885,1.001,1776
"1151","Surplus[64]",173.759,209.496,-122.358,114.591,719.927,TRUE,0.887,1.001,1380
"1152","Surplus[65]",174.611,210.21,-122.451,116.999,730.836,TRUE,0.887,1.001,1347
"1153","Surplus[66]",176.572,212.373,-132.525,118.707,734.491,TRUE,0.888,1.001,1521
"1154","Surplus[67]",178.926,211.221,-123.388,120.429,728.988,TRUE,0.896,1.001,1825
"1155","Surplus[68]",180.34,210.425,-112.328,123.715,728.879,TRUE,0.896,1.001,2020
"1156","Surplus[69]",181.818,211.685,-119.798,124.23,741.603,TRUE,0.897,1.001,1519
"1157","Surplus[70]",183.805,211.275,-100.474,125.129,739.322,TRUE,0.904,1.001,1392
"1158","Surplus[71]",185.076,212.192,-94.223,125.4,740.798,TRUE,0.91,1.001,1683
"1159","Surplus[72]",186.418,211.817,-91.463,124.678,735.038,TRUE,0.909,1.001,1484
"1160","Surplus[73]",189.816,212.375,-93.865,130.022,738.333,TRUE,0.913,1.001,1574
"1161","Surplus[74]",191.553,211.738,-90.628,130.524,748.73,TRUE,0.917,1.001,1260
"1162","Surplus[75]",194.361,210.771,-80.484,133.544,746.968,TRUE,0.919,1.001,1088
"1163","Surplus[76]",197.141,209.755,-72.554,136.056,740.837,TRUE,0.928,1.001,1283
"1164","Surplus[77]",201.268,208.896,-70.294,140.705,736.866,TRUE,0.938,1.001,1476
"1165","Surplus[78]",205.198,208.205,-56.384,143.64,745.087,TRUE,0.943,1.001,2031
"1166","Surplus[79]",210.49,209.252,-48.081,151.177,752.069,TRUE,0.945,1,2250
"1167","Surplus[80]",215.355,209.008,-38.242,153.44,756.351,TRUE,0.953,1,2608
"1168","Surplus[81]",218.084,207.687,-22.306,156.663,758.023,TRUE,0.957,1,2382
"1169","Surplus[82]",219.282,206.659,-22.602,157.762,759.147,TRUE,0.963,1.001,2034
"1170","Surplus[83]",221.154,206.671,-15.911,160.529,769.331,TRUE,0.964,1,2478
"1171","Surplus[84]",222.231,207.002,-11.524,161.536,769.557,TRUE,0.966,1,2364
"1172","Surplus[85]",222.782,206.224,-11.178,165.031,768.617,TRUE,0.965,1,2401
"1173","Surplus[86]",224.182,205.688,-11.609,166.343,769.603,TRUE,0.968,1,2247
"1174","Surplus[87]",223.864,204.296,-5.429,165.437,772.088,TRUE,0.971,1,2492
"1175","Surplus[88]",223.355,202.461,-5.702,166.566,762.871,TRUE,0.971,1,2639
"1176","Surplus[89]",223.183,200.632,-5.015,166.71,757.861,TRUE,0.972,1,3000
"1177","Surplus[90]",222.355,201.46,-4.087,166.159,755.655,TRUE,0.973,1,3000
"1178","Surplus[91]",220.938,199.944,-13.832,164.332,758.671,TRUE,0.971,1,3000
"1179","Surplus[92]",218.282,198.252,-22.061,166.173,740.065,TRUE,0.968,1,2904
"1180","Surplus[93]",216.396,198.721,-21.972,163.32,745.263,TRUE,0.967,1,2275
"1181","Surplus[94]",215.154,198.633,-21.532,161.488,736.13,TRUE,0.966,1,2173
"1182","Surplus[95]",213.315,197.265,-22.744,161.164,740.968,TRUE,0.965,1.001,1345
"1183","Surplus[96]",210.959,195.638,-21.94,159.269,728.583,TRUE,0.967,1.001,1127
"1184","Surplus[97]",209.4,194.077,-18.715,159.877,728.062,TRUE,0.966,1.002,859
"1185","Surplus[98]",210.334,193.559,-9.778,158.972,729.282,TRUE,0.97,1.002,959
"1186","Surplus[99]",213.632,192.199,0.234,162.756,743.623,FALSE,0.975,1.002,974
"1187","Surplus[100]",215.917,191.16,1.61,166.111,734.722,FALSE,0.975,1.002,889
"1188","Surplus[101]",221.948,189.928,11.779,172.214,725.731,FALSE,0.98,1.002,1012
"1189","Surplus[102]",225.763,190.766,15.492,176.897,725.019,FALSE,0.984,1.002,920
"1190","Surplus[103]",226.489,190.095,16.752,178.383,734.111,FALSE,0.984,1.002,976
"1191","Surplus[104]",226.322,188.995,16.013,177.446,727.589,FALSE,0.983,1.002,978
"1192","Surplus[105]",227.182,188.182,16.994,179.833,721.441,FALSE,0.985,1.002,959
"1193","Surplus[106]",228.487,186.051,17.184,181.589,720.878,FALSE,0.986,1.001,1062
"1194","Surplus[107]",230.261,184.155,20.056,185.821,715.321,FALSE,0.987,1.002,946
"1195","Surplus[108]",232.095,183.394,21.282,189.2,714.732,FALSE,0.987,1.002,922
"1196","Surplus[109]",232.185,182.354,21.352,189.352,704.654,FALSE,0.989,1.002,859
"1197","Surplus[110]",234.472,183.155,21.756,192.47,713.679,FALSE,0.989,1.002,808
"1198","Surplus[111]",237.557,184.515,22.539,194.62,720.206,FALSE,0.99,1.002,881
"1199","Surplus[112]",244.744,184.973,24.334,201.214,718.774,FALSE,0.994,1.002,1053
"1200","Surplus[113]",251.276,186.762,26.012,208.009,729.534,FALSE,0.997,1.001,1242
"1201","Surplus[114]",256.613,188.668,27.54,210.622,732.751,FALSE,0.999,1.001,1304
"1202","Surplus[115]",261.506,191.601,27.988,216.424,740.932,FALSE,0.999,1.001,1543
"1203","Surplus[116]",265.819,194.245,28.214,219.456,761.263,FALSE,1,1.001,1808
"1204","Surplus[117]",270.102,197.12,28.39,221.219,763.087,FALSE,1,1.001,2008
"1205","Surplus[118]",275.271,202.049,28.802,225.682,775.378,FALSE,1,1,2347
"1206","Surplus[119]",279.356,207.081,28.718,226.809,790.806,FALSE,1,1,2570
"1207","Surplus[120]",282.259,211.008,28.491,228.123,799,FALSE,1,1.001,2390
"1208","Surplus[121]",284.33,214.841,28.356,229.59,809.971,FALSE,1,1.001,2335
"1209","Surplus[122]",285.442,217.224,28.204,229.964,823.232,FALSE,1,1,2749
"1210","Surplus[123]",286.309,219.316,27.954,230.233,823.693,FALSE,1,1.001,2606
"1211","Surplus[124]",286.732,220.976,27.62,229.167,828.096,FALSE,1,1.001,2630
"1212","Surplus[125]",286.572,220.981,27.707,229.182,828.738,FALSE,1,1.001,2531
"1213","Surplus[126]",286.849,221.498,27.725,228.817,835.688,FALSE,1,1.001,2596
"1214","Surplus[127]",286.761,221.499,27.775,228.904,822.122,FALSE,1,1,2802
"1215","Surplus[128]",286.588,220.514,27.737,229.605,825.32,FALSE,1,1.001,2623
"1216","Surplus[129]",286.332,219.674,27.758,229.172,819.702,FALSE,1,1.001,2642
"1217","Surplus[130]",286.132,219.069,27.989,229.101,821.225,FALSE,1,1.001,2604
"1218","Surplus[131]",285.622,217.495,28.012,229.265,817.339,FALSE,1,1.001,2783
"1219","Surplus[132]",284.452,215.499,27.939,229.115,813.73,FALSE,1,1,2823
"1220","Surplus[133]",283.426,213.277,27.936,229.283,806.683,FALSE,1,1.001,2722
"1221","Surplus[134]",281.703,210.443,28.097,228.143,792.071,FALSE,1,1.001,2460
"1222","Surplus[135]",279.915,208.096,28.053,228.427,785.781,FALSE,1,1.001,2703
"1223","Tau1",0.024,0.011,0.01,0.021,0.053,FALSE,1,1,3000
"1224","CtoB[1]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1225","CtoB[2]",0,0,0,0,0.001,FALSE,1,1.01,1250
"1226","CtoB[3]",0,0,0,0,0.001,FALSE,1,1.016,2715
"1227","CtoB[4]",0,0,0,0,0.002,FALSE,1,1.008,1376
"1228","CtoB[5]",0,0,0,0,0.001,FALSE,1,1.001,1213
"1229","CtoB[6]",0,0,0,0,0.002,FALSE,1,1.005,1393
"1230","CtoB[7]",0.001,0,0,0,0.002,FALSE,1,1.005,1136
"1231","CtoB[8]",0.001,0.001,0,0,0.002,FALSE,1,1.001,1282
"1232","CtoB[9]",0.001,0.001,0,0.001,0.002,FALSE,1,1.003,954
"1233","CtoB[10]",0.001,0.001,0,0.001,0.003,FALSE,1,1.003,862
"1234","CtoB[11]",0.001,0.001,0,0.001,0.003,FALSE,1,1.003,2200
"1235","CtoB[12]",0.001,0.001,0,0.001,0.003,FALSE,1,1.003,1528
"1236","CtoB[13]",0.002,0.001,0,0.001,0.004,FALSE,1,1.002,1405
"1237","CtoB[14]",0.002,0.001,0.001,0.002,0.005,FALSE,1,1.009,454
"1238","CtoB[15]",0.003,0.002,0.001,0.002,0.007,FALSE,1,1.004,572
"1239","CtoB[16]",0.003,0.002,0.001,0.003,0.007,FALSE,1,1.002,868
"1240","CtoB[17]",0.003,0.002,0.001,0.003,0.008,FALSE,1,1.001,3000
"1241","CtoB[18]",0.003,0.002,0.001,0.002,0.007,FALSE,1,1.001,2177
"1242","CtoB[19]",0.004,0.002,0.001,0.004,0.01,FALSE,1,1,3000
"1243","CtoB[20]",0.006,0.003,0.002,0.005,0.013,FALSE,1,1.001,1297
"1244","CtoB[21]",0.006,0.003,0.002,0.006,0.014,FALSE,1,1.003,1042
"1245","CtoB[22]",0.006,0.003,0.002,0.006,0.014,FALSE,1,1.004,745
"1246","CtoB[23]",0.006,0.003,0.002,0.006,0.015,FALSE,1,1.002,2862
"1247","CtoB[24]",0.007,0.003,0.003,0.006,0.015,FALSE,1,1.002,1401
"1248","CtoB[25]",0.007,0.004,0.003,0.007,0.016,FALSE,1,1.002,1609
"1249","CtoB[26]",0.008,0.004,0.003,0.007,0.017,FALSE,1,1,3000
"1250","CtoB[27]",0.007,0.004,0.002,0.007,0.016,FALSE,1,1.002,1674
"1251","CtoB[28]",0.007,0.004,0.002,0.007,0.017,FALSE,1,1.001,1299
"1252","CtoB[29]",0.005,0.003,0.002,0.005,0.012,FALSE,1,1.003,993
"1253","CtoB[30]",0.005,0.003,0.002,0.005,0.012,FALSE,1,1.002,1279
"1254","CtoB[31]",0.004,0.002,0.001,0.004,0.01,FALSE,1,1.003,1120
"1255","CtoB[32]",0.004,0.002,0.001,0.004,0.01,FALSE,1,1.002,1160
"1256","CtoB[33]",0.005,0.003,0.002,0.005,0.012,FALSE,1,1,3000
"1257","CtoB[34]",0.005,0.003,0.002,0.005,0.012,FALSE,1,1.001,1309
"1258","CtoB[35]",0.005,0.002,0.002,0.004,0.01,FALSE,1,1.003,951
"1259","CtoB[36]",0.005,0.003,0.002,0.005,0.013,FALSE,1,1.003,1529
"1260","CtoB[37]",0.006,0.003,0.002,0.005,0.013,FALSE,1,1.001,1699
"1261","CtoB[38]",0.005,0.003,0.002,0.004,0.011,FALSE,1,1.005,732
"1262","CtoB[39]",0.005,0.002,0.001,0.004,0.011,FALSE,1,1.001,1278
"1263","CtoB[40]",0.005,0.002,0.002,0.004,0.011,FALSE,1,1.001,3000
"1264","CtoB[41]",0.005,0.003,0.002,0.004,0.011,FALSE,1,1.005,622
"1265","CtoB[42]",0.009,0.004,0.003,0.009,0.02,FALSE,1,1.002,869
"1266","CtoB[43]",0.008,0.004,0.003,0.007,0.017,FALSE,1,1.002,1148
"1267","CtoB[44]",0.007,0.003,0.003,0.006,0.016,FALSE,1,1.002,1482
"1268","CtoB[45]",0.008,0.004,0.003,0.007,0.016,FALSE,1,1.005,567
"1269","CtoB[46]",0.008,0.004,0.003,0.007,0.018,FALSE,1,1.002,2027
"1270","CtoB[47]",0.008,0.004,0.003,0.007,0.017,FALSE,1,1.001,1732
"1271","CtoB[48]",0.008,0.004,0.003,0.008,0.018,FALSE,1,1.002,1638
"1272","CtoB[49]",0.009,0.004,0.003,0.008,0.021,FALSE,1,1.006,730
"1273","CtoB[50]",0.007,0.003,0.003,0.007,0.016,FALSE,1,1.001,1431
"1274","CtoB[51]",0.007,0.003,0.003,0.006,0.016,FALSE,1,1.004,1133
"1275","CtoB[52]",0.007,0.003,0.003,0.006,0.015,FALSE,1,1.002,2902
"1276","CtoB[53]",0.007,0.003,0.003,0.006,0.015,FALSE,1,1.003,1300
"1277","CtoB[54]",0.006,0.003,0.002,0.006,0.013,FALSE,1,1.003,983
"1278","CtoB[55]",0.007,0.003,0.003,0.007,0.016,FALSE,1,1.001,2367
"1279","CtoB[56]",0.006,0.003,0.002,0.006,0.014,FALSE,1,1.003,610
"1280","CtoB[57]",0.008,0.004,0.003,0.007,0.017,FALSE,1,1,3000
"1281","CtoB[58]",0.006,0.003,0.002,0.005,0.012,FALSE,1,1.003,997
"1282","CtoB[59]",0.008,0.004,0.003,0.008,0.018,FALSE,1,1.002,1823
"1283","CtoB[60]",0.009,0.004,0.003,0.008,0.019,FALSE,1,1.002,790
"1284","CtoB[61]",0.008,0.003,0.003,0.007,0.016,FALSE,1,1.003,627
"1285","CtoB[62]",0.009,0.004,0.003,0.008,0.018,FALSE,1,1.001,3000
"1286","CtoB[63]",0.008,0.003,0.003,0.007,0.016,FALSE,1,1.002,978
"1287","CtoB[64]",0.008,0.004,0.004,0.008,0.018,FALSE,1,1.003,914
"1288","CtoB[65]",0.009,0.004,0.004,0.008,0.019,FALSE,1,1.001,2398
"1289","CtoB[66]",0.008,0.004,0.003,0.007,0.017,FALSE,1,1.003,965
"1290","CtoB[67]",0.008,0.004,0.003,0.008,0.018,FALSE,1,1.001,3000
"1291","CtoB[68]",0.007,0.003,0.003,0.006,0.015,FALSE,1,1.004,793
"1292","CtoB[69]",0.009,0.004,0.004,0.008,0.018,FALSE,1,1,3000
"1293","CtoB[70]",0.009,0.004,0.004,0.008,0.018,FALSE,1,1.001,2676
"1294","CtoB[71]",0.01,0.004,0.004,0.009,0.02,FALSE,1,1,3000
"1295","CtoB[72]",0.012,0.005,0.005,0.011,0.024,FALSE,1,1,2780
"1296","CtoB[73]",0.011,0.004,0.005,0.01,0.022,FALSE,1,1.002,1731
"1297","CtoB[74]",0.011,0.005,0.005,0.01,0.024,FALSE,1,1.002,1001
"1298","CtoB[75]",0.015,0.007,0.007,0.014,0.034,FALSE,1,1.002,982
"1299","CtoB[76]",0.016,0.009,0.006,0.014,0.038,FALSE,1,1.002,2723
"1300","CtoB[77]",0.018,0.011,0.005,0.015,0.046,FALSE,1,1.003,1311
"1301","CtoB[78]",0.024,0.012,0.009,0.022,0.054,FALSE,1,1.003,1029
"1302","CtoB[79]",0.02,0.01,0.008,0.018,0.048,FALSE,1,1.005,703
"1303","CtoB[80]",0.015,0.009,0.005,0.012,0.038,FALSE,1,1.001,3000
"1304","CtoB[81]",0.012,0.008,0.004,0.01,0.035,FALSE,1,1.002,3000
"1305","CtoB[82]",0.014,0.008,0.005,0.012,0.035,FALSE,1,1,3000
