Filename,Frame,Time..HMS.,Period,Period.time..HMS.,Length..mm.,Precision..mm.,RMS..mm.,Range..mm.,Direction..deg.,Horz..Dir...deg.,Vert..Dir...deg.,Mid.X..mm.,Mid.Y..mm.,Mid.Z..mm.,OpCode,TapeReader,Depth,Comment,Year,Dive,Transect.Number,Dive.Type,Family,Genus,Species,Code,Number,Stage,Activity,Check.ID,Comment.1,Event.Time.HH.MM.SS
SL_2022_CSEO_Dive_02_11-04-25.000.avi,60069,51:22.3,NA,NA,NA,26.878,5.328,3443.7,28.217,NA,NA,-1556.889,464.455,-3036.354,1,KelliiWood,125,N/A,2022,2,19,Line,rockfish,silvergray,157,157,45,,,NA,,NA
SL_2022_CSEO_Dive_02_11-04-25.000.avi,60922,51:50.7,NA,NA,NA,22.097,2.083,3248.531,12.265,NA,NA,-688.128,39.681,-3174.564,1,KelliiWood,125,N/A,2022,2,19,Line,rockfish,rosethorn,150,150,46,,,NA,,NA
SL_2022_CSEO_Dive_02_11-04-25.000.avi,60945,51:51.5,NA,NA,NA,52.424,3.502,4890.457,32.218,NA,NA,2375.664,1057.721,-4141.741,1,KelliiWood,125,N/A,2022,2,19,Line,rockfish,silvergray,157,157,47,,,NA,,NA
SL_2022_CSEO_Dive_02_11-04-25.000.avi,61995,52:26.5,NA,NA,NA,21.286,1.116,3157.238,32.136,NA,NA,-1626.814,406.386,-2675.16,1,KelliiWood,125,N/A,2022,2,19,Line,rockfish,rosethorn,150,150,48,,,NA,,NA
SL_2022_CSEO_Dive_02_11-04-25.000.avi,62861,52:55.4,NA,NA,NA,47.419,3.333,4551.614,31.69,NA,NA,1919.633,1409.997,-3878.674,1,KelliiWood,125,N/A,2022,2,19,Line,rockfish,silvergray,157,157,49,,,NA,,NA
SL_2022_CSEO_Dive_02_11-04-25.000.avi,64069,53:35.6,NA,NA,NA,37.144,2.454,4167.944,34.031,NA,NA,-2139.025,916.385,-3457.827,1,KelliiWood,125,N/A,2022,2,19,Line,rockfish,rosethorn,150,150,50,,,NA,,NA
SL_2022_CSEO_Dive_02_11-04-25.000.avi,67834,55:41.1,NA,NA,NA,40.902,3.602,4150.401,24.825,NA,NA,-1494.554,880.858,-3770.441,1,KelliiWood,125,N/A,2022,2,19,Line,rockfish,rosethorn,150,150,51,,,NA,,NA
SL_2022_CSEO_Dive_02_11-04-25.000.avi,69925,56:50.8,NA,NA,NA,35.901,1.332,4145.158,13.162,NA,NA,-146.962,916.179,-4039.969,1,KelliiWood,125,N/A,2022,2,19,Line,rockfish,rosethorn,150,150,52,,,NA,,NA
SL_2022_CSEO_Dive_02_11-04-25.000.avi,71906,57:56.9,NA,NA,NA,18.508,0.312,2958.752,12.357,NA,NA,175.523,596.816,-2892.614,1,KelliiWood,125,N/A,2022,2,19,Line,rockfish,rosethorn,150,150,53,,,NA,,NA
SL_2022_CSEO_Dive_02_11-04-25.000.avi,76262,00:22.1,NA,NA,NA,86.578,2.214,6192.462,22.98,NA,NA,-666.751,2301.04,-5710.275,1,KelliiWood,125,N/A,2022,2,19,Line,rockfish,silvergray,157,157,54,,,NA,,NA
SL_2022_CSEO_Dive_02_11-04-25.000.avi,77824,01:14.1,NA,NA,NA,48.311,2.813,4494.087,26.997,NA,NA,-1291.655,1563.054,-4010.65,1,KelliiWood,125,N/A,2022,2,19,Line,rockfish,rosethorn,150,150,55,,,NA,,NA
SL_2022_CSEO_Dive_02_11-04-25.000.avi,79391,02:06.4,NA,NA,NA,62.676,3.36,5130.538,25.216,NA,NA,-1831.11,1174.957,-4646.39,1,KelliiWood,125,N/A,2022,2,19,Line,rockfish,rosethorn,150,150,56,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,4354,06:32.1,NA,NA,NA,16.686,2.882,2852.314,31.25,NA,NA,1475.896,-115.784,-2438.036,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,1,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,5101,06:57.0,NA,NA,NA,22.48,0.054,3250.636,16.819,NA,NA,30.24,927.613,-3115.325,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,2,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,5368,07:05.9,NA,NA,NA,91.231,3.794,6252.43,25.658,NA,NA,1206.481,2401.039,-5645.555,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,3,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,6508,07:43.9,NA,NA,NA,66.837,2.357,5538.34,27.991,NA,NA,2559.434,434.147,-4892.241,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,4,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,8110,08:37.3,NA,NA,NA,36.379,1.101,3968.4,24.998,NA,NA,-1585.977,530.633,-3598.792,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,5,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,9289,09:16.6,NA,NA,NA,19.655,0.139,3027.755,27.842,NA,NA,1409.136,107.128,-2677.715,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,6,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,9350,09:18.7,NA,NA,NA,20.095,1.097,3027.943,13.344,NA,NA,591.601,360.209,-2947.66,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,7,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,9975,09:39.5,NA,NA,NA,36.444,0.511,4002.253,16.531,NA,NA,-737.543,852.267,-3840.273,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,8,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,12104,10:50.5,NA,NA,NA,11.991,1.059,2387.369,9.675,NA,NA,-341.294,201.525,-2354.237,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,9,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,13722,11:44.4,NA,NA,NA,22.491,0.919,3232.343,11.414,NA,NA,556.493,-328.124,-3167.127,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,10,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,14213,12:00.8,NA,NA,NA,46.281,0.872,4584.837,32.998,NA,NA,-2250.41,1066.462,-3849.552,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,tiger,148,148,11,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,14603,12:13.8,NA,NA,579.379,117.496,1.813,5806.376,29.677,32.843,20.505,-2191.314,1860.774,-5044.766,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,yelloweye,145,145,12,AD,Fish milling/hovering,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,14954,12:25.5,NA,NA,NA,34.983,1.086,4009.83,34.724,NA,NA,1823.53,1362.239,-3301.179,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,silvergray,157,157,13,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,15746,12:51.9,NA,NA,NA,48.674,1.347,4618.966,16.655,NA,NA,-994.562,855.986,-4428.655,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,14,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,15982,12:59.7,NA,NA,NA,50.919,3.474,4867.811,17.81,NA,NA,-196.539,1457.256,-4640.405,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,15,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,16343,13:11.8,NA,NA,NA,11.007,2.457,2197.802,30.768,NA,NA,976.002,-565.706,-1886.195,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,16,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,18565,14:25.8,NA,NA,NA,50.61,1.981,4712.038,30.186,NA,NA,2100.529,1079.653,-4077.429,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,17,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,22167,16:25.9,NA,NA,NA,44.567,4.434,4461.138,28.016,NA,NA,-2034.605,485.514,-3940.357,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,18,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,23028,16:54.6,NA,NA,NA,34.478,0.063,3857.775,18.799,NA,NA,815.237,923.902,-3655.711,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,19,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,24042,17:28.4,NA,NA,NA,18.421,5.084,2825.991,31.427,NA,NA,1094.096,-996.624,-2407.472,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,20,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,25103,18:03.8,NA,NA,NA,5.613,1.348,1576.505,33.253,NA,NA,621.591,-606.04,-1315.944,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,21,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,25871,18:29.4,NA,NA,NA,57.731,0.293,5167.767,16.562,NA,NA,324.775,1416.991,-4959.08,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,22,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,26597,18:53.6,NA,NA,NA,24.41,1.889,3316.395,25.195,NA,NA,-1399.802,171.448,-3001.606,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,23,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,27275,19:16.2,NA,NA,NA,75.508,2.609,5672.142,23.266,NA,NA,1173.227,1887.904,-5218.482,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,24,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,29836,20:41.5,NA,NA,NA,40.27,3.212,4128.099,21.403,NA,NA,-980.121,1128.654,-3847.948,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,dusky,172,172,25,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,30097,20:50.2,NA,NA,NA,6.427,0.217,1639.633,25.492,NA,NA,568.713,411.861,-1481.666,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,dusky,172,172,26,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,30612,21:07.4,NA,NA,NA,22.886,0.467,3256.683,34.877,NA,NA,-1598.994,943.803,-2675.526,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,27,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,32668,22:15.9,NA,NA,NA,32.09,0.287,3840.341,13.81,NA,NA,841.55,348.629,-3730.746,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,28,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,34834,23:28.1,NA,NA,NA,27.506,4.353,3628.047,9.728,NA,NA,-569.19,-241.985,-3574.94,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,29,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,35904,24:03.8,NA,NA,NA,74.648,2.371,5686.282,18.623,NA,NA,-1541.124,938.688,-5392.365,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,30,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,36074,24:09.5,NA,NA,NA,38.651,1.915,4156.459,27.729,NA,NA,-1884.047,421.723,-3680.852,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,31,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,36074,24:09.5,NA,NA,NA,86.025,3.205,6283.893,19.326,NA,NA,365.807,2023.416,-5937.952,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,canary,146,146,32,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,36382,24:19.7,NA,NA,444.737,114.37,4.976,5767.023,23.012,33.079,21.592,-938.765,2049.754,-5308.087,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,yelloweye,145,145,33,AD,Fish milling/hovering,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,37626,25:01.2,NA,NA,NA,159.582,3.554,8518.299,33.355,NA,NA,-4154.585,2133.692,-7123.777,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,34,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,37870,25:09.3,NA,NA,NA,48.376,4.747,4669.087,32.938,NA,NA,2159.423,1319.229,-3923.889,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,35,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,38732,25:38.1,NA,NA,NA,46.215,2.86,4474.748,22.799,NA,NA,-678.473,1579.218,-4131.478,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,36,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,42094,27:30.1,NA,NA,NA,28.955,1.476,3575.2,16.159,NA,NA,-617.36,766.515,-3437.06,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,37,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,43712,28:24.1,NA,NA,NA,39.284,0.295,4245.895,23.764,NA,NA,174.745,1686.422,-3892.694,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,38,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,44544,28:51.8,NA,NA,NA,44.066,3.052,4581.782,14.131,NA,NA,158.848,1089.43,-4447.542,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,39,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,45100,29:10.3,NA,NA,NA,16.918,0.617,2797.336,15.202,NA,NA,730.207,-80.317,-2699.155,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,40,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,45446,29:21.9,NA,NA,NA,19.74,1.539,2958.129,19.377,NA,NA,-961.335,-208.926,-2789.751,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,41,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,45614,29:27.5,NA,NA,677.544,28.468,2.278,3177.973,20.536,12.155,10.596,1108.208,121.451,-2976.011,1,KelliiWood,95,N/A,2022,3,17,Line,halibut,halibut,200,200,42,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,47970,30:46.0,NA,NA,NA,27.119,2.63,3397.86,20.09,NA,NA,-928.103,694.959,-3193.917,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,43,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,48738,31:11.6,NA,NA,NA,19.731,0.022,2927.924,17.594,NA,NA,-787.268,-415.457,-2789.326,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,44,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,50291,32:03.4,NA,NA,NA,53.259,0.633,4876.786,21.179,NA,NA,471.834,1679.331,-4554.147,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,45,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,50758,32:18.9,NA,NA,NA,22.945,0.458,3323.519,10.263,NA,NA,-219.695,536.753,-3272.523,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,46,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,50833,32:21.4,NA,NA,NA,42.423,1.408,4239.151,24.743,NA,NA,1514.587,908.766,-3853.644,1,KelliiWood,95,N/A,2022,3,17,Line,greenling,lingcod,130,130,47,,,NA,NO LENGTH - Partial view only,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,53730,33:58.0,NA,NA,NA,18.794,1.454,3082.217,6.667,NA,NA,121.104,324.446,-3062.7,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,48,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,54142,34:11.7,NA,NA,NA,44.578,1.262,4443.124,15.655,NA,NA,-862.738,815.415,-4281.604,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,49,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,54241,34:15.0,NA,NA,444.303,37.775,2.432,3259.888,24.633,37.632,33.299,-613.341,1212.441,-2963.22,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,black,142,142,50,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,54260,34:15.7,NA,NA,NA,23.126,1.077,3330.537,10.144,NA,NA,-568.805,-156.411,-3277.876,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,51,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,55415,34:54.2,NA,NA,NA,2.916,1.029,1112.834,23.286,NA,NA,141.615,-420.598,-1020.511,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,black,142,142,52,,,NA,NO LENGTH - partial view only,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,55539,34:58.3,NA,NA,500.069,42.828,2.675,3824.357,25.644,24.838,10.046,-871.239,1407.245,-3447.654,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,black,142,142,53,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,55844,35:08.5,NA,NA,NA,4.31,0.458,1339.87,28.702,NA,NA,-484.961,418.245,-1176.918,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,yellowtail,155,155,54,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,55939,35:11.6,NA,NA,NA,39.144,0.213,4302.205,13.102,NA,NA,-957.908,166.323,-4190.908,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,yelloweye,145,145,55,JV,,NA,NO LENGTH - partial view only,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,56099,35:17.0,NA,NA,NA,33.836,0.99,3949.659,33.929,NA,NA,-1972.381,971.64,-3281.073,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,yelloweye,145,145,56,JV,,NA,NO LENGTH - partial view only,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,56452,35:28.7,NA,NA,578.871,34.299,0.334,3875.04,23.107,14.233,50.785,462.028,1448.843,-3564.172,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,yelloweye,145,145,57,AD,Fish milling/hovering,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,56716,35:37.5,NA,NA,NA,17.879,0.201,2912.359,11.362,NA,NA,562.763,-123.222,-2854.812,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,black,142,142,59,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,57522,36:04.4,NA,NA,NA,17.543,1.872,2878.091,12.377,NA,NA,-613.832,-72.604,-2810.933,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,60,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,58991,36:53.4,NA,NA,NA,30.914,1.181,4019.131,4.697,NA,NA,-306.408,104.001,-4006.084,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,61,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,59099,36:57.0,NA,NA,NA,20.56,0.434,3000.532,18.313,NA,NA,-864.734,364.185,-2850.052,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,62,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,59414,37:07.5,NA,NA,NA,21.19,0.677,3086.626,14.248,NA,NA,-685.116,-340.154,-2990.346,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,63,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,60017,37:27.6,NA,NA,NA,58.095,1.404,5234.378,11.193,NA,NA,-878.733,489.513,-5136.82,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,64,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,60406,37:40.5,NA,NA,NA,23.052,1.394,3310.683,11.866,NA,NA,-675.777,-95.177,-3239.582,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,65,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,61853,38:28.8,NA,NA,NA,29.777,0.817,3662.229,14.316,NA,NA,-562.786,695.193,-3551.324,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,66,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,61853,38:28.8,NA,NA,NA,43.491,1.504,4346.639,22.929,NA,NA,651.703,1546.979,-4009.415,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,tiger,148,148,67,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,62510,38:50.7,NA,NA,NA,61.737,1.217,5185.944,18.81,NA,NA,-868.354,1409.321,-4914.651,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,68,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,64326,39:51.2,NA,NA,NA,22.087,0.014,3164.915,13.633,NA,NA,592.097,441.442,-3077.537,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,69,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,64326,39:51.2,NA,NA,NA,61.113,2.261,5185.239,17.144,NA,NA,-1333.174,727.781,-4957.791,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,70,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,65080,40:16.3,NA,NA,NA,28.186,0.503,3545.431,19.462,NA,NA,-1150.482,254.517,-3343.904,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,71,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,65665,40:35.8,NA,NA,NA,69.076,0.16,5663.206,13.117,NA,NA,-570.627,1129.505,-5520.01,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,72,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,66014,40:47.5,NA,NA,NA,45.031,0.802,4501.894,20.552,NA,NA,375.351,1518.351,-4221.466,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,dusky,172,172,73,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,66598,41:06.9,NA,NA,NA,23.092,1.551,3499.78,2.685,NA,NA,111.479,-134.207,-3495.429,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,yelloweye,145,145,74,AD,Fish milling/hovering,NA,NO LENGTH - facing ROV,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,67736,41:44.9,NA,NA,NA,11.613,1.028,2297.932,18.431,NA,NA,-97.06,-728.742,-2177.156,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,75,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,68913,42:24.1,NA,NA,NA,33.455,0.893,3785.522,24.109,NA,NA,-1426.692,582.399,-3457.678,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,76,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,69903,42:57.1,NA,NA,NA,8.806,0.349,1916.907,24.21,NA,NA,607.477,-505.896,-1746.302,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,yelloweye,145,145,77,AD,Attracted,NA,NO LENGTH - wrong angle,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,71008,43:33.9,NA,NA,NA,70.561,3.944,5443.295,26.449,NA,NA,-1397.167,1961.813,-4881.463,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,rosethorn,150,150,78,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,71819,44:01.0,NA,NA,NA,45.746,0.141,4493.036,15.308,NA,NA,-882.132,-810.417,-4330.409,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,tiger,148,148,79,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,72899,44:37.0,NA,NA,NA,11.691,0.693,2388.615,7.157,NA,NA,-175.637,-249.731,-2369.022,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,quillback,147,147,80,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,73188,44:46.6,NA,NA,NA,23.229,1.457,3130.485,29.237,NA,NA,-1207.79,926.635,-2735.421,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,yellowtail,155,155,81,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,73280,44:49.7,NA,NA,NA,23.793,1.41,3303.871,32.439,NA,NA,-1662.264,603.36,-2790.77,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,yellowtail,155,155,82,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,73280,44:49.7,NA,NA,NA,40.045,2.563,4226.909,32.318,NA,NA,-2004.973,1028.201,-3576.262,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,yellowtail,155,155,83,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,73482,44:56.4,NA,NA,NA,28.553,1.865,3536.94,17.477,NA,NA,-586.396,872.216,-3377.176,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,yellowtail,155,155,84,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,73482,44:56.4,NA,NA,NA,12.139,0.749,2257.617,27.868,NA,NA,772.457,711.01,-1998.652,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,yellowtail,155,155,85,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,73482,44:56.4,NA,NA,NA,27.467,3.039,3432.391,31.176,NA,NA,1219.978,1280.036,-2941.848,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,yellowtail,155,155,86,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,73482,44:56.4,NA,NA,NA,32.016,8.008,3779.143,20.63,NA,NA,-1305.012,250.143,-3537.838,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,yellowtail,155,155,87,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,73635,45:01.5,NA,NA,NA,49.691,1.663,4575.766,28.035,NA,NA,-1194.545,1772.206,-4045.983,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,yellowtail,155,155,88,,,NA,,NA
SL_2022_CSEO_Dive_03_12-54-47.000.avi,73635,45:01.5,NA,NA,NA,41.579,5.612,4249.548,27.079,NA,NA,693.899,1790.58,-3790.908,1,KelliiWood,95,N/A,2022,3,17,Line,rockfish,yellowtail,155,155,89,,,NA,,NA
