"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"928","FC[2,44]",19.55,0.877,17.916,19.517,21.308,FALSE,1,1.002,1167
"929","FC[3,44]",53.553,2.402,49.077,53.462,58.368,FALSE,1,1.002,1167
"930","FC[4,44]",49.263,2.209,45.146,49.18,53.692,FALSE,1,1.002,1167
"931","FC[1,45]",44.244,2.039,40.469,44.185,48.311,FALSE,1,1.001,2081
"932","FC[2,45]",19.539,0.901,17.872,19.513,21.335,FALSE,1,1.001,2081
"933","FC[3,45]",53.523,2.467,48.956,53.451,58.442,FALSE,1,1.001,2081
"934","FC[4,45]",49.236,2.27,45.034,49.169,53.761,FALSE,1,1.001,2081
"935","FC[1,46]",44.299,2,40.544,44.234,48.223,FALSE,1,1,3000
"936","FC[2,46]",19.563,0.883,17.905,19.534,21.296,FALSE,1,1,3000
"937","FC[3,46]",53.588,2.419,49.047,53.51,58.335,FALSE,1,1,3000
"938","FC[4,46]",49.296,2.226,45.118,49.224,53.663,FALSE,1,1,3000
"939","FC[1,47]",44.279,2.011,40.559,44.237,48.26,FALSE,1,1,3000
"940","FC[2,47]",19.554,0.888,17.911,19.536,21.312,FALSE,1,1,3000
"941","FC[3,47]",53.565,2.433,49.065,53.514,58.381,FALSE,1,1,3000
"942","FC[4,47]",49.275,2.238,45.135,49.228,53.705,FALSE,1,1,3000
"943","FC[1,48]",44.275,1.988,40.541,44.289,48.183,FALSE,1,1,3000
"944","FC[2,48]",19.552,0.878,17.903,19.559,21.278,FALSE,1,1,3000
"945","FC[3,48]",53.559,2.406,49.043,53.577,58.288,FALSE,1,1,3000
"946","FC[4,48]",49.269,2.213,45.114,49.285,53.619,FALSE,1,1,3000
"947","FC[1,49]",44.267,1.997,40.514,44.224,48.265,FALSE,1,1,3000
"948","FC[2,49]",19.549,0.882,17.892,19.53,21.314,FALSE,1,1,3000
"949","FC[3,49]",53.551,2.416,49.011,53.498,58.386,FALSE,1,1,3000
"950","FC[4,49]",49.261,2.223,45.085,49.213,53.71,FALSE,1,1,3000
"951","FC[1,50]",44.285,1.96,40.602,44.258,48.15,FALSE,1,1,3000
"952","FC[2,50]",19.557,0.865,17.93,19.545,21.264,FALSE,1,1,3000
"953","FC[3,50]",53.573,2.371,49.116,53.539,58.247,FALSE,1,1,3000
"954","FC[4,50]",49.281,2.181,45.182,49.25,53.581,FALSE,1,1,3000
"955","FC[1,51]",44.246,1.974,40.551,44.186,48.271,FALSE,1,1,3000
"956","FC[2,51]",19.54,0.872,17.908,19.513,21.317,FALSE,1,1,3000
"957","FC[3,51]",53.525,2.388,49.055,53.452,58.394,FALSE,1,1,3000
"958","FC[4,51]",49.237,2.197,45.126,49.171,53.716,FALSE,1,1,3000
"959","FC[1,52]",44.303,1.997,40.507,44.289,48.191,FALSE,1,1.002,1089
"960","FC[2,52]",19.565,0.882,17.888,19.559,21.282,FALSE,1,1.002,1089
"961","FC[3,52]",53.593,2.415,49.002,53.577,58.297,FALSE,1,1.002,1089
"962","FC[4,52]",49.301,2.222,45.077,49.285,53.628,FALSE,1,1.002,1089
"963","FC[1,53]",44.306,1.986,40.627,44.301,48.159,FALSE,1,1,3000
"964","FC[2,53]",19.566,0.877,17.941,19.564,21.268,FALSE,1,1,3000
"965","FC[3,53]",53.597,2.403,49.146,53.591,58.259,FALSE,1,1,3000
"966","FC[4,53]",49.304,2.21,45.21,49.298,53.592,FALSE,1,1,3000
"967","FC[1,54]",44.319,1.975,40.598,44.279,48.28,FALSE,1,1,3000
"968","FC[2,54]",19.572,0.872,17.929,19.554,21.321,FALSE,1,1,3000
"969","FC[3,54]",53.614,2.39,49.112,53.565,58.404,FALSE,1,1,3000
"970","FC[4,54]",49.319,2.198,45.178,49.275,53.726,FALSE,1,1,3000
"971","FC[1,55]",44.267,1.974,40.527,44.23,48.224,FALSE,1,1,3000
"972","FC[2,55]",19.549,0.872,17.897,19.533,21.296,FALSE,1,1,3000
"973","FC[3,55]",53.551,2.388,49.026,53.506,58.337,FALSE,1,1,3000
"974","FC[4,55]",49.261,2.197,45.099,49.22,53.664,FALSE,1,1,3000
"975","FC[1,56]",44.236,2.009,40.513,44.211,48.255,FALSE,1,1,3000
"976","FC[2,56]",19.535,0.887,17.891,19.524,21.31,FALSE,1,1,3000
"977","FC[3,56]",53.513,2.43,49.009,53.482,58.375,FALSE,1,1,3000
"978","FC[4,56]",49.227,2.235,45.084,49.198,53.699,FALSE,1,1,3000
"979","FC[1,57]",44.298,1.959,40.652,44.269,48.123,FALSE,1,1,3000
"980","FC[2,57]",19.563,0.865,17.952,19.55,21.252,FALSE,1,1,3000
"981","FC[3,57]",53.588,2.37,49.177,53.552,58.215,FALSE,1,1,3000
"982","FC[4,57]",49.296,2.18,45.238,49.263,53.552,FALSE,1,1,3000
"983","FC[1,58]",44.278,1.963,40.52,44.272,48.273,FALSE,1,1,3000
"984","FC[2,58]",19.554,0.867,17.894,19.551,21.318,FALSE,1,1,3000
"985","FC[3,58]",53.564,2.374,49.017,53.557,58.396,FALSE,1,1,3000
"986","FC[4,58]",49.274,2.184,45.091,49.267,53.718,FALSE,1,1,3000
"987","FC[1,59]",44.25,2.003,40.503,44.197,48.291,FALSE,1,1,3000
"988","FC[2,59]",19.541,0.885,17.887,19.518,21.326,FALSE,1,1,3000
"989","FC[3,59]",53.529,2.424,48.997,53.465,58.418,FALSE,1,1,3000
"990","FC[4,59]",49.242,2.229,45.072,49.183,53.739,FALSE,1,1,3000
"991","FC[1,60]",44.244,1.982,40.521,44.239,48.144,FALSE,1,1,3000
"992","FC[2,60]",19.539,0.875,17.895,19.536,21.261,FALSE,1,1,3000
"993","FC[3,60]",53.522,2.398,49.019,53.516,58.24,FALSE,1,1,3000
"994","FC[4,60]",49.235,2.206,45.093,49.229,53.575,FALSE,1,1,3000
"995","FC[1,61]",44.286,1.977,40.602,44.294,48.117,FALSE,1,1,3000
"996","FC[2,61]",19.558,0.873,17.93,19.561,21.249,FALSE,1,1,3000
"997","FC[3,61]",53.574,2.392,49.116,53.582,58.208,FALSE,1,1,3000
"998","FC[4,61]",49.283,2.2,45.182,49.29,53.545,FALSE,1,1,3000
"999","FC[1,62]",44.25,1.972,40.52,44.208,48.103,FALSE,1,1.001,1114
"1000","FC[2,62]",19.542,0.871,17.894,19.523,21.243,FALSE,1,1.001,1114
"1001","FC[3,62]",53.53,2.385,49.017,53.479,58.191,FALSE,1,1.001,1114
"1002","FC[4,62]",49.242,2.194,45.091,49.195,53.53,FALSE,1,1.001,1114
"1003","FC[1,63]",44.239,2.011,40.56,44.196,48.24,FALSE,1,1,3000
"1004","FC[2,63]",19.537,0.888,17.912,19.518,21.304,FALSE,1,1,3000
"1005","FC[3,63]",53.517,2.433,49.066,53.465,58.357,FALSE,1,1,3000
"1006","FC[4,63]",49.23,2.238,45.136,49.182,53.683,FALSE,1,1,3000
"1007","FC[1,64]",44.242,1.981,40.477,44.211,48.174,FALSE,1,1.001,3000
"1008","FC[2,64]",19.538,0.875,17.875,19.524,21.274,FALSE,1,1.001,3000
"1009","FC[3,64]",53.52,2.397,48.965,53.482,58.276,FALSE,1,1.001,3000
"1010","FC[4,64]",49.233,2.205,45.043,49.198,53.608,FALSE,1,1.001,3000
"1011","FC[1,65]",44.232,1.996,40.524,44.178,48.263,FALSE,1,1,3000
"1012","FC[2,65]",19.534,0.882,17.896,19.51,21.313,FALSE,1,1,3000
"1013","FC[3,65]",53.508,2.415,49.022,53.442,58.384,FALSE,1,1,3000
"1014","FC[4,65]",49.222,2.222,45.095,49.162,53.707,FALSE,1,1,3000
"1015","FC[1,66]",44.26,1.986,40.529,44.256,48.227,FALSE,1,1,3000
"1016","FC[2,66]",19.546,0.877,17.898,19.544,21.298,FALSE,1,1,3000
"1017","FC[3,66]",53.542,2.403,49.028,53.537,58.34,FALSE,1,1,3000
"1018","FC[4,66]",49.253,2.21,45.101,49.249,53.667,FALSE,1,1,3000
"1019","FC[1,67]",44.25,2.001,40.556,44.247,48.161,FALSE,1,1,3000
"1020","FC[2,67]",19.541,0.884,17.91,19.54,21.269,FALSE,1,1,3000
"1021","FC[3,67]",53.53,2.421,49.061,53.526,58.261,FALSE,1,1,3000
"1022","FC[4,67]",49.242,2.227,45.132,49.238,53.595,FALSE,1,1,3000
"1023","FC[1,68]",44.258,2.015,40.547,44.179,48.209,FALSE,1,1.002,1195
"1024","FC[2,68]",19.545,0.89,17.906,19.51,21.29,FALSE,1,1.002,1195
"1025","FC[3,68]",53.539,2.437,49.051,53.444,58.319,FALSE,1,1.002,1195
"1026","FC[4,68]",49.25,2.242,45.122,49.163,53.648,FALSE,1,1.002,1195
"1027","FC[1,69]",44.271,1.995,40.571,44.253,48.201,FALSE,1,1,3000
"1028","FC[2,69]",19.551,0.881,17.917,19.543,21.286,FALSE,1,1,3000
"1029","FC[3,69]",53.555,2.413,49.079,53.533,58.309,FALSE,1,1,3000
"1030","FC[4,69]",49.265,2.22,45.148,49.245,53.638,FALSE,1,1,3000
"1031","FC[1,70]",44.23,1.953,40.64,44.168,48.183,FALSE,1,1.001,1857
"1032","FC[2,70]",19.532,0.863,17.947,19.505,21.278,FALSE,1,1.001,1857
"1033","FC[3,70]",53.505,2.363,49.163,53.43,58.287,FALSE,1,1.001,1857
"1034","FC[4,70]",49.219,2.174,45.225,49.151,53.619,FALSE,1,1.001,1857
"1035","FC[1,71]",44.273,2.018,40.539,44.27,48.304,FALSE,1,1,3000
"1036","FC[2,71]",19.552,0.891,17.902,19.55,21.332,FALSE,1,1,3000
"1037","FC[3,71]",53.558,2.442,49.04,53.553,58.434,FALSE,1,1,3000
"1038","FC[4,71]",49.268,2.246,45.112,49.264,53.753,FALSE,1,1,3000
"1039","FC[1,72]",44.262,1.975,40.582,44.264,48.242,FALSE,1,1.001,1418
"1040","FC[2,72]",19.547,0.872,17.922,19.547,21.304,FALSE,1,1.001,1418
"1041","FC[3,72]",53.544,2.389,49.093,53.546,58.359,FALSE,1,1.001,1418
"1042","FC[4,72]",49.255,2.198,45.16,49.257,53.684,FALSE,1,1.001,1418
"1043","FC[1,73]",44.244,1.97,40.606,44.198,48.079,FALSE,1,1,3000
"1044","FC[2,73]",19.539,0.87,17.932,19.519,21.232,FALSE,1,1,3000
"1045","FC[3,73]",53.523,2.383,49.121,53.467,58.161,FALSE,1,1,3000
"1046","FC[4,73]",49.235,2.192,45.187,49.184,53.502,FALSE,1,1,3000
"1047","FC[1,74]",44.239,1.962,40.522,44.242,48.092,FALSE,1,1,3000
"1048","FC[2,74]",19.537,0.866,17.895,19.538,21.238,FALSE,1,1,3000
"1049","FC[3,74]",53.517,2.373,49.02,53.52,58.177,FALSE,1,1,3000
"1050","FC[4,74]",49.23,2.183,45.093,49.233,53.517,FALSE,1,1,3000
"1051","FC[1,75]",44.304,1.959,40.592,44.308,48.067,FALSE,1,1.001,1635
"1052","FC[2,75]",19.565,0.865,17.926,19.567,21.227,FALSE,1,1.001,1635
"1053","FC[3,75]",53.595,2.37,49.104,53.6,58.147,FALSE,1,1.001,1635
"1054","FC[4,75]",49.302,2.18,45.171,49.307,53.49,FALSE,1,1.001,1635
"1055","FC[1,76]",44.288,1.975,40.561,44.235,48.219,FALSE,1,1,3000
"1056","FC[2,76]",19.558,0.872,17.912,19.535,21.294,FALSE,1,1,3000
"1057","FC[3,76]",53.575,2.389,49.067,53.511,58.331,FALSE,1,1,3000
"1058","FC[4,76]",49.284,2.198,45.137,49.225,53.659,FALSE,1,1,3000
"1059","FC[1,77]",44.266,1.978,40.598,44.204,48.186,FALSE,1,1,3000
"1060","FC[2,77]",19.548,0.873,17.929,19.521,21.28,FALSE,1,1,3000
"1061","FC[3,77]",53.549,2.392,49.112,53.474,58.291,FALSE,1,1,3000
"1062","FC[4,77]",49.26,2.201,45.178,49.19,53.622,FALSE,1,1,3000
"1063","FC[1,78]",44.317,1.984,40.548,44.305,48.181,FALSE,1,1,3000
"1064","FC[2,78]",19.571,0.876,17.906,19.566,21.278,FALSE,1,1,3000
"1065","FC[3,78]",53.611,2.4,49.051,53.596,58.285,FALSE,1,1,3000
"1066","FC[4,78]",49.317,2.208,45.122,49.303,53.617,FALSE,1,1,3000
"1067","FC[1,79]",44.296,2.01,40.547,44.248,48.264,FALSE,1,1,3000
"1068","FC[2,79]",19.562,0.888,17.906,19.54,21.314,FALSE,1,1,3000
"1069","FC[3,79]",53.585,2.431,49.05,53.527,58.385,FALSE,1,1,3000
"1070","FC[4,79]",49.293,2.237,45.121,49.239,53.708,FALSE,1,1,3000
"1071","FC[1,80]",44.33,1.996,40.605,44.321,48.291,FALSE,1,1,3000
"1072","FC[2,80]",19.577,0.881,17.932,19.573,21.326,FALSE,1,1,3000
"1073","FC[3,80]",53.626,2.415,49.12,53.615,58.418,FALSE,1,1,3000
"1074","FC[4,80]",49.33,2.221,45.186,49.321,53.739,FALSE,1,1,3000
"1075","FC[1,81]",44.264,2.001,40.498,44.205,48.223,FALSE,1,1,2266
"1076","FC[2,81]",19.548,0.884,17.884,19.522,21.296,FALSE,1,1,2266
"1077","FC[3,81]",53.547,2.421,48.99,53.475,58.336,FALSE,1,1,2266
"1078","FC[4,81]",49.258,2.227,45.066,49.192,53.663,FALSE,1,1,2266
"1079","FC[1,82]",44.214,1.955,40.603,44.151,48.175,FALSE,1,1,3000
"1080","FC[2,82]",19.525,0.863,17.931,19.498,21.275,FALSE,1,1,3000
"1081","FC[3,82]",53.486,2.364,49.117,53.41,58.278,FALSE,1,1,3000
"1082","FC[4,82]",49.202,2.175,45.183,49.132,53.61,FALSE,1,1,3000
"1083","FC[1,83]",44.237,1.922,40.557,44.234,48.197,FALSE,1,1,3000
"1084","FC[2,83]",19.536,0.849,17.91,19.534,21.285,FALSE,1,1,3000
"1085","FC[3,83]",53.514,2.325,49.062,53.51,58.305,FALSE,1,1,3000
"1086","FC[4,83]",49.227,2.138,45.132,49.224,53.634,FALSE,1,1,3000
"1087","FC[1,84]",44.281,2.014,40.475,44.234,48.153,FALSE,1,1,3000
"1088","FC[2,84]",19.555,0.889,17.875,19.535,21.265,FALSE,1,1,3000
"1089","FC[3,84]",53.568,2.437,48.964,53.511,58.251,FALSE,1,1,3000
"1090","FC[4,84]",49.277,2.241,45.042,49.225,53.585,FALSE,1,1,3000
"1091","FC[1,85]",44.242,1.962,40.511,44.195,48.205,FALSE,1,1,3000
"1092","FC[2,85]",19.538,0.866,17.89,19.517,21.288,FALSE,1,1,3000
"1093","FC[3,85]",53.52,2.374,49.006,53.463,58.314,FALSE,1,1,3000
"1094","FC[4,85]",49.233,2.183,45.081,49.181,53.643,FALSE,1,1,3000
"1095","FC[1,86]",44.311,1.96,40.569,44.32,48.123,FALSE,1,1,2631
"1096","FC[2,86]",19.568,0.865,17.916,19.572,21.252,FALSE,1,1,2631
"1097","FC[3,86]",53.603,2.37,49.076,53.614,58.215,FALSE,1,1,2631
"1098","FC[4,86]",49.31,2.181,45.145,49.32,53.552,FALSE,1,1,2631
"1099","FC[1,87]",44.305,1.976,40.642,44.243,48.26,FALSE,1,1.002,740
"1100","FC[2,87]",19.566,0.873,17.948,19.538,21.312,FALSE,1,1.002,740
"1101","FC[3,87]",53.596,2.39,49.165,53.521,58.381,FALSE,1,1.002,740
"1102","FC[4,87]",49.303,2.199,45.227,49.234,53.704,FALSE,1,1.002,740
"1103","FC[1,88]",44.293,1.979,40.537,44.311,48.256,FALSE,1,1.002,1010
"1104","FC[2,88]",19.56,0.874,17.902,19.568,21.31,FALSE,1,1.002,1010
"1105","FC[3,88]",53.582,2.394,49.038,53.603,58.375,FALSE,1,1.002,1010
"1106","FC[4,88]",49.29,2.202,45.11,49.309,53.7,FALSE,1,1.002,1010
"1107","FC[1,89]",44.253,1.98,40.509,44.225,48.177,FALSE,1,1,3000
"1108","FC[2,89]",19.543,0.874,17.889,19.53,21.276,FALSE,1,1,3000
"1109","FC[3,89]",53.533,2.395,49.004,53.5,58.28,FALSE,1,1,3000
"1110","FC[4,89]",49.245,2.203,45.078,49.214,53.612,FALSE,1,1,3000
"1111","FC[1,90]",44.289,1.989,40.537,44.251,48.214,FALSE,1,1.001,3000
"1112","FC[2,90]",19.559,0.879,17.902,19.542,21.292,FALSE,1,1.001,3000
"1113","FC[3,90]",53.577,2.407,49.038,53.531,58.325,FALSE,1,1.001,3000
"1114","FC[4,90]",49.286,2.214,45.11,49.243,53.653,FALSE,1,1.001,3000
"1115","FC[1,91]",44.202,1.974,40.496,44.176,48.059,FALSE,1,1.001,3000
"1116","FC[2,91]",19.52,0.872,17.883,19.509,21.224,FALSE,1,1.001,3000
"1117","FC[3,91]",53.471,2.388,48.988,53.44,58.138,FALSE,1,1.001,3000
"1118","FC[4,91]",49.188,2.197,45.064,49.159,53.481,FALSE,1,1.001,3000
"1119","FC[1,92]",44.264,2.021,40.53,44.17,48.267,FALSE,1,1.001,1279
"1120","FC[2,92]",19.547,0.892,17.899,19.506,21.315,FALSE,1,1.001,1279
"1121","FC[3,92]",53.546,2.444,49.03,53.432,58.389,FALSE,1,1.001,1279
"1122","FC[4,92]",49.257,2.249,45.103,49.152,53.712,FALSE,1,1.001,1279
"1123","FC[1,93]",44.229,1.941,40.604,44.184,48.113,FALSE,1,1.001,1498
"1124","FC[2,93]",19.532,0.857,17.931,19.512,21.247,FALSE,1,1.001,1498
"1125","FC[3,93]",53.504,2.348,49.119,53.45,58.203,FALSE,1,1.001,1498
"1126","FC[4,93]",49.218,2.16,45.184,49.168,53.541,FALSE,1,1.001,1498
"1127","KnC[1,1]",5.809,0.592,4.762,5.787,7.049,FALSE,1,1.001,1686
"1128","KnC[2,1]",5.466,0.553,4.469,5.445,6.648,FALSE,1,1.002,1049
"1129","KnC[3,1]",69.737,7.007,57.262,69.321,84.028,FALSE,1,1.003,691
"1130","KnC[4,1]",6.752,0.674,5.529,6.71,8.169,FALSE,1,1,3000
"1131","KnC[1,2]",4.119,0.414,3.373,4.104,5,FALSE,1,1,3000
"1132","KnC[2,2]",2.337,0.235,1.914,2.326,2.822,FALSE,1,1,3000
"1133","KnC[3,2]",85.027,8.608,69.028,84.685,103.416,FALSE,1,1.001,3000
"1134","KnC[4,2]",9.527,0.948,7.773,9.483,11.477,FALSE,1,1,2673
"1135","KnC[1,3]",4.406,0.447,3.585,4.385,5.328,FALSE,1,1,3000
"1136","KnC[2,3]",2.981,0.299,2.426,2.973,3.609,FALSE,1,1,3000
"1137","KnC[3,3]",91.777,9.175,75.282,91.305,111.006,FALSE,1,1.001,3000
"1138","KnC[4,3]",6.796,0.683,5.545,6.771,8.199,FALSE,1,1.001,1794
"1139","KnC[1,4]",6.842,0.683,5.564,6.817,8.264,FALSE,1,1.001,1724
"1140","KnC[2,4]",4.083,0.413,3.328,4.073,4.933,FALSE,1,1,3000
"1141","KnC[3,4]",131.463,12.97,107.485,130.986,157.952,FALSE,1,1.001,2237
"1142","KnC[4,4]",6.348,0.63,5.216,6.321,7.676,FALSE,1,1,3000
"1143","KnC[1,5]",2.269,0.227,1.858,2.255,2.747,FALSE,1,1.001,1370
"1144","KnC[2,5]",14.308,1.437,11.685,14.229,17.33,FALSE,1,1,3000
"1145","KnC[3,5]",335.037,33.673,273.783,333.279,407.704,FALSE,1,1,3000
"1146","KnC[4,5]",14.249,1.396,11.71,14.171,17.185,FALSE,1,1,3000
"1147","KnC[1,6]",71.032,6.944,58.884,70.608,85.665,FALSE,1,1.002,827
"1148","KnC[2,6]",36.083,3.647,29.56,35.881,43.61,FALSE,1,1,3000
"1149","KnC[3,6]",310.926,30.763,254.47,309.163,374.985,FALSE,1,1.001,1112
"1150","KnC[4,6]",37.37,3.687,30.585,37.237,44.864,FALSE,1,1,3000
"1151","KnC[1,7]",23.234,2.403,18.951,23.067,28.447,FALSE,1,1.002,3000
"1152","KnC[2,7]",28.144,2.822,23,27.958,33.836,FALSE,1,1.001,2109
"1153","KnC[3,7]",281.011,28.639,229.795,279.403,341.392,FALSE,1,1,3000
"1154","KnC[4,7]",88.882,9.003,72.662,88.416,107.519,FALSE,1,1,3000
"1155","KnC[1,8]",107.646,10.745,88.007,107.426,130.708,FALSE,1,1.001,1315
"1156","KnC[2,8]",106.929,10.901,87.19,106.476,129.297,FALSE,1,1.001,1734
"1157","KnC[3,8]",210.844,21.158,171.826,209.773,257.444,FALSE,1,1,3000
"1158","KnC[4,8]",304.672,30.385,251.403,302.606,367.071,FALSE,1,1,2907
"1159","KnC[1,9]",104.986,10.412,85.89,104.52,126.626,FALSE,1,1,3000
"1160","KnC[2,9]",64.757,6.491,53.323,64.431,78.473,FALSE,1,1.001,3000
"1161","KnC[3,9]",204.211,20.137,167.097,203.034,245.96,FALSE,1,1.001,2374
"1162","KnC[4,9]",247.124,24.438,204.672,245.584,298.121,FALSE,1,1.001,3000
"1163","KnC[1,10]",57.197,5.645,46.991,56.979,68.468,FALSE,1,1.001,1518
"1164","KnC[2,10]",38.103,3.817,31.243,37.894,46.17,FALSE,1,1.001,1788
"1165","KnC[3,10]",168.105,16.885,137.739,167.417,202.771,FALSE,1,1,3000
"1166","KnC[4,10]",155.071,15.474,126.531,154.068,187.522,FALSE,1,1,3000
"1167","KnC[1,11]",30.586,3.041,25.083,30.429,37.073,FALSE,1,1,3000
"1168","KnC[2,11]",35.071,3.494,28.781,34.891,42.335,FALSE,1,1.001,3000
"1169","KnC[3,11]",101.575,10.258,82.931,101.273,122.492,FALSE,1,1,3000
"1170","KnC[4,11]",142.661,14.337,116.157,141.83,173.061,FALSE,1,1.001,2082
"1171","KnC[1,12]",201.961,20.115,165.439,200.645,243.359,FALSE,1,1.001,2301
"1172","KnC[2,12]",37.371,3.699,30.579,37.286,45.042,FALSE,1,1.002,1285
"1173","KnC[3,12]",124.685,12.603,101.698,124.145,150.662,FALSE,1,1.003,764
"1174","KnC[4,12]",114.875,11.527,93.773,114.266,140.498,FALSE,1,1,3000
"1175","KnC[1,13]",75.945,7.583,62.123,75.512,91.917,FALSE,1,1.002,1490
"1176","KnC[2,13]",62.725,6.082,51.981,62.473,75.372,FALSE,1,1.001,1450
"1177","KnC[3,13]",170.65,16.824,140.298,169.526,207.469,FALSE,1,1.001,2118
"1178","KnC[4,13]",169.61,17.113,139.024,168.851,206.873,FALSE,1,1,3000
"1179","KnC[1,14]",121.656,12.156,100.215,120.871,148.163,FALSE,1,1,2374
"1180","KnC[2,14]",81.749,8.096,67.023,81.423,98.984,FALSE,1,1,3000
"1181","KnC[3,14]",216.482,20.937,179.603,215.35,261.076,FALSE,1,1,3000
"1182","KnC[4,14]",110.819,11.123,91.245,110.089,134.429,FALSE,1,1.001,3000
"1183","KnC[1,15]",127.851,12.847,104.513,127.459,154.908,FALSE,1,1.001,2008
"1184","KnC[2,15]",73.045,7.333,59.73,72.608,88.158,FALSE,1,1,3000
"1185","KnC[3,15]",263.397,25.919,214.961,262.17,316.498,FALSE,1,1,3000
"1186","KnC[4,15]",127.334,12.572,104.662,126.549,154.371,FALSE,1,1.001,1759
"1187","KnC[1,16]",79.104,7.92,64.638,78.596,96.201,FALSE,1,1,3000
"1188","KnC[2,16]",20.032,2.008,16.456,19.91,24.236,FALSE,1,1.001,1726
"1189","KnC[3,16]",145.48,14.032,120.713,144.756,174.697,FALSE,1,1,3000
"1190","KnC[4,16]",38.839,3.857,31.937,38.621,46.992,FALSE,1,1,3000
"1191","KnC[1,17]",125.746,12.397,103.599,125.227,152.175,FALSE,1,1,3000
"1192","KnC[2,17]",15.857,1.589,13.065,15.824,19.24,FALSE,1,1.001,1289
"1193","KnC[3,17]",212.418,21.484,173.796,211.075,257.124,FALSE,1,1,2746
"1194","KnC[4,17]",82.348,8.006,67.576,81.947,98.907,FALSE,1,1.001,2369
"1195","KnC[1,18]",101.235,10.128,83.161,100.942,122.565,FALSE,1,1,3000
"1196","KnC[2,18]",15.215,1.555,12.472,15.088,18.551,FALSE,1,1,3000
"1197","KnC[3,18]",204.116,20.115,167.02,203.773,246.018,FALSE,1,1,2511
"1198","KnC[4,18]",66.699,6.636,54.93,66.302,80.291,FALSE,1,1.001,1658
"1199","KnC[1,19]",103.366,10.478,84.625,102.819,125.266,FALSE,1,1,3000
"1200","KnC[2,19]",17.015,1.714,13.917,16.932,20.612,FALSE,1,1,3000
"1201","KnC[3,19]",179.727,17.98,147.699,178.953,216.918,FALSE,1,1,3000
"1202","KnC[4,19]",72.219,7.237,58.853,72.074,87.316,FALSE,1,1,3000
"1203","KnC[1,20]",112.239,11.397,91.878,111.667,136.507,FALSE,1,1,3000
"1204","KnC[2,20]",21.797,2.168,17.907,21.705,26.369,FALSE,1,1.001,2607
"1205","KnC[3,20]",163.094,16.023,134.164,162.484,195.419,FALSE,1,1,3000
"1206","KnC[4,20]",82.329,8.422,67.043,81.813,99.959,FALSE,1,1,3000
"1207","KnC[1,21]",87.36,8.624,71.605,86.881,105.895,FALSE,1,1.001,1619
"1208","KnC[2,21]",24.423,2.47,19.955,24.309,29.505,FALSE,1,1,3000
"1209","KnC[3,21]",127.086,12.887,103.1,126.277,153.493,FALSE,1,1.002,903
"1210","KnC[4,21]",88.984,9.218,72.627,88.375,108.669,FALSE,1,1,3000
"1211","KnC[1,22]",86.973,8.689,71.426,86.4,105.267,FALSE,1,1,3000
"1212","KnC[2,22]",32.003,3.196,26.139,31.899,38.615,FALSE,1,1,3000
"1213","KnC[3,22]",140.964,14.14,114.657,140.571,168.633,FALSE,1,1,3000
"1214","KnC[4,22]",93.012,9.231,76.315,92.54,112.495,FALSE,1,1,3000
"1215","KnC[1,23]",37.615,3.813,30.871,37.426,45.704,FALSE,1,1.001,2311
"1216","KnC[2,23]",28.314,2.872,23.018,28.206,34.379,FALSE,1,1,3000
"1217","KnC[3,23]",150.71,15.295,123.249,149.632,182.707,FALSE,1,1.001,3000
"1218","KnC[4,23]",95.659,9.574,78.399,95.26,115.902,FALSE,1,1,3000
"1219","KnC[1,24]",54.408,5.385,44.376,54.085,65.576,FALSE,1,1,3000
"1220","KnC[2,24]",31.113,3.147,25.439,30.95,37.795,FALSE,1,1,3000
"1221","KnC[3,24]",140.957,13.73,115.999,140.125,170.779,FALSE,1,1,3000
"1222","KnC[4,24]",78.275,7.689,64.16,78.014,94.66,FALSE,1,1,3000
"1223","KnC[1,25]",136.653,13.812,112.417,135.673,165.753,FALSE,1,1,3000
"1224","KnC[2,25]",26.897,2.704,22.002,26.821,32.42,FALSE,1,1,3000
"1225","KnC[3,25]",132.339,13.118,107.811,131.985,160.499,FALSE,1,1,3000
"1226","KnC[4,25]",74.715,7.66,60.845,74.295,90.713,FALSE,1,1,3000
"1227","KnC[1,26]",98.118,9.91,79.782,97.614,118.572,FALSE,1,1,3000
"1228","KnC[2,26]",32.746,3.265,26.874,32.597,39.718,FALSE,1,1.001,3000
"1229","KnC[3,26]",92.436,9.205,75.874,92.203,111.854,FALSE,1,1.001,1463
"1230","KnC[4,26]",68.655,6.844,56.345,68.376,82.976,FALSE,1,1.001,2777
"1231","KnC[1,27]",43.52,4.353,35.633,43.308,52.335,FALSE,1,1.002,1037
"1232","KnC[2,27]",43.241,4.334,35.4,42.921,52.115,FALSE,1,1,3000
"1233","KnC[3,27]",112.764,11.502,91.689,112.186,136.856,FALSE,1,1,3000
"1234","KnC[4,27]",80.954,8.382,65.882,80.557,98.858,FALSE,1,1.003,763
"1235","KnC[1,28]",56.617,5.558,46.377,56.259,68.08,FALSE,1,1,3000
"1236","KnC[2,28]",35.814,3.491,29.649,35.618,43.076,FALSE,1,1,3000
"1237","KnC[3,28]",111.718,11.323,91.269,111.169,135.915,FALSE,1,1.002,895
"1238","KnC[4,28]",64.411,6.426,52.968,64.046,77.327,FALSE,1,1.001,3000
