"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"875","By[58]",152.939,38.125,90.527,148.304,239.165,FALSE,1,1,2823
"876","By[59]",219.58,48.079,137.369,214.923,328.095,FALSE,1,1,3000
"877","By[60]",227.61,52.416,141.075,222.1,343.263,FALSE,1,1,3000
"878","By[61]",198.155,46.949,120.956,193.219,308.4,FALSE,1,1,3000
"879","By[62]",223.459,48.621,142.357,219.273,330.278,FALSE,1,1,3000
"880","By[63]",195.723,48.66,116.426,189.872,306.191,FALSE,1,1.001,1283
"881","By[64]",215.115,49.824,134.453,208.927,327.331,FALSE,1,1,3000
"882","By[65]",234.869,57.002,143.448,227.891,366.872,FALSE,1,1.001,1401
"883","By[66]",197.524,52.932,114.491,189.102,321.655,FALSE,1,1,3000
"884","By[67]",214.199,54.098,129.177,206.904,339.876,FALSE,1,1,3000
"885","By[68]",173.159,48.076,99.273,166.558,283.134,FALSE,1,1,3000
"886","By[69]",217.596,49.22,137.028,212.697,326.043,FALSE,1,1.002,1000
"887","By[70]",221.607,47.59,142.331,217.062,324.625,FALSE,1,1,3000
"888","By[71]",235.127,49.801,151.904,230.104,345.774,FALSE,1,1.001,1292
"889","By[72]",298.461,59.743,200.524,292.193,424.139,FALSE,1,1,3000
"890","By[73]",263.237,52.014,174.8,259.146,377.382,FALSE,1,1.001,3000
"891","By[74]",249.694,52.496,163.245,242.981,370.325,FALSE,1,1,3000
"892","By[75]",287.947,54.88,195.692,281.441,409.56,FALSE,1,1.001,3000
"893","By[76]",226.588,49.496,144.551,220.316,338.853,FALSE,1,1,3000
"894","By[77]",182.696,44.191,110.878,178.417,285.164,FALSE,1,1,3000
"895","By[78]",269.286,54.849,178.099,263.906,390.216,FALSE,1,1.002,1327
"896","By[79]",282.828,56.866,187.535,278.514,408.659,FALSE,1,1,3000
"897","By[80]",166.659,42.057,98.411,161.532,266.318,FALSE,1,1,3000
"898","By[81]",131.935,35.894,75.636,128.123,214.998,FALSE,1,1,3000
"899","By[82]",198.319,50.005,121.401,191.763,314.25,FALSE,1,1,3000
"900","By[83]",179.845,44.527,108.269,174.897,282.805,FALSE,1,1.001,3000
"901","By[84]",140.753,39.205,79.99,135.991,230.489,FALSE,1,1.002,1255
"902","By[85]",135.884,38.849,75.898,131.113,227.671,FALSE,1,1,3000
"903","By[86]",117.45,35.134,64.585,112.25,199.448,FALSE,1,1.001,1715
"904","By[87]",117.977,34.019,65.227,112.171,198.208,FALSE,1,1.001,2115
"905","By[88]",142.156,38.407,80.234,135.978,228.664,FALSE,1,1,3000
"906","By[89]",111.646,34.698,58.627,107.073,191.093,FALSE,1,1.003,1132
"907","By[90]",79.406,29.382,37.232,74.356,148.173,FALSE,1,1.009,423
"908","By[91]",109.93,33.19,59.343,105.051,187.91,FALSE,1,1,3000
"909","By[92]",95.219,31.611,48.733,90.5,167.388,FALSE,1,1.001,3000
"910","By[93]",66.68,27.62,28.504,61.582,133.836,FALSE,1,1.003,2001
"911","By[94]",75.285,29.807,33.108,69.994,152.605,FALSE,1,1.001,3000
"912","By[95]",51.003,20.878,21.601,47.245,104.006,FALSE,1,1,3000
"913","By[96]",79.719,26.676,40.895,75.641,142.945,FALSE,1,1,3000
"914","By[97]",85.752,27.458,44.099,81.218,149.623,FALSE,1,1,3000
"915","By[98]",107.592,30.745,59.751,103.398,177.624,FALSE,1,1,3000
"916","By[99]",139.487,35.192,83.966,134.76,220.357,FALSE,1,1.001,1646
"917","By[100]",121.649,33.181,69.507,118.125,198.327,FALSE,1,1,3000
"918","By[101]",148.727,37.822,89.291,144.107,237.289,FALSE,1,1.001,1754
"919","By[102]",142.491,35.627,84.94,138.949,225.534,FALSE,1,1.003,664
"920","By[103]",164.423,38.311,102.151,159.607,251.127,FALSE,1,1,2569
"921","By[104]",130.061,34.908,75.421,125.3,210.08,FALSE,1,1.001,3000
"922","By[105]",146.516,35.592,88.544,142.607,227.022,FALSE,1,1.002,1316
"923","By[106]",184.442,41.079,115.947,179.002,276.959,FALSE,1,1,3000
"924","By[107]",192.98,42.86,121.598,189.098,287.572,FALSE,1,1.001,3000
"925","By[108]",114.295,31.955,64.421,110.595,186.046,FALSE,1,1,2822
"926","By[109]",141.098,36.039,84.96,136.613,224.234,FALSE,1,1.002,1530
"927","By[110]",170.032,38.526,105.433,166.289,253.944,FALSE,1,1,3000
"928","By[111]",266.211,56.216,174.136,259.59,394.76,FALSE,1,1.001,2728
"929","By[112]",157.653,42.38,89.628,152.414,253.549,FALSE,1,1.001,1262
"930","By[113]",119.081,34.559,66.327,114.21,201.646,FALSE,1,1,3000
"931","By[114]",132.135,28.838,84.704,128.586,198.261,FALSE,1,1.001,3000
"932","By[115]",99.184,18.634,67.229,97.857,139.624,FALSE,1,1,3000
"933","By[116]",125.76,24.056,84.723,123.792,179.673,FALSE,1,1,3000
"934","By[117]",216.872,59.949,120.477,209.683,349.447,FALSE,1,1.001,2801
"935","By[118]",220.776,37.203,157.949,217.779,302.811,FALSE,1,1.001,2140
"936","By[119]",224.596,40.911,156.628,221.444,316.361,FALSE,1,1,3000
"937","By[120]",275.149,73.64,160.758,265.727,445.97,FALSE,1,1.001,2862
"938","By[121]",176.968,37.501,115.06,173.258,259.168,FALSE,1,1.001,1821
"939","By[122]",184.367,33.514,129.024,181.612,258.046,FALSE,1,1.003,638
"940","By[123]",216.02,40.041,146.777,212.31,306.81,FALSE,1,1.001,1997
"941","By[124]",57.022,12.973,35.979,55.734,86.826,FALSE,1,1.002,3000
"942","By[125]",38.54,8.064,24.949,37.885,56.785,FALSE,1,1,3000
"943","By[126]",47.79,8.782,32.749,47.165,67.493,FALSE,1,1,3000
"944","By[127]",56.384,9.956,38.796,55.674,78.22,FALSE,1,1.001,1556
"945","By[128]",45.268,7.202,32.703,44.708,60.603,FALSE,1,1,3000
"946","By[129]",71.924,24.401,35.505,68.378,130.461,FALSE,1,1,3000
"947","By[130]",59.208,12.516,38.368,57.936,87.531,FALSE,1,1.002,1051
"948","By[131]",88.629,21.359,53.609,86.112,137.094,FALSE,1,1,3000
"949","By[132]",64.47,11.792,44.29,63.175,91.341,FALSE,1,1,3000
"950","By[133]",63.597,15.385,38.076,62.189,98.892,FALSE,1,1.001,3000
"951","By[134]",124.882,25.676,82.45,122.521,181.257,FALSE,1,1.001,1281
"952","By[135]",113.617,113.986,15.124,78.56,426.43,FALSE,1,1.002,3000
"953","For.catch[1]",0,0,0,0,0.001,FALSE,1,1.029,1241
"954","For.catch[2]",0,0,0,0,0.001,FALSE,1,1.008,3000
"955","For.catch[3]",0,0,0,0,0.001,FALSE,1,1.008,3000
"956","For.catch[4]",0,0,0,0,0.001,FALSE,1,1.001,3000
"957","For.catch[5]",0,0,0,0,0.001,FALSE,1,1.016,2721
"958","For.catch[6]",0,0,0,0,0.001,FALSE,1,1.002,3000
"959","For.catch[7]",0,0,0,0,0.001,FALSE,1,1.007,3000
"960","For.catch[8]",0,0,0,0,0.001,FALSE,1,1,3000
"961","For.catch[9]",0,0,0,0,0.001,FALSE,1,1.013,2598
"962","For.catch[10]",0,0,0,0,0.001,FALSE,1,1.002,3000
"963","For.catch[11]",0,0,0,0,0.001,FALSE,1,1.014,3000
"964","For.catch[12]",0,0,0,0,0.001,FALSE,1,1.014,1291
"965","For.catch[13]",0,0,0,0,0.001,FALSE,1,1.013,2341
"966","For.catch[14]",0,0,0,0,0.001,FALSE,1,1.001,3000
"967","For.catch[15]",0,0,0,0,0.001,FALSE,1,1.006,3000
"968","For.catch[16]",0,0,0,0,0.001,FALSE,1,1.005,3000
"969","For.catch[17]",0,0,0,0,0.001,FALSE,1,1.018,3000
"970","For.catch[18]",0,0,0,0,0.001,FALSE,1,1.005,3000
"971","For.catch[19]",0,0,0,0,0.001,FALSE,1,1,3000
"972","For.catch[20]",0,0,0,0,0.001,FALSE,1,1.004,3000
"973","For.catch[21]",0,0,0,0,0.001,FALSE,1,1,3000
"974","For.catch[22]",0,0,0,0,0.001,FALSE,1,1.002,2552
"975","For.catch[23]",0,0,0,0,0.001,FALSE,1,1.006,3000
"976","For.catch[24]",0,0,0,0,0.001,FALSE,1,1.001,3000
"977","For.catch[25]",0,0,0,0,0.001,FALSE,1,1.001,3000
"978","For.catch[26]",0,0,0,0,0.001,FALSE,1,1.001,3000
"979","For.catch[27]",0,0,0,0,0.001,FALSE,1,1.005,3000
"980","For.catch[28]",0,0,0,0,0.001,FALSE,1,1.001,3000
"981","For.catch[29]",0,0,0,0,0.001,FALSE,1,1.015,1308
"982","For.catch[30]",0,0,0,0,0.001,FALSE,1,1.017,3000
"983","For.catch[31]",0,0,0,0,0.001,FALSE,1,1.009,3000
"984","For.catch[32]",0,0,0,0,0.001,FALSE,1,1.003,3000
"985","For.catch[33]",0,0,0,0,0.001,FALSE,1,1.004,3000
"986","For.catch[34]",0,0,0,0,0.001,FALSE,1,1.001,3000
"987","For.catch[35]",0,0,0,0,0.001,FALSE,1,1.001,3000
"988","For.catch[36]",0,0,0,0,0.001,FALSE,1,1.019,3000
"989","For.catch[37]",0,0,0,0,0.001,FALSE,1,1.004,3000
"990","For.catch[38]",0,0,0,0,0.001,FALSE,1,1.011,3000
"991","For.catch[39]",0,0,0,0,0.001,FALSE,1,1.004,2349
"992","For.catch[40]",0,0,0,0,0.001,FALSE,1,1.008,2975
"993","For.catch[41]",0,0,0,0,0.001,FALSE,1,1,3000
"994","For.catch[42]",0,0,0,0,0.001,FALSE,1,1.132,3000
"995","For.catch[43]",0,0,0,0,0.001,FALSE,1,1.01,2443
"996","For.catch[44]",0,0,0,0,0.001,FALSE,1,1.002,3000
"997","For.catch[45]",0,0,0,0,0.001,FALSE,1,1.014,775
"998","For.catch[46]",0,0,0,0,0.001,FALSE,1,1.002,3000
"999","For.catch[47]",0,0,0,0,0.001,FALSE,1,1.012,3000
"1000","For.catch[48]",0,0,0,0,0.001,FALSE,1,1.006,2238
"1001","For.catch[49]",0,0,0,0,0.001,FALSE,1,1.005,3000
"1002","For.catch[50]",0,0,0,0,0.001,FALSE,1,1.03,1752
"1003","For.catch[51]",0,0,0,0,0.001,FALSE,1,1.015,3000
"1004","For.catch[52]",0,0,0,0,0.001,FALSE,1,1.017,1550
"1005","For.catch[53]",0,0,0,0,0.001,FALSE,1,1.003,1767
"1006","For.catch[54]",0,0,0,0,0.001,FALSE,1,1.005,1859
"1007","For.catch[55]",0,0,0,0,0.001,FALSE,1,1.01,3000
"1008","For.catch[56]",0,0,0,0,0.001,FALSE,1,1,3000
"1009","For.catch[57]",0,0,0,0,0.001,FALSE,1,1.013,3000
"1010","For.catch[58]",0,0,0,0,0.001,FALSE,1,1.026,3000
"1011","For.catch[59]",0,0,0,0,0.001,FALSE,1,1.006,2039
"1012","For.catch[60]",0,0,0,0,0.001,FALSE,1,1.11,3000
"1013","For.catch[61]",0,0,0,0,0.001,FALSE,1,1.01,3000
"1014","For.catch[62]",0,0,0,0,0.001,FALSE,1,1.001,3000
"1015","For.catch[63]",0,0,0,0,0.001,FALSE,1,1.011,3000
"1016","For.catch[64]",0,0,0,0,0.001,FALSE,1,1.004,3000
"1017","For.catch[65]",0,0,0,0,0.001,FALSE,1,1,3000
"1018","For.catch[66]",0,0,0,0,0.001,FALSE,1,1.003,3000
"1019","For.catch[67]",0,0,0,0,0.001,FALSE,1,1.034,2520
"1020","For.catch[68]",0,0,0,0,0.001,FALSE,1,1.018,1924
"1021","For.catch[69]",0,0,0,0,0.001,FALSE,1,1.023,3000
"1022","For.catch[70]",0,0,0,0,0.001,FALSE,1,1.001,3000
"1023","For.catch[71]",0,0,0,0,0.001,FALSE,1,1.007,3000
"1024","For.catch[72]",0,0,0,0,0.001,FALSE,1,1.012,3000
"1025","For.catch[73]",0,0,0,0,0.001,FALSE,1,1.001,3000
"1026","For.catch[74]",44.133,72.596,1.82,20.468,233.373,FALSE,1,1.002,2624
"1027","For.catch[75]",114.927,150.515,5.053,61.181,562.464,FALSE,1,1,3000
"1028","For.catch[76]",210.338,222.248,11.643,131.655,892.489,FALSE,1,1,3000
"1029","For.catch[77]",322.956,282.329,21.922,228.129,1035.955,FALSE,1,1.001,1993
"1030","For.catch[78]",409.921,304.012,38.784,330.871,1119.502,FALSE,1,1.001,1418
"1031","For.catch[79]",258.098,252.472,15.677,169.984,969.288,FALSE,1,1.001,3000
"1032","For.catch[80]",223.537,237.073,12.338,133.815,929.921,FALSE,1,1,3000
"1033","For.catch[81]",204.815,226.683,9.897,120.165,921.636,FALSE,1,1.001,3000
"1034","For.catch[82]",157.001,189.516,8.11,85.332,715.745,FALSE,1,1.001,3000
"1035","For.catch[83]",140.949,175.476,6.967,77.77,682.753,FALSE,1,1.002,1440
"1036","For.catch[84]",169.168,200.522,8.719,96.074,791.638,FALSE,1,1.002,3000
"1037","For.catch[85]",170.415,202.612,8.407,95.247,809.724,FALSE,1,1.001,2593
"1038","For.catch[86]",138.029,173.48,6.365,74.598,685.058,FALSE,1,1.001,3000
"1039","For.catch[87]",127.777,171.8,5.73,65.513,678.433,FALSE,1,1.002,3000
"1040","For.catch[88]",133.777,167.887,6.745,73.475,630.345,FALSE,1,1.003,3000
"1041","For.catch[89]",128.549,172.974,6.147,69.097,693.566,FALSE,1,1.004,1797
"1042","For.catch[90]",140.078,176.862,6.707,72.268,670.97,FALSE,1,1,3000
"1043","For.catch[91]",27.318,49.812,1.074,12.402,156.711,FALSE,1,1,3000
"1044","For.catch[92]",32.02,51.895,1.429,15.654,175.005,FALSE,1,1,3000
"1045","For.catch[93]",44.065,72.617,1.722,20.418,232.308,FALSE,1,1.01,2554
"1046","For.catch[94]",46.602,78.828,1.981,21.364,247.301,FALSE,1,1.006,2462
"1047","For.catch[95]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1048","For.catch[96]",0,0,0,0,0.001,FALSE,1,1.006,3000
"1049","For.catch[97]",0,0,0,0,0.001,FALSE,1,1.007,2908
"1050","For.catch[98]",0,0,0,0,0.001,FALSE,1,1.007,3000
"1051","For.catch[99]",0,0,0,0,0.001,FALSE,1,1.007,3000
"1052","For.catch[100]",0,0,0,0,0.001,FALSE,1,1.011,1687
"1053","For.catch[101]",0,0,0,0,0.001,FALSE,1,1.01,3000
"1054","For.catch[102]",0,0,0,0,0.001,FALSE,1,1.016,3000
"1055","For.catch[103]",0,0,0,0,0.001,FALSE,1,1.007,2842
"1056","For.catch[104]",0,0,0,0,0.001,FALSE,1,1.007,1973
"1057","For.catch[105]",0,0,0,0,0.001,FALSE,1,1.004,3000
"1058","For.catch[106]",0,0,0,0,0.001,FALSE,1,1.003,3000
"1059","For.catch[107]",0,0,0,0,0.001,FALSE,1,1.026,3000
"1060","For.catch[108]",0,0,0,0,0.001,FALSE,1,1.007,3000
"1061","For.catch[109]",0,0,0,0,0.001,FALSE,1,1.016,1582
"1062","For.catch[110]",0,0,0,0,0.001,FALSE,1,1.012,2844
"1063","For.catch[111]",0,0,0,0,0.001,FALSE,1,1.014,1148
"1064","For.catch[112]",0,0,0,0,0.001,FALSE,1,1.006,1450
"1065","For.catch[113]",0,0,0,0,0.001,FALSE,1,1.006,3000
"1066","For.catch[114]",0,0,0,0,0.001,FALSE,1,1.003,3000
"1067","For.catch[115]",0,0,0,0,0.001,FALSE,1,1.005,3000
"1068","For.catch[116]",0,0,0,0,0.001,FALSE,1,1.044,1524
"1069","For.catch[117]",0,0,0,0,0.001,FALSE,1,1.003,3000
"1070","For.catch[118]",0,0,0,0,0.001,FALSE,1,1.001,1772
"1071","For.catch[119]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1072","For.catch[120]",0,0,0,0,0.001,FALSE,1,1.003,3000
"1073","For.catch[121]",0,0,0,0,0.001,FALSE,1,1.01,2178
"1074","For.catch[122]",0,0,0,0,0.001,FALSE,1,1,3000
"1075","For.catch[123]",0,0,0,0,0.001,FALSE,1,1.026,1910
"1076","For.catch[124]",0,0,0,0,0.001,FALSE,1,1.008,3000
"1077","For.catch[125]",0,0,0,0,0.001,FALSE,1,1.006,2705
"1078","For.catch[126]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1079","For.catch[127]",0,0,0,0,0.001,FALSE,1,1.004,3000
"1080","For.catch[128]",0,0,0,0,0.001,FALSE,1,1.009,3000
"1081","For.catch[129]",0,0,0,0,0.001,FALSE,1,1.017,3000
"1082","For.catch[130]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1083","For.catch[131]",0,0,0,0,0.001,FALSE,1,1.003,2827
"1084","For.catch[132]",0,0,0,0,0.001,FALSE,1,1.009,3000
"1085","For.catch[133]",0,0,0,0,0.001,FALSE,1,1.014,3000
"1086","For.catch[134]",0,0,0,0,0.001,FALSE,1,1.009,3000
"1087","For.catch[135]",0,0,0,0,0.001,FALSE,1,1.043,1503
"1088","Surplus[1]",0,0,0,0,0,FALSE,1,NA,1
"1089","Surplus[2]",-0.02,35.208,-78.908,0.277,71.645,TRUE,0.49,1.002,3000
"1090","Surplus[3]",-0.14,46.01,-98.996,0.142,92.556,TRUE,0.495,1.005,3000
"1091","Surplus[4]",0.426,56.546,-116.687,0.632,119.488,TRUE,0.514,1.009,3000
"1092","Surplus[5]",0.618,63.353,-143.269,0.518,129.986,TRUE,0.508,1.008,3000
"1093","Surplus[6]",0.653,67.392,-157.926,0.802,141.954,TRUE,0.516,1.005,3000
"1094","Surplus[7]",0.092,73.932,-172.017,1.063,157.306,TRUE,0.517,1.005,3000
"1095","Surplus[8]",0.768,77.497,-175.422,1.442,162.384,TRUE,0.525,1.007,3000
"1096","Surplus[9]",-0.067,81.577,-185.548,1.689,165.717,TRUE,0.472,1.009,2030
"1097","Surplus[10]",0.666,82.394,-185.345,1.674,169.614,TRUE,0.528,1.004,2408
"1098","Surplus[11]",0.525,86.156,-188.218,1.581,172.483,TRUE,0.526,1.003,3000
"1099","Surplus[12]",1.289,87.397,-194.148,1.306,188.459,TRUE,0.518,1.002,2920
"1100","Surplus[13]",0.281,91.089,-213.44,2.362,185.466,TRUE,0.529,1.002,2249
"1101","Surplus[14]",0.99,93.928,-223.03,2.67,189.638,TRUE,0.533,1.004,1523
"1102","Surplus[15]",2.135,96.537,-228.854,3.679,195.515,TRUE,0.54,1.003,1337
"1103","Surplus[16]",2.052,101.198,-236.006,3.459,195.864,TRUE,0.539,1.003,1008
"1104","Surplus[17]",2.702,103.024,-241.038,4.563,203.837,TRUE,0.551,1.003,1340
"1105","Surplus[18]",2.126,107.341,-266.471,4.756,204.461,TRUE,0.548,1.002,1714
"1106","Surplus[19]",2.969,108.514,-265.07,4.756,211.597,TRUE,0.555,1.002,3000
"1107","Surplus[20]",3.769,111.591,-252.526,6.261,220.272,TRUE,0.558,1.003,3000
"1108","Surplus[21]",5.868,112.244,-258.365,7.349,220.126,TRUE,0.575,1.003,2560
"1109","Surplus[22]",7.46,113.095,-250.182,8.267,223.351,TRUE,0.577,1.002,2964
"1110","Surplus[23]",9.403,114.303,-256.697,9.89,235.955,TRUE,0.584,1.001,3000
"1111","Surplus[24]",11.623,115.812,-250.845,11.599,243.067,TRUE,0.601,1.001,1786
"1112","Surplus[25]",12.608,116.972,-247.165,10.96,249.413,TRUE,0.601,1.002,1272
"1113","Surplus[26]",15.584,116.243,-246.521,12.882,256.924,TRUE,0.606,1.002,1126
"1114","Surplus[27]",17.451,115.52,-252.003,12.77,267.99,TRUE,0.618,1.001,1469
"1115","Surplus[28]",19.772,113.359,-237.876,14.877,251.256,TRUE,0.622,1.001,1385
"1116","Surplus[29]",21.605,114.89,-232.821,16.394,270.829,TRUE,0.633,1.002,950
"1117","Surplus[30]",23.112,115.969,-235.648,17.499,269.188,TRUE,0.643,1.002,892
"1118","Surplus[31]",24.635,115.692,-252.73,17.648,274.767,TRUE,0.642,1.002,1227
"1119","Surplus[32]",25.219,114.877,-238.81,18.657,263.431,TRUE,0.647,1.001,1854
"1120","Surplus[33]",25.064,116.767,-240.084,20.798,268.238,TRUE,0.65,1.001,1654
"1121","Surplus[34]",26.55,115.587,-228.608,21.477,262.553,TRUE,0.658,1.001,2216
"1122","Surplus[35]",28.163,115.876,-236.864,21.885,263.058,TRUE,0.668,1.001,2566
"1123","Surplus[36]",28.197,118.624,-239.26,23.136,260.585,TRUE,0.668,1.002,3000
"1124","Surplus[37]",30.449,116.295,-231.733,23.367,267.459,TRUE,0.676,1,2429
"1125","Surplus[38]",30.906,117.148,-234.417,24.181,274.308,TRUE,0.673,1,3000
"1126","Surplus[39]",31.214,116.497,-237.94,24.916,274.253,TRUE,0.676,1,2854
"1127","Surplus[40]",31.405,118.468,-244.991,24.826,287.981,TRUE,0.682,1,3000
"1128","Surplus[41]",32.434,116.695,-227.095,24.981,275.497,TRUE,0.683,1,2941
"1129","Surplus[42]",33.111,116.3,-235.111,24.768,278.067,TRUE,0.684,1.001,1559
"1130","Surplus[43]",35.177,117.049,-231.91,27.671,280.186,TRUE,0.705,1.001,1827
"1131","Surplus[44]",36.989,116.816,-225.309,29.134,280.781,TRUE,0.699,1,2333
"1132","Surplus[45]",37.669,117.436,-227.698,28.878,283.321,TRUE,0.701,1,3000
"1133","Surplus[46]",39.328,118.345,-220.617,30.673,289.791,TRUE,0.705,1,3000
"1134","Surplus[47]",40.542,118.905,-226.808,31.171,296.284,TRUE,0.717,1,3000
"1135","Surplus[48]",42.304,119.062,-218.813,32.584,291.636,TRUE,0.72,1,3000
"1136","Surplus[49]",41.819,120.664,-218.393,33.514,294.735,TRUE,0.714,1,3000
"1137","Surplus[50]",43.488,119.796,-207.319,32.66,291.703,TRUE,0.722,1,3000
"1138","Surplus[51]",44.382,121.206,-220.908,35.034,295.629,TRUE,0.73,1,3000
"1139","Surplus[52]",45.217,119.963,-216.165,34.913,292.627,TRUE,0.734,1,3000
"1140","Surplus[53]",45.705,119.803,-210.63,36.717,295.365,TRUE,0.739,1,3000
"1141","Surplus[54]",46.861,120.38,-213.15,36.337,300.464,TRUE,0.739,1,3000
"1142","Surplus[55]",47.672,120.512,-203.32,38.702,291.932,TRUE,0.744,1.001,3000
"1143","Surplus[56]",47.874,121.689,-205.468,38.344,300.477,TRUE,0.744,1.001,3000
"1144","Surplus[57]",47.826,121.902,-207.045,39.677,298.693,TRUE,0.747,1.001,3000
"1145","Surplus[58]",48.998,123.365,-214.379,40.548,305.586,TRUE,0.75,1.003,3000
"1146","Surplus[59]",50.664,123.243,-216.852,40.888,303.245,TRUE,0.754,1.004,3000
"1147","Surplus[60]",52.672,121.171,-198.631,42.152,309.983,TRUE,0.761,1.002,3000
"1148","Surplus[61]",53.574,121.051,-202.871,42.58,305.812,TRUE,0.762,1.003,3000
"1149","Surplus[62]",53.502,118.847,-195.152,43.345,301.865,TRUE,0.763,1.003,3000
"1150","Surplus[63]",54.47,117.036,-190.742,44.847,304.476,TRUE,0.762,1.003,3000
"1151","Surplus[64]",53.924,118.334,-199.353,44.771,305.663,TRUE,0.766,1.002,3000
"1152","Surplus[65]",55.464,117.886,-185.305,44.266,303.576,TRUE,0.769,1.002,3000
"1153","Surplus[66]",55.418,117.823,-185.587,44.432,303.627,TRUE,0.773,1.001,3000
"1154","Surplus[67]",55.714,117.537,-190.406,44.912,302.843,TRUE,0.772,1.001,3000
"1155","Surplus[68]",57.595,115.66,-190.584,45.218,305.315,TRUE,0.782,1.001,3000
"1156","Surplus[69]",58.057,115.196,-190.123,46.175,295.342,TRUE,0.781,1.001,3000
"1157","Surplus[70]",58.318,113.861,-190.541,46.423,301.011,TRUE,0.786,1.001,3000
"1158","Surplus[71]",58.866,112.435,-180.555,47.687,296.555,TRUE,0.787,1,3000
"1159","Surplus[72]",59.406,113.882,-182.639,48.245,299.9,TRUE,0.788,1.002,3000
"1160","Surplus[73]",61.688,111.768,-166.889,50.096,294.978,TRUE,0.795,1.001,3000
"1161","Surplus[74]",63.463,111.91,-166.191,52.099,305.598,TRUE,0.8,1.001,3000
"1162","Surplus[75]",64.593,110.439,-167.493,51.784,309.311,TRUE,0.81,1.002,3000
"1163","Surplus[76]",66.568,111.437,-155.32,53.728,315.802,TRUE,0.806,1.002,3000
"1164","Surplus[77]",70.561,111.047,-141.133,57.062,325.275,TRUE,0.82,1.002,3000
"1165","Surplus[78]",75.746,110.736,-129.37,60.677,325.923,TRUE,0.837,1.003,3000
"1166","Surplus[79]",82.582,110.856,-112.479,65.059,335.038,TRUE,0.852,1.005,3000
"1167","Surplus[80]",86.754,110.866,-113.793,67.184,345.776,TRUE,0.867,1.004,3000
"1168","Surplus[81]",88.565,110.864,-106.935,69.089,341.392,TRUE,0.87,1.005,3000
"1169","Surplus[82]",90.296,110.452,-107.09,71.651,348.885,TRUE,0.88,1.005,3000
"1170","Surplus[83]",92.214,109.86,-101.21,74.284,348.932,TRUE,0.886,1.005,3000
"1171","Surplus[84]",93.073,109.968,-108.003,75.133,347.114,TRUE,0.886,1.005,3000
"1172","Surplus[85]",94.123,108.754,-105.202,76.08,342.538,TRUE,0.888,1.004,3000
"1173","Surplus[86]",95.533,109.879,-95.085,77.418,347.526,TRUE,0.894,1.005,3000
"1174","Surplus[87]",96.319,109.309,-90.471,79.527,345.855,TRUE,0.899,1.004,3000
"1175","Surplus[88]",96.758,106.904,-82.422,80.301,336.3,TRUE,0.895,1.004,3000
"1176","Surplus[89]",96.528,107.101,-96.289,79.415,336.728,TRUE,0.899,1.004,3000
"1177","Surplus[90]",97.362,106.432,-86.663,79.291,341.248,TRUE,0.897,1.006,3000
"1178","Surplus[91]",97.302,105.486,-80.003,79.067,340.18,TRUE,0.905,1.006,3000
"1179","Surplus[92]",95.671,107.207,-88.646,79.133,344.02,TRUE,0.899,1.007,3000
"1180","Surplus[93]",94.467,105.234,-86.45,78.474,340.397,TRUE,0.892,1.003,3000
"1181","Surplus[94]",93.738,105.667,-89.528,79.169,330.537,TRUE,0.899,1.002,3000
"1182","Surplus[95]",93.503,103.01,-90.585,78.25,326.794,TRUE,0.901,1.001,3000
"1183","Surplus[96]",92.238,102.452,-92.537,77.809,324.278,TRUE,0.896,1.003,3000
"1184","Surplus[97]",91.137,102.59,-94.856,78.203,323.094,TRUE,0.9,1.004,3000
"1185","Surplus[98]",94.156,101.799,-98.774,81.165,319.755,TRUE,0.906,1.003,3000
"1186","Surplus[99]",97.879,101.567,-85.044,83.201,322.243,TRUE,0.915,1.002,3000
"1187","Surplus[100]",101.296,101.321,-73.934,87.467,320.309,TRUE,0.92,1.001,3000
"1188","Surplus[101]",109.017,98.721,-43.451,93.458,340.646,TRUE,0.938,1,3000
"1189","Surplus[102]",114.345,98.831,-33.063,98.654,344.26,TRUE,0.951,1,3000
"1190","Surplus[103]",115.869,98.252,-32.798,99.406,341.618,TRUE,0.953,1.001,3000
"1191","Surplus[104]",116.493,98.628,-30.075,101.195,346.107,TRUE,0.954,1.001,3000
"1192","Surplus[105]",119.352,98.132,-26.009,103.71,346.363,TRUE,0.956,1.001,3000
"1193","Surplus[106]",120.805,98.747,-17.681,105.991,346.742,TRUE,0.959,1.002,2223
"1194","Surplus[107]",123.361,97.12,-13.792,108.616,347.682,TRUE,0.967,1.002,2074
"1195","Surplus[108]",126.395,99.133,-4.66,112.49,347.698,TRUE,0.972,1.005,1072
"1196","Surplus[109]",126.138,101.736,-8.726,113.59,346.344,TRUE,0.97,1.006,944
"1197","Surplus[110]",129.617,103.38,-5.388,115.863,348.466,TRUE,0.971,1.008,830
"1198","Surplus[111]",134.292,101.334,0.707,120.088,359.667,FALSE,0.975,1.004,1396
"1199","Surplus[112]",141.018,101.606,11.955,125.558,364.774,FALSE,0.986,1.003,1962
"1200","Surplus[113]",147.708,103.458,15.321,131.289,379.045,FALSE,0.991,1.002,3000
"1201","Surplus[114]",153.819,105.239,17.291,135.589,394.246,FALSE,0.993,1.001,3000
