Year,IPHC Regulatory Area,IPHC Statistical Area,Pacific halibut Net wt (t),Pacific halibut Net wt (000 lbs),"IPHC Stat Area, 1929-1975","IPHC Region 2, 1929-1975",POW,"Total Catch (US Tons, Round Weight)"
2007,3B,310,521.2,1149.049508,31,Chirikof,0,764.1168828
2007,3B,320,797.8,1758.848229,32,Shumagin,0,1169.632481
2007,3B,330,322.5,710.9909175,33,Shumagin,0,472.8083168
2007,3B,340,164.5,362.6604835,34,Shumagin,0,241.1688934
2007,4A,Bering Sea,840.2,1852.324245,4A,Bering Sea,0,1231.793946
2007,4A,350,180.9,398.8163007,35,Shumagin,0,265.2124791
2007,4A,360,120.3,265.2161469,36,Shumagin,0,176.3684977
2007,4A,370,18.6,41.0059878,37,Shumagin,0,27.26894478
2007,4A,380,96.9,213.6279687,38,Shumagin,0,142.0624059
2007,4A,390/395,7,15.432361,39,Aleutian,0,10.2625061
2007,4B,400,104.1,229.5012543,40,Aleutian,0,152.6181264
2007,4B,410/420,29.5,65.0363785,41-42+,Aleutian,0,43.24913285
2007,4B,430,5.4,11.9049642,42+,Aleutian,0,7.91679042
2007,4B,440,117.3,258.6022779,42+,Aleutian,0,171.9702808
2007,4B,460/480/490,29.5,65.0363785,42+,Aleutian,0,43.24913285
2007,4BCDE,Bering Sea,2072.2,4568.419781,4A,Bering Sea,0,3037.99502
2006,2A,9,1.7,3.7478591,0,0,0,2.49232291
2006,2A,10,24.9,54.8951127,0,0,0,36.50520027
2006,2A,20,46.1,101.6331203,0,0,0,67.58593303
2006,2A,30,20.8,45.8561584,0,0,0,30.49430384
2006,2A,40,55.9,123.2384257,0,0,0,81.95344157
2006,2A,50,222.7,490.9695421,0,0,0,326.4943012
2006,2B,060/061,266.1,586.6501803,0,0,0,390.121839
2006,2B,70,76.5,168.6536595,0,0,0,112.154531
2006,2B,80,222.6,490.7490798,0,0,0,326.347694
2006,2B,81,12.7,27.9987121,0,0,0,18.61911821
2006,2B,90,65.3,143.9618819,0,0,0,95.73452119
2006,2B,91,162,357.148926,0,0,0,237.5037126
2006,2B,92,22.9,50.4858667,0,0,0,33.57305567
2006,2B,100,650.7,1434.548186,0,0,0,953.9732456
2006,2B,102,1306.2,2879.678563,0,0,0,1914.983638
2006,2B,103,8.9,19.6211447,0,0,0,13.04804347
2006,2B,110,42.9,94.5783267,0,0,0,62.89450167
2006,2B,112,648.2,1429.036629,0,0,0,950.3080649
2006,2B,114,25.7,56.6588111,0,0,0,37.67805811
2006,2B,120,32.3,71.2093229,0,0,0,47.35413529
2006,2B,121,125.8,277.3415734,0,0,0,184.4318953
2006,2B,122,22.9,50.4858667,0,0,0,33.57305567
2006,2B,130,256.7,565.9267241,0,0,0,376.3407594
2006,2B,131,629.8,1388.471565,0,0,0,923.3323345
2006,2B,132,300.7,662.9301361,0,0,0,440.8479406
2006,2B,133,160.7,354.2829161,0,0,0,235.5978186
2006,2B,134,29.2,64.3749916,0,0,0,42.80931116
2006,2B,135,351.7,775.3659091,0,0,0,515.6176279
2006,2C,140,79.5,175.2675285,14-O,SE-O,0,116.5527479
2006,2C,141,40.5,89.2872315,14-I,SE-I,0,59.37592815
2006,2C,142,52.7,116.1836321,14-I,SE-I,0,77.26201021
2006,2C,143,81.3,179.2358499,14-I,SE-I,0,119.191678
2006,2C,144,24.5,54.0132635,14-I,SE-I,0,35.91877135
2006,2C,150,437.7,964.9634871,15-O,SE-O,0,641.6998457
2006,2C,151,308.2,679.4648086,15-I,SE-I,0,451.8434829
2006,2C,152,316.8,698.4245664,15-I,SE-I,0,464.4517046
2006,2C,153,51.3,113.0971599,15-I,SE-I,0,75.20950899
2006,2C,160,798.3,1759.950541,16-O,SE-O,0,1170.365517
2006,2C,161,237,522.495651,16-I,SE-I,0,347.4591351
2006,2C,162,494.3,1089.745149,16-I,SE-I,0,724.6795379
2006,2C,163,111.2,245.1540776,16-I,SE-I,0,163.0272398
2006,2C,170,275.7,607.8145611,17-O,SE-O,0,404.1961331
2006,2C,171,190.3,419.5397569,17-I,SE-I,0,278.9935587
2006,2C,173,155.1,341.9370273,17-I,SE-I,0,227.3878137
2006,2C,174,40.5,89.2872315,17-I,SE-I,0,59.37592815
2006,2C,181,463.3,1021.401836,18S-O,SE-O,0,679.2312966
2006,2C,182,269.1,593.2640493,183-I,SE-I,0,394.5200559
2006,2C,183,59.6,131.3955308,183-I,SE-I,0,87.37790908
2006,2C,184,229.1,505.0791293,183-I,SE-I,0,335.8771639
2006,3A,185,596.4,1314.837157,18W,Yakutat,0,874.3655197
2006,3A,190,439,967.829497,19,Yakutat,0,643.6057397
2006,3A,200,769,1695.355087,20,Yakutat,0,1127.409599
2006,3A,210,488.8,1077.619722,21,Yakutat,0,716.6161402
2006,3A,220,395.4,871.7079342,22,Yakutat,0,579.6849874
2006,3A,230,572.8,1262.808054,23,Yakutat,POW-O,839.7662134
2006,3A,232,51.9,114.4199337,23,Yakutat,POW-I,76.08915237
2006,3A,240,1909.5,4209.727619,24,Kodiak,POW-O,2799.465057
2006,3A,242,155,341.716565,24,Kodiak,POW-I,227.2412065
2006,3A,250,1625.2,3582.9533,25,Kodiak,0,2382.660702
2006,3A,260,1295.2,2855.42771,26,Kodiak,0,1898.856843
2006,3A,261,446.6,984.5846318,26,Kodiak,0,654.7478892
2006,3A,270,1445.8,3187.443933,27,Kodiak,0,2119.647331
2006,3A,271,182.2,401.6823106,27,Kodiak,0,267.1183731
2006,3A,280,1022.3,2253.786093,28,Kodiak,0,1498.765712
2006,3A,281,52.8,116.4040944,28,Kodiak,0,77.40861744
2006,3B,290,1682.2,3708.616811,29,Chirikof,0,2466.226823
2006,3B,300,778.6,1716.519468,30,Chirikof,0,1141.483893
2006,3B,310,655.2,1444.46899,31,Chirikof,0,960.570571
2006,3B,320,990,2182.57677,32,Shumagin,0,1451.411577
2006,3B,330,449,989.875727,33,Shumagin,0,658.2664627
2006,3B,340,237.1,522.7161133,34,Shumagin,0,347.6057423
2006,4A,Bering Sea,871.4,1921.108482,4A,Bering Sea,0,1277.535402
2006,4A,350,203,447.538469,35,Shumagin,0,297.6126769
2006,4A,360,194.4,428.5787112,36,Shumagin,0,285.0044551
2006,4A,370,39.6,87.3030708,37,Shumagin,0,58.05646308
2006,4A,380,148.2,326.7251286,38,Shumagin,0,217.2719149
2006,4A,390/395,30,66.13869,39,Aleutian,0,43.982169
2006,4B,400,229.4,505.7405162,40,Aleutian,0,336.3169856
2006,4B,410,35.1,77.3822673,41,Aleutian,0,51.45913773
2006,4B,420,26.4,58.2020472,42+,Aleutian,0,38.70430872
2006,4B,430,18,39.683214,42+,Aleutian,0,26.3893014
2006,4B,440,75.7,166.8899611,42+,Aleutian,0,110.9816731
2006,4B,480/490,83,182.983709,42+,Aleutian,0,121.6840009
2006,4BCDE,Bering Sea,1683,3710.380509,4A,Bering Sea,0,2467.399681
2005,2A,9,1.1,2.4250853,0,0,0,1.61267953
2005,2A,10,11.9,26.2350137,0,0,0,17.44626037
2005,2A,20,60.8,134.0410784,0,0,0,89.13719584
2005,2A,30,12.6,27.7782498,0,0,0,18.47251098
2005,2A,40,70.4,155.2054592,0,0,0,103.2114899
2005,2A,50,200.4,441.8064492,0,0,0,293.8008889
2005,2B,060/061,253.7,559.3128551,0,0,0,371.9425425
2005,2B,70,126.7,279.3257341,0,0,0,185.7513604
2005,2B,80,210.5,464.0731415,0,0,0,308.6082192
2005,2B,81,3.9,8.5980297,0,0,0,5.71768197
2005,2B,90,137.8,303.7970494,0,0,0,202.0247629
2005,2B,91,176.2,388.4545726,0,0,0,258.3219393
2005,2B,92,37.2,82.0119756,0,0,0,54.53788956
2005,2B,100,590.9,1302.711731,0,0,0,866.3021221
2005,2B,102,805.1,1774.941977,0,0,0,1180.334809
2005,2B,103,9.3,20.5029939,0,0,0,13.63447239
2005,2B,110,180.4,397.7139892,0,0,0,264.4794429
2005,2B,112,873.1,1924.856341,0,0,0,1280.027725
2005,2B,114,22.4,49.3835552,0,0,0,32.84001952
2005,2B,120,69.7,153.6622231,0,0,0,102.1852393
2005,2B,121,141.5,311.9541545,0,0,0,207.4492305
2005,2B,122,18.6,41.0059878,0,0,0,27.26894478
2005,2B,130,375.3,827.3950119,0,0,0,550.2169342
2005,2B,131,665,1466.074295,0,0,0,974.9380795
2005,2B,132,237.2,522.9365756,0,0,0,347.7523496
2005,2B,133,241.8,533.0778414,0,0,0,354.4962821
2005,2B,134,30.9,68.1228507,0,0,0,45.30163407
2005,2B,135,348.6,768.5315778,0,0,0,511.0728038
2005,2C,140,68.9,151.8985247,14-O,SE-O,0,101.0123815
2005,2C,141,34,74.957182,14-I,SE-I,0,49.8464582
2005,2C,142,43,94.798789,14-I,SE-I,0,63.0411089
2005,2C,143,60.7,133.8206161,14-I,SE-I,0,88.99058861
2005,2C,144,14.1,31.0851843,14-I,SE-I,0,20.67161943
2005,2C,150,353.9,780.2160797,15-O,SE-O,0,518.842987
2005,2C,151,254.7,561.5174781,15-I,SE-I,0,373.4086148
2005,2C,152,210,462.97083,15-I,SE-I,0,307.875183
2005,2C,153,34.3,75.6185689,15-I,SE-I,0,50.28627989
2005,2C,160,809.9,1785.524168,16-O,SE-O,0,1187.371956
2005,2C,161,300.8,663.1505984,16-I,SE-I,0,440.9945478
2005,2C,162,626.2,1380.534923,16-I,SE-I,0,918.0544743
2005,2C,163,157.1,346.3462733,16-I,SE-I,0,230.3199583
2005,2C,170,329.5,726.4232785,17-O,SE-O,0,483.0708229
2005,2C,171,182.5,402.3436975,17-I,SE-I,0,267.5581948
2005,2C,173,137.7,303.5765871,17-I,SE-I,0,201.8781557
2005,2C,174,47.5,104.7195925,17-I,SE-I,0,69.63843425
2005,2C,181,509,1122.153107,18S-O,SE-O,0,746.2308007
2005,2C,182,299.4,660.0641262,183-I,SE-I,0,438.9420466
2005,2C,183,62.9,138.6707867,183-I,SE-I,0,92.21594767
2005,2C,184,221.6,488.5444568,183-I,SE-I,0,324.8816217
2005,3A,185,725.3,1599.013062,18W,Yakutat,0,1063.342239
2005,3A,190,515.3,1136.042232,19,Yakutat,0,755.4670562
2005,3A,200,657.6,1449.760085,20,Yakutat,0,964.0891445
2005,3A,210,473.5,1043.888991,21,Yakutat,0,694.1852341
2005,3A,220,518.1,1142.215176,22,Yakutat,0,759.5720586
2005,3A,230,442.6,975.7661398,23,Yakutat,POW-O,648.8836
2005,3A,232,31.5,69.4456245,23,Yakutat,POW-I,46.18127745
2005,3A,240,1885.3,4156.375742,24,Kodiak,POW-O,2763.986107
2005,3A,242,141.3,311.5132299,24,Kodiak,POW-I,207.156016
2005,3A,250,1661.6,3663.201577,25,Kodiak,0,2436.025734
2005,3A,260,1441,3176.861743,26,Kodiak,0,2112.610184
2005,3A,261,536,1181.677928,26,Kodiak,0,785.8147528
2005,3A,270,1305,2877.033015,27,Kodiak,0,1913.224352
2005,3A,271,179.3,395.2889039,27,Kodiak,0,262.8667634
2005,3A,280,883.5,1947.784421,28,Kodiak,0,1295.274877
2005,3A,281,46.2,101.8535826,28,Kodiak,0,67.73254026
2005,3B,290,2099.5,4628.605989,29,Chirikof,0,3078.018794
2005,3B,300,1134.6,2501.365256,30,Chirikof,0,1663.405632
2005,3B,310,782.2,1724.456111,31,Chirikof,0,1146.761753
2005,3B,320,984.9,2171.333193,32,Shumagin,0,1443.934608
2005,3B,330,515.6,1136.703619,33,Shumagin,0,755.9068779
2005,3B,340,322.9,711.8727667,34,Shumagin,0,473.3947457
2005,4A,Bering Sea,796.5,1755.98222,4A,Bering Sea,0,1167.726587
2005,4A,350,170.9,376.7700707,35,Shumagin,0,250.5517561
2005,4A,360,303.3,668.6621559,36,Shumagin,0,444.6597286
2005,4A,370,35.2,77.6027296,37,Shumagin,0,51.60574496
2005,4A,380,179.3,395.2889039,38,Shumagin,0,262.8667634
2005,4A,390,20.3,44.7538469,39,Aleutian,0,29.76126769
2005,4A,395,4.3,9.4798789,39,Aleutian,0,6.30411089
2005,4B,400,254.3,560.6356289,40,Aleutian,0,372.8221859
2005,4B,410,31.2,68.7842376,41,Aleutian,0,45.74145576
2005,4B,420,7.3,16.0937479,42+,Aleutian,0,10.70232779
2005,4B,430,22.8,50.2654044,42+,Aleutian,0,33.42644844
2005,4B,440/450/460,67.5,148.8120525,42+,Aleutian,0,98.95988025
2005,4B,480,30.2,66.5796146,42+,Aleutian,0,44.27538346
2005,4B,490/500,66,145.505118,42+,Aleutian,0,96.7607718
2005,4BCDE,Bering Sea,1961.9,4325.249864,4A,Bering Sea,0,2876.287245
2004,2A,008/009,2.2,4.8501706,0,0,0,3.22535906
2004,2A,10,29.6,65.2568408,0,0,0,43.39574008
2004,2A,20,58.6,129.1909078,0,0,0,85.91183678
2004,2A,30,11.3,24.9122399,0,0,0,16.56661699
2004,2A,40,71.3,157.1896199,0,0,0,104.530955
2004,2A,50,221.7,488.7649191,0,0,0,325.0282289
2004,2B,060/061,116.2,256.1771926,0,0,0,170.3576013
2004,2B,70,163.1,359.5740113,0,0,0,239.1163921
2004,2B,80,199.4,439.6018262,0,0,0,292.3348166
2004,2B,81,10.7,23.5894661,0,0,0,15.68697361
2004,2B,90,121,266.759383,0,0,0,177.3947483
2004,2B,91,137.1,302.2538133,0,0,0,200.9985123
2004,2B,92,10.2,22.4871546,0,0,0,14.95393746
2004,2B,100,485.8,1071.005853,0,0,0,712.2179233
2004,2B,102,883.3,1947.343496,0,0,0,1294.981663
2004,2B,103,8,17.636984,0,0,0,11.7285784
2004,2B,110,153.7,338.8505551,0,0,0,225.3353125
2004,2B,112,808.2,1781.776309,0,0,0,1184.879633
2004,2B,114,19,41.887837,0,0,0,27.8553737
2004,2B,120,100.9,222.4464607,0,0,0,147.9266951
2004,2B,121,140.8,310.4109184,0,0,0,206.4229798
2004,2B,122,12.9,28.4396367,0,0,0,18.91233267
2004,2B,130,479.6,1057.337191,0,0,0,703.1282751
2004,2B,131,715.7,1577.848681,0,0,0,1049.267945
2004,2B,132,281.6,620.8218368,0,0,0,412.8459597
2004,2B,133,221.4,488.1035322,0,0,0,324.5884072
2004,2B,134,31.5,69.4456245,0,0,0,46.18127745
2004,2B,135,382.6,843.4887598,0,0,0,560.919262
2004,2C,140,170.1,375.0063723,14-O,SE-O,0,249.3788982
2004,2C,141,11.5,25.3531645,14-I,SE-I,0,16.85983145
2004,2C,142,60.8,134.0410784,14-I,SE-I,0,89.13719584
2004,2C,143,74.6,164.4648758,14-I,SE-I,0,109.3689936
2004,2C,144,33.8,74.5162574,14-I,SE-I,0,49.55324374
2004,2C,150,350.7,773.1612861,15-O,SE-O,0,514.1515556
2004,2C,151,201.5,444.2315345,15-I,SE-I,0,295.4135685
2004,2C,152,200,440.9246,15-I,SE-I,0,293.21446
2004,2C,153,43.4,95.6806382,15-I,SE-I,0,63.62753782
2004,2C,160,800.6,1765.021174,16-O,SE-O,0,1173.737483
2004,2C,161,224.3,494.4969389,16-I,SE-I,0,328.8400169
2004,2C,162,681.1,1501.568725,16-I,SE-I,0,998.5418435
2004,2C,163,160.5,353.8419915,16-I,SE-I,0,235.3046042
2004,2C,170,286.8,632.2858764,17-O,SE-O,0,420.4695356
2004,2C,171,174.7,385.1476381,17-I,SE-I,0,256.1228308
2004,2C,173,78.1,172.1810563,17-I,SE-I,0,114.5002466
2004,2C,174,32.7,72.0911721,17-I,SE-I,0,47.94056421
2004,2C,181,411.5,907.2023645,18S-O,SE-O,0,603.2887515
2004,2C,182,326.1,718.9275603,183-I,SE-I,0,478.086177
2004,2C,183,43.3,95.4601759,183-I,SE-I,0,63.48093059
2004,2C,184,223,491.630929,183-I,SE-I,0,326.9341229
2004,3A,185,763.8,1683.891047,18W,Yakutat,0,1119.786023
2004,3A,190,644.2,1420.218137,19,Yakutat,0,944.4437757
2004,3A,200,457.2,1007.953636,20,Yakutat,0,670.2882556
2004,3A,210,505.7,1114.877851,21,Yakutat,0,741.3927621
2004,3A,220,458.3,1010.378721,22,Yakutat,0,671.9009351
2004,3A,230,445.6,982.3800088,23,Yakutat,POW-O,653.2818169
2004,3A,232,48.4,106.7037532,23,Yakutat,POW-I,70.95789932
2004,3A,240,2003.1,4416.080331,24,Kodiak,POW-O,2936.689424
2004,3A,242,185.2,408.2961796,24,Kodiak,POW-I,271.51659
2004,3A,250,1634.3,3603.015369,25,Kodiak,0,2396.00196
2004,3A,260,1256,2769.006488,26,Kodiak,0,1841.386809
2004,3A,261,529.9,1168.229728,26,Kodiak,0,776.8717118
2004,3A,270,1326.6,2924.652872,27,Kodiak,0,1944.891513
2004,3A,271,173.2,381.8407036,27,Kodiak,0,253.9237224
2004,3A,280,745.3,1643.105522,28,Kodiak,0,1092.663685
2004,3A,281,34.3,75.6185689,28,Kodiak,0,50.28627989
2004,3B,290,2392.8,5275.221914,29,Chirikof,0,3508.017799
2004,3B,300,1534.8,3383.65538,30,Chirikof,0,2250.127766
2004,3B,310,763.4,1683.009198,31,Chirikof,0,1119.199594
2004,3B,320,1217.3,2683.687578,32,Shumagin,0,1784.649811
2004,3B,330,725.2,1598.7926,33,Shumagin,0,1063.195632
2004,3B,340,252.1,555.7854583,34,Shumagin,0,369.5968268
2004,4A,Bering Sea,889,1959.909847,4A,Bering Sea,0,1303.338275
2004,4A,350,164.2,361.9990966,35,Shumagin,0,240.7290717
2004,4A,360,256.1,564.6039503,36,Shumagin,0,375.461116
2004,4A,370,16.6,36.5967418,37,Shumagin,0,24.33680018
2004,4A,380,223.8,493.3946274,38,Shumagin,0,328.1069807
2004,4A,390,21.6,47.6198568,39,Aleutian,0,31.66716168
2004,4A,395,4,8.818492,39,Aleutian,0,5.8642892
2004,4B,400,325.5,717.6047865,40,Aleutian,0,477.2065337
2004,4B,410,30.7,67.6819261,41,Aleutian,0,45.00841961
2004,4B,420,23.9,52.6904897,42+,Aleutian,0,35.03912797
2004,4B,430,19,41.887837,42+,Aleutian,0,27.8553737
2004,4B,440,61.8,136.2457014,42+,Aleutian,0,90.60326814
2004,4B,450/460,1.3,2.8660099,42+,Aleutian,0,1.90589399
2004,4B,480,8.2,18.0779086,42+,Aleutian,0,12.02179286
2004,4B,490,133.5,294.3171705,42+,Aleutian,0,195.7206521
2004,4B,500,2.4,5.2910952,42+,Aleutian,0,3.51857352
2004,4BCDE,Bering Sea,1921,4235.080783,4A,Bering Sea,0,2816.324888
2003,2A,9,3.6,7.9366428,0,0,0,5.27786028
2003,2A,10,12.9,28.4396367,0,0,0,18.91233267
2003,2A,20,67.8,149.4734394,0,0,0,99.39970194
2003,2A,30,8.1,17.8574463,0,0,0,11.87518563
2003,2A,40,29.9,65.9182277,0,0,0,43.83556177
2003,2A,50,244.4,538.8098612,0,0,0,358.3080701
2003,2B,060/061,148.4,327.1660532,0,0,0,217.5651293
2003,2B,070/071,117.6,259.2636648,0,0,0,172.4101025
2003,2B,080/081,208.4,459.4434332,0,0,0,305.5294673
2003,2B,90,109.2,240.7448316,0,0,0,160.0950952
2003,2B,91,171.6,378.3133068,0,0,0,251.5780067
2003,2B,92,15.4,33.9511942,0,0,0,22.57751342
2003,2B,100,473.5,1043.888991,0,0,0,694.1852341
2003,2B,102,872.6,1923.75403,0,0,0,1279.294689
2003,2B,103,7.5,16.5346725,0,0,0,10.99554225
2003,2B,110,55.7,122.7975011,0,0,0,81.66022711
2003,2B,112,778.1,1715.417156,0,0,0,1140.750857
2003,2B,114,29.2,64.3749916,0,0,0,42.80931116
2003,2B,120,121.2,267.2003076,0,0,0,177.6879628
2003,2B,121,92.9,204.8094767,0,0,0,136.1981167
2003,2B,122,13,28.660099,0,0,0,19.0589399
2003,2B,130,496.6,1094.815782,0,0,0,728.0515042
2003,2B,131,763.3,1682.788736,0,0,0,1119.052987
2003,2B,132,288.5,636.0337355,0,0,0,422.9618586
2003,2B,133,160.8,354.5033784,0,0,0,235.7444258
2003,2B,134,22.8,50.2654044,0,0,0,33.42644844
2003,2B,135,371.8,819.6788314,0,0,0,545.0856811
2003,2C,140,126.3,278.4438849,14-O,SE-O,0,185.1649315
2003,2C,141,17.9,39.4627517,14-I,SE-I,0,26.24269417
2003,2C,142,50.3,110.8925369,14-I,SE-I,0,73.74343669
2003,2C,143,80.6,177.6926138,14-I,SE-I,0,118.1654274
2003,2C,144,22.4,49.3835552,14-I,SE-I,0,32.84001952
2003,2C,150,220.1,485.2375223,15-O,SE-O,0,322.6825132
2003,2C,151,237.3,523.1570379,15-I,SE-I,0,347.8989568
2003,2C,152,199.3,439.3813639,15-I,SE-I,0,292.1882094
2003,2C,153,30.4,67.0205392,15-I,SE-I,0,44.56859792
2003,2C,160,602.8,1328.946744,16-O,SE-O,0,883.7483824
2003,2C,161,186.4,410.9417272,16-I,SE-I,0,273.2758767
2003,2C,162,562.2,1239.439051,16-I,SE-I,0,824.2258471
2003,2C,163,77.8,171.5196694,16-I,SE-I,0,114.0604249
2003,2C,170,342.2,754.4219906,17-O,SE-O,0,501.6899411
2003,2C,171,122.3,269.6253929,17-I,SE-I,0,179.3006423
2003,2C,173,60.1,132.4978423,17-I,SE-I,0,88.11094523
2003,2C,174,31.9,70.3274737,17-I,SE-I,0,46.76770637
2003,2C,181,342.5,755.0833775,18S-O,SE-O,0,502.1297628
2003,2C,182,280.2,617.7353646,183-I,SE-I,0,410.7934585
2003,2C,183,25.4,55.9974242,183-I,SE-I,0,37.23823642
2003,2C,184,140.8,310.4109184,183-I,SE-I,0,206.4229798
2003,3A,185,741.7,1635.168879,18W,Yakutat,0,1087.385825
2003,3A,190,525.5,1158.529387,19,Yakutat,0,770.4209937
2003,3A,200,422.9,932.3350667,20,Yakutat,0,620.0019757
2003,3A,210,367.1,809.3171033,21,Yakutat,0,538.1951413
2003,3A,220,495.4,1092.170234,22,Yakutat,0,726.2922174
2003,3A,230,298.8,658.7413524,23,Yakutat,POW-O,438.0624032
2003,3A,232,36.5,80.4687395,23,Yakutat,POW-I,53.51163895
2003,3A,240,1911.7,4214.577789,24,Kodiak,POW-O,2802.690416
2003,3A,242,154.6,340.8347158,24,Kodiak,POW-I,226.6547776
2003,3A,250,1453.7,3204.860455,25,Kodiak,0,2131.229303
2003,3A,260,1128.8,2488.578442,26,Kodiak,0,1654.902412
2003,3A,261,426,939.169398,26,Kodiak,0,624.5467998
2003,3A,270,1265.5,2789.950407,27,Kodiak,0,1855.314496
2003,3A,271,151.2,333.3389976,27,Kodiak,0,221.6701318
2003,3A,280,708.2,1561.314009,28,Kodiak,0,1038.272403
2003,3A,281,41.1,90.6100053,28,Kodiak,0,60.25557153
2003,3B,290,2641.5,5823.511655,29,Chirikof,0,3872.62998
2003,3B,300,1567.4,3455.52609,30,Chirikof,0,2297.921723
2003,3B,310,1000.4,2205.504849,31,Chirikof,0,1466.658729
2003,3B,320,1304.8,2876.59209,32,Shumagin,0,1912.931137
2003,3B,330,852.4,1879.220645,33,Shumagin,0,1249.680029
2003,3B,340,325.4,717.3843242,34,Shumagin,0,477.0599264
2003,4A,Bering Sea,1184.9,2612.257793,4A,Bering Sea,0,1737.149068
2003,4A,350,191.7,422.6262291,35,Shumagin,0,281.0460599
2003,4A,360,229.9,506.8428277,36,Shumagin,0,337.0500218
2003,4A,370,135.5,298.7264165,37,Shumagin,0,198.6527967
2003,4A,380,485.1,1069.462617,38,Shumagin,0,711.1916727
2003,4A,390/395,17.7,39.0218271,39,Aleutian,0,25.94947971
2003,4B,400,447.2,985.9074056,40,Aleutian,0,655.6275326
2003,4B,410,85.5,188.4952665,41,Aleutian,0,125.3491817
2003,4B,420,82.8,182.5427844,42+,Aleutian,0,121.3907864
2003,4B,430,21.3,46.9584699,42+,Aleutian,0,31.22733999
2003,4B,440,118,260.145514,42+,Aleutian,0,172.9965314
2003,4B,450/460/470,15,33.069345,42+,Aleutian,0,21.9910845
2003,4B,480,13.6,29.9828728,42+,Aleutian,0,19.93858328
2003,4B,490/500,56.2,123.8998126,42+,Aleutian,0,82.39326326
2003,4BCDE,Bering Sea,2347.7,5175.793417,4A,Bering Sea,0,3441.897939
2002,2A,9,7,15.432361,0,0,0,10.2625061
2002,2A,10,9.1,20.0620693,0,0,0,13.34125793
2002,2A,20,92.2,203.2662406,0,0,0,135.1718661
2002,2A,30,9.4,20.7234562,0,0,0,13.78107962
2002,2A,40,58.1,128.0885963,0,0,0,85.17880063
2002,2A,50,204.3,450.4044789,0,0,0,299.5185709
2002,2B,60,134,295.419482,0,0,0,196.4536882
2002,2B,70,133.9,295.1990197,0,0,0,196.307081
2002,2B,80,263.9,581.8000097,0,0,0,386.89648
2002,2B,81,7.6,16.7551348,0,0,0,11.14214948
2002,2B,90,126.7,279.3257341,0,0,0,185.7513604
2002,2B,91,185.2,408.2961796,0,0,0,271.51659
2002,2B,92,18.8,41.4469124,0,0,0,27.56215924
2002,2B,100,447.5,986.5687925,0,0,0,656.0673543
2002,2B,102,947.7,2089.321217,0,0,0,1389.396719
2002,2B,103,14,30.864722,0,0,0,20.5250122
2002,2B,110,77.2,170.1968956,0,0,0,113.1807816
2002,2B,112,823.9,1816.38889,0,0,0,1207.896968
2002,2B,114,26.2,57.7611226,0,0,0,38.41109426
2002,2B,120,109.3,240.9652939,0,0,0,160.2417024
2002,2B,121,165.2,364.2037196,0,0,0,242.195144
2002,2B,122,14.4,31.7465712,0,0,0,21.11144112
2002,2B,130,396.3,873.6920949,0,0,0,581.0044525
2002,2B,131,660.1,1455.271642,0,0,0,967.7543252
2002,2B,132,320.8,707.2430584,0,0,0,470.3159938
2002,2B,133,211.4,466.0573022,0,0,0,309.9276842
2002,2B,134,24.9,54.8951127,0,0,0,36.50520027
2002,2B,135,328.2,723.5572686,0,0,0,481.1649289
2002,2C,140,114,251.327022,14-O,SE-O,0,167.1322422
2002,2C,141,26.3,57.9815849,14-I,SE-I,0,38.55770149
2002,2C,142,58.8,129.6318324,14-I,SE-I,0,86.20505124
2002,2C,143,71.9,158.5123937,14-I,SE-I,0,105.4105984
2002,2C,144,10.8,23.8099284,14-I,SE-I,0,15.83358084
2002,2C,150,246.4,543.2191072,15-O,SE-O,0,361.2402147
2002,2C,151,351.7,775.3659091,15-I,SE-I,0,515.6176279
2002,2C,152,234.7,517.4250181,15-I,SE-I,0,344.0871688
2002,2C,153,42.3,93.2555529,15-I,SE-I,0,62.01485829
2002,2C,160,636.4,1403.022077,16-O,SE-O,0,933.0084117
2002,2C,161,173.2,381.8407036,16-I,SE-I,0,253.9237224
2002,2C,162,426.4,940.0512472,16-I,SE-I,0,625.1332287
2002,2C,163,69.5,153.2212985,16-I,SE-I,0,101.8920249
2002,2C,170,374,824.529002,17-O,SE-O,0,548.3110402
2002,2C,171,117.8,259.7045894,17-I,SE-I,0,172.7033169
2002,2C,173,57.7,127.2067471,17-I,SE-I,0,84.59237171
2002,2C,174,14.3,31.5261089,17-I,SE-I,0,20.96483389
2002,2C,181,467.3,1030.220328,18S-O,SE-O,0,685.0955858
2002,2C,182,196.1,432.3265703,183-I,SE-I,0,287.496778
2002,2C,183,32.7,72.0911721,183-I,SE-I,0,47.94056421
2002,2C,184,112.7,248.4610121,183-I,SE-I,0,165.2263482
2002,3A,185,809.1,1783.760469,18W,Yakutat,0,1186.199098
2002,3A,190,339.5,748.4695085,19,Yakutat,0,497.7315459
2002,3A,200,609.7,1344.158643,20,Yakutat,0,893.8642813
2002,3A,210,314.7,693.7948581,21,Yakutat,0,461.3729528
2002,3A,220,484.4,1067.919381,22,Yakutat,0,710.1654221
2002,3A,230,348.7,768.7520401,23,Yakutat,POW-O,511.219411
2002,3A,232,45.1,99.4284973,23,Yakutat,POW-I,66.11986073
2002,3A,240,1772.6,3907.91473,24,Kodiak,POW-O,2598.759759
2002,3A,242,147.4,324.9614302,24,Kodiak,POW-I,216.099057
