Year,IPHC Stat Area,Total Catch (000 LBS),CPUE (LBS),Effort (00 SKS),LOGS %,IPHC Regulatory Area,IPHC Region,IPHC Region 2,IPHC Region 3,POW,"Total Catch (US Tons, Round Weight)"
1966,18-O,80,,,,2,SE Alaska,SE-O,2C,0,53.2
1966,18-I,2152,,,,2,SE Alaska,SE-I,2C,0,1431.08
1966,18W,608,,,,3A,Yakutat,Yakutat,3A,0,404.32
1966,19,1445,,,,3A,Yakutat,Yakutat,3A,0,960.925
1966,20,1519,,,,3A,Yakutat,Yakutat,3A,0,1010.135
1966,21,889,,,,3A,Yakutat,Yakutat,3A,0,591.185
1966,22,1180,,,,3A,Yakutat,Yakutat,3A,0,784.7
1966,23,1763,,,,3A,Yakutat,Yakutat,3A,POW,1172.395
1966,24,2640,,,,3A,Kodiak,Kodiak,3A,POW,1755.6
1966,25,6594,,,,3A,Kodiak,Kodiak,3A,0,4385.01
1966,26,5725,,,,3A,Kodiak,Kodiak,3A,0,3807.125
1966,27,1575,,,,3A,Kodiak,Kodiak,3A,0,1047.375
1966,28,1829,,,,3A,Kodiak,Kodiak,3A,0,1216.285
1966,29,3057,,,,3A,Chirikof,Chirikof,3A,0,2032.905
1966,30,2847,,,,3A,Chirikof,Chirikof,3A,0,1893.255
1966,31,2757,,,,3A,Chirikof,Chirikof,3A,0,1833.405
1966,32,1459,,,,3B,Shumagin,Shumagin,3B,0,970.235
1966,33,719,,,,3B,Shumagin,Shumagin,3B,0,478.135
1966,34,211,,,,3B,Shumagin,Shumagin,3B,0,140.315
1966,35,278,,,,3B,Shumagin,Shumagin,3B,0,184.87
1966,36,172,,,,3B,Shumagin,Shumagin,3B,0,114.38
1966,37,221,,,,3B,Shumagin,Shumagin,3B,0,146.965
1966,38,,,,,3B,Shumagin,Shumagin,3B,0,0
1966,39,26,,,,3B,Aleutian,Aleutian,3B,0,17.29
1966,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1966,41,,,,,3B,Aleutian,Aleutian,3B,0,0
1966,42+,48,,,,3C,Aleutian,Aleutian,3C,0,31.92
1966,4A,219,,,,4,Bering Sea,Bering Sea,4,0,145.635
1966,4B,231,,,,4,Bering Sea,Bering Sea,4,0,153.615
1966,4C,312,,,,4,Bering Sea,Bering Sea,4,0,207.48
1966,4DE,347,,,,4,Bering Sea,Bering Sea,4,0,230.755
1966,4DW,86,,,,4,Bering Sea,Bering Sea,4,0,57.19
1966,4E,,,,,4,Bering Sea,Bering Sea,4,0,0
1967,14-O,343,,,,2,SE Alaska,SE-O,2C,0,228.095
1967,14-I,1046,,,,2,SE Alaska,SE-I,2C,0,695.59
1967,15-O,1324,,,,2,SE Alaska,SE-O,2C,0,880.46
1967,15-I,505,,,,2,SE Alaska,SE-I,2C,0,335.825
1967,16-O,851,,,,2,SE Alaska,SE-O,2C,0,565.915
1967,16-I,1904,,,,2,SE Alaska,SE-I,2C,0,1266.16
1967,17-O,386,,,,2,SE Alaska,SE-O,2C,0,256.69
1967,17-I,649,,,,2,SE Alaska,SE-I,2C,0,431.585
1967,18-O,81,,,,2,SE Alaska,SE-O,2C,0,53.865
1967,18-I,2120,,,,2,SE Alaska,SE-I,2C,0,1409.8
1967,18W,262,,,,3A,Yakutat,Yakutat,3A,0,174.23
1967,19,780,,,,3A,Yakutat,Yakutat,3A,0,518.7
1967,20,1281,,,,3A,Yakutat,Yakutat,3A,0,851.865
1967,21,544,,,,3A,Yakutat,Yakutat,3A,0,361.76
1967,22,1217,,,,3A,Yakutat,Yakutat,3A,0,809.305
1967,23,736,,,,3A,Yakutat,Yakutat,3A,POW,489.44
1967,24,1145,,,,3A,Kodiak,Kodiak,3A,POW,761.425
1967,25,5302,,,,3A,Kodiak,Kodiak,3A,0,3525.83
1967,26,3971,,,,3A,Kodiak,Kodiak,3A,0,2640.715
1967,27,1688,,,,3A,Kodiak,Kodiak,3A,0,1122.52
1967,28,2731,,,,3A,Kodiak,Kodiak,3A,0,1816.115
1967,29,4986,,,,3A,Chirikof,Chirikof,3A,0,3315.69
1967,30,3631,,,,3A,Chirikof,Chirikof,3A,0,2414.615
1967,31,2673,,,,3A,Chirikof,Chirikof,3A,0,1777.545
1967,32,1373,,,,3B,Shumagin,Shumagin,3B,0,913.045
1967,33,411,,,,3B,Shumagin,Shumagin,3B,0,273.315
1967,34,190,,,,3B,Shumagin,Shumagin,3B,0,126.35
1967,35,87,,,,3B,Shumagin,Shumagin,3B,0,57.855
1967,36,85,,,,3B,Shumagin,Shumagin,3B,0,56.525
1967,37,,,,,3B,Shumagin,Shumagin,3B,0,0
1967,38,,,,,3B,Shumagin,Shumagin,3B,0,0
1967,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1967,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1967,41,13,,,,3B,Aleutian,Aleutian,3B,0,8.645
1967,42+,2,,,,3C,Aleutian,Aleutian,3C,0,1.33
1967,4A,1297,,,,4,Bering Sea,Bering Sea,4,0,862.505
1967,4B,14,,,,4,Bering Sea,Bering Sea,4,0,9.31
1967,4C,442,,,,4,Bering Sea,Bering Sea,4,0,293.93
1967,4DE,612,,,,4,Bering Sea,Bering Sea,4,0,406.98
1967,4DW,30,,,,4,Bering Sea,Bering Sea,4,0,19.95
1967,4E,,,,,4,Bering Sea,Bering Sea,4,0,0
1968,14-O,294,,,,2,SE Alaska,SE-O,2C,0,195.51
1968,14-I,796,,,,2,SE Alaska,SE-I,2C,0,529.34
1968,15-O,1170,,,,2,SE Alaska,SE-O,2C,0,778.05
1968,15-I,228,,,,2,SE Alaska,SE-I,2C,0,151.62
1968,16-O,660,,,,2,SE Alaska,SE-O,2C,0,438.9
1968,16-I,1100,,,,2,SE Alaska,SE-I,2C,0,731.5
1968,17-O,244,,,,2,SE Alaska,SE-O,2C,0,162.26
1968,17-I,316,,,,2,SE Alaska,SE-I,2C,0,210.14
1968,18-O,98,,,,2,SE Alaska,SE-O,2C,0,65.17
1968,18-I,1205,,,,2,SE Alaska,SE-I,2C,0,801.325
1968,18W,202,,,,3A,Yakutat,Yakutat,3A,0,134.33
1968,19,809,,,,3A,Yakutat,Yakutat,3A,0,537.985
1968,20,686,,,,3A,Yakutat,Yakutat,3A,0,456.19
1968,21,592,,,,3A,Yakutat,Yakutat,3A,0,393.68
1968,22,791,,,,3A,Yakutat,Yakutat,3A,0,526.015
1968,23,367,,,,3A,Yakutat,Yakutat,3A,POW,244.055
1968,24,1250,,,,3A,Kodiak,Kodiak,3A,POW,831.25
1968,25,3606,,,,3A,Kodiak,Kodiak,3A,0,2397.99
1968,26,2944,,,,3A,Kodiak,Kodiak,3A,0,1957.76
1968,27,804,,,,3A,Kodiak,Kodiak,3A,0,534.66
1968,28,2723,,,,3A,Kodiak,Kodiak,3A,0,1810.795
1968,29,4682,,,,3A,Chirikof,Chirikof,3A,0,3113.53
1968,30,3977,,,,3A,Chirikof,Chirikof,3A,0,2644.705
1968,31,3780,,,,3A,Chirikof,Chirikof,3A,0,2513.7
1968,32,2347,,,,3B,Shumagin,Shumagin,3B,0,1560.755
1968,33,802,,,,3B,Shumagin,Shumagin,3B,0,533.33
1968,34,242,,,,3B,Shumagin,Shumagin,3B,0,160.93
1968,35,62,,,,3B,Shumagin,Shumagin,3B,0,41.23
1968,36,59,,,,3B,Shumagin,Shumagin,3B,0,39.235
1968,37,107,,,,3B,Shumagin,Shumagin,3B,0,71.155
1968,38,38,,,,3B,Shumagin,Shumagin,3B,0,25.27
1968,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1968,40,4,,,,3B,Aleutian,Aleutian,3B,0,2.66
1968,41,5,,,,3B,Aleutian,Aleutian,3B,0,3.325
1968,42+,,,,,3C,Aleutian,Aleutian,3C,0,0
1968,4A,508,,,,4,Bering Sea,Bering Sea,4,0,337.82
1968,4B,,,,,4,Bering Sea,Bering Sea,4,0,0
1968,4C,368,,,,4,Bering Sea,Bering Sea,4,0,244.72
1968,4DE,442,,,,4,Bering Sea,Bering Sea,4,0,293.93
1968,4DW,3,,,,4,Bering Sea,Bering Sea,4,0,1.995
1968,4E,,,,,4,Bering Sea,Bering Sea,4,0,0
1969,14-O,510,,,,2,SE Alaska,SE-O,2C,0,339.15
1969,14-I,1205,,,,2,SE Alaska,SE-I,2C,0,801.325
1969,15-O,1241,,,,2,SE Alaska,SE-O,2C,0,825.265
1969,15-I,701,,,,2,SE Alaska,SE-I,2C,0,466.165
1969,16-O,643,,,,2,SE Alaska,SE-O,2C,0,427.595
1969,16-I,2172,,,,2,SE Alaska,SE-I,2C,0,1444.38
1969,17-O,707,,,,2,SE Alaska,SE-O,2C,0,470.155
1969,17-I,500,,,,2,SE Alaska,SE-I,2C,0,332.5
1969,18-O,66,,,,2,SE Alaska,SE-O,2C,0,43.89
1969,18-I,1581,,,,2,SE Alaska,SE-I,2C,0,1051.365
1969,18W,412,,,,3A,Yakutat,Yakutat,3A,0,273.98
1969,19,1671,,,,3A,Yakutat,Yakutat,3A,0,1111.215
1969,20,1723,,,,3A,Yakutat,Yakutat,3A,0,1145.795
1969,21,469,,,,3A,Yakutat,Yakutat,3A,0,311.885
1969,22,1253,,,,3A,Yakutat,Yakutat,3A,0,833.245
1969,23,1437,,,,3A,Yakutat,Yakutat,3A,POW,955.605
1969,24,1832,,,,3A,Kodiak,Kodiak,3A,POW,1218.28
1969,25,4613,,,,3A,Kodiak,Kodiak,3A,0,3067.645
1969,26,3266,,,,3A,Kodiak,Kodiak,3A,0,2171.89
1969,27,1352,,,,3A,Kodiak,Kodiak,3A,0,899.08
1969,28,2053,,,,3A,Kodiak,Kodiak,3A,0,1365.245
1969,29,3573,,,,3A,Chirikof,Chirikof,3A,0,2376.045
1969,30,3471,,,,3A,Chirikof,Chirikof,3A,0,2308.215
1969,31,3409,,,,3A,Chirikof,Chirikof,3A,0,2266.985
1969,32,1643,,,,3B,Shumagin,Shumagin,3B,0,1092.595
1969,33,1343,,,,3B,Shumagin,Shumagin,3B,0,893.095
1969,34,481,,,,3B,Shumagin,Shumagin,3B,0,319.865
1969,35,183,,,,3B,Shumagin,Shumagin,3B,0,121.695
1969,36,61,,,,3B,Shumagin,Shumagin,3B,0,40.565
1969,37,214,,,,3B,Shumagin,Shumagin,3B,0,142.31
1969,38,117,,,,3B,Shumagin,Shumagin,3B,0,77.805
1969,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1969,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1969,41,42,,,,3B,Aleutian,Aleutian,3B,0,27.93
1969,42+,47,,,,3C,Aleutian,Aleutian,3C,0,31.255
1969,4A,238,,,,4,Bering Sea,Bering Sea,4,0,158.27
1969,4B,266,,,,4,Bering Sea,Bering Sea,4,0,176.89
1969,4C,215,,,,4,Bering Sea,Bering Sea,4,0,142.975
1969,4DE,304,,,,4,Bering Sea,Bering Sea,4,0,202.16
1969,4DW,210,,,,4,Bering Sea,Bering Sea,4,0,139.65
1969,4E,,,,,4,Bering Sea,Bering Sea,4,0,0
1970,14-O,302,,,,2,SE Alaska,SE-O,2C,0,200.83
1970,14-I,1110,,,,2,SE Alaska,SE-I,2C,0,738.15
1970,15-O,1342,,,,2,SE Alaska,SE-O,2C,0,892.43
1970,15-I,620,,,,2,SE Alaska,SE-I,2C,0,412.3
1970,16-O,704,,,,2,SE Alaska,SE-O,2C,0,468.16
1970,16-I,1847,,,,2,SE Alaska,SE-I,2C,0,1228.255
1970,17-O,663,,,,2,SE Alaska,SE-O,2C,0,440.895
1970,17-I,900,,,,2,SE Alaska,SE-I,2C,0,598.5
1970,18-O,103,,,,2,SE Alaska,SE-O,2C,0,68.495
1970,18-I,1776,,,,2,SE Alaska,SE-I,2C,0,1181.04
1970,18W,321,,,,3A,Yakutat,Yakutat,3A,0,213.465
1970,19,1381,,,,3A,Yakutat,Yakutat,3A,0,918.365
1970,20,902,,,,3A,Yakutat,Yakutat,3A,0,599.83
1970,21,645,,,,3A,Yakutat,Yakutat,3A,0,428.925
1970,22,990,,,,3A,Yakutat,Yakutat,3A,0,658.35
1970,23,1283,,,,3A,Yakutat,Yakutat,3A,POW,853.195
1970,24,1775,,,,3A,Kodiak,Kodiak,3A,POW,1180.375
1970,25,5014,,,,3A,Kodiak,Kodiak,3A,0,3334.31
1970,26,2905,,,,3A,Kodiak,Kodiak,3A,0,1931.825
1970,27,1959,,,,3A,Kodiak,Kodiak,3A,0,1302.735
1970,28,2731,,,,3A,Kodiak,Kodiak,3A,0,1816.115
1970,29,3307,,,,3A,Chirikof,Chirikof,3A,0,2199.155
1970,30,3915,,,,3A,Chirikof,Chirikof,3A,0,2603.475
1970,31,3207,,,,3A,Chirikof,Chirikof,3A,0,2132.655
1970,32,1746,,,,3B,Shumagin,Shumagin,3B,0,1161.09
1970,33,973,,,,3B,Shumagin,Shumagin,3B,0,647.045
1970,34,223,,,,3B,Shumagin,Shumagin,3B,0,148.295
1970,35,290,,,,3B,Shumagin,Shumagin,3B,0,192.85
1970,36,111,,,,3B,Shumagin,Shumagin,3B,0,73.815
1970,37,95,,,,3B,Shumagin,Shumagin,3B,0,63.175
1970,38,39,,,,3B,Shumagin,Shumagin,3B,0,25.935
1970,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1970,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1970,41,26,,,,3B,Aleutian,Aleutian,3B,0,17.29
1970,42+,81,,,,3C,Aleutian,Aleutian,3C,0,53.865
1970,4A,278,,,,4,Bering Sea,Bering Sea,4,0,184.87
1970,4B,161,,,,4,Bering Sea,Bering Sea,4,0,107.065
1970,4C,422,,,,4,Bering Sea,Bering Sea,4,0,280.63
1970,4DE,7,,,,4,Bering Sea,Bering Sea,4,0,4.655
1970,4DW,266,,,,4,Bering Sea,Bering Sea,4,0,176.89
1970,4E,,,,,4,Bering Sea,Bering Sea,4,0,0
1971,14-O,140,,,,2,SE Alaska,SE-O,2C,0,93.1
1971,14-I,779,,,,2,SE Alaska,SE-I,2C,0,518.035
1971,15-O,1161,,,,2,SE Alaska,SE-O,2C,0,772.065
1971,15-I,355,,,,2,SE Alaska,SE-I,2C,0,236.075
1971,16-O,571,,,,2,SE Alaska,SE-O,2C,0,379.715
1971,16-I,1285,,,,2,SE Alaska,SE-I,2C,0,854.525
1971,17-O,379,,,,2,SE Alaska,SE-O,2C,0,252.035
1971,17-I,533,,,,2,SE Alaska,SE-I,2C,0,354.445
1971,18-O,94,,,,2,SE Alaska,SE-O,2C,0,62.51
1971,18-I,1311,,,,2,SE Alaska,SE-I,2C,0,871.815
1971,18W,410,,,,3A,Yakutat,Yakutat,3A,0,272.65
1971,19,771,,,,3A,Yakutat,Yakutat,3A,0,512.715
1971,20,1211,,,,3A,Yakutat,Yakutat,3A,0,805.315
1971,21,435,,,,3A,Yakutat,Yakutat,3A,0,289.275
1971,22,833,,,,3A,Yakutat,Yakutat,3A,0,553.945
1971,23,851,,,,3A,Yakutat,Yakutat,3A,POW,565.915
1971,24,1436,,,,3A,Kodiak,Kodiak,3A,POW,954.94
1971,25,4470,,,,3A,Kodiak,Kodiak,3A,0,2972.55
1971,26,3893,,,,3A,Kodiak,Kodiak,3A,0,2588.845
1971,27,1680,,,,3A,Kodiak,Kodiak,3A,0,1117.2
1971,28,1771,,,,3A,Kodiak,Kodiak,3A,0,1177.715
1971,29,2713,,,,3A,Chirikof,Chirikof,3A,0,1804.145
1971,30,2117,,,,3A,Chirikof,Chirikof,3A,0,1407.805
1971,31,3486,,,,3A,Chirikof,Chirikof,3A,0,2318.19
1971,32,1944,,,,3B,Shumagin,Shumagin,3B,0,1292.76
1971,33,751,,,,3B,Shumagin,Shumagin,3B,0,499.415
1971,34,26,,,,3B,Shumagin,Shumagin,3B,0,17.29
1971,35,109,,,,3B,Shumagin,Shumagin,3B,0,72.485
1971,36,73,,,,3B,Shumagin,Shumagin,3B,0,48.545
1971,37,8,,,,3B,Shumagin,Shumagin,3B,0,5.32
1971,38,25,,,,3B,Shumagin,Shumagin,3B,0,16.625
1971,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1971,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1971,41,,,,,3B,Aleutian,Aleutian,3B,0,0
1971,42+,2,,,,3C,Aleutian,Aleutian,3C,0,1.33
1971,4A,488,,,,4,Bering Sea,Bering Sea,4,0,324.52
1971,4B,158,,,,4,Bering Sea,Bering Sea,4,0,105.07
1971,4C,29,,,,4,Bering Sea,Bering Sea,4,0,19.285
1971,4DE,1,,,,4,Bering Sea,Bering Sea,4,0,0.665
1971,4DW,190,,,,4,Bering Sea,Bering Sea,4,0,126.35
1971,4E,,,,,4,Bering Sea,Bering Sea,4,0,0
1972,14-O,136,,,,2,SE Alaska,SE-O,2C,0,90.44
1972,14-I,680,,,,2,SE Alaska,SE-I,2C,0,452.2
1972,15-O,1244,,,,2,SE Alaska,SE-O,2C,0,827.26
1972,15-I,314,,,,2,SE Alaska,SE-I,2C,0,208.81
1972,16-O,543,,,,2,SE Alaska,SE-O,2C,0,361.095
1972,16-I,1039,,,,2,SE Alaska,SE-I,2C,0,690.935
1972,17-O,303,,,,2,SE Alaska,SE-O,2C,0,201.495
1972,17-I,502,,,,2,SE Alaska,SE-I,2C,0,333.83
1972,18-O,111,,,,2,SE Alaska,SE-O,2C,0,73.815
1972,18-I,908,,,,2,SE Alaska,SE-I,2C,0,603.82
1972,18W,274,,,,3A,Yakutat,Yakutat,3A,0,182.21
1972,19,978,,,,3A,Yakutat,Yakutat,3A,0,650.37
1972,20,1088,,,,3A,Yakutat,Yakutat,3A,0,723.52
1972,21,454,,,,3A,Yakutat,Yakutat,3A,0,301.91
1972,22,635,,,,3A,Yakutat,Yakutat,3A,0,422.275
1972,23,686,,,,3A,Yakutat,Yakutat,3A,POW,456.19
1972,24,818,,,,3A,Kodiak,Kodiak,3A,POW,543.97
1972,25,4634,,,,3A,Kodiak,Kodiak,3A,0,3081.61
1972,26,2516,,,,3A,Kodiak,Kodiak,3A,0,1673.14
1972,27,1832,,,,3A,Kodiak,Kodiak,3A,0,1218.28
1972,28,2384,,,,3A,Kodiak,Kodiak,3A,0,1585.36
1972,29,3324,,,,3A,Chirikof,Chirikof,3A,0,2210.46
1972,30,2721,,,,3A,Chirikof,Chirikof,3A,0,1809.465
1972,31,1327,,,,3A,Chirikof,Chirikof,3A,0,882.455
1972,32,1215,,,,3B,Shumagin,Shumagin,3B,0,807.975
1972,33,474,,,,3B,Shumagin,Shumagin,3B,0,315.21
1972,34,223,,,,3B,Shumagin,Shumagin,3B,0,148.295
1972,35,52,,,,3B,Shumagin,Shumagin,3B,0,34.58
1972,36,43,,,,3B,Shumagin,Shumagin,3B,0,28.595
1972,37,5,,,,3B,Shumagin,Shumagin,3B,0,3.325
1972,38,154,,,,3B,Shumagin,Shumagin,3B,0,102.41
1972,39,7,,,,3B,Aleutian,Aleutian,3B,0,4.655
1972,40,4,,,,3B,Aleutian,Aleutian,3B,0,2.66
1972,41,10,,,,3B,Aleutian,Aleutian,3B,0,6.65
1972,42+,11,,,,3C,Aleutian,Aleutian,3C,0,7.315
1972,4A,80,,,,4,Bering Sea,Bering Sea,4,0,53.2
1972,4B,155,,,,4,Bering Sea,Bering Sea,4,0,103.075
1972,4C,99,,,,4,Bering Sea,Bering Sea,4,0,65.835
1972,4DE,2,,,,4,Bering Sea,Bering Sea,4,0,1.33
1972,4DW,396,,,,4,Bering Sea,Bering Sea,4,0,263.34
1972,4E,,,,,4,Bering Sea,Bering Sea,4,0,0
1973,14-O,213,,,,2,SE Alaska,SE-O,2C,0,141.645
1973,14-I,645,,,,2,SE Alaska,SE-I,2C,0,428.925
1973,15-O,789,,,,2,SE Alaska,SE-O,2C,0,524.685
1973,15-I,366,,,,2,SE Alaska,SE-I,2C,0,243.39
1973,16-O,407,,,,2,SE Alaska,SE-O,2C,0,270.655
1973,16-I,1321,,,,2,SE Alaska,SE-I,2C,0,878.465
1973,17-O,510,,,,2,SE Alaska,SE-O,2C,0,339.15
1973,17-I,346,,,,2,SE Alaska,SE-I,2C,0,230.09
1973,18-O,69,,,,2,SE Alaska,SE-O,2C,0,45.885
1973,18-I,1310,,,,2,SE Alaska,SE-I,2C,0,871.15
1973,18W,464,,,,3A,Yakutat,Yakutat,3A,0,308.56
1973,19,666,,,,3A,Yakutat,Yakutat,3A,0,442.89
1973,20,933,,,,3A,Yakutat,Yakutat,3A,0,620.445
1973,21,496,,,,3A,Yakutat,Yakutat,3A,0,329.84
1973,22,402,,,,3A,Yakutat,Yakutat,3A,0,267.33
1973,23,614,,,,3A,Yakutat,Yakutat,3A,POW,408.31
1973,24,665,,,,3A,Kodiak,Kodiak,3A,POW,442.225
1973,25,3143,,,,3A,Kodiak,Kodiak,3A,0,2090.095
1973,26,2168,,,,3A,Kodiak,Kodiak,3A,0,1441.72
1973,27,2219,,,,3A,Kodiak,Kodiak,3A,0,1475.635
1973,28,1728,,,,3A,Kodiak,Kodiak,3A,0,1149.12
1973,29,1836,,,,3A,Chirikof,Chirikof,3A,0,1220.94
1973,30,1131,,,,3A,Chirikof,Chirikof,3A,0,752.115
1973,31,873,,,,3A,Chirikof,Chirikof,3A,0,580.545
1973,32,617,,,,3B,Shumagin,Shumagin,3B,0,410.305
1973,33,246,,,,3B,Shumagin,Shumagin,3B,0,163.59
1973,34,91,,,,3B,Shumagin,Shumagin,3B,0,60.515
1973,35,76,,,,3B,Shumagin,Shumagin,3B,0,50.54
1973,36,37,,,,3B,Shumagin,Shumagin,3B,0,24.605
1973,37,39,,,,3B,Shumagin,Shumagin,3B,0,25.935
1973,38,34,,,,3B,Shumagin,Shumagin,3B,0,22.61
1973,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1973,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1973,41,,,,,3B,Aleutian,Aleutian,3B,0,0
1973,42+,47,,,,3C,Aleutian,Aleutian,3C,0,31.255
1973,4A,7,,,,4,Bering Sea,Bering Sea,4,0,4.655
1973,4B,150,,,,4,Bering Sea,Bering Sea,4,0,99.75
1973,4C,,,,,4,Bering Sea,Bering Sea,4,0,0
1973,4DE,,,,,4,Bering Sea,Bering Sea,4,0,0
1973,4DW,129,,,,4,Bering Sea,Bering Sea,4,0,85.785
1973,4E,,,,,4,Bering Sea,Bering Sea,4,0,0
1974,14-O,268,,,,2,SE Alaska,SE-O,2C,0,178.22
1974,14-I,808,,,,2,SE Alaska,SE-I,2C,0,537.32
1974,15-O,808,,,,2,SE Alaska,SE-O,2C,0,537.32
1974,15-I,280,,,,2,SE Alaska,SE-I,2C,0,186.2
1974,16-O,693,,,,2,SE Alaska,SE-O,2C,0,460.845
1974,16-I,1189,,,,2,SE Alaska,SE-I,2C,0,790.685
1974,17-O,480,,,,2,SE Alaska,SE-O,2C,0,319.2
1974,17-I,393,,,,2,SE Alaska,SE-I,2C,0,261.345
1974,18-O,61,,,,2,SE Alaska,SE-O,2C,0,40.565
1974,18-I,956,,,,2,SE Alaska,SE-I,2C,0,635.74
1974,18W,448,,,,3A,Yakutat,Yakutat,3A,0,297.92
1974,19,609,,,,3A,Yakutat,Yakutat,3A,0,404.985
1974,20,756,,,,3A,Yakutat,Yakutat,3A,0,502.74
1974,21,220,,,,3A,Yakutat,Yakutat,3A,0,146.3
1974,22,393,,,,3A,Yakutat,Yakutat,3A,0,261.345
1974,23,309,,,,3A,Yakutat,Yakutat,3A,POW,205.485
1974,24,460,,,,3A,Kodiak,Kodiak,3A,POW,305.9
1974,25,1678,,,,3A,Kodiak,Kodiak,3A,0,1115.87
1974,26,1654,,,,3A,Kodiak,Kodiak,3A,0,1099.91
1974,27,930,,,,3A,Kodiak,Kodiak,3A,0,618.45
1974,28,730,,,,3A,Kodiak,Kodiak,3A,0,485.45
1974,29,713,,,,3A,Chirikof,Chirikof,3A,0,474.145
1974,30,330,,,,3A,Chirikof,Chirikof,3A,0,219.45
1974,31,358,,,,3A,Chirikof,Chirikof,3A,0,238.07
1974,32,191,,,,3B,Shumagin,Shumagin,3B,0,127.015
1974,33,30,,,,3B,Shumagin,Shumagin,3B,0,19.95
1974,34,47,,,,3B,Shumagin,Shumagin,3B,0,31.255
1974,35,2,,,,3B,Shumagin,Shumagin,3B,0,1.33
1974,36,68,,,,3B,Shumagin,Shumagin,3B,0,45.22
1974,37,13,,,,3B,Shumagin,Shumagin,3B,0,8.645
1974,38,82,,,,3B,Shumagin,Shumagin,3B,0,54.53
1974,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1974,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1974,41,1,,,,3B,Aleutian,Aleutian,3B,0,0.665
1974,42+,103,,,,3C,Aleutian,Aleutian,3C,0,68.495
1974,4A,2,,,,4,Bering Sea,Bering Sea,4,0,1.33
1974,4B,178,,,,4,Bering Sea,Bering Sea,4,0,118.37
1974,4C,2,,,,4,Bering Sea,Bering Sea,4,0,1.33
1974,4DE,,,,,4,Bering Sea,Bering Sea,4,0,0
1974,4DW,255,,,,4,Bering Sea,Bering Sea,4,0,169.575
1974,4E,,,,,4,Bering Sea,Bering Sea,4,0,0
1975,14-O,537,,,,2,SE Alaska,SE-O,2C,0,357.105
1975,14-I,853,,,,2,SE Alaska,SE-I,2C,0,567.245
1975,15-O,855,,,,2,SE Alaska,SE-O,2C,0,568.575
1975,15-I,377,,,,2,SE Alaska,SE-I,2C,0,250.705
1975,16-O,422,,,,2,SE Alaska,SE-O,2C,0,280.63
1975,16-I,1501,,,,2,SE Alaska,SE-I,2C,0,998.165
1975,17-O,643,,,,2,SE Alaska,SE-O,2C,0,427.595
1975,17-I,264,,,,2,SE Alaska,SE-I,2C,0,175.56
1975,18-O,35,,,,2,SE Alaska,SE-O,2C,0,23.275
1975,18-I,1058,,,,2,SE Alaska,SE-I,2C,0,703.57
1975,18W,785,,,,3A,Yakutat,Yakutat,3A,0,522.025
1975,19,660,,,,3A,Yakutat,Yakutat,3A,0,438.9
1975,20,976,,,,3A,Yakutat,Yakutat,3A,0,649.04
1975,21,292,,,,3A,Yakutat,Yakutat,3A,0,194.18
1975,22,585,,,,3A,Yakutat,Yakutat,3A,0,389.025
1975,23,807,,,,3A,Yakutat,Yakutat,3A,POW,536.655
1975,24,801,,,,3A,Kodiak,Kodiak,3A,POW,532.665
1975,25,2189,,,,3A,Kodiak,Kodiak,3A,0,1455.685
1975,26,1773,,,,3A,Kodiak,Kodiak,3A,0,1179.045
1975,27,1014,,,,3A,Kodiak,Kodiak,3A,0,674.31
1975,28,719,,,,3A,Kodiak,Kodiak,3A,0,478.135
1975,29,915,,,,3A,Chirikof,Chirikof,3A,0,608.475
1975,30,557,,,,3A,Chirikof,Chirikof,3A,0,370.405
1975,31,540,,,,3A,Chirikof,Chirikof,3A,0,359.1
1975,32,303,,,,3B,Shumagin,Shumagin,3B,0,201.495
1975,33,216,,,,3B,Shumagin,Shumagin,3B,0,143.64
1975,34,27,,,,3B,Shumagin,Shumagin,3B,0,17.955
1975,35,5,,,,3B,Shumagin,Shumagin,3B,0,3.325
1975,36,33,,,,3B,Shumagin,Shumagin,3B,0,21.945
1975,37,26,,,,3B,Shumagin,Shumagin,3B,0,17.29
1975,38,33,,,,3B,Shumagin,Shumagin,3B,0,21.945
1975,39,1,,,,3B,Aleutian,Aleutian,3B,0,0.665
1975,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1975,41,,,,,3B,Aleutian,Aleutian,3B,0,0
1975,42+,4,,,,3C,Aleutian,Aleutian,3C,0,2.66
1975,4A,3,,,,4,Bering Sea,Bering Sea,4,0,1.995
1975,4B,267,,,,4,Bering Sea,Bering Sea,4,0,177.555
1975,4C,44,,,,4,Bering Sea,Bering Sea,4,0,29.26
1975,4DE,,,,,4,Bering Sea,Bering Sea,4,0,0
