year,mgmt_area,fishery,fishery_type,gear,whole_pounds
2004,EYKT,C06B,Sablefish Incidental,Longline,187
2004,NSEO,C06B,Sablefish Incidental,Longline,374
2004,NSEO,C61B,Sablefish Incidental,Longline,20
2004,NSEI,M06B,Misc Incidental,Longline,477.54
2004,NSEI,M61B,Misc Incidental,Longline,269.4
2004,EYKT,Y06A,Directed,Longline,11713
2004,NSEI,Y06A,Directed,Longline,7038.17
2004,SSEO,Y06A,Directed,Longline,177.55
2004,SSEO,Y06A,Directed,Longline,17
2004,SSEO,Y06A,Directed,Longline,10683.67
2004,NSEI,Y61A,Directed,Longline,380.61
2004,CSEO,B06B,Halibut Incidental,Longline,1492
2004,NSEI,B06B,Halibut Incidental,Longline,88.78
2004,SSEI,B06B,Halibut Incidental,Longline,1945.35
2004,SSEI,B06B,Halibut Incidental,Longline,1282
2004,SSEI,B06B,Halibut Incidental,Longline,9879.21
2004,SSEO,B06B,Halibut Incidental,Longline,955
2004,SSEO,B06B,Halibut Incidental,Longline,452.5
2004,SSEO,B06B,Halibut Incidental,Longline,1129.59
2004,SSEO,B06B,Halibut Incidental,Longline,143.5
2004,SSEO,B06B,Halibut Incidental,Longline,10034.55
2004,SSEI,B61B,Research,Longline,873.46
2004,SSEI,B61B,Halibut Incidental,Longline,115.31
2004,SSEO,B61B,Halibut Incidental,Longline,336.73
2004,SSEO,C06B,Sablefish Incidental,Longline,39.55
2004,SSEI,C61C,Sablefish Incidental,Longline,19
2004,SSEI,C61C,Sablefish Incidental,Longline,39
2004,SSEI,Y06A,Directed,Longline,32
2004,SSEO,Y06A,Directed,Longline,958.16
2004,SSEO,Y06A,Directed,Longline,6077.55
2004,SSEI,B06B,Halibut Incidental,Longline,138
2004,SSEI,B06B,Halibut Incidental,Longline,383
2004,SSEI,B61B,Halibut Incidental,Longline,17
2004,CSEO,B06B,Halibut Incidental,Longline,1866.42
2004,EYKT,B06B,Halibut Incidental,Longline,2127.64
2004,EYKT,B06B,Halibut Incidental,Longline,7661.51
2004,NSEI,B06B,Halibut Incidental,Longline,205
2004,NSEI,B06B,Halibut Incidental,Longline,10637.81
2004,NSEO,B06B,Halibut Incidental,Longline,706.35
2004,SSEI,B06B,Halibut Incidental,Longline,391.15
2004,SSEO,B06B,Halibut Incidental,Longline,91
2004,SSEO,B06B,Halibut Incidental,Longline,6974.14
2004,EYKT,B61B,Halibut Incidental,Longline,543
2004,NSEI,B61B,Halibut Incidental,Longline,362
2004,NSEI,B61B,Halibut Incidental,Longline,898.11
2004,SSEO,B61B,Halibut Incidental,Longline,2515.45
2004,SSEO,C06B,Sablefish Incidental,Longline,399
2004,NSEI,C61A,Sablefish Incidental,Longline,23
2004,NSEI,C61A,Sablefish Incidental,Longline,282.44
2004,EYKT,C61B,Sablefish Incidental,Longline,46
2004,SSEO,C61B,Sablefish Incidental,Longline,109
2004,SSEI,B06B,Halibut Incidental,Longline,10
2004,CSEO,B61B,Halibut Incidental,Longline,625.51
2004,CSEO,B05B,Halibut Incidental,Longline,153.06
2004,CSEO,B05B,Halibut Incidental,Hand troll,47.96
2004,CSEO,B05B,Halibut Incidental,Longline,306.13
2004,CSEO,B06B,Halibut Incidental,Longline,27
2004,CSEO,B06B,Halibut Incidental,Longline,8829.92
2004,CSEO,B06B,Halibut Incidental,Longline,2380
2004,CSEO,B06B,Halibut Incidental,Longline,1971.21
2004,CSEO,B06B,Halibut Incidental,Longline,81150.68
2004,EYKT,B06B,Halibut Incidental,Longline,590.51
2004,EYKT,B06B,Halibut Incidental,Longline,40523.05
2004,NSEI,B06B,Halibut Incidental,Longline,87.08
2004,NSEI,B06B,Halibut Incidental,Longline,6980.57
2004,NSEO,B06B,Halibut Incidental,Longline,3797.47
2004,NSEO,B06B,Halibut Incidental,Longline,521
2004,NSEO,B06B,Halibut Incidental,Longline,1684.51
2004,NSEO,B06B,Halibut Incidental,Longline,23999.81
2004,SSEI,B06B,Halibut Incidental,Longline,75.92
2004,SSEO,B06B,Halibut Incidental,Longline,557
2004,SSEO,B06B,Halibut Incidental,Longline,10160.92
2004,SSEI,B06ZL,Halibut Incidental,Longline,336.73
2004,CSEO,B61B,Halibut Incidental,Longline,1030.78
2004,EYKT,B61B,Research,Longline,1658.58
2004,EYKT,B61B,Halibut Incidental,Longline,799.2
2004,NSEI,B61B,Research,Longline,543.65
2004,NSEI,B61B,Halibut Incidental,Longline,337
2004,NSEO,B61B,Research,Longline,498.24
2004,NSEO,B61B,Halibut Incidental,Longline,249.3
2004,SSEI,B61B,Research,Longline,623.61
2004,SSEO,B61B,Research,Longline,431.73
2004,SSEO,B61B,Halibut Incidental,Longline,518.4
2004,CSEO,C06B,Sablefish Incidental,Longline,479.84
2004,EYKT,C06B,Sablefish Incidental,Longline,31
2004,NSEO,C06B,Sablefish Incidental,Longline,110.43
2004,SSEO,C06B,Sablefish Incidental,Longline,424
2004,SSEO,C06B,Sablefish Incidental,Longline,114
2004,NSEI,C61A,Sablefish Incidental,Longline,275
2004,CSEO,C61B,Sablefish Incidental,Longline,1343.88
2004,CSEO,I25B,Lingcod Incidental,Dinglebar troll,306.11
2004,EYKT,I25B,Lingcod Incidental,Dinglebar troll,1719.57
2004,CSEO,I26B,Lingcod Incidental,Mechanical jigs,10.2
2004,CSEO,I26B,Lingcod Incidental,Mechanical jigs,22.45
2004,NSEO,I26B,Lingcod Incidental,Mechanical jigs,54.08
2004,CSEO,M05B,Misc Incidental,Hand troll,25.51
2004,CSEO,M05B,Misc Incidental,Hand troll,37.75
2004,CSEO,M06B,Misc Incidental,Longline,27
2004,CSEO,M06B,Misc Incidental,Longline,43
2004,NSEI,M06B,Misc Incidental,Longline,1182.5
2004,CSEO,M26B,Misc Incidental,Mechanical jigs,6
2004,CSEO,M26B,Misc Incidental,Mechanical jigs,278.57
2004,CSEO,M26B,Misc Incidental,Mechanical jigs,789.59
2004,NSEO,M26B,Misc Incidental,Mechanical jigs,19.39
2004,NSEO,M26B,Misc Incidental,Mechanical jigs,686.74
2004,NSEI,M61B,Misc Incidental,Longline,87.39
2004,CSEO,Y06A,Directed,Longline,2770.4
2004,CSEO,Y06A,Directed,Longline,112998.6
2004,EYKT,Y06A,Directed,Longline,10995.43
2004,EYKT,Y06A,Directed,Longline,1107.14
2004,EYKT,Y06A,Directed,Longline,155403.52
2004,NSEI,Y06A,Directed,Longline,14426.15
2004,SSEO,Y06A,Directed,Longline,341.84
2004,SSEO,Y06A,Directed,Longline,16408.67
2004,CSEO,Y26A,Directed,Mechanical jigs,1625.51
2004,NSEI,Y26A,Directed,Mechanical jigs,163.27
2004,CSEO,Y61A,Directed,Longline,4977.55
2004,EYKT,Y61A,Directed,Longline,12310.31
2004,EYKT,B06B,Halibut Incidental,Longline,630.62
2004,NSEI,B06B,Halibut Incidental,Longline,5643.86
2004,SSEI,B06B,Halibut Incidental,Longline,6293.99
2004,SSEO,B06B,Halibut Incidental,Longline,13474.48
2004,SSEI,B61B,Halibut Incidental,Longline,1898.98
2004,CSEO,I25B,Lingcod Incidental,Dinglebar troll,188.78
2004,EYKT,I25B,Lingcod Incidental,Dinglebar troll,162.24
2004,SSEO,I25B,Lingcod Incidental,Dinglebar troll,1080.61
2004,NSEI,M06B,Misc Incidental,Longline,166.33
2004,NSEI,M61B,Misc Incidental,Longline,10.2
2004,NSEI,Y06A,Directed,Longline,3164.28
2004,SSEI,Y06A,Directed,Longline,2038.78
2004,SSEI,Y61A,Directed,Longline,4097.96
2004,SSEO,B06B,Halibut Incidental,Longline,104
2004,EYKT,C06B,Sablefish Incidental,Longline,59
2004,NSEO,M26B,Misc Incidental,Mechanical jigs,370.41
2005,EYKT,B06B,Halibut Incidental,Longline,304.53
2005,SSEI,B05B,Halibut Incidental,Longline,241.84
2005,SSEI,B06B,Halibut Incidental,Longline,92.86
2005,SSEI,B06B,Halibut Incidental,Longline,213
2005,SSEI,B06B,Halibut Incidental,Longline,5991.43
2005,SSEO,B06B,Halibut Incidental,Longline,2256.11
2005,SSEO,B06B,Halibut Incidental,Longline,33
2005,SSEO,B06B,Halibut Incidental,Longline,925
2005,SSEO,B06B,Halibut Incidental,Longline,21441.43
2005,SSEO,C06B,Sablefish Incidental,Longline,664.29
2005,CSEO,M26B,Misc Incidental,Mechanical jigs,50
2005,CSEO,M26B,Misc Incidental,Mechanical jigs,24.49
2005,SSEI,Y06A,Directed,Longline,81.63
2005,NSEI,Y26A,Directed,Mechanical jigs,1264.28
2005,EYKT,B06B,Halibut Incidental,Longline,954
2005,NSEI,B06B,Halibut Incidental,Longline,779.27
2005,EYKT,C61B,Sablefish Incidental,Longline,18.62
2005,EYKT,B06B,Halibut Incidental,Longline,5236.17
2005,NSEI,B06B,Halibut Incidental,Longline,1091
2005,NSEO,B06B,Halibut Incidental,Longline,924
2005,SSEO,B06B,Halibut Incidental,Longline,320
2005,EYKT,C06B,Sablefish Incidental,Longline,413
2005,SSEI,M26B,Misc Incidental,Mechanical jigs,124.89
2005,SSEO,M26B,Misc Incidental,Mechanical jigs,58.77
2005,CSEO,B06B,Halibut Incidental,Longline,1568.26
2005,EYKT,B06B,Halibut Incidental,Longline,3743.88
2005,EYKT,B06B,Halibut Incidental,Longline,36532.16
2005,NSEI,B06B,Halibut Incidental,Longline,7050.75
2005,NSEO,B06B,Halibut Incidental,Longline,60
2005,NSEO,B06B,Halibut Incidental,Longline,2683.83
2005,NSEO,B06B,Halibut Incidental,Longline,17739.18
2005,SSEI,B06B,Halibut Incidental,Longline,145
2005,SSEO,B06B,Halibut Incidental,Longline,216
2005,SSEO,B06B,Halibut Incidental,Longline,2807
2005,CSEO,B61B,Halibut Incidental,Longline,484.29
2005,EYKT,B61B,Research,Longline,1918.43
2005,EYKT,B61B,Halibut Incidental,Longline,2338.1
2005,NSEI,B61B,Research,Longline,42.28
2005,NSEO,B61B,Research,Longline,189.73
2005,NSEO,B61B,Halibut Incidental,Longline,1838
2005,SSEI,B61B,Research,Longline,3.73
2005,EYKT,C06B,Sablefish Incidental,Longline,659.06
2005,NSEO,C06B,Sablefish Incidental,Longline,815.7
2005,NSEI,C61A,Sablefish Incidental,Longline,200
2005,CSEO,C61B,Sablefish Incidental,Longline,40.5
2005,EYKT,C61B,Sablefish Incidental,Longline,146
2005,NSEO,C61B,Sablefish Incidental,Longline,219
2005,SSEO,C61B,Sablefish Incidental,Longline,40.5
2005,NSEI,M61B,Misc Incidental,Longline,38.78
2005,NSEI,Y06A,Directed,Longline,1603.06
2005,CSEO,B06B,Halibut Incidental,Longline,765.55
2005,EYKT,B06B,Halibut Incidental,Longline,570
2005,EYKT,B06B,Halibut Incidental,Longline,491.51
2005,NSEI,B06B,Halibut Incidental,Longline,10
2005,SSEI,B06B,Halibut Incidental,Longline,1366.9
2005,SSEI,B06B,Halibut Incidental,Longline,1444.45
2005,SSEI,B06B,Halibut Incidental,Longline,6251.67
2005,SSEO,B06B,Halibut Incidental,Longline,2704.95
2005,SSEO,B06B,Halibut Incidental,Longline,1511.67
2005,SSEO,B06B,Halibut Incidental,Longline,2702.35
2005,SSEO,B06B,Halibut Incidental,Longline,17541.17
2005,CSEO,B61B,Research,Longline,96.2
2005,NSEI,B61B,Research,Longline,298.22
2005,NSEI,B61B,Halibut Incidental,Longline,1383.67
2005,SSEI,B61B,Research,Longline,1014.77
2005,SSEI,B61B,Halibut Incidental,Longline,586.24
2005,SSEO,B61B,Research,Longline,2197.85
2005,SSEO,C06B,Sablefish Incidental,Longline,18
2005,SSEI,C61C,Sablefish Incidental,Longline,16
2005,SSEI,Z99Z,Mixed,Longline,43
2005,SSEO,B06B,Halibut Incidental,Longline,2181
2005,NSEO,M05B,Misc Incidental,Hand troll,4
2005,CSEO,B06B,Halibut Incidental,Longline,1880.57
2005,EYKT,B06B,Halibut Incidental,Longline,539
2005,EYKT,B06B,Halibut Incidental,Longline,6172.89
2005,NSEI,B06B,Halibut Incidental,Longline,386.59
2005,NSEI,B06B,Halibut Incidental,Longline,13695.36
2005,NSEO,B06B,Halibut Incidental,Longline,1.2
2005,SSEI,B06B,Halibut Incidental,Longline,659.18
2005,SSEI,B06B,Halibut Incidental,Longline,300
2005,SSEI,B06B,Halibut Incidental,Longline,2052.48
2005,SSEO,B06B,Halibut Incidental,Longline,1203
2005,SSEO,B06B,Halibut Incidental,Longline,11335.88
2005,CSEO,B61B,Halibut Incidental,Longline,46
2005,EYKT,B61B,Halibut Incidental,Longline,499
2005,NSEI,B61B,Halibut Incidental,Longline,803.61
2005,SSEO,B61B,Halibut Incidental,Longline,1656.9
2005,CSEO,C06B,Sablefish Incidental,Longline,145
2005,EYKT,C06B,Sablefish Incidental,Longline,626.54
2005,SSEO,C06B,Sablefish Incidental,Longline,353
2005,NSEI,C61A,Sablefish Incidental,Longline,630.71
2005,SSEO,C61B,Sablefish Incidental,Longline,323.16
2005,EYKT,B06B,Halibut Incidental,Longline,1349
2005,NSEO,C61B,Sablefish Incidental,Longline,3.06
2005,CSEO,B05B,Halibut Incidental,Longline,138.78
2005,CSEO,B06B,Halibut Incidental,Longline,4076.66
2005,CSEO,B06B,Halibut Incidental,Longline,3921.39
2005,CSEO,B06B,Halibut Incidental,Longline,13019.41
2005,CSEO,B06B,Halibut Incidental,Longline,97077.39
2005,EYKT,B06B,Halibut Incidental,Longline,3461.54
2005,EYKT,B06B,Halibut Incidental,Longline,47421.62
2005,NSEI,B06B,Halibut Incidental,Longline,152.65
2005,NSEI,B06B,Halibut Incidental,Longline,139
2005,NSEI,B06B,Halibut Incidental,Longline,10055.03
2005,NSEO,B06B,Halibut Incidental,Longline,140.82
2005,NSEO,B06B,Halibut Incidental,Longline,1961.6
2005,NSEO,B06B,Halibut Incidental,Longline,3178.22
2005,NSEO,B06B,Halibut Incidental,Longline,29103.51
2005,SSEI,B06B,Halibut Incidental,Longline,327
2005,SSEO,B06B,Halibut Incidental,Longline,91
2005,SSEO,B06B,Halibut Incidental,Longline,14902.51
2005,CSEO,B61B,Research,Longline,2572.07
2005,CSEO,B61B,Halibut Incidental,Longline,1067
2005,NSEI,B61B,Research,Longline,738.27
2005,NSEO,B61B,Research,Longline,561.08
2005,NSEO,B61B,Halibut Incidental,Longline,10
2005,SSEO,B61B,Research,Longline,1347.12
2005,CSEO,C06B,Sablefish Incidental,Longline,73
2005,CSEO,C06B,Sablefish Incidental,Longline,1271.16
2005,NSEO,C06B,Sablefish Incidental,Longline,181
2005,NSEI,C61A,Sablefish Incidental,Longline,39
2005,NSEI,C61A,Sablefish Incidental,Longline,166
2005,CSEO,C61B,Sablefish Incidental,Longline,5.1
2005,NSEO,I05B,Lingcod Incidental,Hand troll,12.24
2005,CSEO,I25B,Lingcod Incidental,Dinglebar troll,389.02
2005,EYKT,I25B,Lingcod Incidental,Dinglebar troll,19.8
2005,EYKT,I25B,Lingcod Incidental,Dinglebar troll,1181.55
2005,NSEO,I25B,Lingcod Incidental,Dinglebar troll,13.2
2005,NSEO,I25B,Lingcod Incidental,Dinglebar troll,102.74
2005,NSEI,M61B,Misc Incidental,Longline,55.1
2005,EYKT,Y06A,Directed,Longline,2134
2005,EYKT,Y06A,Directed,Longline,3379
2005,EYKT,Y06A,Directed,Longline,76126.66
2005,NSEI,Y06A,Directed,Longline,1816
2005,SSEI,Y06A,Directed,Longline,1765.31
2005,CSEO,B06B,Halibut Incidental,Longline,1923.48
2005,EYKT,B06B,Halibut Incidental,Longline,171.43
2005,NSEI,B06B,Halibut Incidental,Longline,5323.48
2005,SSEI,B06B,Halibut Incidental,Longline,149
2005,SSEI,B06B,Halibut Incidental,Longline,6439.96
2005,SSEO,B06B,Halibut Incidental,Longline,14521.41
2005,SSEI,B61B,Halibut Incidental,Longline,1508.16
2005,SSEO,B61B,Halibut Incidental,Longline,2656.12
2005,CSEO,I25B,Lingcod Incidental,Dinglebar troll,65.57
2005,EYKT,I25B,Lingcod Incidental,Dinglebar troll,189
2005,NSEO,I25B,Lingcod Incidental,Dinglebar troll,131.14
2005,NSEI,M06B,Misc Incidental,Longline,737.57
2005,NSEI,M61B,Misc Incidental,Longline,476.53
2005,SSEI,Y06A,Directed,Longline,5727.57
2005,EYKT,Y61A,Directed,Longline,10733.67
2005,SSEI,Y61A,Directed,Longline,398.98
2005,CSEO,B06B,Halibut Incidental,Longline,1477.54
2005,EYKT,B06B,Halibut Incidental,Longline,283
2005,EYKT,B06B,Halibut Incidental,Longline,5086.4
2005,SSEI,B06B,Halibut Incidental,Longline,36
2005,EYKT,B61B,Research,Longline,74.74
2005,EYKT,C06B,Sablefish Incidental,Longline,187
2005,EYKT,C61B,Sablefish Incidental,Longline,8.82
2005,EYKT,I25B,Lingcod Incidental,Dinglebar troll,906
2005,SSEI,M05B,Misc Incidental,Hand troll,111
2006,CSEO,C61B,Sablefish Incidental,Longline,21.4286
2006,SSEI,B05B,Halibut Incidental,Hand troll,253.0612
2006,SSEI,B06B,Halibut Incidental,Longline,262.2473
2006,SSEI,B06B,Halibut Incidental,Longline,9144.9916
2006,SSEO,B06B,Halibut Incidental,Longline,131.6327
2006,SSEO,B06B,Halibut Incidental,Longline,750.0023
2006,SSEO,B06B,Halibut Incidental,Longline,4311.6841
2006,SSEO,B06B,Halibut Incidental,Longline,25932.2341
2006,SSEO,C06B,Sablefish Incidental,Longline,43.8776
2006,SSEO,I25B,Lingcod Incidental,Dinglebar troll,5.102
2006,NSEI,C61A,Sablefish Incidental,Longline,27
2006,EYKT,B06B,Halibut Incidental,Longline,786.12
2006,EYKT,C06B,Sablefish Incidental,Longline,122
2006,CSEO,B06B,Halibut Incidental,Longline,664.1
2006,EYKT,B06B,Halibut Incidental,Longline,248
2006,EYKT,B06B,Halibut Incidental,Longline,3697.3
2006,NSEI,B06B,Halibut Incidental,Longline,2598.75
2006,NSEO,B06B,Halibut Incidental,Longline,1353.41
2006,SSEO,B06B,Halibut Incidental,Longline,161
2006,EYKT,C06B,Sablefish Incidental,Longline,1147
2006,EYKT,C06B,Sablefish Incidental,Longline,610
2006,NSEI,C61A,Sablefish Incidental,Longline,23
2006,SSEI,B06B,Halibut Incidental,Longline,112.4545
2006,CSEO,B06B,Halibut Incidental,Longline,396
2006,CSEO,B06B,Halibut Incidental,Longline,2930.63
2006,EYKT,B06B,Halibut Incidental,Longline,4501.8775
2006,EYKT,B06B,Halibut Incidental,Longline,24775.4306
2006,NSEI,B06B,Halibut Incidental,Longline,51.0204
2006,NSEI,B06B,Halibut Incidental,Longline,7165.6591
2006,NSEO,B06B,Halibut Incidental,Longline,84
2006,NSEO,B06B,Halibut Incidental,Longline,48.9796
2006,NSEO,B06B,Halibut Incidental,Longline,15063.6623
2006,SSEI,B06B,Halibut Incidental,Longline,58
2006,SSEO,B06B,Halibut Incidental,Longline,699
2006,SSEO,B06B,Halibut Incidental,Longline,699
2006,SSEO,B06B,Halibut Incidental,Longline,3361
2006,CSEO,B61B,Halibut Incidental,Longline,2054.0816
2006,EYKT,B61B,Research,Longline,736.98
2006,NSEI,B61B,Research,Longline,155.7
2006,NSEO,B61B,Halibut Incidental,Longline,1266.3265
2006,NSEO,B61B,Research,Longline,145.32
2006,NSEO,B61B,Halibut Incidental,Longline,2773.4694
2006,EYKT,C06B,Sablefish Incidental,Longline,186.82
2006,NSEO,C06B,Sablefish Incidental,Longline,475
2006,NSEO,C61B,Sablefish Incidental,Longline,39.7959
2006,NSEI,B06B,Halibut Incidental,Longline,77
2006,NSEI,B06B,Halibut Incidental,Longline,122
2006,CSEO,B06B,Halibut Incidental,Longline,179.5918
2006,NSEI,B06B,Halibut Incidental,Longline,1258
2006,SSEI,B06B,Halibut Incidental,Longline,2176.2245
2006,SSEI,B06B,Halibut Incidental,Longline,685.3366
2006,SSEI,B06B,Halibut Incidental,Longline,12060.0216
2006,SSEO,B06B,Halibut Incidental,Longline,3101.16
2006,SSEO,B06B,Halibut Incidental,Longline,166.3096
2006,SSEO,B06B,Halibut Incidental,Longline,4178.3853
2006,SSEO,B06B,Halibut Incidental,Longline,11261.9177
2006,NSEI,B61B,Halibut Incidental,Longline,7.1429
2006,SSEI,B61B,Research,Longline,445.9185
2006,SSEI,B61B,Halibut Incidental,Longline,41.8367
2006,SSEO,C06B,Sablefish Incidental,Longline,657.3061
2006,SSEO,C06B,Sablefish Incidental,Longline,34.6939
2006,SSEI,Y06A,Directed,Longline,74
2006,SSEI,9998,Mixed,Longline,2411
2006,EYKT,B06B,Halibut Incidental,Longline,941
2006,EYKT,B06B,Halibut Incidental,Longline,2655.9
2006,NSEI,B06B,Halibut Incidental,Longline,546
2006,NSEO,B06B,Halibut Incidental,Longline,488
2006,NSEO,B06B,Halibut Incidental,Longline,600
2006,NSEO,B06B,Halibut Incidental,Longline,1229
2006,NSEO,B06B,Halibut Incidental,Longline,4846.1
2006,SSEI,B06B,Halibut Incidental,Longline,121
2006,EYKT,C06B,Sablefish Incidental,Longline,602
2006,EYKT,C06B,Sablefish Incidental,Longline,115
2006,NSEO,C06B,Sablefish Incidental,Longline,66
2006,NSEO,M05B,Misc Incidental,Hand troll,45.9184
2006,CSEO,B06B,Halibut Incidental,Longline,420.85
2006,CSEO,B06B,Halibut Incidental,Longline,2471.3663
2006,EYKT,B06B,Halibut Incidental,Longline,2742
2006,NSEI,B06B,Halibut Incidental,Longline,35
2006,NSEI,B06B,Halibut Incidental,Longline,271
2006,NSEI,B06B,Halibut Incidental,Longline,17515.87
2006,NSEO,B06B,Halibut Incidental,Longline,2154
2006,SSEI,B06B,Halibut Incidental,Longline,371
2006,SSEI,B06B,Halibut Incidental,Longline,8033.56
2006,SSEO,B06B,Halibut Incidental,Longline,390.15
2006,SSEO,B06B,Halibut Incidental,Longline,22327.8516
2006,CSEO,B61B,Halibut Incidental,Longline,1437
2006,EYKT,B61B,Halibut Incidental,Longline,2036
2006,NSEI,B61B,Halibut Incidental,Longline,740.13
2006,SSEI,B61B,Halibut Incidental,Longline,37.8
2006,SSEO,B61B,Halibut Incidental,Longline,2019.07
2006,CSEO,C06B,Sablefish Incidental,Longline,602.2
2006,SSEO,C06B,Sablefish Incidental,Longline,483
2006,SSEO,C06B,Sablefish Incidental,Longline,1934.8
2006,NSEI,C61A,Sablefish Incidental,Longline,936
2006,CSEO,C61B,Sablefish Incidental,Longline,14
2006,SSEO,C61B,Sablefish Incidental,Longline,94
2006,CSEO,B06B,Halibut Incidental,Longline,447
2006,NSEI,B06B,Halibut Incidental,Longline,533
2006,EYKT,B61B,Halibut Incidental,Longline,92.3
2006,CSEO,B05B,Halibut Incidental,Hand troll,78
2006,CSEO,B05B,Halibut Incidental,Hand troll,450
2006,CSEO,B05B,Halibut Incidental,Hand troll,390
2006,CSEO,B06B,Halibut Incidental,Longline,3001.4006
2006,CSEO,B06B,Halibut Incidental,Longline,9805.73
2006,CSEO,B06B,Halibut Incidental,Longline,19988.7872
2006,CSEO,B06B,Halibut Incidental,Longline,96320.3222
2006,EYKT,B06B,Halibut Incidental,Longline,1817
2006,EYKT,B06B,Halibut Incidental,Longline,37454.23
2006,NSEI,B06B,Halibut Incidental,Longline,164.5819
2006,NSEI,B06B,Halibut Incidental,Longline,1968.55
2006,NSEI,B06B,Halibut Incidental,Longline,15046.5781
2006,NSEO,B06B,Halibut Incidental,Longline,2085
2006,NSEO,B06B,Halibut Incidental,Longline,5152.46
2006,NSEO,B06B,Halibut Incidental,Longline,6545.9
2006,NSEO,B06B,Halibut Incidental,Longline,31757.61
2006,SSEI,B06B,Halibut Incidental,Longline,450.03
2006,SSEO,B06B,Halibut Incidental,Longline,198
2006,SSEO,B06B,Halibut Incidental,Longline,3767.56
2006,SSEO,B06B,Halibut Incidental,Longline,20073.41
2006,CSEO,B61B,Research,Longline,1524.76
2006,CSEO,B61B,Halibut Incidental,Longline,2274.2
2006,EYKT,B61B,Halibut Incidental,Longline,53
2006,EYKT,B61B,Research,Longline,412.48
2006,EYKT,B61B,Halibut Incidental,Longline,292
2006,NSEI,B61B,Research,Longline,781.68
2006,NSEI,B61B,Halibut Incidental,Longline,436.8
2006,NSEO,B61B,Research,Longline,360.92
2006,NSEO,B61B,Halibut Incidental,Longline,21
2006,SSEO,B61B,Research,Longline,974.16
2006,SSEO,B61B,Halibut Incidental,Longline,1290
2006,CSEO,C06B,Sablefish Incidental,Longline,9
2006,CSEO,C06B,Sablefish Incidental,Longline,1013
2006,EYKT,C06B,Sablefish Incidental,Longline,504
2006,NSEO,C06B,Sablefish Incidental,Longline,178
2006,SSEO,C06B,Sablefish Incidental,Longline,140
2006,NSEI,C61A,Sablefish Incidental,Longline,110
2006,CSEO,C61B,Sablefish Incidental,Longline,113.4
2006,SSEO,C61B,Sablefish Incidental,Longline,210.6
2006,CSEO,I25B,Lingcod Incidental,Dinglebar troll,426
2006,EYKT,I25B,Lingcod Incidental,Dinglebar troll,2918
2006,SSEO,I25B,Lingcod Incidental,Dinglebar troll,152
2006,NSEI,M06G,Misc Incidental,Longline,886.7949
2006,CSEO,M26B,Misc Incidental,Mechanical jigs,242.8571
2006,NSEO,M26B,Misc Incidental,Mechanical jigs,63.2653
2006,CSEO,M26G,Misc Incidental,Mechanical jigs,86.73
2006,NSEO,M26G,Misc Incidental,Mechanical jigs,38.78
2006,NSEI,Y06A,Directed,Longline,1393
2006,CSEO,B06B,Halibut Incidental,Longline,2890.8163
