Filename,Frame,Time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Depth,Comment,Year,Dive,Transect Number,Dive Type,Family,Genus,Species,Code,Number,Stage,Activity,Check ID
SL_2018NSEO_Dive_13_08-11-57.000.avi,6329,15:29.0,,39.031,2.156,4304.679,29.779,,,1603.142,1395.659,-3743.305,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,quillback,147,147,11,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,10416,17:45.2,,35.443,1.501,4145.191,28.397,,,1790.136,807.303,-3650.519,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,12,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,11301,18:14.7,,62.155,2.167,5476.536,19.483,,,1074.483,1451.056,-5170.336,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,13,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,12010,18:38.3,,33.501,0.157,4016.694,18.689,,,937.282,862.865,-3809.304,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,14,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,13756,19:36.5,,14.066,1.492,2854.883,4.089,,,-203.513,-10.677,-2847.6,1,KelliiWood,90,N/A,2018,13,60,Line,octopus,octopus,870,870,15,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,15967,20:50.2,,38.47,1.551,4429.876,14.294,,,-581.501,904.744,-4297.336,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,16,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,16201,20:58.0,,57.078,4.045,5253.052,31.415,,,2114.091,1717.376,-4491.747,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,quillback,147,147,17,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,16319,21:02.0,,60.125,0.118,5495.113,18.564,,,568.029,1628.426,-5217.455,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,18,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,17843,21:52.8,,35.346,0.832,4328.637,16.934,,,-17.825,1239.772,-4147.257,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,quillback,147,147,19,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,18079,22:00.6,,23.147,0.059,3406.225,27.21,,,-1483.089,460.349,-3031.649,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,20,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,18831,22:25.7,,51.041,7.124,5082.626,33.103,,,2386.666,1395.939,-4264.77,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,21,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,19315,22:41.8,,37.653,0.69,4200.014,24.516,,,1362.075,1068.011,-3826.777,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,tiger,148,148,22,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,19834,22:59.1,,31.724,2.922,4075.374,14.53,,,-259.076,969.187,-3949.966,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,23,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,20950,23:36.3,,44.229,0.119,4824.393,15.017,,,-250.927,1201.115,-4665.739,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,24,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,21209,23:45.0,,46.836,3.667,4724.08,23.534,,,-1552.287,1049.795,-4336.504,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,quillback,147,147,25,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,22248,24:19.6,,43.164,5.899,4640.494,30.059,,,-2039.827,1094.122,-4021.963,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,26,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,23569,25:03.6,,34.333,3.021,4090.568,18.015,,,-900.281,869.122,-3894.466,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,27,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,24206,25:24.8,158.306,23.857,3.582,3091.216,23.682,6.03,1.361,1221.859,220.693,-2830.896,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,yelloweye,145,145,28,JV,Fish milling/hovering,
SL_2018NSEO_Dive_13_08-11-57.000.avi,24501,25:34.7,,25.238,1.263,3710.072,11.907,,,21.963,746.88,-3634.051,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,tiger,148,148,29,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,24501,25:34.7,,45.682,1.138,4662.514,23.155,,,-1096.142,1448.015,-4294.271,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,quillback,147,147,30,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,25089,25:54.3,,23.026,0.813,3549.644,10.792,,,84.904,641.607,-3490.144,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,31,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,25333,26:02.4,,29.594,3.176,3769.37,19.259,,,1000.507,720.189,-3562.086,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,32,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,28622,27:52.0,,18.845,1.408,3114.267,12.289,,,486.24,435.181,-3045.135,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,33,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,30247,28:46.2,,47.659,2.584,4967.364,15.784,,,-368.535,1275.841,-4786.556,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,34,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,30907,29:08.2,,38.629,4.251,4482.236,18.836,,,157.209,1417.155,-4249.399,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,35,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,31342,29:22.7,,54.331,5.149,5183.803,31.067,,,2373.312,1211.918,-4446.398,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,36,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,32616,30:05.2,,93.701,7.854,6665.822,26.576,,,-2147.124,2039.519,-5971.884,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,37,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,33554,30:36.5,,37.706,0.55,4337.852,15.705,,,-756.516,876.936,-4180.386,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,38,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,35288,31:34.2,,66.518,1.283,5972.693,30.979,,,-2975.74,746.301,-5124.556,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,39,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,35775,31:50.5,,20.195,2.289,3146.313,24.557,,,-1226.732,438.234,-2863.977,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,yellowtail,155,155,40,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,35775,31:50.5,,25.272,2.42,3687.984,11.01,,,-225.51,648.992,-3623.421,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,yellowtail,155,155,41,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,35775,31:50.5,,33.437,1.919,4011.009,28.613,,,1693.169,889.343,-3525.683,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,yellowtail,155,155,42,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,35869,31:53.6,,27.557,2.239,3747.415,16.175,,,-996.751,292.04,-3600.6,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,yellowtail,155,155,43,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,35869,31:53.6,,20.158,1.48,3123.238,17.965,,,754.906,583.462,-2973.938,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,yellowtail,155,155,44,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,35972,31:57.1,,8.533,1.034,2107.894,10.581,,,273.015,263.935,-2073.407,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,yellowtail,155,155,45,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,35972,31:57.1,,21.922,3.489,3321.686,14.743,,,790.36,-315.922,-3210.782,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,yellowtail,155,155,46,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,35972,31:57.1,,19.653,3.414,3169.207,29.84,,,1529.253,371.023,-2750.927,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,yellowtail,155,155,47,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,36162,32:03.4,,13.813,0.472,2599.837,17.625,,,737.008,-289.014,-2476.377,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,yellowtail,155,155,48,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,36354,32:09.8,,27.961,0.549,3969.892,7.441,,,514.084,-21.957,-3936.405,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,49,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,36472,32:13.7,,26.127,0.323,3538.643,27.101,,,-1334.146,889.048,-3154.623,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,yellowtail,155,155,50,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,36889,32:27.6,,40.201,6.119,4609.343,11.715,,,419.619,813.826,-4517.483,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,51,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,36889,32:27.6,,15.911,3.755,2740.02,22.309,,,636.139,810.15,-2539.034,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,yellowtail,155,155,52,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,36959,32:29.9,,34.303,6.019,4285.592,11.178,,,305.461,751.431,-4208.128,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,yellowtail,155,155,53,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,37156,32:36.5,,11.781,1.208,2471.737,29.423,,,-1174.59,297.012,-2154.438,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,yellowtail,155,155,54,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,38023,33:05.4,,59.872,4.099,5322.066,24.717,,,-1613.823,1507.826,-4842.151,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,55,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,42175,35:23.8,,37.356,5.767,4469.253,32.397,,,-2230.771,851.431,-3777.955,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,56,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,43455,36:06.5,,49.129,3.739,4874.483,19.498,,,-1023.959,1241.191,-4601.254,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,57,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,44199,36:31.3,,10.818,0.193,2429.684,7.114,,,270.178,-144.582,-2410.283,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,quillback,147,147,58,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,44333,36:35.7,,62.789,6.997,5503.033,28.449,,,-2117.476,1521.116,-4846.223,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,quillback,147,147,59,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,45646,37:19.5,,36.703,2.307,4448.333,13.528,,,-95.69,1014.341,-4330.083,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,tiger,148,148,60,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,46477,37:47.2,,32.466,0.992,3930.673,22.285,,,-1170.017,905.151,-3641.696,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,quillback,147,147,61,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,46477,37:47.2,,25.434,0.505,3678.113,14.371,,,-106.706,888.676,-3567.546,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,quillback,147,147,62,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,47023,38:05.4,,9.395,1.597,2308.459,4.151,,,157.937,-66.21,-2302.098,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,63,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,48109,38:41.6,,28.598,0.773,3740.338,18.34,,,-1004.697,595.06,-3553.395,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,quillback,147,147,64,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,48716,39:01.8,387.773,12.245,1.763,1634.873,20.338,50.153,4.136,61.505,-564.862,-1532.957,1,KelliiWood,90,N/A,2018,13,60,Line,greenling,lingcod,130,130,65,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,49162,39:16.7,,42.689,1.442,4503.462,23.43,,,946.051,1499.55,-4139.747,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,quillback,147,147,66,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,49835,39:39.1,229.579,66.223,0.163,4364.717,21.751,33.967,8.432,-1237.56,1041.454,-4053.958,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,yelloweye,145,145,67,JV,Fish actively swimming in frame,
SL_2018NSEO_Dive_13_08-11-57.000.avi,52460,41:06.6,,22.957,4.338,3517.134,31.696,,,-1775.829,496.045,-2995.097,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,68,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,52609,41:11.6,,78.217,1.663,6068.415,24.264,,,1506.881,1959.165,-5542.259,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,quillback,147,147,69,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,53071,41:27.0,,32.254,1.277,3901.491,24.012,,,1348.934,819.27,-3568.026,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,70,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,54424,42:12.1,320.842,40.846,1.964,4215.693,29.954,0.733,26.175,1842.172,1018.343,-3652.594,1,KelliiWood,90,N/A,2018,13,60,Line,greenling,lingcod,130,130,71,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,54517,42:15.2,,64.743,1.301,5677.912,19.621,,,-679.299,1754.547,-5357.126,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,72,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,54899,42:27.9,,30.229,0.023,3854.452,28.322,,,-1629.938,811.882,-3397.198,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,quillback,147,147,73,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,55311,42:41.7,,53.136,2.488,5016.331,26.468,,,-1560.846,1578.157,-4498.528,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,yelloweye,145,145,74,SU,Attracted,
SL_2018NSEO_Dive_13_08-11-57.000.avi,55999,43:04.6,,24.706,3.956,3527.404,30.805,,,1685.774,633.864,-3032.978,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,quillback,147,147,75,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,57410,43:51.6,,60.415,3.541,5426.032,21.706,,,-862.542,1786.6,-5050.338,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,76,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,57410,43:51.6,,59.013,0.875,5455.036,32.842,,,-2210.282,1943.288,-4593.006,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,quillback,147,147,77,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,57550,43:56.3,,45.905,3.757,4900.395,20.951,,,62.097,1728.074,-4585.169,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,78,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,58168,44:16.9,,66.396,0.073,5605.469,27.811,,,2162.826,1445.257,-4965.349,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,quillback,147,147,79,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,59277,44:53.9,,31.408,3.644,4007.585,21.677,,,200.354,1447.878,-3731.52,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,quillback,147,147,80,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,59934,45:15.8,,28.417,0.057,3680.196,30.497,,,1113.113,1483.774,-3178.559,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,quillback,147,147,81,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,60457,45:33.2,290.074,31.445,1.107,3649.153,21.648,24.145,15.032,175.953,1334.61,-3391.78,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,yelloweye,145,145,82,SU,Fish milling/hovering,
SL_2018NSEO_Dive_13_08-11-57.000.avi,60457,45:33.2,158.703,73.814,0.843,4186.046,17.179,44.495,4.689,209.083,1218.546,-3999.302,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,yelloweye,145,145,83,JV,Fish milling/hovering,
SL_2018NSEO_Dive_13_08-11-57.000.avi,60714,45:41.8,222.944,12.483,2.723,2894.395,11.34,63.211,77.163,458.45,337.253,-2837.888,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,yelloweye,145,145,84,JV,Fish resting on bottom,
SL_2018NSEO_Dive_13_08-11-57.000.avi,61790,46:17.6,235.036,29.913,2.664,2489.254,27.305,83.856,21.349,-844.681,-768.379,-2211.898,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,yelloweye,145,145,85,JV,Attracted,
SL_2018NSEO_Dive_13_08-11-57.000.avi,62252,46:33.0,,36.761,0.264,4476.069,12.439,,,62.615,940.099,-4375.784,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,86,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,62748,46:49.6,,48.057,5.971,5182.843,35.561,,,-2585.138,1528.684,-4223.985,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,quillback,147,147,87,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,62748,46:49.6,,84.732,0.319,6646.104,13.454,,,618.683,1384.596,-6470.767,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,88,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,62931,46:55.7,,50.494,1.024,4898.656,29.605,,,1366.706,1975.68,-4269.15,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,quillback,147,147,89,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,63032,46:59.0,,57.912,0.286,5271.369,19.329,,,1250.261,1191.926,-4980.311,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,90,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,63032,46:59.0,,55.976,2.294,5313.91,24.863,,,-441.239,2165.946,-4832.352,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,yellowtail,155,155,91,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,63154,47:03.1,,60.157,4.468,5627.028,16.906,,,-1635.644,21.106,-5384.019,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,tiger,148,148,92,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,63440,47:12.6,,72.139,4.097,5979.646,16.391,,,-1279.917,1070.645,-5742.099,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,93,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,64036,47:32.5,,57.407,2.353,5260.388,26.005,,,924.211,2089.276,-4738.401,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,94,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,65731,48:29.0,,46.201,6.774,4978.65,32.683,,,-2490.435,991.48,-4195.433,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,95,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,68397,49:57.9,,29.155,0.95,4054.125,8.041,,,112.674,535.583,-4017.012,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,96,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,68460,50:00.0,490.054,112.283,1.491,6566.226,24.207,27.405,3.931,-712.003,2596.553,-5988.847,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,yelloweye,145,145,97,AD,Fish milling/hovering,
SL_2018NSEO_Dive_13_08-11-57.000.avi,68852,50:13.0,,50.507,1.236,4933.224,19.981,,,945.362,1372.323,-4643.244,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,98,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,69091,50:21.0,,42.269,0.349,4496.121,28.923,,,-1462.342,1589.508,-3943.364,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,rosethorn,150,150,99,,,
SL_2018NSEO_Dive_13_08-11-57.000.avi,69943,50:49.4,160.501,31.408,4.001,3137.136,23.519,23.832,4.541,1251.77,-15.682,-2876.534,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,yelloweye,145,145,100,JV,Fish milling/hovering,
SL_2018NSEO_Dive_13_08-11-57.000.avi,70348,51:02.9,,61.925,0.008,5495.066,23.13,,,-845.205,1960.722,-5063.294,1,KelliiWood,90,N/A,2018,13,60,Line,rockfish,quillback,147,147,101,,,
SL_2018NSEO_Dive_14_09-39-24.000.avi,3696,41:30.2,820.458,255.242,1.281,8063.31,34.276,88.691,20.565,-3746.247,2566.645,-6662.952,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,yelloweye,145,145,1,AD,Fish milling/hovering,
SL_2018NSEO_Dive_14_09-39-24.000.avi,5129,42:18.0,,72.98,8.784,6072.701,30.111,,,-2758.102,1267.436,-5259.675,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,rosethorn,150,150,2,,,
SL_2018NSEO_Dive_14_09-39-24.000.avi,5543,42:31.8,,54.843,4.709,5380.599,35.936,,,2493.474,1915.556,-4366.243,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,yelloweye,145,145,3,AD,Attracted,
SL_2018NSEO_Dive_14_09-39-24.000.avi,6694,43:10.1,,24.686,0.036,3581.148,15.348,,,-930.794,161.777,-3454.283,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,rosethorn,150,150,4,,,
SL_2018NSEO_Dive_14_09-39-24.000.avi,9468,44:42.6,255.407,71.968,0.958,4623.372,29.676,33.946,10.746,-2153.107,776.94,-4016.971,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,yelloweye,145,145,5,JV,Fish milling/hovering,
SL_2018NSEO_Dive_14_09-39-24.000.avi,9468,44:42.6,,47.751,1.106,4779.582,21.946,,,-1471.6,990.124,-4438.293,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,rosethorn,150,150,6,,,
SL_2018NSEO_Dive_14_09-39-24.000.avi,12015,46:07.5,,105.369,7.317,7373.839,32.723,,,-3362.724,2109.114,-6214.276,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,rosethorn,150,150,7,,,
SL_2018NSEO_Dive_14_09-39-24.000.avi,13302,46:50.4,,28.081,0.918,3809.04,12.333,,,660.082,456.822,-3723.491,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,rosethorn,150,150,8,,,
SL_2018NSEO_Dive_14_09-39-24.000.avi,13751,47:05.4,,21.308,0.829,3355.187,28.744,,,1613.42,-28.059,-2941.661,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,rosethorn,150,150,9,,,
SL_2018NSEO_Dive_14_09-39-24.000.avi,14226,47:21.2,,54.062,3.984,5102.178,30.419,,,2109.362,1469.141,-4407.317,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,tiger,148,148,10,,,
SL_2018NSEO_Dive_14_09-39-24.000.avi,14341,47:25.0,,43.157,5.78,4544.636,28.56,,,1874.175,1078.955,-3997.13,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,rosethorn,150,150,11,,,
SL_2018NSEO_Dive_14_09-39-24.000.avi,14916,47:44.2,,44.022,1.104,4698.228,15.87,,,648.962,1086.047,-4524.676,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,rosethorn,150,150,12,,,
SL_2018NSEO_Dive_14_09-39-24.000.avi,15114,47:50.8,,88.595,2.064,6706.052,15.73,,,-813.554,1593.37,-6463.005,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,quillback,147,147,13,,,
SL_2018NSEO_Dive_14_09-39-24.000.avi,21662,51:29.0,,43.717,3.848,4781.102,13.78,,,-385.428,1048.227,-4648.828,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,rosethorn,150,150,14,,,
SL_2018NSEO_Dive_14_09-39-24.000.avi,22104,51:43.8,,122.39,0.209,7674.008,24.222,,,-2753.021,1492.213,-7006.038,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,rosethorn,150,150,15,,,
SL_2018NSEO_Dive_14_09-39-24.000.avi,22872,52:09.4,,62.223,0.869,5604.133,14.689,,,-965.107,1015.776,-5426.147,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,rosethorn,150,150,16,,,
SL_2018NSEO_Dive_14_09-39-24.000.avi,26123,53:57.7,,50.301,4.503,4991.126,17.309,,,738.265,1264.463,-4771.523,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,rosethorn,150,150,17,,,
SL_2018NSEO_Dive_14_09-39-24.000.avi,28470,55:16.0,,54.679,1.071,5183.423,18.824,,,770.806,1459.554,-4913.597,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,rosethorn,150,150,18,,,
SL_2018NSEO_Dive_14_09-39-24.000.avi,28618,55:20.9,,90.799,5.661,6754.573,33.098,,,3088.93,1987.327,-5668.624,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,rosethorn,150,150,19,,,
SL_2018NSEO_Dive_14_09-39-24.000.avi,29287,55:43.2,,50.456,0.354,4935.309,20.553,,,-973.694,1409.866,-4628.333,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,rosethorn,150,150,20,,,
SL_2018NSEO_Dive_14_09-39-24.000.avi,29701,55:57.0,449.328,142.048,9.25,8691.684,25.944,8.474,26.639,-2519.351,2848.231,-7815.741,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,yelloweye,145,145,21,AD,Fish milling/hovering,
SL_2018NSEO_Dive_14_09-39-24.000.avi,29977,56:06.2,,105.519,3.764,7067.949,25.538,,,-2197.256,2078.857,-6387.983,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,rosethorn,150,150,22,,,
SL_2018NSEO_Dive_14_09-39-24.000.avi,30508,56:23.9,,40.165,3.95,4438.933,18.472,,,-1226.604,666.953,-4213.638,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,rosethorn,150,150,23,,,
SL_2018NSEO_Dive_14_09-39-24.000.avi,30727,56:31.2,,62.005,0.831,5571.837,28.461,,,2555.696,695.758,-4902.011,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,rosethorn,150,150,24,,,
SL_2018NSEO_Dive_14_09-39-24.000.avi,31322,56:51.0,,84.392,5.064,6618.354,17.886,,,-359.823,1968.838,-6308.472,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,rosethorn,150,150,25,,,
SL_2018NSEO_Dive_14_09-39-24.000.avi,31578,56:59.6,,12.959,1.446,2673.68,6.725,,,144.383,-291.213,-2653.848,1,KelliiWood,110,N/A,2018,14,57,Line,rockfish,tiger,148,148,26,,,
