Row number,Year,Stlkey,Vessel code,Station,Setno,IPHC Reg Area,IPHC Stat Area,IPHC Charter Region,Purpose Code,Date,Eff,Ineffcde,BeginLat,BeginLon,BeginDepth (fm),EndLat,EndLon,EndDepth (fm),MidLat fished,MidLon fished,AvgDepth (fm),Lat - Grid target,Lon - Grid target,O32 Pacific halibut count,U32 Pacific halibut count,O32 Pacific halibut weight,U32 Pacific halibut weight,No. skates set,No. skates hauled,Avg no. hook/skate,Effective skates hauled,Soak time (min.),Profiler Lat,Profiler Lon,Profiler Bottom Depth (m),Temp C,Max Pressure (db),pH,Salinity PSU,Sigma-t,Oxygen_ml,Oxygen_umol,Oxygen_sat
361,2021,20210822,SEY,4056,23,3A,200,Yakutat,Standard Grid,8-Jul-21,Y,,58.9998,-140.9462,107,58.9998,-141.024,111,58.9998,-140.9852,108,59,-140.983,69,74,1702.00,480.00,8,8,98,7.87,813,59.002,-141.0258,196,5.494,191,7.571,33.831,,2.0297,,
362,2021,20210823,SEY,4061,24,3A,200,Yakutat,Standard Grid,9-Jul-21,Y,,59.1678,-140.9517,100,59.1665,-141.026,106,59.1672,-140.9888,104,59.167,-140.983,57,50,1615.00,348.00,8,8,98,7.87,509,59.1702,-140.9467,181,5.7611,172,7.572,33.702,,2.004,,
363,2021,20210824,SEY,4062,25,3A,200,Yakutat,Standard Grid,9-Jul-21,Y,,59.1665,-141.3305,193,59.1678,-141.2557,185,59.1672,-141.2932,190,59.167,-141.3,12,2,309.00,15.00,8,8,98,7.87,648,59.1722,-141.2612,346,4.6033,331,7.497,33.947,,1.1986,,
364,2021,20210825,SEY,4506,26,3A,200,Yakutat,Standard Grid,9-Jul-21,N,DS,59.016,-141.3327,278,59.0163,-141.2617,250,59.0162,-141.2972,250,59,-141.3,5,0,111.00,0.00,8,8,98,7.87,787,,,,,,,,,,,
365,2021,20210826,SEY,4068,27,3A,200,Yakutat,Standard Grid,10-Jul-21,Y,,59.3152,-140.9835,90,59.355,-140.986,91,59.3352,-140.9848,90,59.333,-140.983,33,46,587.00,344.00,8,8,99,7.95,451,59.3563,-140.98801,166,5.9862,154,7.683,33.152,,3.5979,,
366,2021,20210827,SEY,4075,28,3A,200,Yakutat,Standard Grid,10-Jul-21,Y,,59.4788,-140.9833,170,59.5188,-140.9832,153,59.4988,-140.9832,165,59.5,-140.983,34,1,737.00,10.00,8,8,98,7.87,636,59.5188,-140.9888,280,5.4563,267,7.554,33.856,,1.8401,,
367,2021,20210828,SEY,4076,29,3A,210,Yakutat,Standard Grid,10-Jul-21,Y,,59.5002,-141.2777,96,59.4992,-141.3565,90,59.4997,-141.317,92,59.5,-141.317,3,1,48.00,9.00,8,8,99,7.95,789,59.4988,-141.35831,170,6.0416,157,7.668,33.355,,3.3429,,
368,2021,20210829,SEY,4069,30,3A,210,Yakutat,Standard Grid,15-Jul-21,Y,,59.3335,-141.263,183,59.3328,-141.3433,189,59.3332,-141.3032,188,59.333,-141.3,16,1,373.00,5.00,8,8,99,7.95,487,59.3378,-141.261,335,4.6109,317,7.498,33.947,,1.2017,,
369,2021,20210830,SEY,4070,31,3A,210,Yakutat,Standard Grid,15-Jul-21,Y,,59.3328,-141.5898,108,59.3328,-141.6707,108,59.3328,-141.6302,108,59.333,-141.633,113,50,2873.00,352.00,8,8,99,7.95,659,59.334,-141.58949,198,5.9976,186,7.601,33.72,,2.3165,,
370,2021,20210831,SEY,4063,32,3A,210,Yakutat,Standard Grid,15-Jul-21,N,DS,59.1662,-141.5967,143,59.1677,-141.675,146,59.167,-141.6358,127,59.167,-141.633,129,10,2736.00,62.00,8,8,100,8.03,822,59.166,-141.593,285,5.0221,272,7.531,33.881,,1.6612,,
371,2021,20210832,SEY,4077,33,3A,210,Yakutat,Standard Grid,16-Jul-21,Y,,59.4822,-141.635,95,59.5197,-141.6332,89,59.501,-141.6342,92,59.5,-141.633,6,4,141.00,30.00,8,8,99,7.95,456,59.4793,-141.64101,174,6.0769,164,7.64,33.414,,2.9799,,
372,2021,20210833,SEY,4082,34,3A,210,Yakutat,Standard Grid,16-Jul-21,Y,,59.6495,-141.6327,58,59.6887,-141.6367,50,59.669,-141.6347,53,59.667,-141.633,11,0,334.00,0.00,8,8,98,7.87,591,59.6487,-141.62849,104,5.8766,97,7.845,32.416,,5.5128,,
373,2021,20210834,SEY,4081,35,3A,210,Yakutat,Standard Grid,16-Jul-21,Y,,59.6853,-141.3163,33,59.647,-141.3177,43,59.6662,-141.317,38,59.667,-141.317,8,8,188.00,62.00,8,8,99,7.95,702,59.6455,-141.3195,79,5.9612,74,7.842,32.31,,5.6579,,
374,2021,20210835,SEY,4092,36,3A,210,Yakutat,Standard Grid,17-Jul-21,Y,,59.8528,-141.986,37,59.8147,-141.9813,45,59.8338,-141.9837,40,59.833,-141.983,4,7,66.00,42.00,8,8,99,7.95,466,59.8522,-141.9823,66,6.3541,58,7.892,32.136,,5.5291,,
375,2021,20210836,SEY,4083,37,3A,210,Yakutat,Standard Grid,17-Jul-21,Y,,59.666,-141.923,80,59.6667,-141.9997,88,59.6663,-141.9613,83,59.667,-141.967,12,3,312.00,31.00,8,8,100,8.03,588,59.6652,-141.9212,143,5.8072,137,7.752,32.908,,4.4957,,
376,2021,20210837,SEY,4084,38,3A,210,Yakutat,Standard Grid,17-Jul-21,Y,,59.6662,-142.261,119,59.6668,-142.3388,125,59.6665,-142.2998,123,59.667,-142.3,30,7,642.00,57.00,8,8,99,7.95,726,59.6635,-142.2608,216,5.8156,209,7.61,33.68,,2.4908,,
377,2021,20210838,SEY,4093,39,3A,210,Yakutat,Standard Grid,18-Jul-21,Y,,59.815,-142.2998,68,59.8567,-142.3047,44,59.8358,-142.3023,49,59.833,-142.3,140,23,3579.00,178.00,8,8,99,7.95,491,59.8138,-142.30251,130,5.821,123,7.83,32.473,,5.4955,,
378,2021,20210839,SEY,4520,40,3A,210,Yakutat,Standard Grid,18-Jul-21,Y,,59.9968,-142.2628,29,59.9988,-142.3398,32,59.9978,-142.3013,30,60,-142.3,8,46,158.00,253.00,8,8,98,7.87,619,59.9985,-142.2585,53,8.1208,45,8.029,31.924,,6.2486,,
379,2021,20210840,SEY,4100,41,3A,210,Yakutat,Standard Grid,18-Jul-21,Y,,60.0002,-142.6123,46,60.0007,-142.6908,44,60.0005,-142.6517,46,60,-142.65,34,18,1421.00,114.00,8,8,98,7.87,745,59.9982,-142.60629,84,6.1853,78,7.864,32.25,,5.6604,,
380,2021,20210841,SEY,4094,42,3A,210,Yakutat,Standard Grid,19-Jul-21,Y,,59.8515,-142.6333,91,59.8133,-142.633,95,59.8325,-142.6332,93,59.833,-142.633,82,15,2261.00,127.00,8,8,98,7.87,499,59.8522,-142.6412,168,5.8388,160,7.747,33.117,,4.6214,,
381,2021,20210842,SEY,4085,43,3A,210,Yakutat,Standard Grid,19-Jul-21,Y,,59.6832,-142.6337,201,59.6427,-142.6332,239,59.663,-142.6335,219,59.667,-142.633,11,3,224.00,26.00,8,8,99,7.95,655,59.6877,-142.64149,362,4.5459,342,7.492,33.966,,1.0849,,
382,2021,20210843,SEY,4086,44,3A,220,Yakutat,Standard Grid,19-Jul-21,Y,,59.6668,-142.9327,125,59.6663,-143.0073,106,59.6665,-142.97,114,59.667,-142.967,131,36,2794.00,288.00,8,8,99,7.95,816,59.6677,-142.91701,241,5.6506,232,7.577,33.819,,2.0829,,
383,2021,20210844,SEY,4511,45,3A,210,Yakutat,Standard Grid,20-Jul-21,Y,,59.4823,-142.2997,122,59.5205,-142.3005,104,59.5013,-142.3002,109,59.5,-142.3,78,39,2093.00,239.00,8,8,98,7.87,504,59.4802,-142.30231,285,5.1282,278,7.539,33.87,,1.7051,,
384,2021,20210845,SEY,4078,46,3A,210,Yakutat,Standard Grid,20-Jul-21,Y,,59.5177,-141.9662,100,59.48,-141.966,102,59.4988,-141.966,101,59.5,-141.967,36,3,724.00,22.00,8,8,98,7.87,638,59.5213,-141.96381,181,6.1046,172,7.612,33.492,,2.7596,,
385,2021,20210846,SEY,4071,47,3A,210,Yakutat,Standard Grid,20-Jul-21,Y,,59.334,-141.93,117,59.3333,-142.0077,130,59.3337,-141.9688,122,59.333,-141.967,104,23,2127.00,162.00,8,8,99,7.95,807,59.3397,-142.00549,227,5.4311,226,7.55,33.852,,1.8804,,
386,2021,20210847,SEY,4095,48,3A,220,Yakutat,Standard Grid,24-Jul-21,Y,,59.8332,-142.9338,99,59.8322,-143.0125,96,59.8327,-142.9732,97,59.833,-142.967,17,1,616.00,9.00,8,8,99,7.95,458,59.8335,-143.0182,174,6.0053,163,7.694,33.285,,3.7318,,
387,2021,20210848,SEY,4101,49,3A,220,Yakutat,Standard Grid,24-Jul-21,Y,,59.9812,-142.9832,70,60.0172,-142.9823,55,59.9992,-142.9828,63,60,-142.983,5,3,298.00,20.00,8,8,100,8.03,571,59.9792,-142.9877,123,5.8547,123,7.827,32.496,,5.5186,,
388,2021,20210849,SEY,4519,50,3A,220,Yakutat,Standard Grid,24-Jul-21,Y,,59.9995,-143.2602,63,60.0002,-143.3425,67,59.9998,-143.3013,65,60,-143.3,31,7,1180.00,49.00,8,8,99,7.95,720,60.0023,-143.25571,113,5.9349,109,7.824,32.435,,5.61,,
389,2021,20210850,SEY,4096,51,3A,220,Yakutat,Standard Grid,25-Jul-21,Y,,59.8335,-143.2642,96,59.8345,-143.3392,142,59.834,-143.3017,122,59.833,-143.3,43,17,1040.00,120.00,8,8,99,7.95,485,59.837,-143.34731,262,5.4055,247,7.553,33.857,,1.8709,,
390,2021,20210851,SEY,4097,52,3A,220,Yakutat,Standard Grid,25-Jul-21,Y,,59.833,-143.5978,161,59.833,-143.6775,152,59.833,-143.6377,156,59.833,-143.633,9,1,322.00,5.00,8,8,98,7.87,647,59.8292,-143.59351,294,5.2338,285,7.53,33.875,,1.6921,,
391,2021,20210852,SEY,4518,53,3A,220,Yakutat,Standard Grid,25-Jul-21,Y,,59.9918,-143.5998,96,59.99,-143.6858,86,59.9908,-143.6428,86,60,-143.633,43,10,1517.00,81.00,8,8,99,7.95,797,59.9883,-143.6935,155,5.6249,146,7.812,32.769,,5.5118,,
392,2021,20210853,SEY,4087,54,3A,220,Yakutat,Standard Grid,26-Jul-21,N,DS,59.666,-143.2437,142,59.666,-143.3197,164,59.666,-143.2817,152,59.667,-143.283,54,0,1468.00,0.00,8,8,98,7.87,526,59.6628,-143.24699,254,5.0607,245,7.521,33.875,,1.7649,,
393,2021,20210854,SEY,4088,55,3A,220,Yakutat,Standard Grid,26-Jul-21,N,DS,59.666,-143.5732,111,59.6658,-143.6448,77,59.6658,-143.609,87,59.667,-143.617,68,39,1853.00,267.00,8,8,99,7.95,683,59.6705,-143.5705,216,6.0037,215,7.597,33.673,,2.5922,,
394,2021,20210855,SEY,4508,56,3A,220,Yakutat,Standard Grid,26-Jul-21,Y,,59.5003,-143.5758,238,59.4992,-143.6585,329,59.4998,-143.6172,233,59.5,-143.617,13,0,321.00,0.00,8,8,99,7.95,844,,,,,,,,,,,
395,2021,20210856,SEY,4089,57,3A,220,Yakutat,Standard Grid,27-Jul-21,Y,,59.6488,-143.9508,80,59.6877,-143.9502,71,59.6683,-143.9505,73,59.667,-143.95,89,64,2211.00,457.00,8,8,98,7.87,470,59.645,-143.9558,144,5.6184,136,7.775,32.855,,4.924,,
396,2021,20210857,SEY,4098,58,3A,220,Yakutat,Standard Grid,27-Jul-21,Y,,59.8372,-143.9305,55,59.8367,-144.0118,50,59.8368,-143.9712,52,59.833,-143.967,17,38,327.00,290.00,8,8,99,7.95,599,59.835,-143.931,102,6.0255,98,7.811,32.354,,5.5807,,
397,2021,20210858,SEY,4099,59,3A,220,Yakutat,Standard Grid,27-Jul-21,Y,,59.8522,-144.2998,32,59.8125,-144.3008,40,59.8323,-144.3003,36,59.833,-144.3,13,32,326.00,172.00,8,8,99,7.95,718,59.852,-144.30569,57,7.0149,54,7.882,32.111,,5.5904,,
398,2021,20210859,SEY,4090,60,3A,220,Yakutat,Standard Grid,28-Jul-21,Y,,59.6438,-144.2818,109,59.6823,-144.282,84,59.663,-144.2818,95,59.667,-144.283,35,16,765.00,108.00,8,8,98,7.87,483,59.6862,-144.283,150,5.566,138,7.813,32.637,,5.6185,,
399,2021,20210860,SEY,4091,61,3A,220,Yakutat,Standard Grid,28-Jul-21,Y,,59.686,-144.6167,81,59.644,-144.6168,84,59.665,-144.6168,82,59.667,-144.617,16,7,355.00,44.00,8,8,99,7.95,636,59.6892,-144.6207,148,5.6474,141,7.828,32.617,,5.6009,,
400,2021,20210876,STW,4118,79,3A,240,PWS,Standard Grid,20-Jul-21,Y,,59.6663,-147.5102,66,59.6667,-147.4813,65,59.6665,-147.4957,65,59.667,-147.55,10,8,198.00,67.00,8,8,101,8.11,462,59.6662,-147.51151,123,6.0722,108,7.905,32.24,,5.3942,,
401,2021,20210877,STW,4117,80,3A,240,PWS,Standard Grid,20-Jul-21,Y,,59.6457,-147.2162,109,59.68,-147.2163,99,59.6628,-147.2162,104,59.667,-147.217,13,3,252.00,27.00,8,8,101,8.11,559,59.6407,-147.2218,196,5.5711,165,7.814,32.986,,4.7989,,
402,2021,20210878,STW,4124,81,3A,240,PWS,Standard Grid,20-Jul-21,Y,,59.8532,-147.2168,84,59.8132,-147.2168,92,59.8332,-147.2168,89,59.833,-147.217,17,7,347.00,62.00,8,8,98,7.87,637,59.8132,-147.2213,159,5.7329,141,7.849,32.419,,5.0235,,
403,2021,20210879,STW,4131,82,3A,240,PWS,Standard Grid,21-Jul-21,Y,,59.98,-147.1997,103,60.0163,-147.2002,104,59.9982,-147.2,102,60,-147.2,31,7,573.00,52.00,8,8,99,7.95,488,60.0142,-147.2002,188,5.738,151,7.845,32.44,,4.9804,,
404,2021,20210880,STW,4130,83,3A,230,PWS,Standard Grid,21-Jul-21,Y,,59.9998,-146.834,76,60,-146.9053,84,59.9998,-146.8697,78,60,-146.867,7,5,147.00,39.00,8,8,99,7.95,572,,,,,,,,,,,
405,2021,20210881,STW,4532,84,3A,230,PWS,Standard Grid,21-Jul-21,Y,,60.1608,-146.9567,169,60.1977,-146.9303,135,60.1792,-146.9435,144,60.167,-146.867,17,22,311.00,168.00,8,8,99,7.95,680,,,,,,,,,,,
406,2021,20210882,STW,4538,85,3A,232,PWS,Standard Grid,22-Jul-21,Y,,60.3142,-146.8168,164,60.3557,-146.8168,157,60.335,-146.8168,157,60.334,-146.817,37,9,718.00,76.00,8,8,100,8.03,448,60.3295,-146.8223,293,5.6772,220,7.779,32.78,,4.4461,,
407,2021,20210883,STW,4139,86,3A,232,PWS,Standard Grid,22-Jul-21,Y,,60.4783,-146.816,200,60.5163,-146.8163,232,60.4973,-146.8162,219,60.5,-146.817,56,6,1062.00,59.00,8,8,99,7.95,562,60.4743,-146.8132,360,5.6385,341,7.706,33.15,,3.6276,,
408,2021,20210884,STW,4533,87,3A,230,PWS,Standard Grid,23-Jul-21,Y,,60.1663,-146.4915,67,60.1668,-146.5675,76,60.1665,-146.5295,72,60.167,-146.533,13,9,679.00,73.00,8,8,99,7.95,539,60.17,-146.571,141,5.9958,109,7.875,32.371,,5.004,,
409,2021,20210885,STW,4129,88,3A,230,PWS,Standard Grid,23-Jul-21,Y,,60.0008,-146.4925,35,60,-146.5718,37,60.0005,-146.5322,36,60,-146.533,17,84,424.00,499.00,8,8,99,7.95,621,60.001,-146.5685,69,7.2687,57,8.008,32.021,,5.6599,,
410,2021,20210886,STW,4128,89,3A,230,PWS,Standard Grid,23-Jul-21,Y,,60,-146.1587,37,60.0002,-146.234,34,60,-146.1963,34,60,-146.2,55,55,1549.00,403.00,8,8,99,7.95,688,59.9985,-146.23531,60,8.672,48,8.111,31.876,,6.0917,,
411,2021,20210887,STW,4531,90,3A,230,PWS,Standard Grid,24-Jul-21,Y,,60.021,-145.8825,46,59.9817,-145.8832,45,60.0013,-145.8828,45,60,-145.883,40,48,940.00,369.00,8,8,99,7.95,423,59.9817,-145.88651,84,6.665,71,7.977,32.056,,5.4783,,
412,2021,20210888,STW,4120,91,3A,230,PWS,Standard Grid,24-Jul-21,Y,,59.854,-145.8835,55,59.8153,-145.883,55,59.8347,-145.8832,56,59.833,-145.883,4,5,72.00,38.00,8,8,99,7.95,539,59.854,-145.87869,108,6.4464,93,7.983,32.273,,5.5767,,
413,2021,20210889,STW,4121,92,3A,230,PWS,Standard Grid,24-Jul-21,Y,,59.8333,-146.1732,40,59.8333,-146.2483,32,59.8333,-146.2107,35,59.833,-146.217,10,30,291.00,229.00,8,8,99,7.95,645,59.8322,-146.1678,79,8.6564,65,8.088,31.828,,5.938,,
414,2021,20210890,STW,4122,93,3A,230,PWS,Standard Grid,25-Jul-21,Y,,59.8532,-146.5497,39,59.8142,-146.5502,39,59.8337,-146.5498,38,59.833,-146.55,33,53,987.00,391.00,8,8,99,7.95,460,59.8172,-146.5527,71,7.5016,58,8.048,32.099,,5.9247,,
415,2021,20210891,STW,4123,94,3A,240,PWS,Standard Grid,25-Jul-21,Y,,59.8332,-146.8408,39,59.8332,-146.9187,49,59.8332,-146.8798,42,59.833,-146.883,21,124,638.00,880.00,8,8,100,8.03,561,59.8362,-146.83881,77,6.6753,62,7.991,32.121,,5.6493,,
416,2021,20210892,STW,4116,95,3A,240,PWS,Standard Grid,25-Jul-21,Y,,59.6668,-146.8415,54,59.6667,-146.92,64,59.6668,-146.8808,59,59.667,-146.883,2,1,56.00,9.00,8,8,100,8.03,650,59.6692,-146.83881,119,5.7032,106,7.883,32.639,,5.2218,,
417,2021,20210950,DEV,4581,69,3A,261,Shelikof,Standard Grid,30-Jul-21,Y,,60.3508,-151.8497,22,60.3112,-151.8465,25,60.331,-151.8482,25,60.333,-151.85,0,0,0.00,0.00,8,8,98,7.87,430,,,,,,,,,,,
418,2021,20210951,DEV,4579,70,3A,261,Shelikof,Standard Grid,30-Jul-21,Y,,60.1525,-151.851,24,60.1962,-151.8478,24,60.1743,-151.8495,22,60.166,-151.85,0,1,0.00,7.00,8,8,99,7.95,626,,,,,,,,,,,
419,2021,20210952,DEV,4576,71,3A,261,Shelikof,Standard Grid,31-Jul-21,Y,,60,-152.5355,17,60.0048,-152.4537,19,60.0025,-152.4947,21,60,-152.517,12,9,255.00,77.00,8,8,98,7.87,438,59.9982,-152.53101,27,11.0119,20,8.106,29.488,,6.2782,,
420,2021,20210953,DEV,4578,72,3A,261,Shelikof,Standard Grid,31-Jul-21,Y,,59.9767,-152.1857,41,60.0188,-152.1835,23,59.9978,-152.1845,37,60,-152.183,25,7,514.00,59.00,8,8,99,7.95,552,,,,,,,,,,,
421,2021,20210954,DEV,4375,73,3A,261,Shelikof,Standard Grid,31-Jul-21,Y,,59.8168,-152.1815,27,59.8575,-152.1917,30,59.8372,-152.1865,28,59.833,-152.183,66,188,998.00,1442.00,8,8,99,7.95,663,,,,,,,,,,,
422,2021,20210955,DEV,4374,74,3A,261,Shelikof,Standard Grid,1-Aug-21,Y,,59.6915,-152.4995,42,59.6522,-152.4987,42,59.6718,-152.4992,43,59.667,-152.5,89,38,1735.00,294.00,8,8,100,8.03,562,59.8072,-152.5087,37,10.9375,27,8.116,29.74,,6.282,,
423,2021,20210956,DEV,4575,75,3A,261,Shelikof,Standard Grid,1-Aug-21,Y,,59.8458,-152.4972,21,59.807,-152.5058,20,59.8265,-152.5015,20,59.833,-152.5,20,17,586.00,122.00,8,8,100,8.03,419,59.6945,-152.5027,37,10.4178,34,8.133,30.4,,6.2826,,
424,2021,20210957,DEV,4571,76,3A,261,Shelikof,Standard Grid,1-Aug-21,Y,,59.6482,-152.8165,18,59.693,-152.8185,20,59.6705,-152.8175,18,59.667,-152.817,53,20,1321.00,165.00,8,8,99,7.95,693,,,,,,,,,,,
425,2021,20210958,DEV,4568,77,3A,261,Shelikof,Standard Grid,2-Aug-21,Y,,59.5008,-153.503,10,59.4987,-153.4225,12,59.4997,-153.4628,11,59.5,-153.462,3,3,42.00,19.00,8,8,98,7.87,428,59.4998,-153.4968,18,11.8549,10,8.139,29.958,,6.084,,
426,2021,20210959,DEV,4569,78,3A,261,Shelikof,Standard Grid,2-Aug-21,Y,,59.5,-153.1895,18,59.4995,-153.1132,20,59.4997,-153.1513,18,59.5,-153.133,53,21,1014.00,175.00,8,8,99,7.95,533,59.5002,-153.1888,31,10.5426,23,8.136,30.553,,6.3552,,
427,2021,20210960,DEV,4369,79,3A,261,Shelikof,Standard Grid,2-Aug-21,Y,,59.3142,-153.1335,28,59.3543,-153.1357,26,59.3342,-153.1345,27,59.333,-153.133,21,16,381.00,122.00,8,8,99,7.95,624,59.3545,-153.1393,48,10.0572,38,8.141,30.766,,6.2671,,
428,2021,20210961,DEV,4368,80,3A,261,Shelikof,Standard Grid,3-Aug-21,Y,,59.3137,-152.7988,46,59.351,-152.8007,40,59.3323,-152.7997,42,59.333,-152.8,19,74,388.00,523.00,8,8,98,7.87,436,,,,,,,,,,,
429,2021,20210962,DEV,4373,81,3A,261,Shelikof,Standard Grid,3-Aug-21,Y,,59.4745,-152.8172,31,59.5118,-152.8163,27,59.4932,-152.8168,27,59.5,-152.817,54,47,996.00,354.00,8,8,100,8.03,566,59.5085,-152.81931,49,10.474,24,8.14,30.471,,6.3707,,
430,2021,20210963,DEV,4372,82,3A,261,Shelikof,Standard Grid,3-Aug-21,Y,,59.4763,-152.4947,32,59.5168,-152.4797,29,59.4965,-152.4872,30,59.5,-152.483,75,110,1421.00,839.00,8,8,99,7.95,696,,,,,,,,,,,
431,2021,20210964,DEV,4371,83,3A,261,Shelikof,Standard Grid,4-Aug-21,Y,,59.4793,-152.1512,24,59.514,-152.1498,21,59.4967,-152.1505,22,59.5,-152.15,53,109,968.00,824.00,8,8,98,7.87,432,59.5167,-152.146,40,10.2684,31,8.171,31.193,,6.2004,,
432,2021,20210965,DEV,4572,84,3A,261,Shelikof,Standard Grid,4-Aug-21,Y,,59.666,-152.1842,20,59.6645,-152.1097,17,59.6652,-152.1468,18,59.667,-152.15,37,66,756.00,461.00,8,8,99,7.95,511,59.6667,-152.1832,37,10.3909,10,8.162,31.146,,6.2257,,
433,2021,20210966,DEV,4573,85,3A,261,Shelikof,Standard Grid,4-Aug-21,Y,,59.6668,-151.8835,12,59.6683,-151.8132,13,59.6677,-151.8483,12,59.667,-151.833,27,33,465.00,212.00,8,8,99,7.95,605,59.6647,-151.88499,24,10.6277,14,8.162,31.281,,6.2015,,
434,2021,20210967,KSU,4273,88,3A,270,Portlock,Standard Grid,12-Jul-21,Y,,58.1817,-151.3913,89,58.1507,-151.4425,89,58.1662,-151.4168,91,58.167,-151.417,55,25,796.00,220.00,8,8,100,8.03,530,58.1487,-151.44299,157,5.8244,144,8.051,32.465,,5.2522,,
435,2021,20210968,KSU,4274,89,3A,270,Portlock,Standard Grid,12-Jul-21,Y,,58.1817,-151.6888,31,58.1475,-151.7358,35,58.1647,-151.7123,34,58.167,-151.733,126,149,2246.00,1186.00,8,8,100,8.03,678,58.1493,-151.7373,64,6.8804,53,8.196,32.17,,5.9622,,
436,2021,20210969,KSU,4266,90,3A,270,Portlock,Standard Grid,12-Jul-21,Y,,58.017,-151.7105,65,57.984,-151.7543,60,58.0005,-151.7325,62,58,-151.733,65,80,866.00,672.00,8,8,100,8.03,817,57.9868,-151.75771,119,6.2404,105,8.113,32.396,,5.4935,,
437,2021,20210970,KSU,4268,91,3A,270,Portlock,Standard Grid,13-Jul-21,Y,,58,-152.4045,77,58,-152.3255,109,58,-152.365,110,58,-152.367,70,20,1402.00,176.00,8,8,100,8.03,479,58.0032,-152.4077,144,6.5234,132,8.139,32.285,,5.755,,
438,2021,20210971,KSU,4267,92,3A,270,Portlock,Standard Grid,13-Jul-21,Y,,58,-152.088,96,58.0002,-152.0147,93,58,-152.0513,95,58,-152.05,89,25,1589.00,222.00,8,8,100,8.03,638,58.0017,-152.09019,174,5.7117,165,8.042,32.537,,5.0427,,
439,2021,20210972,KSU,4258,93,3A,270,Portlock,Standard Grid,13-Jul-21,Y,,57.8553,-152.0335,53,57.8137,-152.0332,56,57.8345,-152.0333,49,57.833,-152.033,50,78,866.00,606.00,8,8,100,8.03,743,57.8545,-152.0298,97,6.4314,83,8.131,32.337,,5.6161,,
440,2021,20210973,KSU,4257,94,3A,270,Portlock,Standard Grid,14-Jul-21,Y,,57.8332,-151.7538,27,57.8337,-151.6772,32,57.8335,-151.7155,29,57.833,-151.717,11,59,178.00,425.00,8,8,99,7.95,473,57.8323,-151.7538,46,7.0147,35,8.204,32.252,,5.9836,,
441,2021,20210974,KSU,4256,95,3A,270,Portlock,Standard Grid,14-Jul-21,Y,,57.8332,-151.438,29,57.8328,-151.3702,30,57.833,-151.404,29,57.833,-151.4,10,80,143.00,590.00,8,8,100,8.03,584,57.8352,-151.44031,53,7.6128,42,8.263,32.168,,6.3878,,
442,2021,20210975,KSU,4265,96,3A,270,Portlock,Standard Grid,14-Jul-21,Y,,57.9997,-151.4543,43,58,-151.3807,39,57.9998,-151.4175,42,58,-151.417,49,96,750.00,746.00,8,8,100,8.03,664,58.0022,-151.45219,82,6.8795,70,8.186,32.26,,5.8601,,
443,2021,20210976,KSU,4249,97,3A,270,Portlock,Standard Grid,15-Jul-21,Y,,57.6495,-151.4195,36,57.6838,-151.3802,36,57.6667,-151.3998,35,57.667,-151.4,39,144,612.00,1159.00,8,8,100,8.03,500,57.6468,-151.41901,64,8.084,53,8.289,32.038,,6.4115,,
444,2021,20210977,KSU,4248,98,3A,270,Portlock,Standard Grid,15-Jul-21,Y,,57.6668,-151.1212,39,57.6667,-151.0452,43,57.6667,-151.0832,40,57.667,-151.083,21,43,546.00,331.00,8,8,100,8.03,610,57.6683,-151.12621,71,7.4739,59,8.227,32.117,,5.9917,,
445,2021,20210978,KSU,4255,99,3A,270,Portlock,Standard Grid,15-Jul-21,Y,,57.8335,-151.1373,37,57.8333,-151.0595,39,57.8335,-151.0983,38,57.833,-151.1,1,10,12.00,62.00,8,8,100,8.03,695,57.8368,-151.13429,69,7.2233,57,8.205,32.195,,5.883,,
446,2021,20210979,KSU,4158,100,3A,250,Seward,Standard Grid,16-Jul-21,Y,,58.9795,-149.5335,132,59.019,-149.534,125,58.9992,-149.5337,128,59,-149.533,24,3,478.00,24.00,8,8,99,7.95,438,58.9787,-149.5365,238,5.2554,225,7.745,33.75,,1.9868,,
447,2021,20210980,KSU,4165,101,3A,250,Seward,Standard Grid,16-Jul-21,Y,,59.1665,-149.494,80,59.1647,-149.569,93,59.1655,-149.5315,86,59.167,-149.533,27,7,493.00,57.00,8,8,100,8.03,560,59.1662,-149.4985,148,5.5793,136,7.973,32.984,,4.5188,,
448,2021,20210981,KSU,4166,102,3A,250,Seward,Standard Grid,17-Jul-21,Y,,59.1463,-149.8507,74,59.1847,-149.8513,73,59.1655,-149.851,73,59.167,-149.85,35,17,628.00,140.00,8,8,100,8.03,481,59.1458,-149.8488,137,5.5624,126,8.013,32.696,,5.1113,,
449,2021,20210982,KSU,4174,103,3A,250,Seward,Standard Grid,17-Jul-21,Y,,59.3137,-149.8502,107,59.353,-149.8502,95,59.3333,-149.8502,102,59.333,-149.85,49,14,993.00,130.00,8,8,100,8.03,600,59.3147,-149.847,192,5.602,177,8.016,32.597,,5.1713,,
450,2021,20210983,KSU,4175,104,3A,250,Seward,Standard Grid,17-Jul-21,Y,,59.3335,-150.1445,91,59.3333,-150.224,82,59.3335,-150.1843,87,59.333,-150.183,52,23,978.00,182.00,8,8,100,8.03,695,59.3352,-150.013,168,5.5877,156,8.017,32.638,,5.129,,
