"","Seconds","Dive","x","y","Family"
"584",33943,1,459066.33,6305048.12,"Good"
"585",33944,1,459066.33,6305048.12,"Good"
"586",33945,1,459066.33,6305048.12,"Good"
"587",33946,1,459066.33,6305048.12,"Good"
"588",33947,1,459065.62,6305047.08,"Good"
"589",33948,1,459065.62,6305047.08,"Good"
"590",33949,1,459065.62,6305047.08,"Good"
"591",33950,1,459066.53,6305046.22,"Good"
"592",33951,1,459066.53,6305046.22,"Good"
"593",33952,1,459066.53,6305046.22,"Good"
"594",33953,1,459064.69,6305044.79,"Good"
"595",33954,1,459064.69,6305044.79,"Good"
"596",33955,1,459064.69,6305044.79,"Good"
"597",33956,1,459065,6305044.53,"Good"
"598",33957,1,459065,6305044.53,"Good"
"599",33958,1,459065,6305044.53,"Good"
"600",33959,1,459063.14,6305043.18,"Good"
"601",33960,1,459063.14,6305043.18,"Good"
"602",33961,1,459063.14,6305043.18,"Good"
"603",33962,1,459064.67,6305042.2,"Good"
"604",33963,1,459064.67,6305042.2,"Good"
"605",33964,1,459064.67,6305042.2,"Good"
"606",33965,1,459061.98,6305040.6,"Good"
"607",33966,1,459061.98,6305040.6,"Good"
"608",33967,1,459061.85,6305040.47,"Good"
"609",33968,1,459061.85,6305040.47,"Good"
"610",33969,1,459061.85,6305040.47,"Good"
"611",33970,1,459060.03,6305038.67,"Good"
"612",33971,1,459060.03,6305038.67,"Good"
"613",33972,1,459060.03,6305038.67,"Good"
"614",33973,1,459060.77,6305037.47,"Good"
"615",33974,1,459060.77,6305037.47,"Good"
"616",33975,1,459060.77,6305037.47,"Good"
"617",33976,1,459058.85,6305037.15,"Good"
"618",33977,1,459058.85,6305037.15,"Good"
"619",33978,1,459058.85,6305037.15,"Good"
"620",33979,1,459058.98,6305036.31,"Good"
"621",33980,1,459058.98,6305036.31,"Good"
"622",33981,1,459058.98,6305036.31,"Good"
"623",33982,1,459058.98,6305036.31,"Good"
"624",33983,1,459058.98,6305036.31,"Good"
"625",33984,1,459057.67,6305035.13,"Good"
"626",33985,1,459057.67,6305035.13,"Good"
"627",33986,1,459057.67,6305035.13,"Good"
"628",33987,1,459057.28,6305034.92,"Good"
"629",33988,1,459057.28,6305034.92,"Good"
"630",33989,1,459057.28,6305034.92,"Good"
"631",33990,1,459057.28,6305034.92,"Good"
"632",33991,1,459057.28,6305034.92,"Good"
"633",33992,1,459056.73,6305034.63,"Good"
"634",33993,1,459056.73,6305034.63,"Good"
"635",33994,1,459055.28,6305034.08,"Good"
"636",33995,1,459055.28,6305034.08,"Good"
"637",33996,1,459055.28,6305034.08,"Good"
"638",33997,1,459055.28,6305034.08,"Good"
"639",33998,1,459055.28,6305034.08,"Good"
"640",33999,1,459054.1,6305032.32,"Good"
"641",34000,1,459054.1,6305032.32,"Good"
"642",34001,1,459054.1,6305032.32,"Good"
"643",34002,1,459054.83,6305032.5,"Good"
"644",34003,1,459054.83,6305032.5,"Good"
"645",34004,1,459054.83,6305032.5,"Good"
"646",34005,1,459052.91,6305030.15,"Good"
"647",34006,1,459052.91,6305030.15,"Good"
"648",34007,1,459052.91,6305030.15,"Good"
"649",34008,1,459052.91,6305030.15,"Good"
"650",34009,1,459052.91,6305030.15,"Good"
"651",34010,1,459052.18,6305029.39,"Good"
"652",34011,1,459052.18,6305029.39,"Good"
"653",34012,1,459050.71,6305027.7,"Good"
"654",34013,1,459050.71,6305027.7,"Good"
"655",34014,1,459050.71,6305027.7,"Good"
"656",34015,1,459050.85,6305026.86,"Good"
"657",34016,1,459050.85,6305026.86,"Good"
"658",34017,1,459050.85,6305026.86,"Good"
"659",34018,1,459049,6305026.02,"Good"
"660",34019,1,459049,6305026.02,"Good"
"661",34020,1,459049,6305026.02,"Good"
"662",34021,1,459048.13,6305024.52,"Good"
"663",34022,1,459048.13,6305024.52,"Good"
"664",34023,1,459048.13,6305024.52,"Good"
"665",34024,1,459047.17,6305024.45,"Good"
"666",34025,1,459047.17,6305024.45,"Good"
"667",34026,1,459047.17,6305024.45,"Good"
"668",34027,1,459046.76,6305023.3,"Good"
"669",34028,1,459046.76,6305023.3,"Good"
"670",34029,1,459046.76,6305023.3,"Good"
"671",34030,1,459046.76,6305023.3,"Good"
"672",34031,1,459046.76,6305023.3,"Good"
"673",34032,1,459045.12,6305021.77,"Good"
"674",34033,1,459045.12,6305021.77,"Good"
"675",34034,1,459045.12,6305021.77,"Good"
"676",34035,1,459045.12,6305021.77,"Good"
"677",34036,1,459045.12,6305021.77,"Good"
"678",34037,1,459043.63,6305020.81,"Good"
"679",34038,1,459043.63,6305020.81,"Good"
"680",34039,1,459043.63,6305020.81,"Good"
"681",34040,1,459043.16,6305018.52,"Good"
"682",34041,1,459043.16,6305018.52,"Good"
"683",34042,1,459043.16,6305018.52,"Good"
"684",34043,1,459043.16,6305018.52,"Good"
"685",34044,1,459040.35,6305018.17,"Good"
"686",34045,1,459040.35,6305018.17,"Good"
"687",34046,1,459040.35,6305018.17,"Good"
"688",34047,1,459038.81,6305016.36,"Good"
"689",34048,1,459038.81,6305016.36,"Good"
"690",34049,1,459038.81,6305016.36,"Good"
"691",34050,1,459036.63,6305015.62,"Good"
"692",34051,1,459036.63,6305015.62,"Good"
"693",34052,1,459036.63,6305015.62,"Good"
"694",34053,1,459037.68,6305016.19,"Good"
"695",34054,1,459037.68,6305016.19,"Good"
"696",34055,1,459037.68,6305016.19,"Good"
"697",34056,1,459034.74,6305014.55,"Good"
"698",34057,1,459034.74,6305014.55,"Good"
"699",34058,1,459034.74,6305014.55,"Good"
"700",34059,1,459035.66,6305014.77,"Good"
"701",34060,1,459035.66,6305014.77,"Good"
"702",34061,1,459035.66,6305014.77,"Good"
"703",34062,1,459032.69,6305013.6,"Good"
"704",34063,1,459032.69,6305013.6,"Good"
"705",34064,1,459032.69,6305013.6,"Good"
"706",34065,1,459032.36,6305012.86,"Good"
"707",34066,1,459032.36,6305012.86,"Good"
"708",34067,1,459032.36,6305012.86,"Good"
"709",34068,1,459031.65,6305012.78,"Good"
"710",34069,1,459031.65,6305012.78,"Good"
"711",34070,1,459031.65,6305012.78,"Good"
"712",34071,1,459029.73,6305011.41,"Good"
"713",34072,1,459029.73,6305011.41,"Good"
"714",34073,1,459030.97,6305012.25,"Good"
"715",34074,1,459030.97,6305012.25,"Good"
"716",34075,1,459030.97,6305012.25,"Good"
"717",34076,1,459028.14,6305010.25,"Good"
"718",34077,1,459028.14,6305010.25,"Good"
"719",34078,1,459028.14,6305010.25,"Good"
"720",34079,1,459028.14,6305010.25,"Good"
"721",34080,1,459028.14,6305010.25,"Good"
"722",34081,1,459028.14,6305010.25,"Good"
"723",34082,1,459028.14,6305010.25,"Good"
"724",34083,1,459028.14,6305010.25,"Good"
"725",34084,1,459028.14,6305010.25,"Good"
"726",34085,1,459028.14,6305010.25,"Good"
"727",34086,1,459026.48,6305008.68,"Good"
"728",34087,1,459026.48,6305008.68,"Good"
"729",34088,1,459026.48,6305008.68,"Good"
"730",34089,1,459026.14,6305008.26,"Good"
"731",34090,1,459026.14,6305008.26,"Good"
"732",34091,1,459026.14,6305008.26,"Good"
"733",34092,1,459024.75,6305006.64,"Good"
"734",34093,1,459024.75,6305006.64,"Good"
"735",34094,1,459024.75,6305006.64,"Good"
"736",34095,1,459024.75,6305006.64,"Good"
"737",34096,1,459024.75,6305006.64,"Good"
"738",34097,1,459023.14,6305005.86,"Good"
"739",34098,1,459023.14,6305005.86,"Good"
"740",34099,1,459023.14,6305005.86,"Good"
"741",34100,1,459023.14,6305005.86,"Good"
"742",34101,1,459023.14,6305005.86,"Good"
"743",34102,1,459023.14,6305005.86,"Good"
"744",34103,1,459023.14,6305005.86,"Good"
"745",34104,1,459023.14,6305005.86,"Good"
"746",34105,1,459023.14,6305005.86,"Good"
"747",34106,1,459020.66,6305003.02,"Good"
"748",34107,1,459020.66,6305003.02,"Good"
"749",34108,1,459020.66,6305003.02,"Good"
"750",34109,1,459020.53,6305001.03,"Good"
"751",34110,1,459020.53,6305001.03,"Good"
"752",34111,1,459020.53,6305001.03,"Good"
"753",34112,1,459017.69,6305000.92,"Good"
"754",34113,1,459017.69,6305000.92,"Good"
"755",34114,1,459017.69,6305000.92,"Good"
"756",34115,1,459017.48,6305000.32,"Good"
"757",34116,1,459017.48,6305000.32,"Good"
"758",34117,1,459017.48,6305000.32,"Good"
"759",34118,1,459015.59,6304998.87,"Good"
"760",34119,1,459015.59,6304998.87,"Good"
"761",34120,1,459015.59,6304998.87,"Good"
"762",34121,1,459014.91,6304998.04,"Good"
"763",34122,1,459014.91,6304998.04,"Good"
"764",34123,1,459014.91,6304998.04,"Good"
"765",34124,1,459013.19,6304998.11,"Good"
"766",34125,1,459013.19,6304998.11,"Good"
"767",34126,1,459013.19,6304998.11,"Good"
"768",34127,1,459013.19,6304998.11,"Good"
"769",34128,1,459013.19,6304998.11,"Good"
"770",34129,1,459012.22,6304996.68,"Good"
"771",34130,1,459012.22,6304996.68,"Good"
"772",34131,1,459012.22,6304996.68,"Good"
"773",34132,1,459010.03,6304996.09,"Good"
"774",34133,1,459010.03,6304996.09,"Good"
"775",34134,1,459010.03,6304996.09,"Good"
"776",34135,1,459010.32,6304995.42,"Good"
"777",34136,1,459010.32,6304995.42,"Good"
"778",34137,1,459010.32,6304995.42,"Good"
"779",34138,1,459007.79,6304993.12,"Good"
"780",34139,1,459007.79,6304993.12,"Good"
"781",34140,1,459007.79,6304993.12,"Good"
"782",34141,1,459007.79,6304993.12,"Good"
"783",34142,1,459006.35,6304992.49,"Good"
"784",34143,1,459006.35,6304992.49,"Good"
"785",34144,1,459006.35,6304992.49,"Good"
"786",34145,1,459006.11,6304992.38,"Good"
"787",34146,1,459006.11,6304992.38,"Good"
"788",34147,1,459006.11,6304992.38,"Good"
"789",34148,1,459006.11,6304992.38,"Good"
"790",34149,1,459006.11,6304992.38,"Good"
"791",34150,1,459003.61,6304990.39,"Good"
"792",34151,1,459003.61,6304990.39,"Good"
"793",34152,1,459003.61,6304990.39,"Good"
"794",34153,1,459002.49,6304988.46,"Good"
"795",34154,1,459002.49,6304988.46,"Good"
"796",34155,1,459002.49,6304988.46,"Good"
"797",34156,1,459002.59,6304988.78,"Good"
"798",34157,1,459002.59,6304988.78,"Good"
"799",34158,1,459002.59,6304988.78,"Good"
"800",34159,1,459000.82,6304986.99,"Good"
"801",34160,1,459000.82,6304986.99,"Good"
"802",34161,1,459000.82,6304986.99,"Good"
"803",34162,1,459000.82,6304986.99,"Good"
"804",34163,1,459000.82,6304986.99,"Good"
"805",34164,1,459000.82,6304986.99,"Good"
"806",34165,1,459000.82,6304986.99,"Good"
"807",34166,1,459000.82,6304986.99,"Good"
"808",34167,1,458999.88,6304984.59,"Good"
"809",34168,1,458999.88,6304984.59,"Good"
"810",34169,1,458999.88,6304984.59,"Good"
"811",34170,1,458997.48,6304983.83,"Good"
"812",34171,1,458997.48,6304983.83,"Good"
"813",34172,1,458997.48,6304983.83,"Good"
"814",34173,1,458997.48,6304983.83,"Good"
"815",34174,1,458997.48,6304983.83,"Good"
"816",34175,1,458995.88,6304981.63,"Good"
"817",34176,1,458995.88,6304981.63,"Good"
"818",34177,1,458995.88,6304981.63,"Good"
"819",34178,1,458997.45,6304982.34,"Good"
"820",34179,1,458997.45,6304982.34,"Good"
"821",34180,1,458997.45,6304982.34,"Good"
"822",34181,1,458994.06,6304978.88,"Good"
"823",34182,1,458994.06,6304978.88,"Good"
"824",34183,1,458994.06,6304978.88,"Good"
"825",34184,1,458996.26,6304982.23,"Good"
"826",34185,1,458996.26,6304982.23,"Good"
"827",34186,1,458996.26,6304982.23,"Good"
"828",34187,1,458993.02,6304980.29,"Good"
"829",34188,1,458993.02,6304980.29,"Good"
"830",34189,1,458993.02,6304980.29,"Good"
"831",34190,1,458994.41,6304980.14,"Good"
"832",34191,1,458994.41,6304980.14,"Good"
"833",34192,1,458994.41,6304980.14,"Good"
"834",34193,1,458991.54,6304978.47,"Good"
"835",34194,1,458991.54,6304978.47,"Good"
"836",34195,1,458991.54,6304978.47,"Good"
"837",34196,1,458993.55,6304979.14,"Good"
"838",34197,1,458993.55,6304979.14,"Good"
"839",34198,1,458993.55,6304979.14,"Good"
"840",34199,1,458990.98,6304977.69,"Good"
"841",34200,1,458990.98,6304977.69,"Good"
"842",34201,1,458990.98,6304977.69,"Good"
"843",34202,1,458990.73,6304977.13,"Good"
"844",34203,1,458990.73,6304977.13,"Good"
"845",34204,1,458988.53,6304976.35,"Good"
"846",34205,1,458988.53,6304976.35,"Good"
"847",34206,1,458988.53,6304976.35,"Good"
"848",34207,1,458989.23,6304975.12,"Good"
"849",34208,1,458989.23,6304975.12,"Good"
"850",34209,1,458989.23,6304975.12,"Good"
"851",34210,1,458987.02,6304974.63,"Good"
"852",34211,1,458987.02,6304974.63,"Good"
"853",34212,1,458987.02,6304974.63,"Good"
"854",34213,1,458986.39,6304973.7,"Good"
"855",34214,1,458986.39,6304973.7,"Good"
"856",34215,1,458986.39,6304973.7,"Good"
"857",34216,1,458986.77,6304973.24,"Good"
"858",34217,1,458986.77,6304973.24,"Good"
"859",34218,1,458986.77,6304973.24,"Good"
"860",34219,1,458983.57,6304972.02,"Good"
"861",34220,1,458983.57,6304972.02,"Good"
"862",34221,1,458983.57,6304972.02,"Good"
"863",34222,1,458985.29,6304972.31,"Good"
"864",34223,1,458985.29,6304972.31,"Good"
"865",34224,1,458985.29,6304972.31,"Good"
"866",34225,1,458981.76,6304970.72,"Good"
"867",34226,1,458981.76,6304970.72,"Good"
"868",34227,1,458981.76,6304970.72,"Good"
"869",34228,1,458982.86,6304971.69,"Good"
"870",34229,1,458982.86,6304971.69,"Good"
"871",34230,1,458982.86,6304971.69,"Good"
"872",34231,1,458981.12,6304970.69,"Good"
"873",34232,1,458981.12,6304970.69,"Good"
"874",34233,1,458981.12,6304970.69,"Good"
"875",34234,1,458980.88,6304970.05,"Good"
"876",34235,1,458980.88,6304970.05,"Good"
"877",34236,1,458980.88,6304970.05,"Good"
"878",34237,1,458979.56,6304970.02,"Good"
"879",34238,1,458979.56,6304970.02,"Good"
"880",34239,1,458979.56,6304970.02,"Good"
"881",34240,1,458980.58,6304969.92,"Good"
"882",34241,1,458980.58,6304969.92,"Good"
"883",34242,1,458977.8,6304968.49,"Good"
"884",34243,1,458977.8,6304968.49,"Good"
"885",34244,1,458977.8,6304968.49,"Good"
"886",34245,1,458980.14,6304968.49,"Good"
"887",34246,1,458980.14,6304968.49,"Good"
"888",34247,1,458980.14,6304968.49,"Good"
"889",34248,1,458976.18,6304967.03,"Good"
"890",34249,1,458976.18,6304967.03,"Good"
"891",34250,1,458976.18,6304967.03,"Good"
"892",34251,1,458976.18,6304967.03,"Good"
"893",34252,1,458976.18,6304967.03,"Good"
"894",34253,1,458976.18,6304967.03,"Good"
"895",34254,1,458977.19,6304967.24,"Good"
"896",34255,1,458977.19,6304967.24,"Good"
"897",34256,1,458977.19,6304967.24,"Good"
"898",34257,1,458977.19,6304967.24,"Good"
"899",34258,1,458977.19,6304967.24,"Good"
"900",34259,1,458977.19,6304967.24,"Good"
"901",34260,1,458977.19,6304967.24,"Good"
"902",34261,1,458977.19,6304967.24,"Good"
"903",34262,1,458977.19,6304967.24,"Good"
"904",34263,1,458977.19,6304967.24,"Good"
"905",34264,1,458977.19,6304967.24,"Good"
"906",34265,1,458973.98,6304963.9,"Good"
"907",34266,1,458973.98,6304963.9,"Good"
"908",34267,1,458972.34,6304962.62,"Good"
"909",34268,1,458972.34,6304962.62,"Good"
"910",34269,1,458972.34,6304962.62,"Good"
"911",34270,1,458972.79,6304962.3,"Good"
"912",34271,1,458972.79,6304962.3,"Good"
"913",34272,1,458972.79,6304962.3,"Good"
"914",34273,1,458970.55,6304961.98,"Good"
"915",34274,1,458970.55,6304961.98,"Good"
"916",34275,1,458970.55,6304961.98,"Good"
"917",34276,1,458970.67,6304960.76,"Good"
"918",34277,1,458970.67,6304960.76,"Good"
"919",34278,1,458970.67,6304960.76,"Good"
"920",34279,1,458969.79,6304959.86,"Good"
"921",34280,1,458969.79,6304959.86,"Good"
"922",34281,1,458969.79,6304959.86,"Good"
"923",34282,1,458969.75,6304959.11,"Good"
"924",34283,1,458969.75,6304959.11,"Good"
"925",34284,1,458969.75,6304959.11,"Good"
"926",34285,1,458968.78,6304958.98,"Good"
"927",34286,1,458968.78,6304958.98,"Good"
"928",34287,1,458968.78,6304958.98,"Good"
"929",34288,1,458968.88,6304957.95,"Good"
"930",34289,1,458968.88,6304957.95,"Good"
"931",34290,1,458968.88,6304957.95,"Good"
"932",34291,1,458968.59,6304957.11,"Good"
"933",34292,1,458968.59,6304957.11,"Good"
"934",34293,1,458968.59,6304957.11,"Good"
"935",34294,1,458967.44,6304955.78,"Good"
"936",34295,1,458967.44,6304955.78,"Good"
"937",34296,1,458967.44,6304955.78,"Good"
"938",34297,1,458967.12,6304955.49,"Good"
"939",34298,1,458967.12,6304955.49,"Good"
"940",34299,1,458967.12,6304955.49,"Good"
"941",34300,1,458966.05,6304953.64,"Good"
"942",34301,1,458966.05,6304953.64,"Good"
"943",34302,1,458965.02,6304952.93,"Good"
"944",34303,1,458965.02,6304952.93,"Good"
"945",34304,1,458965.02,6304952.93,"Good"
"946",34305,1,458964.11,6304952.69,"Good"
"947",34306,1,458964.11,6304952.69,"Good"
"948",34307,1,458964.11,6304952.69,"Good"
"949",34308,1,458964.43,6304951.99,"Good"
"950",34309,1,458964.43,6304951.99,"Good"
"951",34310,1,458964.43,6304951.99,"Good"
"952",34311,1,458964.43,6304951.99,"Good"
"953",34312,1,458964.43,6304951.99,"Good"
"954",34313,1,458963.19,6304950.08,"Good"
"955",34314,1,458963.19,6304950.08,"Good"
"956",34315,1,458963.19,6304950.08,"Good"
"957",34316,1,458960.94,6304949.8,"Good"
"958",34317,1,458960.94,6304949.8,"Good"
"959",34318,1,458960.94,6304949.8,"Good"
"960",34319,1,458960.94,6304949.8,"Good"
"961",34320,1,458960.94,6304949.8,"Good"
"962",34321,1,458961.6,6304948.43,"Good"
"963",34322,1,458961.6,6304948.43,"Good"
"964",34323,1,458961.6,6304948.43,"Good"
"965",34324,1,458959.62,6304946.78,"Good"
"966",34325,1,458959.62,6304946.78,"Good"
"967",34326,1,458959.62,6304946.78,"Good"
"968",34327,1,458959.62,6304946.78,"Good"
"969",34328,1,458959.08,6304945.56,"Good"
"970",34329,1,458959.08,6304945.56,"Good"
"971",34330,1,458959.08,6304945.56,"Good"
"972",34331,1,458956.22,6304944.24,"Good"
"973",34332,1,458956.22,6304944.24,"Good"
"974",34333,1,458956.22,6304944.24,"Good"
"975",34334,1,458956.22,6304944.24,"Good"
"976",34335,1,458956.22,6304944.24,"Good"
"977",34336,1,458956.22,6304944.24,"Good"
"978",34337,1,458956.22,6304944.24,"Good"
"979",34338,1,458956.22,6304944.24,"Good"
"980",34339,1,458956.04,6304942.31,"Good"
"981",34340,1,458956.04,6304942.31,"Good"
"982",34341,1,458956.04,6304942.31,"Good"
"983",34342,1,458953.7,6304941.19,"Good"
"984",34343,1,458953.7,6304941.19,"Good"
"985",34344,1,458953.7,6304941.19,"Good"
"986",34345,1,458953.58,6304939.82,"Good"
"987",34346,1,458953.58,6304939.82,"Good"
"988",34347,1,458953.58,6304939.82,"Good"
"989",34348,1,458951.61,6304939.25,"Good"
"990",34349,1,458951.61,6304939.25,"Good"
"991",34350,1,458951.61,6304939.25,"Good"
"992",34351,1,458952.96,6304939.11,"Good"
"993",34352,1,458952.96,6304939.11,"Good"
"994",34353,1,458952.96,6304939.11,"Good"
"995",34354,1,458951.88,6304938.61,"Good"
"996",34355,1,458951.88,6304938.61,"Good"
"997",34356,1,458950.84,6304936.69,"Good"
"998",34357,1,458950.84,6304936.69,"Good"
"999",34358,1,458950.84,6304936.69,"Good"
"1000",34359,1,458949.96,6304936.15,"Good"
"1001",34360,1,458949.96,6304936.15,"Good"
"1002",34361,1,458949.96,6304936.15,"Good"
"1003",34362,1,458949.8,6304936.63,"Good"
"1004",34363,1,458949.8,6304936.63,"Good"
"1005",34364,1,458949.8,6304936.63,"Good"
"1006",34365,1,458948.95,6304934.43,"Good"
"1007",34366,1,458948.95,6304934.43,"Good"
"1008",34367,1,458948.95,6304934.43,"Good"
"1009",34368,1,458946.69,6304933.85,"Good"
"1010",34369,1,458946.69,6304933.85,"Good"
"1011",34370,1,458946.69,6304933.85,"Good"
"1012",34371,1,458948.09,6304934.05,"Good"
"1013",34372,1,458948.09,6304934.05,"Good"
"1014",34373,1,458948.09,6304934.05,"Good"
"1015",34374,1,458945.97,6304932.44,"Good"
"1016",34375,1,458945.97,6304932.44,"Good"
"1017",34376,1,458945.97,6304932.44,"Good"
"1018",34377,1,458945.38,6304932.38,"Good"
"1019",34378,1,458945.38,6304932.38,"Good"
"1020",34379,1,458945.38,6304932.38,"Good"
"1021",34380,1,458944.65,6304931.37,"Good"
"1022",34381,1,458944.65,6304931.37,"Good"
"1023",34382,1,458944.65,6304931.37,"Good"
"1024",34383,1,458944.12,6304929.45,"Good"
"1025",34384,1,458944.12,6304929.45,"Good"
"1026",34385,1,458944.12,6304929.45,"Good"
"1027",34386,1,458944.12,6304929.45,"Good"
"1028",34387,1,458944.12,6304929.45,"Good"
"1029",34388,1,458944.12,6304929.45,"Good"
"1030",34389,1,458944.12,6304929.45,"Good"
"1031",34390,1,458943.45,6304927.75,"Good"
"1032",34391,1,458943.45,6304927.75,"Good"
"1033",34392,1,458943.45,6304927.75,"Good"
"1034",34393,1,458940.47,6304925.88,"Good"
"1035",34394,1,458940.47,6304925.88,"Good"
"1036",34395,1,458940.47,6304925.88,"Good"
"1037",34396,1,458940.47,6304925.88,"Good"
"1038",34397,1,458940.47,6304925.88,"Good"
"1039",34398,1,458939.9,6304924.98,"Good"
"1040",34399,1,458939.9,6304924.98,"Good"
"1041",34400,1,458939.9,6304924.98,"Good"
"1042",34401,1,458938.21,6304922.72,"Good"
"1043",34402,1,458938.21,6304922.72,"Good"
"1044",34403,1,458938.21,6304922.72,"Good"
"1045",34404,1,458938.41,6304922.43,"Good"
"1046",34405,1,458938.41,6304922.43,"Good"
"1047",34406,1,458938.41,6304922.43,"Good"
"1048",34407,1,458936.8,6304920.7,"Good"
"1049",34408,1,458936.8,6304920.7,"Good"
"1050",34409,1,458936.8,6304920.7,"Good"
"1051",34410,1,458935,6304919.98,"Good"
"1052",34411,1,458935,6304919.98,"Good"
"1053",34412,1,458935,6304919.98,"Good"
"1054",34413,1,458934.65,6304917.98,"Good"
"1055",34414,1,458934.65,6304917.98,"Good"
"1056",34415,1,458932.84,6304916.86,"Good"
"1057",34416,1,458932.84,6304916.86,"Good"
"1058",34417,1,458932.84,6304916.86,"Good"
"1059",34418,1,458932.59,6304915.73,"Good"
"1060",34419,1,458932.59,6304915.73,"Good"
"1061",34420,1,458932.59,6304915.73,"Good"
"1062",34421,1,458931.6,6304915.8,"Good"
"1063",34422,1,458931.6,6304915.8,"Good"
"1064",34423,1,458931.6,6304915.8,"Good"
"1065",34424,1,458930.13,6304914.07,"Good"
"1066",34425,1,458930.13,6304914.07,"Good"
"1067",34426,1,458930.13,6304914.07,"Good"
"1068",34427,1,458928.84,6304913.56,"Good"
"1069",34428,1,458928.84,6304913.56,"Good"
"1070",34429,1,458928.84,6304913.56,"Good"
"1071",34430,1,458928.84,6304913.56,"Good"
"1072",34431,1,458928.84,6304913.56,"Good"
"1073",34432,1,458928.84,6304913.56,"Good"
"1074",34433,1,458928.84,6304913.56,"Good"
"1075",34434,1,458928.84,6304913.56,"Good"
"1076",34435,1,458928.84,6304913.56,"Good"
"1077",34436,1,458928.84,6304913.56,"Good"
