"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff","iter"
"183929","Stock.Status[4]",0.606,0.219,0.232,0.599,1.046,FALSE,1,1.004,408,30
"184029","Proj1_biomass",6335.119,669.761,5115.835,6284.294,7785.707,FALSE,1,1.001,3000,30
"184129","Bmsyseo",16284.582,3489.761,10767.028,15924.13,24024.313,FALSE,1,1.009,252,30
"184229","Fmsyseo",0.005,0.004,0,0.004,0.015,FALSE,1,1.001,3000,30
"184329","Fmsyseo2",0.005,0.004,0,0.004,0.015,FALSE,1,1.001,3000,30
"184429","Stock.Status.SEO",0.411,0.095,0.257,0.402,0.629,FALSE,1,1.005,355,30
"185729","deviance",4544.723,27.205,4493.821,4543.988,4600.112,FALSE,1,1,3000,30
"1138","r[1]",0.013,0.018,0,0.007,0.06,FALSE,1,1.001,3000,31
"268","r[2]",0.01,0.014,0,0.006,0.048,FALSE,1,1.001,2185,31
"330","r[3]",0.014,0.012,0,0.011,0.045,FALSE,1,1.002,1785,31
"430","r[4]",0.005,0.007,0,0.002,0.025,FALSE,1,1,3000,31
"530","K[1]",10837.199,4819.458,5684.799,9444.13,24028.908,FALSE,1,1.003,1164,31
"630","K[2]",5784.246,4052.326,2242.795,4419.807,16976.133,FALSE,1,1.019,303,31
"730","K[3]",13968.984,5141.968,8127.65,12577.978,27730.758,FALSE,1,1.003,721,31
"830","K[4]",10286.379,4574.835,5568.963,8840.4,22658.575,FALSE,1,1.01,932,31
"930","phi[1]",0.695,0.253,0.238,0.698,1.119,FALSE,1,1.002,1744,31
"1030","phi[2]",0.609,0.288,0.141,0.589,1.112,FALSE,1,1.003,580,31
"1139","phi[3]",0.735,0.237,0.299,0.741,1.124,FALSE,1,1.004,459,31
"1232","phi[4]",0.768,0.243,0.303,0.793,1.134,FALSE,1,1.001,3000,31
"1330","bigphi",0.74,0.217,0.28,0.749,1.108,FALSE,1,1,3000,31
"1430","R.hyp",0.022,0.031,0,0.012,0.135,FALSE,1,1.001,3000,31
"1530","Kseo",40876.807,8479.371,27758.525,39831.237,60396.043,FALSE,1,1.001,3000,31
"1637","sigma",0.034,0.021,0.007,0.029,0.079,FALSE,1,1,3000,31
"1730","eta",164.549,261.316,0.785,63.828,997.797,FALSE,1,1.001,3000,31
"1855","rB1",1.866,3.924,0.013,0.603,12.399,FALSE,1,1.001,3000,31
"1930","rB2",162.683,258.656,0.72,62.999,994.847,FALSE,1,1.001,3000,31
"2030","pi[1]",0.266,0.094,0.131,0.249,0.497,FALSE,1,1.003,1119,31
"2132","pi[2]",0.14,0.081,0.054,0.114,0.355,FALSE,1,1.013,286,31
"2230","pi[3]",0.343,0.098,0.187,0.33,0.56,FALSE,1,1.005,491,31
"2330","pi[4]",0.252,0.089,0.131,0.233,0.468,FALSE,1,1.006,1153,31
"2430","phiTau",1.624,1.855,0.498,1.132,5.533,FALSE,1,1.04,1489,31
"162730","qsCPUE[1]",1.997,0.257,1.536,1.98,2.545,FALSE,1,1,3000,31
"162830","qsCPUE[2]",12.741,2.488,8.499,12.494,18.221,FALSE,1,1.001,3000,31
"162930","qsCPUE[3]",5.062,0.456,4.249,5.041,5.969,FALSE,1,1,3000,31
"163030","qsCPUE[4]",4.558,0.518,3.626,4.523,5.658,FALSE,1,1,2234,31
"163130","Tau1",0.312,0.115,0.126,0.296,0.57,FALSE,1,1,3000,31
"163230","Tau2",0,0,0,0,0,FALSE,1,NA,1,31
"163330","Tau3",0.066,0.042,0.012,0.057,0.165,FALSE,1,1,3000,31
"182030","MSY[1]",40.327,43.29,0.515,25.606,148.85,FALSE,1,1.001,2211,31
"182130","MSY[2]",14.959,15.587,0.24,9.859,52.851,FALSE,1,1.001,3000,31
"182230","MSY[3]",57.235,43.948,1.076,49.651,156.39,FALSE,1,1.002,870,31
"182330","MSY[4]",13.979,17.804,0.387,7,67.932,FALSE,1,1,3000,31
"182430","Bmsy[1]",4334.88,1927.783,2273.92,3777.652,9611.563,FALSE,1,1.003,1164,31
"182530","Bmsy[2]",2313.698,1620.93,897.118,1767.923,6790.453,FALSE,1,1.019,303,31
"182630","Bmsy[3]",5587.593,2056.787,3251.06,5031.191,11092.303,FALSE,1,1.003,721,31
"182730","Bmsy[4]",4114.551,1829.934,2227.585,3536.16,9063.43,FALSE,1,1.01,932,31
"182830","Fmsy[1]",0.011,0.015,0,0.006,0.051,FALSE,1,1.001,3000,31
"182930","Fmsy[2]",0.009,0.012,0,0.005,0.04,FALSE,1,1.001,2185,31
"183030","Fmsy[3]",0.012,0.01,0,0.009,0.038,FALSE,1,1.002,1785,31
"183130","Fmsy[4]",0.004,0.006,0,0.002,0.021,FALSE,1,1,3000,31
"183230","Hmsy[1]",0.011,0.015,0,0.006,0.051,FALSE,1,1.001,3000,31
"183330","Hmsy[2]",0.009,0.012,0,0.005,0.04,FALSE,1,1.001,2185,31
"183430","Hmsy[3]",0.012,0.01,0,0.009,0.038,FALSE,1,1.002,1785,31
"183530","Hmsy[4]",0.004,0.006,0,0.002,0.021,FALSE,1,1,3000,31
"183630","Stock.Status[1]",0.902,0.33,0.34,0.882,1.571,FALSE,1,1.001,3000,31
"183730","Stock.Status[2]",0.693,0.342,0.169,0.664,1.418,FALSE,1,1.003,729,31
"183830","Stock.Status[3]",0.694,0.224,0.304,0.686,1.147,FALSE,1,1.001,2476,31
"183930","Stock.Status[4]",0.855,0.29,0.335,0.862,1.38,FALSE,1,1.001,3000,31
"184030","Proj1_biomass",11079.331,986.608,9298.45,11018.274,13226.072,FALSE,1,1,3000,31
"184130","Bmsyseo",16350.723,3391.749,11103.41,15932.495,24158.417,FALSE,1,1.001,3000,31
"184230","Fmsyseo",0.008,0.007,0.001,0.006,0.028,FALSE,1,1,3000,31
"184330","Fmsyseo2",0.008,0.007,0.001,0.006,0.028,FALSE,1,1,3000,31
"184430","Stock.Status.SEO",0.709,0.155,0.444,0.694,1.039,FALSE,1,1,3000,31
"185730","deviance",4597.124,26.662,4547.489,4596.292,4650.227,FALSE,1,1,3000,31
"1140","r[1]",0.013,0.015,0,0.009,0.05,FALSE,1,1.006,2173,32
"269","r[2]",0.007,0.012,0,0.004,0.032,FALSE,1,1.045,839,32
"331","r[3]",0.003,0.004,0,0.002,0.013,FALSE,1,1.003,893,32
"431","r[4]",0.004,0.005,0,0.002,0.018,FALSE,1,1.002,3000,32
"531","K[1]",9722.144,4835.457,4421.487,8360.19,22375.828,FALSE,1,1.011,332,32
"631","K[2]",6707.242,4847.708,2212.932,5066.699,20351.805,FALSE,1,1.004,452,32
"731","K[3]",13122.684,4941.747,7295.401,11914.056,26433.313,FALSE,1,1.015,297,32
"831","K[4]",11948.881,5190.353,5974.889,10450.602,25218.577,FALSE,1,1.006,579,32
"931","phi[1]",0.644,0.265,0.191,0.633,1.11,FALSE,1,1.005,371,32
"1031","phi[2]",0.569,0.298,0.116,0.54,1.108,FALSE,1,1.007,279,32
"1141","phi[3]",0.785,0.23,0.342,0.804,1.134,FALSE,1,1.006,412,32
"1233","phi[4]",0.721,0.25,0.271,0.728,1.128,FALSE,1,1.002,839,32
"1331","bigphi",0.734,0.212,0.289,0.748,1.098,FALSE,1,1.002,1212,32
"1431","R.hyp",0.019,0.031,0,0.008,0.13,FALSE,1,1.002,3000,32
"1531","Kseo",41500.95,8742.962,27255.572,40468.756,61353.082,FALSE,1,1,3000,32
"1638","sigma",0.065,0.012,0.038,0.067,0.081,FALSE,1,1,3000,32
"1731","eta",168.127,292.54,0.497,56.394,1157.507,FALSE,1,1.01,730,32
"1856","rB1",1.08,2.249,0.011,0.385,7.625,FALSE,1,1.024,925,32
"1931","rB2",167.047,291.015,0.429,55.999,1146.698,FALSE,1,1.01,732,32
"2031","pi[1]",0.234,0.094,0.104,0.214,0.461,FALSE,1,1.007,354,32
"2133","pi[2]",0.159,0.096,0.052,0.129,0.413,FALSE,1,1.007,284,32
"2231","pi[3]",0.319,0.099,0.169,0.303,0.545,FALSE,1,1.014,265,32
"2331","pi[4]",0.288,0.1,0.139,0.271,0.511,FALSE,1,1.004,444,32
"2431","phiTau",1.644,1.846,0.499,1.148,5.834,FALSE,1,1.028,2604,32
"162731","qsCPUE[1]",2.309,0.327,1.737,2.281,3.032,FALSE,1,1.001,3000,32
"162831","qsCPUE[2]",9.119,1.791,6.096,8.962,13.043,FALSE,1,1,3000,32
"162931","qsCPUE[3]",6.437,0.612,5.344,6.403,7.699,FALSE,1,1,3000,32
"163031","qsCPUE[4]",3.564,0.416,2.82,3.535,4.471,FALSE,1,1.002,2516,32
"163131","Tau1",0.49,0.133,0.293,0.465,0.807,FALSE,1,1,3000,32
"163231","Tau2",0,0,0,0,0,FALSE,1,NA,1,32
"163331","Tau3",0.133,0.065,0.019,0.131,0.267,FALSE,1,1.001,2671,32
"182031","MSY[1]",34.492,30.548,0.587,27.722,108.191,FALSE,1,1.001,2988,32
"182131","MSY[2]",11.967,14.632,0.24,6.709,50.35,FALSE,1,1.005,3000,32
"182231","MSY[3]",12.237,14.162,0.471,6.843,52.33,FALSE,1,1.003,1161,32
"182331","MSY[4]",13.756,15.983,0.428,7.594,56.975,FALSE,1,1.002,1193,32
"182431","Bmsy[1]",3888.857,1934.183,1768.595,3344.076,8950.331,FALSE,1,1.011,332,32
"182531","Bmsy[2]",2682.897,1939.083,885.173,2026.68,8140.722,FALSE,1,1.004,452,32
"182631","Bmsy[3]",5249.074,1976.699,2918.161,4765.622,10573.325,FALSE,1,1.015,297,32
"182731","Bmsy[4]",4779.552,2076.141,2389.956,4180.241,10087.431,FALSE,1,1.006,579,32
"182831","Fmsy[1]",0.011,0.012,0,0.007,0.042,FALSE,1,1.006,2173,32
"182931","Fmsy[2]",0.006,0.011,0,0.003,0.027,FALSE,1,1.045,839,32
"183031","Fmsy[3]",0.003,0.003,0,0.001,0.011,FALSE,1,1.003,893,32
"183131","Fmsy[4]",0.003,0.004,0,0.002,0.015,FALSE,1,1.002,3000,32
"183231","Hmsy[1]",0.011,0.012,0,0.007,0.042,FALSE,1,1.006,2173,32
"183331","Hmsy[2]",0.006,0.011,0,0.003,0.027,FALSE,1,1.045,839,32
"183431","Hmsy[3]",0.003,0.003,0,0.001,0.011,FALSE,1,1.003,893,32
"183531","Hmsy[4]",0.003,0.004,0,0.002,0.015,FALSE,1,1.002,3000,32
"183631","Stock.Status[1]",0.49,0.224,0.159,0.46,1.014,FALSE,1,1.004,724,32
"183731","Stock.Status[2]",0.458,0.266,0.099,0.415,1.049,FALSE,1,1.009,297,32
"183831","Stock.Status[3]",0.331,0.108,0.147,0.323,0.556,FALSE,1,1.005,455,32
"183931","Stock.Status[4]",0.612,0.227,0.244,0.601,1.092,FALSE,1,1.002,1007,32
"184031","Proj1_biomass",6383.87,728.377,5080.544,6343.07,8002.571,FALSE,1,1,3000,32
"184131","Bmsyseo",16600.38,3497.185,10902.229,16187.502,24541.233,FALSE,1,1,3000,32
"184231","Fmsyseo",0.005,0.003,0,0.004,0.013,FALSE,1,1.005,1692,32
"184331","Fmsyseo2",0.005,0.003,0,0.004,0.013,FALSE,1,1.005,1692,32
"184431","Stock.Status.SEO",0.41,0.094,0.25,0.403,0.625,FALSE,1,1,3000,32
"185731","deviance",4566.349,25.963,4517.231,4565.656,4619.14,FALSE,1,1.001,2028,32
"1142","r[1]",0.014,0.012,0,0.011,0.044,FALSE,1,1.001,1798,33
"270","r[2]",0.003,0.004,0,0.001,0.015,FALSE,1,1.002,1351,33
"332","r[3]",0.005,0.005,0,0.003,0.017,FALSE,1,1.002,1919,33
"432","r[4]",0.003,0.003,0,0.001,0.012,FALSE,1,1,3000,33
"532","K[1]",9473.245,5133.647,4172.217,7780.047,22904.882,FALSE,1,1.01,280,33
"632","K[2]",6468.265,4631.033,2201.663,4862.085,19370.238,FALSE,1,1.011,266,33
"732","K[3]",13955.869,5616.387,7418.03,12406.251,29326.459,FALSE,1,1.02,187,33
"832","K[4]",11095.284,5307.607,5117.612,9539.075,25218.504,FALSE,1,1.014,305,33
"932","phi[1]",0.628,0.277,0.162,0.616,1.116,FALSE,1,1.007,288,33
"1032","phi[2]",0.591,0.292,0.127,0.574,1.117,FALSE,1,1.005,403,33
"1143","phi[3]",0.744,0.242,0.286,0.755,1.127,FALSE,1,1.01,232,33
"1234","phi[4]",0.709,0.257,0.246,0.714,1.129,FALSE,1,1.003,601,33
"1332","bigphi",0.738,0.21,0.3,0.748,1.097,FALSE,1,1,3000,33
"1432","R.hyp",0.018,0.031,0,0.008,0.13,FALSE,1,1,3000,33
"1532","Kseo",40992.662,8659.22,27068.301,39846.495,61057.094,FALSE,1,1.001,3000,33
"1639","sigma",0.063,0.013,0.035,0.065,0.081,FALSE,1,1,3000,33
"1732","eta",143.657,253.13,0.535,52.144,1015.065,FALSE,1,1.002,3000,33
"1858","rB1",0.884,1.686,0.009,0.338,5.602,FALSE,1,1.005,3000,33
"1932","rB2",142.773,251.957,0.47,51.843,1008.448,FALSE,1,1.002,3000,33
"2032","pi[1]",0.231,0.104,0.098,0.205,0.485,FALSE,1,1.01,228,33
"2134","pi[2]",0.156,0.097,0.053,0.125,0.42,FALSE,1,1.016,195,33
"2232","pi[3]",0.342,0.11,0.176,0.325,0.606,FALSE,1,1.021,155,33
"2332","pi[4]",0.271,0.106,0.123,0.248,0.521,FALSE,1,1.011,247,33
"2432","phiTau",1.75,3.391,0.515,1.161,6.173,FALSE,1,1.066,3000,33
"162732","qsCPUE[1]",2.51,0.329,1.926,2.488,3.209,FALSE,1,1.002,755,33
"162832","qsCPUE[2]",10.778,2.093,7.18,10.6,15.421,FALSE,1,1,3000,33
"162932","qsCPUE[3]",5.373,0.507,4.459,5.342,6.427,FALSE,1,1.001,3000,33
"163032","qsCPUE[4]",3.605,0.409,2.865,3.584,4.453,FALSE,1,1,3000,33
"163132","Tau1",0.276,0.098,0.132,0.26,0.5,FALSE,1,1.001,3000,33
"163232","Tau2",0,0,0,0,0,FALSE,1,NA,1,33
"163332","Tau3",0.174,0.061,0.042,0.177,0.288,FALSE,1,1.002,1170,33
"182032","MSY[1]",36.188,28.495,0.575,32.884,100.486,FALSE,1,1.003,1367,33
"182132","MSY[2]",5.306,6.811,0.174,2.668,24.664,FALSE,1,1.002,3000,33
"182232","MSY[3]",20.406,20.705,0.565,14.093,71.593,FALSE,1,1.002,1791,33
"182332","MSY[4]",8.713,11.141,0.359,4.348,37.495,FALSE,1,1.004,1676,33
"182432","Bmsy[1]",3789.298,2053.459,1668.887,3112.019,9161.953,FALSE,1,1.01,280,33
"182532","Bmsy[2]",2587.306,1852.413,880.665,1944.834,7748.095,FALSE,1,1.011,266,33
"182632","Bmsy[3]",5582.348,2246.555,2967.212,4962.501,11730.584,FALSE,1,1.02,187,33
"182732","Bmsy[4]",4438.114,2123.043,2047.045,3815.63,10087.401,FALSE,1,1.014,305,33
"182832","Fmsy[1]",0.011,0.01,0,0.009,0.037,FALSE,1,1.001,1798,33
"182932","Fmsy[2]",0.003,0.003,0,0.001,0.013,FALSE,1,1.002,1351,33
"183032","Fmsy[3]",0.004,0.004,0,0.003,0.014,FALSE,1,1.002,1919,33
"183132","Fmsy[4]",0.002,0.003,0,0.001,0.01,FALSE,1,1,3000,33
"183232","Hmsy[1]",0.011,0.01,0,0.009,0.037,FALSE,1,1.001,1798,33
"183332","Hmsy[2]",0.003,0.003,0,0.001,0.013,FALSE,1,1.002,1351,33
"183432","Hmsy[3]",0.004,0.004,0,0.003,0.014,FALSE,1,1.002,1919,33
"183532","Hmsy[4]",0.002,0.003,0,0.001,0.01,FALSE,1,1,3000,33
"183632","Stock.Status[1]",0.303,0.148,0.087,0.28,0.647,FALSE,1,1.005,371,33
"183732","Stock.Status[2]",0.277,0.152,0.061,0.254,0.63,FALSE,1,1.005,397,33
"183832","Stock.Status[3]",0.219,0.076,0.092,0.214,0.38,FALSE,1,1.007,378,33
"183932","Stock.Status[4]",0.422,0.169,0.15,0.407,0.78,FALSE,1,1.004,522,33
"184032","Proj1_biomass",3883.041,472.775,3057.994,3856.676,4857.128,FALSE,1,1.001,3000,33
"184132","Bmsyseo",16397.065,3463.688,10827.32,15938.598,24422.838,FALSE,1,1.001,3000,33
"184232","Fmsyseo",0.004,0.003,0,0.004,0.011,FALSE,1,1.002,1168,33
"184332","Fmsyseo2",0.004,0.003,0,0.004,0.011,FALSE,1,1.002,1168,33
"184432","Stock.Status.SEO",0.26,0.06,0.161,0.254,0.398,FALSE,1,1,3000,33
"185732","deviance",4465.773,27.167,4413.127,4465.342,4520.53,FALSE,1,1,2748,33
"1144","r[1]",0.007,0.008,0,0.004,0.028,FALSE,1,1.002,1381,34
"271","r[2]",0.009,0.011,0,0.006,0.039,FALSE,1,1.001,1811,34
"333","r[3]",0.002,0.003,0,0.001,0.01,FALSE,1,1.005,1738,34
"433","r[4]",0.003,0.004,0,0.002,0.014,FALSE,1,1.001,3000,34
"533","K[1]",10231.105,6671.032,4059.393,8102.105,28159.983,FALSE,1,1.064,97,34
"633","K[2]",5590.414,4824.757,1788.88,3965.558,18988.281,FALSE,1,1.066,96,34
"733","K[3]",12965.624,5636.031,6786.387,11295.939,27347.949,FALSE,1,1.031,76,34
"833","K[4]",10483.736,5416.01,4715.058,8752.907,24256.006,FALSE,1,1.002,2039,34
"933","phi[1]",0.591,0.282,0.145,0.563,1.113,FALSE,1,1.012,174,34
"1033","phi[2]",0.558,0.294,0.093,0.541,1.101,FALSE,1,1.018,114,34
"1145","phi[3]",0.714,0.246,0.276,0.716,1.126,FALSE,1,1.038,58,34
"1235","phi[4]",0.664,0.268,0.221,0.662,1.119,FALSE,1,1,3000,34
"1333","bigphi",0.724,0.216,0.292,0.737,1.104,FALSE,1,1.001,2099,34
"1433","R.hyp",0.018,0.031,0,0.007,0.133,FALSE,1,1.004,3000,34
"1533","Kseo",39270.88,9027.175,25147.114,38168.809,61071.196,FALSE,1,1.016,188,34
"1640","sigma",0.038,0.021,0.008,0.036,0.079,FALSE,1,1.001,1631,34
"1733","eta",164.519,277.037,0.471,63.015,1128.457,FALSE,1,1.005,951,34
"1859","rB1",0.889,1.631,0.009,0.368,5.208,FALSE,1,1.02,1013,34
"1933","rB2",163.631,275.961,0.434,62.508,1125.896,FALSE,1,1.005,954,34
"2033","pi[1]",0.256,0.127,0.1,0.223,0.571,FALSE,1,1.031,138,34
"2135","pi[2]",0.14,0.099,0.045,0.108,0.433,FALSE,1,1.034,128,34
"2233","pi[3]",0.335,0.123,0.144,0.311,0.616,FALSE,1,1.052,44,34
"2333","pi[4]",0.269,0.119,0.107,0.24,0.541,FALSE,1,1.002,3000,34
"2433","phiTau",1.722,1.935,0.503,1.182,6.708,FALSE,1,1.012,3000,34
"162733","qsCPUE[1]",2.658,0.32,2.094,2.635,3.322,FALSE,1,1,3000,34
"162833","qsCPUE[2]",11.398,2.255,7.69,11.176,16.456,FALSE,1,1,3000,34
"162933","qsCPUE[3]",4.917,0.422,4.159,4.899,5.788,FALSE,1,1,3000,34
"163033","qsCPUE[4]",4.265,0.44,3.444,4.241,5.175,FALSE,1,1,3000,34
"163133","Tau1",0.304,0.1,0.147,0.293,0.543,FALSE,1,1.001,1884,34
"163233","Tau2",0,0,0,0,0,FALSE,1,NA,1,34
"163333","Tau3",0.078,0.048,0.013,0.07,0.19,FALSE,1,1,3000,34
"182033","MSY[1]",20.734,23.05,0.364,13.334,79.216,FALSE,1,1.002,2084,34
"182133","MSY[2]",13.577,16.165,0.206,8.36,55.758,FALSE,1,1.011,811,34
"182233","MSY[3]",9.255,10.87,0.437,5.272,38.304,FALSE,1,1.001,1960,34
"182333","MSY[4]",9.367,11.541,0.344,4.821,42.265,FALSE,1,1.002,2074,34
"182433","Bmsy[1]",4092.442,2668.413,1623.757,3240.842,11263.993,FALSE,1,1.064,97,34
"182533","Bmsy[2]",2236.166,1929.903,715.552,1586.223,7595.313,FALSE,1,1.066,96,34
"182633","Bmsy[3]",5186.25,2254.412,2714.555,4518.376,10939.18,FALSE,1,1.031,76,34
"182733","Bmsy[4]",4193.494,2166.404,1886.023,3501.163,9702.402,FALSE,1,1.002,2039,34
"182833","Fmsy[1]",0.006,0.006,0,0.004,0.023,FALSE,1,1.002,1381,34
"182933","Fmsy[2]",0.008,0.009,0,0.005,0.033,FALSE,1,1.001,1811,34
"183033","Fmsy[3]",0.002,0.002,0,0.001,0.009,FALSE,1,1.005,1738,34
"183133","Fmsy[4]",0.003,0.003,0,0.001,0.012,FALSE,1,1.001,3000,34
"183233","Hmsy[1]",0.006,0.006,0,0.004,0.023,FALSE,1,1.002,1381,34
"183333","Hmsy[2]",0.008,0.009,0,0.005,0.033,FALSE,1,1.001,1811,34
"183433","Hmsy[3]",0.002,0.002,0,0.001,0.009,FALSE,1,1.005,1738,34
"183533","Hmsy[4]",0.003,0.003,0,0.001,0.012,FALSE,1,1.001,3000,34
"183633","Stock.Status[1]",0.287,0.143,0.071,0.265,0.598,FALSE,1,1.011,200,34
"183733","Stock.Status[2]",0.325,0.189,0.058,0.296,0.759,FALSE,1,1.012,173,34
"183833","Stock.Status[3]",0.215,0.079,0.084,0.211,0.373,FALSE,1,1.04,56,34
"183933","Stock.Status[4]",0.437,0.188,0.15,0.425,0.817,FALSE,1,1,3000,34
"184033","Proj1_biomass",3701.302,373.044,3012.685,3690.985,4486.527,FALSE,1,1,3000,34
"184133","Bmsyseo",15708.352,3610.87,10058.845,15267.524,24428.478,FALSE,1,1.016,188,34
"184233","Fmsyseo",0.003,0.003,0,0.003,0.011,FALSE,1,1,3000,34
"184333","Fmsyseo2",0.003,0.003,0,0.003,0.011,FALSE,1,1,3000,34
"184433","Stock.Status.SEO",0.256,0.061,0.152,0.25,0.395,FALSE,1,1.007,274,34
"185733","deviance",4413.3,26.045,4363.65,4412.726,4465.727,FALSE,1,1.002,747,34
"1146","r[1]",0.002,0.003,0,0.001,0.011,FALSE,1,1.001,3000,35
"272","r[2]",0.005,0.007,0,0.002,0.024,FALSE,1,1.002,943,35
"334","r[3]",0.003,0.004,0,0.002,0.014,FALSE,1,1.003,2243,35
"434","r[4]",0.003,0.004,0,0.002,0.014,FALSE,1,1.002,3000,35
"534","K[1]",9694.489,4619.036,4727.799,8339.862,22143.893,FALSE,1,1.007,999,35
"634","K[2]",7084.32,4948.375,2507.565,5480.163,21105.483,FALSE,1,1.01,340,35
"734","K[3]",14217.06,5265.133,7780.627,12941.92,28032.941,FALSE,1,1.005,526,35
"834","K[4]",11346.814,5188.453,5542.13,9879.499,25113.053,FALSE,1,1.008,444,35
"934","phi[1]",0.726,0.254,0.244,0.737,1.128,FALSE,1,1.001,3000,35
"1034","phi[2]",0.601,0.287,0.129,0.585,1.111,FALSE,1,1.005,388,35
"1147","phi[3]",0.757,0.231,0.323,0.759,1.131,FALSE,1,1.002,824,35
"1236","phi[4]",0.708,0.25,0.255,0.714,1.122,FALSE,1,1.004,524,35
"1334","bigphi",0.741,0.212,0.314,0.751,1.104,FALSE,1,1,3000,35
"1434","R.hyp",0.014,0.027,0,0.005,0.109,FALSE,1,1.006,1395,35
"1534","Kseo",42342.683,8920.305,27881.928,41224.013,61880.118,FALSE,1,1.001,1428,35
"1641","sigma",0.064,0.013,0.036,0.066,0.081,FALSE,1,1,3000,35
"1734","eta",203.46,317.786,0.483,75.397,1276.899,FALSE,1,1.002,3000,35
"1860","rB1",0.872,1.691,0.008,0.298,6.131,FALSE,1,1.011,2663,35
"1934","rB2",202.588,316.629,0.436,74.84,1268.12,FALSE,1,1.002,3000,35
"2034","pi[1]",0.23,0.092,0.108,0.209,0.461,FALSE,1,1.012,412,35
"2136","pi[2]",0.164,0.095,0.061,0.135,0.428,FALSE,1,1.011,295,35
"2234","pi[3]",0.338,0.1,0.178,0.324,0.564,FALSE,1,1.008,257,35
"2334","pi[4]",0.268,0.098,0.13,0.247,0.507,FALSE,1,1.005,629,35
"2434","phiTau",1.668,2.008,0.507,1.134,5.907,FALSE,1,1.014,3000,35
"162734","qsCPUE[1]",2.135,0.301,1.59,2.11,2.77,FALSE,1,1,3000,35
"162834","qsCPUE[2]",8.661,1.751,5.691,8.508,12.55,FALSE,1,1.002,3000,35
"162934","qsCPUE[3]",4.805,0.475,3.913,4.79,5.805,FALSE,1,1.001,1824,35
"163034","qsCPUE[4]",3.753,0.435,2.971,3.723,4.637,FALSE,1,1.001,1925,35
"163134","Tau1",0.636,0.158,0.371,0.62,0.958,FALSE,1,1.002,779,35
"163234","Tau2",0,0,0,0,0,FALSE,1,NA,1,35
"163334","Tau3",0.204,0.057,0.085,0.206,0.312,FALSE,1,1,3000,35
"182034","MSY[1]",7.234,9.279,0.311,3.835,31.849,FALSE,1,1.004,3000,35
"182134","MSY[2]",8.666,10.98,0.22,4.42,38.979,FALSE,1,1.001,3000,35
"182234","MSY[3]",15.44,17.428,0.577,8.901,65.126,FALSE,1,1,3000,35
"182334","MSY[4]",10.714,13.091,0.406,5.675,48.013,FALSE,1,1,3000,35
"182434","Bmsy[1]",3877.796,1847.614,1891.12,3335.945,8857.557,FALSE,1,1.007,999,35
"182534","Bmsy[2]",2833.728,1979.35,1003.026,2192.065,8442.193,FALSE,1,1.01,340,35
"182634","Bmsy[3]",5686.824,2106.053,3112.251,5176.768,11213.177,FALSE,1,1.005,526,35
"182734","Bmsy[4]",4538.726,2075.381,2216.852,3951.8,10045.221,FALSE,1,1.008,444,35
"182834","Fmsy[1]",0.002,0.003,0,0.001,0.01,FALSE,1,1.001,3000,35
"182934","Fmsy[2]",0.004,0.006,0,0.002,0.02,FALSE,1,1.002,943,35
"183034","Fmsy[3]",0.003,0.003,0,0.002,0.012,FALSE,1,1.003,2243,35
"183134","Fmsy[4]",0.003,0.003,0,0.001,0.012,FALSE,1,1.002,3000,35
"183234","Hmsy[1]",0.002,0.003,0,0.001,0.01,FALSE,1,1.001,3000,35
"183334","Hmsy[2]",0.004,0.006,0,0.002,0.02,FALSE,1,1.002,943,35
"183434","Hmsy[3]",0.003,0.003,0,0.002,0.012,FALSE,1,1.003,2243,35
"183534","Hmsy[4]",0.003,0.003,0,0.001,0.012,FALSE,1,1.002,3000,35
"183634","Stock.Status[1]",0.266,0.111,0.089,0.254,0.512,FALSE,1,1,3000,35
"183734","Stock.Status[2]",0.34,0.184,0.074,0.314,0.75,FALSE,1,1.004,463,35
"183834","Stock.Status[3]",0.225,0.076,0.098,0.219,0.388,FALSE,1,1.002,774,35
"183934","Stock.Status[4]",0.394,0.15,0.146,0.382,0.713,FALSE,1,1.002,1063,35
"184034","Proj1_biomass",4134.909,477.925,3250.626,4114.283,5172.865,FALSE,1,1,3000,35
"184134","Bmsyseo",16937.073,3568.122,11152.771,16489.605,24752.047,FALSE,1,1.001,1428,35
"184234","Fmsyseo",0.003,0.002,0,0.002,0.008,FALSE,1,1.001,3000,35
"184334","Fmsyseo2",0.003,0.002,0,0.002,0.008,FALSE,1,1.001,3000,35
"184434","Stock.Status.SEO",0.262,0.06,0.162,0.257,0.397,FALSE,1,1.002,1446,35
"185734","deviance",4519.269,27.234,4467.773,4518.672,4573.553,FALSE,1,1,3000,35
"1148","r[1]",0.004,0.005,0,0.002,0.017,FALSE,1,1.008,756,36
"273","r[2]",0.008,0.008,0,0.006,0.028,FALSE,1,1.001,2832,36
"335","r[3]",0.009,0.007,0,0.008,0.026,FALSE,1,1,2937,36
"435","r[4]",0.006,0.006,0,0.003,0.022,FALSE,1,1.003,798,36
"535","K[1]",10229.916,6832.463,4003.739,7802.608,29623.572,FALSE,1,1.029,184,36
"635","K[2]",5985.838,5127.051,1654.321,4055.506,21450.435,FALSE,1,1.01,366,36
"735","K[3]",12607.577,5511.898,6115.401,11140.635,26521.342,FALSE,1,1.005,648,36
