"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff","iter"
"163143","Tau1",0.481,0.137,0.274,0.458,0.812,FALSE,1,1,3000,94
"163243","Tau2",0,0,0,0,0,FALSE,1,NA,1,94
"163343","Tau3",0.116,0.059,0.018,0.116,0.235,FALSE,1,1,3000,94
"182043","MSY[1]",27.369,26.245,0.459,19.678,89.61,FALSE,1,1.004,2420,94
"182143","MSY[2]",9.7,11.343,0.183,5.927,38.871,FALSE,1,1.02,474,94
"182243","MSY[3]",16.649,19.408,0.471,9.658,66.919,FALSE,1,1.004,1816,94
"182343","MSY[4]",8.302,11.107,0.316,4.035,39.358,FALSE,1,1.004,2158,94
"182443","Bmsy[1]",3886.661,2178.231,1597.35,3242.082,9823.242,FALSE,1,1.03,236,94
"182543","Bmsy[2]",2116.57,1570.1,693.689,1589.163,6557.396,FALSE,1,1.054,117,94
"182643","Bmsy[3]",5481.202,2552.284,2706.254,4713.99,12092.046,FALSE,1,1.044,85,94
"182743","Bmsy[4]",4193.45,2192.375,1951.094,3490.364,10182.373,FALSE,1,1.025,134,94
"182843","Fmsy[1]",0.009,0.009,0,0.006,0.033,FALSE,1,1.004,866,94
"182943","Fmsy[2]",0.006,0.007,0,0.003,0.024,FALSE,1,1.002,3000,94
"183043","Fmsy[3]",0.003,0.004,0,0.002,0.013,FALSE,1,1.001,2928,94
"183143","Fmsy[4]",0.002,0.003,0,0.001,0.011,FALSE,1,1.007,1907,94
"183243","Hmsy[1]",0.009,0.009,0,0.006,0.033,FALSE,1,1.004,866,94
"183343","Hmsy[2]",0.006,0.007,0,0.003,0.024,FALSE,1,1.002,3000,94
"183443","Hmsy[3]",0.003,0.004,0,0.002,0.013,FALSE,1,1.001,2928,94
"183543","Hmsy[4]",0.002,0.003,0,0.001,0.011,FALSE,1,1.007,1907,94
"183643","Stock.Status[1]",0.377,0.183,0.109,0.349,0.8,FALSE,1,1.008,335,94
"183743","Stock.Status[2]",0.282,0.16,0.056,0.257,0.651,FALSE,1,1.005,515,94
"183843","Stock.Status[3]",0.171,0.067,0.062,0.165,0.308,FALSE,1,1.02,113,94
"183943","Stock.Status[4]",0.532,0.215,0.172,0.524,0.966,FALSE,1,1.016,128,94
"184043","Proj1_biomass",4031.712,454.546,3219.319,4012.908,4986.746,FALSE,1,1.001,1288,94
"184143","Bmsyseo",15677.884,3512.726,10035.916,15196.569,23519.797,FALSE,1,1.008,320,94
"184243","Fmsyseo",0.004,0.003,0,0.003,0.012,FALSE,1,1,3000,94
"184343","Fmsyseo2",0.004,0.003,0,0.003,0.012,FALSE,1,1,3000,94
"184443","Stock.Status.SEO",0.282,0.067,0.17,0.276,0.438,FALSE,1,1.008,278,94
"185743","deviance",4424.182,26.508,4374.143,4423.319,4477.058,FALSE,1,1,3000,94
"1166","r[1]",0.005,0.006,0,0.003,0.02,FALSE,1,1.001,3000,95
"282","r[2]",0.015,0.015,0,0.011,0.054,FALSE,1,1.006,693,95
"344","r[3]",0.003,0.003,0,0.002,0.013,FALSE,1,1.001,3000,95
"444","r[4]",0.002,0.003,0,0.001,0.011,FALSE,1,1.006,573,95
"544","K[1]",9600.38,5235.249,4055.026,8069.91,23238.872,FALSE,1,1.018,541,95
"644","K[2]",6200.133,4620.11,1758.458,4737.486,19375.528,FALSE,1,1.027,115,95
"744","K[3]",12842.856,4991.691,7039.808,11501.531,26031.894,FALSE,1,1.007,3000,95
"844","K[4]",10182.144,5476.306,4486.178,8501.78,25798.014,FALSE,1,1.044,140,95
"944","phi[1]",0.645,0.267,0.184,0.638,1.118,FALSE,1,1.003,715,95
"1044","phi[2]",0.496,0.294,0.08,0.441,1.092,FALSE,1,1.013,153,95
"1167","phi[3]",0.751,0.227,0.31,0.758,1.122,FALSE,1,1,3000,95
"1246","phi[4]",0.678,0.268,0.203,0.676,1.131,FALSE,1,1.009,316,95
"1344","bigphi",0.72,0.217,0.285,0.735,1.098,FALSE,1,1,3000,95
"1444","R.hyp",0.019,0.031,0,0.008,0.133,FALSE,1,1.003,1719,95
"1544","Kseo",38825.513,8274.37,25598.154,37877.761,58185.049,FALSE,1,1.015,145,95
"1651","sigma",0.064,0.013,0.034,0.066,0.081,FALSE,1,1.001,1506,95
"1744","eta",141.645,256.534,0.433,47.075,980.181,FALSE,1,1.001,2274,95
"1870","rB1",0.832,1.653,0.011,0.326,5.105,FALSE,1,1.006,942,95
"1944","rB2",140.813,255.356,0.398,46.704,971.571,FALSE,1,1.001,2289,95
"2044","pi[1]",0.246,0.108,0.103,0.221,0.511,FALSE,1,1.003,3000,95
"2146","pi[2]",0.157,0.101,0.047,0.127,0.431,FALSE,1,1.025,114,95
"2244","pi[3]",0.333,0.106,0.179,0.313,0.589,FALSE,1,1.006,547,95
"2344","pi[4]",0.263,0.119,0.107,0.235,0.568,FALSE,1,1.029,166,95
"2444","phiTau",1.83,3.158,0.509,1.184,6.807,FALSE,1,1.013,3000,95
"162744","qsCPUE[1]",2.038,0.266,1.579,2.02,2.612,FALSE,1,1.001,3000,95
"162844","qsCPUE[2]",9.397,2.004,6.079,9.141,13.879,FALSE,1,1,3000,95
"162944","qsCPUE[3]",5.682,0.527,4.731,5.671,6.797,FALSE,1,1,2778,95
"163044","qsCPUE[4]",4.472,0.508,3.553,4.449,5.506,FALSE,1,1,2837,95
"163144","Tau1",0.479,0.138,0.274,0.454,0.83,FALSE,1,1.001,1571,95
"163244","Tau2",0,0,0,0,0,FALSE,1,NA,1,95
"163344","Tau3",0.196,0.061,0.064,0.198,0.313,FALSE,1,1,3000,95
"182044","MSY[1]",12.97,14.546,0.316,7.707,52.512,FALSE,1,1.002,1667,95
"182144","MSY[2]",23.991,23.013,0.368,19.669,87.189,FALSE,1,1.005,781,95
"182244","MSY[3]",12.103,13.411,0.467,7.273,48.261,FALSE,1,1.001,2825,95
"182344","MSY[4]",7.401,9.118,0.323,4.097,35.159,FALSE,1,1.002,1141,95
"182444","Bmsy[1]",3840.152,2094.099,1622.011,3227.964,9295.549,FALSE,1,1.018,541,95
"182544","Bmsy[2]",2480.053,1848.044,703.383,1894.994,7750.211,FALSE,1,1.027,115,95
"182644","Bmsy[3]",5137.143,1996.676,2815.923,4600.612,10412.758,FALSE,1,1.007,3000,95
"182744","Bmsy[4]",4072.858,2190.523,1794.471,3400.712,10319.205,FALSE,1,1.044,140,95
"182844","Fmsy[1]",0.004,0.005,0,0.002,0.017,FALSE,1,1.001,3000,95
"182944","Fmsy[2]",0.013,0.012,0,0.009,0.045,FALSE,1,1.006,693,95
"183044","Fmsy[3]",0.003,0.003,0,0.001,0.011,FALSE,1,1.001,3000,95
"183144","Fmsy[4]",0.002,0.003,0,0.001,0.009,FALSE,1,1.006,573,95
"183244","Hmsy[1]",0.004,0.005,0,0.002,0.017,FALSE,1,1.001,3000,95
"183344","Hmsy[2]",0.013,0.012,0,0.009,0.045,FALSE,1,1.006,693,95
"183444","Hmsy[3]",0.003,0.003,0,0.001,0.011,FALSE,1,1.001,3000,95
"183544","Hmsy[4]",0.002,0.003,0,0.001,0.009,FALSE,1,1.006,573,95
"183644","Stock.Status[1]",0.119,0.063,0.03,0.109,0.266,FALSE,1,1.001,3000,95
"183744","Stock.Status[2]",0.287,0.192,0.054,0.24,0.761,FALSE,1,1.013,169,95
"183844","Stock.Status[3]",0.078,0.027,0.032,0.077,0.136,FALSE,1,1.001,3000,95
"183944","Stock.Status[4]",0.274,0.119,0.088,0.265,0.525,FALSE,1,1.008,335,95
"184044","Proj1_biomass",1948.571,270.329,1452.148,1938.483,2508.393,FALSE,1,1.001,3000,95
"184144","Bmsyseo",15530.205,3309.748,10239.261,15151.104,23274.02,FALSE,1,1.015,145,95
"184244","Fmsyseo",0.004,0.003,0,0.003,0.01,FALSE,1,1.003,1153,95
"184344","Fmsyseo2",0.004,0.003,0,0.003,0.01,FALSE,1,1.003,1153,95
"184444","Stock.Status.SEO",0.141,0.034,0.086,0.138,0.217,FALSE,1,1.009,224,95
"185744","deviance",4391.588,27.297,4338.802,4391.887,4446.577,FALSE,1,1,3000,95
"1168","r[1]",0.006,0.008,0,0.003,0.026,FALSE,1,1.004,1615,96
"283","r[2]",0.006,0.008,0,0.004,0.027,FALSE,1,1.006,573,96
"345","r[3]",0.004,0.004,0,0.002,0.016,FALSE,1,1.001,3000,96
"445","r[4]",0.004,0.005,0,0.002,0.017,FALSE,1,1.017,412,96
"545","K[1]",10449.255,5752.728,4620.137,8664.983,26255.696,FALSE,1,1.015,483,96
"645","K[2]",6613.913,5489.692,1885.182,4725.228,21551.326,FALSE,1,1.061,61,96
"745","K[3]",13260.44,5821.018,7150.357,11495.82,29003.234,FALSE,1,1.045,61,96
"845","K[4]",9905.086,5356.229,4824.049,8205.966,24092.768,FALSE,1,1.048,70,96
"945","phi[1]",0.629,0.27,0.183,0.61,1.116,FALSE,1,1.001,1404,96
"1045","phi[2]",0.511,0.301,0.084,0.459,1.105,FALSE,1,1.03,72,96
"1169","phi[3]",0.728,0.248,0.272,0.734,1.128,FALSE,1,1.043,52,96
"1247","phi[4]",0.696,0.261,0.224,0.703,1.124,FALSE,1,1.028,81,96
"1345","bigphi",0.724,0.216,0.275,0.736,1.095,FALSE,1,1.001,2121,96
"1445","R.hyp",0.015,0.027,0,0.007,0.112,FALSE,1,1.009,1672,96
"1545","Kseo",40228.693,8905.374,25985.011,38948.817,61223.389,FALSE,1,1.002,1795,96
"1652","sigma",0.034,0.021,0.007,0.03,0.079,FALSE,1,1,3000,96
"1745","eta",213.945,329.16,0.599,82.196,1298.799,FALSE,1,1.001,1834,96
"1871","rB1",1.307,2.608,0.011,0.412,9.03,FALSE,1,1.002,1573,96
"1945","rB2",212.638,327.417,0.529,81.548,1289.97,FALSE,1,1.001,1841,96
"2045","pi[1]",0.259,0.116,0.108,0.233,0.55,FALSE,1,1.01,372,96
"2147","pi[2]",0.161,0.112,0.046,0.124,0.469,FALSE,1,1.06,51,96
"2245","pi[3]",0.332,0.118,0.161,0.312,0.608,FALSE,1,1.058,41,96
"2345","pi[4]",0.247,0.109,0.106,0.221,0.528,FALSE,1,1.042,64,96
"2445","phiTau",1.712,1.797,0.512,1.175,6.025,FALSE,1,1.001,3000,96
"162745","qsCPUE[1]",2.307,0.305,1.766,2.284,2.959,FALSE,1,1,3000,96
"162845","qsCPUE[2]",13.257,2.556,8.951,13.057,19.053,FALSE,1,1.002,995,96
"162945","qsCPUE[3]",5.383,0.499,4.481,5.363,6.426,FALSE,1,1,3000,96
"163045","qsCPUE[4]",3.763,0.42,3.02,3.741,4.637,FALSE,1,1.001,1751,96
"163145","Tau1",0.419,0.128,0.233,0.396,0.75,FALSE,1,1.004,821,96
"163245","Tau2",0,0,0,0,0,FALSE,1,NA,1,96
"163345","Tau3",0.148,0.061,0.026,0.15,0.265,FALSE,1,1,2943,96
"182045","MSY[1]",17.391,20.28,0.426,10.254,69.826,FALSE,1,1.005,845,96
"182145","MSY[2]",11.403,14.546,0.197,6.309,51.47,FALSE,1,1.023,327,96
"182245","MSY[3]",15.949,18.22,0.511,9.552,65.857,FALSE,1,1.004,692,96
"182345","MSY[4]",11.286,13.981,0.305,6.136,50.82,FALSE,1,1.001,3000,96
"182445","Bmsy[1]",4179.702,2301.091,1848.055,3465.993,10502.278,FALSE,1,1.015,483,96
"182545","Bmsy[2]",2645.565,2195.877,754.073,1890.091,8620.53,FALSE,1,1.061,61,96
"182645","Bmsy[3]",5304.176,2328.407,2860.143,4598.328,11601.294,FALSE,1,1.045,61,96
"182745","Bmsy[4]",3962.034,2142.491,1929.619,3282.386,9637.107,FALSE,1,1.048,70,96
"182845","Fmsy[1]",0.005,0.006,0,0.003,0.022,FALSE,1,1.004,1615,96
"182945","Fmsy[2]",0.005,0.006,0,0.003,0.023,FALSE,1,1.006,573,96
"183045","Fmsy[3]",0.003,0.004,0,0.002,0.013,FALSE,1,1.001,3000,96
"183145","Fmsy[4]",0.003,0.004,0,0.002,0.015,FALSE,1,1.017,412,96
"183245","Hmsy[1]",0.005,0.006,0,0.003,0.022,FALSE,1,1.004,1615,96
"183345","Hmsy[2]",0.005,0.006,0,0.003,0.023,FALSE,1,1.006,573,96
"183445","Hmsy[3]",0.003,0.004,0,0.002,0.013,FALSE,1,1.001,3000,96
"183545","Hmsy[4]",0.003,0.004,0,0.002,0.015,FALSE,1,1.017,412,96
"183645","Stock.Status[1]",0.479,0.216,0.145,0.454,0.936,FALSE,1,1.001,1822,96
"183745","Stock.Status[2]",0.289,0.181,0.049,0.255,0.701,FALSE,1,1.023,92,96
"183845","Stock.Status[3]",0.284,0.1,0.107,0.281,0.473,FALSE,1,1.041,54,96
"183945","Stock.Status[4]",0.599,0.234,0.194,0.596,1.041,FALSE,1,1.024,91,96
"184045","Proj1_biomass",5150.235,520.002,4162.523,5132.418,6257.669,FALSE,1,1.002,1706,96
"184145","Bmsyseo",16091.477,3562.15,10394.004,15579.527,24489.356,FALSE,1,1.002,1795,96
"184245","Fmsyseo",0.004,0.003,0,0.003,0.012,FALSE,1,1.003,1124,96
"184345","Fmsyseo2",0.004,0.003,0,0.003,0.012,FALSE,1,1.003,1124,96
"184445","Stock.Status.SEO",0.35,0.081,0.213,0.34,0.528,FALSE,1,1.002,1350,96
"185745","deviance",4533.383,26.838,4483.377,4532.413,4589.846,FALSE,1,1,2401,96
"1170","r[1]",0.008,0.009,0,0.005,0.033,FALSE,1,1.001,3000,97
"284","r[2]",0.004,0.005,0,0.002,0.019,FALSE,1,1,3000,97
"346","r[3]",0.002,0.003,0,0.001,0.009,FALSE,1,1.003,3000,97
"446","r[4]",0.003,0.004,0,0.001,0.013,FALSE,1,1.002,3000,97
"546","K[1]",9183.531,5059.119,3959.146,7616.892,23758.891,FALSE,1,1.014,267,97
"646","K[2]",5845.92,4440.609,1835.284,4223.393,18488.066,FALSE,1,1.031,101,97
"746","K[3]",13682.619,6127.931,6838.816,11812.058,29171.234,FALSE,1,1.043,88,97
"846","K[4]",10202.736,5256.511,4586.873,8660.562,24411.891,FALSE,1,1.016,279,97
"946","phi[1]",0.629,0.269,0.174,0.614,1.11,FALSE,1,1.005,523,97
"1046","phi[2]",0.542,0.297,0.106,0.501,1.106,FALSE,1,1.018,115,97
"1171","phi[3]",0.683,0.254,0.253,0.683,1.119,FALSE,1,1.018,136,97
"1248","phi[4]",0.674,0.269,0.213,0.664,1.126,FALSE,1,1.003,773,97
"1346","bigphi",0.731,0.214,0.281,0.743,1.102,FALSE,1,1,3000,97
"1446","R.hyp",0.014,0.026,0,0.006,0.101,FALSE,1,1.004,3000,97
"1546","Kseo",38914.806,8204.44,25739.812,38085.234,56931.05,FALSE,1,1.007,280,97
"1653","sigma",0.043,0.021,0.008,0.043,0.08,FALSE,1,1,3000,97
"1746","eta",180.443,299.965,0.544,66.16,1232.093,FALSE,1,1,3000,97
"1872","rB1",0.804,1.48,0.008,0.327,4.566,FALSE,1,1.01,3000,97
"1946","rB2",179.638,299.038,0.481,65.759,1224.355,FALSE,1,1,3000,97
"2046","pi[1]",0.235,0.109,0.101,0.209,0.538,FALSE,1,1.025,107,97
"2148","pi[2]",0.151,0.104,0.044,0.114,0.43,FALSE,1,1.029,110,97
"2246","pi[3]",0.352,0.127,0.17,0.327,0.634,FALSE,1,1.034,95,97
"2346","pi[4]",0.262,0.109,0.112,0.238,0.518,FALSE,1,1.016,167,97
"2446","phiTau",1.759,5.272,0.513,1.141,6.031,FALSE,1,1.218,3000,97
"162746","qsCPUE[1]",2.037,0.266,1.563,2.019,2.614,FALSE,1,1,3000,97
"162846","qsCPUE[2]",11.775,2.174,8.112,11.588,16.477,FALSE,1,1,3000,97
"162946","qsCPUE[3]",5.253,0.45,4.427,5.235,6.212,FALSE,1,1.001,1199,97
"163046","qsCPUE[4]",3.326,0.363,2.649,3.308,4.074,FALSE,1,1,3000,97
"163146","Tau1",0.433,0.144,0.216,0.411,0.793,FALSE,1,1,3000,97
"163246","Tau2",0,0,0,0,0,FALSE,1,NA,1,97
"163346","Tau3",0.099,0.057,0.014,0.093,0.218,FALSE,1,1,3000,97
"182046","MSY[1]",20.74,21.478,0.345,14.479,73.464,FALSE,1,1,2980,97
"182146","MSY[2]",6.874,9.049,0.155,3.542,31.749,FALSE,1,1.012,435,97
"182246","MSY[3]",8.99,11.33,0.429,4.721,42.182,FALSE,1,1.002,1336,97
"182346","MSY[4]",8.896,10.906,0.321,4.608,40.506,FALSE,1,1.003,1548,97
"182446","Bmsy[1]",3673.412,2023.648,1583.659,3046.757,9503.557,FALSE,1,1.014,267,97
"182546","Bmsy[2]",2338.368,1776.243,734.113,1689.357,7395.227,FALSE,1,1.031,101,97
"182646","Bmsy[3]",5473.047,2451.172,2735.526,4724.823,11668.494,FALSE,1,1.043,88,97
"182746","Bmsy[4]",4081.095,2102.604,1834.749,3464.225,9764.756,FALSE,1,1.016,279,97
"182846","Fmsy[1]",0.007,0.008,0,0.004,0.028,FALSE,1,1.001,3000,97
"182946","Fmsy[2]",0.004,0.005,0,0.002,0.016,FALSE,1,1,3000,97
"183046","Fmsy[3]",0.002,0.002,0,0.001,0.008,FALSE,1,1.003,3000,97
"183146","Fmsy[4]",0.002,0.003,0,0.001,0.011,FALSE,1,1.002,3000,97
"183246","Hmsy[1]",0.007,0.008,0,0.004,0.028,FALSE,1,1.001,3000,97
"183346","Hmsy[2]",0.004,0.005,0,0.002,0.016,FALSE,1,1,3000,97
"183446","Hmsy[3]",0.002,0.002,0,0.001,0.008,FALSE,1,1.003,3000,97
"183546","Hmsy[4]",0.002,0.003,0,0.001,0.011,FALSE,1,1.002,3000,97
"183646","Stock.Status[1]",0.331,0.154,0.099,0.312,0.669,FALSE,1,1.003,764,97
"183746","Stock.Status[2]",0.237,0.14,0.046,0.214,0.562,FALSE,1,1.017,123,97
"183846","Stock.Status[3]",0.114,0.045,0.043,0.11,0.208,FALSE,1,1.013,179,97
"183946","Stock.Status[4]",0.421,0.175,0.14,0.403,0.779,FALSE,1,1.004,464,97
"184046","Proj1_biomass",3211.047,346.691,2570.248,3203.215,3944.471,FALSE,1,1.002,999,97
"184146","Bmsyseo",15565.922,3281.776,10295.925,15234.094,22772.42,FALSE,1,1.007,280,97
"184246","Fmsyseo",0.003,0.002,0,0.002,0.009,FALSE,1,1.001,2287,97
"184346","Fmsyseo2",0.003,0.002,0,0.002,0.009,FALSE,1,1.001,2287,97
"184446","Stock.Status.SEO",0.221,0.051,0.136,0.215,0.336,FALSE,1,1.013,203,97
"185746","deviance",4424.325,26.876,4373.028,4423.814,4478.623,FALSE,1,1.001,1418,97
"1172","r[1]",0.012,0.015,0,0.007,0.052,FALSE,1,1.005,1458,98
"285","r[2]",0.029,0.034,0,0.018,0.139,FALSE,1,1.003,1390,98
"347","r[3]",0.004,0.005,0,0.002,0.018,FALSE,1,1,3000,98
"447","r[4]",0.005,0.006,0,0.002,0.023,FALSE,1,1.008,1109,98
"547","K[1]",9930.467,5017.525,4964.906,8355.938,23528.504,FALSE,1,1.009,544,98
"647","K[2]",6525.139,5180.455,1769.99,4655.093,21045.548,FALSE,1,1,3000,98
"747","K[3]",13745.479,5319.615,8097.298,12212.443,28344.226,FALSE,1,1.005,787,98
"847","K[4]",10482.487,4708.061,5507.978,9046.538,23168.611,FALSE,1,1.002,1060,98
"947","phi[1]",0.688,0.265,0.22,0.693,1.123,FALSE,1,1.001,1182,98
"1047","phi[2]",0.512,0.302,0.086,0.468,1.103,FALSE,1,1,3000,98
"1173","phi[3]",0.782,0.226,0.335,0.798,1.131,FALSE,1,1.003,864,98
"1249","phi[4]",0.725,0.25,0.266,0.737,1.13,FALSE,1,1.001,1595,98
"1347","bigphi",0.737,0.214,0.299,0.748,1.102,FALSE,1,1,3000,98
"1447","R.hyp",0.027,0.037,0.001,0.013,0.149,FALSE,1,1.001,3000,98
"1547","Kseo",40683.572,8506.955,26862.741,39670.624,60145.233,FALSE,1,1.001,1772,98
"1654","sigma",0.032,0.02,0.007,0.027,0.078,FALSE,1,1,3000,98
"1747","eta",122.284,242.904,0.383,35.887,916.347,FALSE,1,1.001,3000,98
"1873","rB1",1.203,2.575,0.011,0.412,8.307,FALSE,1,1.002,3000,98
"1947","rB2",121.081,241.027,0.352,35.424,907.413,FALSE,1,1.001,3000,98
"2047","pi[1]",0.244,0.099,0.114,0.219,0.494,FALSE,1,1.006,721,98
"2149","pi[2]",0.157,0.105,0.043,0.122,0.433,FALSE,1,1,3000,98
"2247","pi[3]",0.34,0.105,0.183,0.322,0.592,FALSE,1,1.007,507,98
"2347","pi[4]",0.259,0.096,0.125,0.239,0.49,FALSE,1,1.005,546,98
"2447","phiTau",1.684,2.372,0.501,1.146,5.392,FALSE,1,1.023,2841,98
"162747","qsCPUE[1]",2.098,0.246,1.661,2.086,2.61,FALSE,1,1,2236,98
"162847","qsCPUE[2]",10.62,2.167,7.054,10.363,15.611,FALSE,1,1,3000,98
"162947","qsCPUE[3]",4.495,0.381,3.778,4.487,5.285,FALSE,1,1,3000,98
"163047","qsCPUE[4]",4.493,0.483,3.617,4.465,5.513,FALSE,1,1,3000,98
"163147","Tau1",0.173,0.09,0.03,0.164,0.368,FALSE,1,1,3000,98
"163247","Tau2",0,0,0,0,0,FALSE,1,NA,1,98
"163347","Tau3",0.074,0.045,0.012,0.066,0.173,FALSE,1,1,3000,98
"182047","MSY[1]",32.177,30.734,0.492,23.689,111.291,FALSE,1,1.002,2369,98
"182147","MSY[2]",39.705,28.386,0.699,36.992,106.011,FALSE,1,1.003,1728,98
"182247","MSY[3]",14.631,18.442,0.483,7.675,69.332,FALSE,1,1.003,1936,98
"182347","MSY[4]",15.313,18.349,0.373,8.401,65.928,FALSE,1,1.002,2923,98
"182447","Bmsy[1]",3972.187,2007.01,1985.963,3342.375,9411.402,FALSE,1,1.009,544,98
"182547","Bmsy[2]",2610.056,2072.182,707.996,1862.037,8418.219,FALSE,1,1,3000,98
"182647","Bmsy[3]",5498.192,2127.846,3238.919,4884.977,11337.69,FALSE,1,1.005,787,98
"182747","Bmsy[4]",4192.995,1883.224,2203.191,3618.615,9267.444,FALSE,1,1.002,1060,98
"182847","Fmsy[1]",0.01,0.013,0,0.006,0.044,FALSE,1,1.005,1458,98
"182947","Fmsy[2]",0.025,0.028,0,0.016,0.117,FALSE,1,1.003,1390,98
"183047","Fmsy[3]",0.003,0.004,0,0.001,0.015,FALSE,1,1,3000,98
"183147","Fmsy[4]",0.004,0.005,0,0.002,0.02,FALSE,1,1.008,1109,98
"183247","Hmsy[1]",0.01,0.013,0,0.006,0.044,FALSE,1,1.005,1458,98
"183347","Hmsy[2]",0.025,0.028,0,0.016,0.117,FALSE,1,1.003,1390,98
"183447","Hmsy[3]",0.003,0.004,0,0.001,0.015,FALSE,1,1,3000,98
"183547","Hmsy[4]",0.004,0.005,0,0.002,0.02,FALSE,1,1.008,1109,98
"183647","Stock.Status[1]",0.768,0.313,0.256,0.74,1.448,FALSE,1,1.003,1012,98
"183747","Stock.Status[2]",0.812,0.519,0.149,0.695,2.063,FALSE,1,1.002,1080,98
"183847","Stock.Status[3]",0.58,0.177,0.243,0.578,0.914,FALSE,1,1.002,1048,98
"183947","Stock.Status[4]",0.822,0.29,0.314,0.819,1.371,FALSE,1,1.002,996,98
"184047","Proj1_biomass",9577.214,841.855,7995.849,9540.924,11341.709,FALSE,1,1,2848,98
"184147","Bmsyseo",16273.429,3402.782,10745.096,15868.25,24058.093,FALSE,1,1.001,1772,98
"184247","Fmsyseo",0.007,0.005,0.001,0.005,0.019,FALSE,1,1.003,1356,98
"184347","Fmsyseo2",0.007,0.005,0.001,0.005,0.019,FALSE,1,1.003,1356,98
"184447","Stock.Status.SEO",0.625,0.138,0.396,0.613,0.926,FALSE,1,1.001,3000,98
"185747","deviance",4573.579,26.936,4522.148,4572.85,4627.313,FALSE,1,1.001,1804,98
"1174","r[1]",0.007,0.008,0,0.004,0.027,FALSE,1,1.001,3000,99
"286","r[2]",0.023,0.019,0.001,0.019,0.072,FALSE,1,1.001,3000,99
"348","r[3]",0.009,0.008,0,0.007,0.028,FALSE,1,1.001,3000,99
"448","r[4]",0.007,0.007,0,0.004,0.025,FALSE,1,1.004,720,99
"548","K[1]",10321.385,4419.004,5271.078,9071.308,22549.573,FALSE,1,1,3000,99
"648","K[2]",6460.065,5089.41,1838.55,4775.645,20004.597,FALSE,1,1.016,3000,99
"748","K[3]",13820.432,4894.656,7905.91,12555.681,26881.032,FALSE,1,1.003,3000,99
"848","K[4]",11037.472,5058.989,5504.552,9532.415,24523.593,FALSE,1,1.015,735,99
"948","phi[1]",0.746,0.245,0.274,0.758,1.131,FALSE,1,1.001,1552,99
"1048","phi[2]",0.499,0.301,0.079,0.442,1.104,FALSE,1,1.002,1012,99
"1175","phi[3]",0.802,0.223,0.351,0.822,1.134,FALSE,1,1,3000,99
"1250","phi[4]",0.734,0.251,0.257,0.755,1.123,FALSE,1,1.001,3000,99
"1348","bigphi",0.74,0.214,0.302,0.751,1.101,FALSE,1,1,3000,99
"1448","R.hyp",0.023,0.03,0.001,0.013,0.128,FALSE,1,1.002,2294,99
"1548","Kseo",41639.354,8722.185,27315.189,40643.441,61275.073,FALSE,1,1.001,1065,99
"1655","sigma",0.062,0.014,0.032,0.064,0.081,FALSE,1,1,3000,99
"1748","eta",190.791,317.758,0.562,64.771,1235.741,FALSE,1,1.001,3000,99
"1874","rB1",2.398,4.803,0.012,0.693,17.285,FALSE,1,1.003,3000,99
"1948","rB2",188.393,313.903,0.502,64.217,1220.737,FALSE,1,1.001,3000,99
"2048","pi[1]",0.249,0.087,0.124,0.232,0.462,FALSE,1,1,3000,99
"2150","pi[2]",0.152,0.101,0.045,0.119,0.413,FALSE,1,1.008,3000,99
"2248","pi[3]",0.335,0.095,0.189,0.32,0.552,FALSE,1,1.003,3000,99
"2348","pi[4]",0.265,0.096,0.133,0.244,0.504,FALSE,1,1.006,1996,99
"2448","phiTau",1.817,2.959,0.509,1.187,6.609,FALSE,1,1.049,2274,99
"162748","qsCPUE[1]",2.001,0.262,1.546,1.986,2.562,FALSE,1,1.001,1305,99
"162848","qsCPUE[2]",11.886,2.494,7.843,11.541,17.684,FALSE,1,1,3000,99
"162948","qsCPUE[3]",4.987,0.468,4.134,4.966,5.946,FALSE,1,1,3000,99
"163048","qsCPUE[4]",3.873,0.431,3.075,3.848,4.806,FALSE,1,1,3000,99
"163148","Tau1",0.321,0.115,0.149,0.303,0.597,FALSE,1,1,3000,99
"163248","Tau2",0,0,0,0,0,FALSE,1,NA,1,99
"163348","Tau3",0.109,0.057,0.016,0.107,0.225,FALSE,1,1,3000,99
"182048","MSY[1]",21.157,21.806,0.47,13.492,78.015,FALSE,1,1,3000,99
"182148","MSY[2]",36.825,27.085,1.131,32.726,106.787,FALSE,1,1.006,840,99
"182248","MSY[3]",36.919,31.206,0.807,31.048,110.706,FALSE,1,1,3000,99
"182348","MSY[4]",21.027,21.59,0.477,14.022,74.829,FALSE,1,1.002,1261,99
"182448","Bmsy[1]",4128.554,1767.601,2108.431,3628.523,9019.829,FALSE,1,1,3000,99
"182548","Bmsy[2]",2584.026,2035.764,735.42,1910.258,8001.839,FALSE,1,1.016,3000,99
"182648","Bmsy[3]",5528.173,1957.862,3162.364,5022.272,10752.413,FALSE,1,1.003,3000,99
"182748","Bmsy[4]",4414.989,2023.595,2201.821,3812.966,9809.437,FALSE,1,1.015,735,99
"182848","Fmsy[1]",0.006,0.006,0,0.003,0.023,FALSE,1,1.001,3000,99
"182948","Fmsy[2]",0.019,0.016,0.001,0.016,0.06,FALSE,1,1.001,3000,99
"183048","Fmsy[3]",0.007,0.007,0,0.006,0.023,FALSE,1,1.001,3000,99
