"","Seconds","DIVE_NO","ROV_X","ROV_Y","Family"
"581",46878,1,522562.49,6198874.13,"Good"
"582",46879,1,522562.49,6198874.13,"Good"
"583",46880,1,522558.02,6198871.57,"Good"
"584",46881,1,522558.02,6198871.57,"Good"
"585",46882,1,522558.02,6198871.57,"Good"
"586",46883,1,522557.25,6198870.84,"Good"
"587",46884,1,522557.25,6198870.84,"Good"
"588",46885,1,522557.25,6198870.84,"Good"
"589",46886,1,522557.25,6198870.84,"Good"
"590",46887,1,522557.25,6198870.84,"Good"
"591",46888,1,522557.25,6198870.84,"Good"
"592",46889,1,522557.25,6198870.84,"Good"
"593",46890,1,522557.25,6198870.84,"Good"
"594",46891,1,522557.25,6198870.84,"Good"
"595",46892,1,522557.25,6198870.84,"Good"
"596",46893,1,522557.25,6198870.84,"Good"
"597",46894,1,522557.25,6198870.84,"Good"
"598",46895,1,522557.25,6198870.84,"Good"
"599",46896,1,522557.25,6198870.84,"Good"
"600",46897,1,522557.25,6198870.84,"Good"
"601",46898,1,522557.25,6198870.84,"Good"
"602",46899,1,522557.25,6198870.84,"Good"
"603",46900,1,522551.78,6198866.22,"Good"
"604",46901,1,522551.78,6198866.22,"Good"
"605",46902,1,522551.78,6198866.22,"Good"
"606",46903,1,522551.78,6198866.22,"Good"
"607",46904,1,522551.78,6198866.22,"Good"
"608",46905,1,522551.13,6198865.24,"Good"
"609",46906,1,522551.13,6198865.24,"Good"
"610",46907,1,522551.13,6198865.24,"Good"
"611",46908,1,522551.13,6198865.24,"Good"
"612",46909,1,522551.13,6198865.24,"Good"
"613",46910,1,522551.13,6198865.24,"Good"
"614",46911,1,522551.13,6198865.24,"Good"
"615",46912,1,522551.13,6198865.24,"Good"
"616",46913,1,522551.13,6198865.24,"Good"
"617",46914,1,522551.13,6198865.24,"Good"
"618",46915,1,522551.13,6198865.24,"Good"
"619",46916,1,522551.13,6198865.24,"Good"
"620",46917,1,522551.13,6198865.24,"Good"
"621",46918,1,522551.13,6198865.24,"Good"
"622",46919,1,522547.84,6198861.58,"Good"
"623",46920,1,522547.84,6198861.58,"Good"
"624",46921,1,522547.84,6198861.58,"Good"
"625",46922,1,522548.16,6198861.69,"Good"
"626",46923,1,522548.16,6198861.69,"Good"
"627",46924,1,522548.16,6198861.69,"Good"
"628",46925,1,522548.16,6198861.69,"Good"
"629",46926,1,522548.16,6198861.69,"Good"
"630",46927,1,522548.16,6198861.69,"Good"
"631",46928,1,522548.16,6198861.69,"Good"
"632",46929,1,522548.16,6198861.69,"Good"
"633",46930,1,522548.16,6198861.69,"Good"
"634",46931,1,522548.16,6198861.69,"Good"
"635",46932,1,522548.16,6198861.69,"Good"
"636",46933,1,522548.16,6198861.69,"Good"
"637",46934,1,522548.16,6198861.69,"Good"
"638",46935,1,522545.07,6198859.08,"Good"
"639",46936,1,522545.07,6198859.08,"Good"
"640",46937,1,522545.07,6198859.08,"Good"
"641",46938,1,522545.07,6198859.08,"Good"
"642",46939,1,522545.07,6198859.08,"Good"
"643",46940,1,522545.07,6198859.08,"Good"
"644",46941,1,522545.07,6198859.08,"Good"
"645",46942,1,522545.07,6198859.08,"Good"
"646",46943,1,522545.07,6198859.08,"Good"
"647",46944,1,522545.07,6198859.08,"Good"
"648",46945,1,522545.07,6198859.08,"Good"
"649",46946,1,522545.07,6198859.08,"Good"
"650",46947,1,522545.07,6198859.08,"Good"
"651",46948,1,522541.49,6198855.09,"Good"
"652",46949,1,522541.49,6198855.09,"Good"
"653",46950,1,522541.49,6198855.09,"Good"
"654",46951,1,522540.75,6198854.08,"Good"
"655",46952,1,522540.75,6198854.08,"Good"
"656",46953,1,522540.75,6198854.08,"Good"
"657",46954,1,522540.75,6198854.08,"Good"
"658",46955,1,522540.75,6198854.08,"Good"
"659",46956,1,522540.75,6198854.08,"Good"
"660",46957,1,522540.75,6198854.08,"Good"
"661",46958,1,522538.96,6198851.65,"Good"
"662",46959,1,522538.96,6198851.65,"Good"
"663",46960,1,522538.96,6198851.65,"Good"
"664",46961,1,522538.96,6198851.65,"Good"
"665",46962,1,522538.96,6198851.65,"Good"
"666",46963,1,522538.96,6198851.65,"Good"
"667",46964,1,522538.96,6198851.65,"Good"
"668",46965,1,522537.87,6198849.12,"Good"
"669",46966,1,522537.87,6198849.12,"Good"
"670",46967,1,522537.87,6198849.12,"Good"
"671",46968,1,522538.17,6198848.53,"Good"
"672",46969,1,522538.17,6198848.53,"Good"
"673",46970,1,522538.17,6198848.53,"Good"
"674",46971,1,522535.95,6198848.85,"Good"
"675",46972,1,522535.95,6198848.85,"Good"
"676",46973,1,522535.95,6198848.85,"Good"
"677",46974,1,522535.95,6198848.85,"Good"
"678",46975,1,522535.95,6198848.85,"Good"
"679",46976,1,522535.95,6198848.85,"Good"
"680",46977,1,522535.95,6198848.85,"Good"
"681",46978,1,522535.95,6198848.85,"Good"
"682",46979,1,522535.95,6198848.85,"Good"
"683",46980,1,522535.95,6198848.85,"Good"
"684",46981,1,522535.95,6198848.85,"Good"
"685",46982,1,522535.95,6198848.85,"Good"
"686",46983,1,522535.95,6198848.85,"Good"
"687",46984,1,522535.95,6198848.85,"Good"
"688",46985,1,522534.99,6198842.97,"Good"
"689",46986,1,522534.99,6198842.97,"Good"
"690",46987,1,522534.99,6198842.97,"Good"
"691",46988,1,522534.15,6198842.99,"Good"
"692",46989,1,522534.15,6198842.99,"Good"
"693",46990,1,522534.15,6198842.99,"Good"
"694",46991,1,522534.15,6198842.99,"Good"
"695",46992,1,522534.15,6198842.99,"Good"
"696",46993,1,522534.15,6198842.99,"Good"
"697",46994,1,522534.15,6198842.99,"Good"
"698",46995,1,522534.15,6198842.99,"Good"
"699",46996,1,522534.15,6198842.99,"Good"
"700",46997,1,522534.15,6198842.99,"Good"
"701",46998,1,522534.15,6198842.99,"Good"
"702",46999,1,522534.15,6198842.99,"Good"
"703",47000,1,522534.15,6198842.99,"Good"
"704",47001,1,522534.15,6198842.99,"Good"
"705",47002,1,522534.15,6198842.99,"Good"
"706",47003,1,522534.15,6198842.99,"Good"
"707",47004,1,522534.15,6198842.99,"Good"
"708",47005,1,522534.15,6198842.99,"Good"
"709",47006,1,522530.68,6198836.59,"Good"
"710",47007,1,522530.68,6198836.59,"Good"
"711",47008,1,522530.68,6198836.59,"Good"
"712",47009,1,522530.68,6198836.59,"Good"
"713",47010,1,522530.68,6198836.59,"Good"
"714",47011,1,522530.68,6198836.59,"Good"
"715",47012,1,522530.68,6198836.59,"Good"
"716",47013,1,522530.68,6198836.59,"Good"
"717",47014,1,522527.84,6198834.03,"Good"
"718",47015,1,522527.84,6198834.03,"Good"
"719",47016,1,522527.84,6198834.03,"Good"
"720",47017,1,522527.84,6198834.03,"Good"
"721",47018,1,522525.99,6198832.17,"Good"
"722",47019,1,522525.99,6198832.17,"Good"
"723",47020,1,522525.99,6198832.17,"Good"
"724",47021,1,522525.99,6198832.17,"Good"
"725",47022,1,522525.99,6198832.17,"Good"
"726",47023,1,522525.99,6198832.17,"Good"
"727",47024,1,522525.99,6198832.17,"Good"
"728",47025,1,522525.99,6198832.17,"Good"
"729",47026,1,522525.99,6198832.17,"Good"
"730",47027,1,522525.99,6198832.17,"Good"
"731",47028,1,522525.99,6198832.17,"Good"
"732",47029,1,522525.99,6198832.17,"Good"
"733",47030,1,522525.99,6198832.17,"Good"
"734",47031,1,522525.99,6198832.17,"Good"
"735",47032,1,522525.99,6198832.17,"Good"
"736",47033,1,522521.61,6198828.36,"Good"
"737",47034,1,522521.61,6198828.36,"Good"
"738",47035,1,522521.61,6198828.36,"Good"
"739",47036,1,522521.61,6198828.36,"Good"
"740",47037,1,522521.61,6198828.36,"Good"
"741",47038,1,522520.55,6198827.57,"Good"
"742",47039,1,522520.55,6198827.57,"Good"
"743",47040,1,522520.55,6198827.57,"Good"
"744",47041,1,522520.55,6198827.57,"Good"
"745",47042,1,522520.55,6198827.57,"Good"
"746",47043,1,522520.55,6198827.57,"Good"
"747",47044,1,522520.55,6198827.57,"Good"
"748",47045,1,522520.55,6198827.57,"Good"
"749",47046,1,522520.55,6198827.57,"Good"
"750",47047,1,522520.55,6198827.57,"Good"
"751",47048,1,522520.55,6198827.57,"Good"
"752",47049,1,522520.55,6198827.57,"Good"
"753",47050,1,522520.55,6198827.57,"Good"
"754",47051,1,522520.55,6198827.57,"Good"
"755",47052,1,522515.49,6198825.86,"Good"
"756",47053,1,522515.49,6198825.86,"Good"
"757",47054,1,522515.49,6198825.86,"Good"
"758",47055,1,522515.49,6198825.86,"Good"
"759",47056,1,522515.49,6198825.86,"Good"
"760",47057,1,522515.49,6198825.86,"Good"
"761",47058,1,522515.49,6198825.86,"Good"
"762",47059,1,522515.49,6198825.86,"Good"
"763",47060,1,522515.49,6198825.86,"Good"
"764",47061,1,522515.49,6198825.86,"Good"
"765",47062,1,522515.49,6198825.86,"Good"
"766",47063,1,522515.49,6198825.86,"Good"
"767",47064,1,522515.49,6198825.86,"Good"
"768",47065,1,522515.49,6198825.86,"Good"
"769",47066,1,522515.49,6198825.86,"Good"
"770",47067,1,522511.29,6198823.16,"Good"
"771",47068,1,522511.29,6198823.16,"Good"
"772",47069,1,522511.29,6198823.16,"Good"
"773",47070,1,522511.05,6198822.55,"Good"
"774",47071,1,522511.05,6198822.55,"Good"
"775",47072,1,522511.05,6198822.55,"Good"
"776",47073,1,522511.05,6198822.55,"Good"
"777",47074,1,522511.05,6198822.55,"Good"
"778",47075,1,522511.05,6198822.55,"Good"
"779",47076,1,522511.05,6198822.55,"Good"
"780",47077,1,522511.05,6198822.55,"Good"
"781",47078,1,522511.05,6198822.55,"Good"
"782",47079,1,522511.05,6198822.55,"Good"
"783",47080,1,522511.05,6198822.55,"Good"
"784",47081,1,522511.05,6198822.55,"Good"
"785",47082,1,522507.68,6198820.76,"Good"
"786",47083,1,522507.68,6198820.76,"Good"
"787",47084,1,522507.68,6198820.76,"Good"
"788",47085,1,522507.68,6198820.76,"Good"
"789",47086,1,522507.68,6198820.76,"Good"
"790",47087,1,522507.68,6198820.76,"Good"
"791",47088,1,522507.68,6198820.76,"Good"
"792",47089,1,522507.68,6198820.76,"Good"
"793",47090,1,522507.68,6198820.76,"Good"
"794",47091,1,522507.68,6198820.76,"Good"
"795",47092,1,522507.68,6198820.76,"Good"
"796",47093,1,522507.68,6198820.76,"Good"
"797",47094,1,522507.68,6198820.76,"Good"
"798",47095,1,522505.6,6198817.39,"Good"
"799",47096,1,522505.6,6198817.39,"Good"
"800",47097,1,522505.6,6198817.39,"Good"
"801",47098,1,522504.08,6198816.39,"Good"
"802",47099,1,522504.08,6198816.39,"Good"
"803",47100,1,522504.08,6198816.39,"Good"
"804",47101,1,522504.76,6198816.44,"Good"
"805",47102,1,522504.76,6198816.44,"Good"
"806",47103,1,522504.76,6198816.44,"Good"
"807",47104,1,522504.76,6198816.44,"Good"
"808",47105,1,522504.76,6198816.44,"Good"
"809",47106,1,522504.76,6198816.44,"Good"
"810",47107,1,522504.76,6198816.44,"Good"
"811",47108,1,522502.42,6198813.19,"Good"
"812",47109,1,522502.42,6198813.19,"Good"
"813",47110,1,522502.42,6198813.19,"Good"
"814",47111,1,522502.42,6198813.19,"Good"
"815",47112,1,522502.42,6198813.19,"Good"
"816",47113,1,522500.75,6198812.16,"Good"
"817",47114,1,522500.75,6198812.16,"Good"
"818",47115,1,522500.75,6198812.16,"Good"
"819",47116,1,522499.5,6198812.14,"Good"
"820",47117,1,522499.5,6198812.14,"Good"
"821",47118,1,522499.5,6198812.14,"Good"
"822",47119,1,522499.85,6198811.45,"Good"
"823",47120,1,522499.85,6198811.45,"Good"
"824",47121,1,522499.85,6198811.45,"Good"
"825",47122,1,522499.68,6198810.49,"Good"
"826",47123,1,522499.68,6198810.49,"Good"
"827",47124,1,522499.68,6198810.49,"Good"
"828",47125,1,522499.68,6198810.49,"Good"
"829",47126,1,522499.68,6198810.49,"Good"
"830",47127,1,522499.68,6198810.49,"Good"
"831",47128,1,522499.68,6198810.49,"Good"
"832",47129,1,522499.68,6198810.49,"Good"
"833",47130,1,522498.51,6198808.68,"Good"
"834",47131,1,522498.51,6198808.68,"Good"
"835",47132,1,522498.51,6198808.68,"Good"
"836",47133,1,522498.51,6198808.68,"Good"
"837",47134,1,522498.51,6198808.68,"Good"
"838",47135,1,522498.51,6198808.68,"Good"
"839",47136,1,522498.51,6198808.68,"Good"
"840",47137,1,522498.51,6198808.68,"Good"
"841",47138,1,522498.51,6198808.68,"Good"
"842",47139,1,522498.51,6198808.68,"Good"
"843",47140,1,522498.51,6198808.68,"Good"
"844",47141,1,522498.51,6198808.68,"Good"
"845",47142,1,522498.51,6198808.68,"Good"
"846",47143,1,522496.81,6198805.92,"Good"
"847",47144,1,522496.81,6198805.92,"Good"
"848",47145,1,522496.81,6198805.92,"Good"
"849",47146,1,522495.58,6198805.26,"Good"
"850",47147,1,522495.58,6198805.26,"Good"
"851",47148,1,522495.58,6198805.26,"Good"
"852",47149,1,522495.48,6198804.7,"Good"
"853",47150,1,522495.48,6198804.7,"Good"
"854",47151,1,522495.48,6198804.7,"Good"
"855",47152,1,522494.74,6198803.26,"Good"
"856",47153,1,522494.74,6198803.26,"Good"
"857",47154,1,522494.74,6198803.26,"Good"
"858",47155,1,522494.45,6198802.82,"Good"
"859",47156,1,522494.45,6198802.82,"Good"
"860",47157,1,522494.45,6198802.82,"Good"
"861",47158,1,522494.45,6198802.82,"Good"
"862",47159,1,522494.45,6198802.82,"Good"
"863",47160,1,522492.7,6198800.91,"Good"
"864",47161,1,522492.7,6198800.91,"Good"
"865",47162,1,522492.7,6198800.91,"Good"
"866",47163,1,522493.64,6198799.26,"Good"
"867",47164,1,522493.64,6198799.26,"Good"
"868",47165,1,522493.64,6198799.26,"Good"
"869",47166,1,522492.28,6198798.94,"Good"
"870",47167,1,522492.28,6198798.94,"Good"
"871",47168,1,522492.28,6198798.94,"Good"
"872",47169,1,522491.29,6198798,"Good"
"873",47170,1,522491.29,6198798,"Good"
"874",47171,1,522491.29,6198798,"Good"
"875",47172,1,522491.29,6198798,"Good"
"876",47173,1,522491.29,6198798,"Good"
"877",47174,1,522491.29,6198798,"Good"
"878",47175,1,522491.29,6198798,"Good"
"879",47176,1,522491.29,6198798,"Good"
"880",47177,1,522491.29,6198798,"Good"
"881",47178,1,522491.29,6198798,"Good"
"882",47179,1,522491.29,6198798,"Good"
"883",47180,1,522491.29,6198798,"Good"
"884",47181,1,522488.93,6198794.38,"Good"
"885",47182,1,522488.93,6198794.38,"Good"
"886",47183,1,522488.93,6198794.38,"Good"
"887",47184,1,522488.93,6198794.38,"Good"
"888",47185,1,522487.1,6198793.17,"Good"
"889",47186,1,522487.1,6198793.17,"Good"
"890",47187,1,522487.1,6198793.17,"Good"
"891",47188,1,522487.1,6198793.17,"Good"
"892",47189,1,522487.1,6198793.17,"Good"
"893",47190,1,522487.1,6198793.17,"Good"
"894",47191,1,522487.1,6198793.17,"Good"
"895",47192,1,522487.1,6198793.17,"Good"
"896",47193,1,522487.1,6198793.17,"Good"
"897",47194,1,522487.1,6198793.17,"Good"
"898",47195,1,522487.1,6198793.17,"Good"
"899",47196,1,522487.1,6198793.17,"Good"
"900",47197,1,522487.1,6198793.17,"Good"
"901",47198,1,522487.1,6198793.17,"Good"
"902",47199,1,522487.1,6198793.17,"Good"
"903",47200,1,522487.1,6198793.17,"Good"
"904",47201,1,522487.1,6198793.17,"Good"
"905",47202,1,522483.03,6198789.5,"Good"
"906",47203,1,522483.03,6198789.5,"Good"
"907",47204,1,522483.03,6198789.5,"Good"
"908",47205,1,522483.03,6198789.5,"Good"
"909",47206,1,522483.03,6198789.5,"Good"
"910",47207,1,522483.03,6198789.5,"Good"
"911",47208,1,522483.03,6198789.5,"Good"
"912",47209,1,522483.03,6198789.5,"Good"
"913",47210,1,522479.98,6198787.04,"Good"
"914",47211,1,522479.98,6198787.04,"Good"
"915",47212,1,522479.98,6198787.04,"Good"
"916",47213,1,522479.98,6198787.04,"Good"
"917",47214,1,522479.98,6198787.04,"Good"
"918",47215,1,522479.01,6198785.54,"Good"
"919",47216,1,522479.01,6198785.54,"Good"
"920",47217,1,522479.01,6198785.54,"Good"
"921",47218,1,522478.18,6198784.54,"Good"
"922",47219,1,522478.18,6198784.54,"Good"
"923",47220,1,522478.18,6198784.54,"Good"
"924",47221,1,522476.7,6198784.81,"Good"
"925",47222,1,522476.7,6198784.81,"Good"
"926",47223,1,522476.7,6198784.81,"Good"
"927",47224,1,522476.1,6198783.08,"Good"
"928",47225,1,522476.1,6198783.08,"Good"
"929",47226,1,522476.1,6198783.08,"Good"
"930",47227,1,522476.1,6198783.08,"Good"
"931",47228,1,522476.1,6198783.08,"Good"
"932",47229,1,522476.1,6198783.08,"Good"
"933",47230,1,522476.1,6198783.08,"Good"
"934",47231,1,522476.1,6198783.08,"Good"
"935",47232,1,522476.1,6198783.08,"Good"
"936",47233,1,522476.1,6198783.08,"Good"
"937",47234,1,522476.1,6198783.08,"Good"
"938",47235,1,522476.1,6198783.08,"Good"
"939",47236,1,522472.31,6198780.65,"Good"
"940",47237,1,522472.31,6198780.65,"Good"
"941",47238,1,522472.31,6198780.65,"Good"
"942",47239,1,522471.88,6198779.32,"Good"
"943",47240,1,522471.88,6198779.32,"Good"
"944",47241,1,522471.88,6198779.32,"Good"
"945",47242,1,522471.88,6198779.32,"Good"
"946",47243,1,522471.88,6198779.32,"Good"
"947",47244,1,522471.88,6198779.32,"Good"
"948",47245,1,522471.88,6198779.32,"Good"
"949",47246,1,522471.88,6198779.32,"Good"
"950",47247,1,522471.88,6198779.32,"Good"
"951",47248,1,522471.88,6198779.32,"Good"
"952",47249,1,522471.88,6198779.32,"Good"
"953",47250,1,522471.88,6198779.32,"Good"
"954",47251,1,522471.88,6198779.32,"Good"
"955",47252,1,522469.15,6198774.58,"Good"
"956",47253,1,522469.15,6198774.58,"Good"
"957",47254,1,522469.15,6198774.58,"Good"
"958",47255,1,522467.93,6198774.99,"Good"
"959",47256,1,522467.93,6198774.99,"Good"
"960",47257,1,522467.93,6198774.99,"Good"
"961",47258,1,522467.25,6198773.99,"Good"
"962",47259,1,522467.25,6198773.99,"Good"
"963",47260,1,522467.25,6198773.99,"Good"
"964",47261,1,522466.33,6198773.23,"Good"
"965",47262,1,522466.33,6198773.23,"Good"
"966",47263,1,522466.33,6198773.23,"Good"
"967",47264,1,522465.89,6198772.23,"Good"
"968",47265,1,522465.89,6198772.23,"Good"
"969",47266,1,522465.89,6198772.23,"Good"
"970",47267,1,522465.89,6198772.23,"Good"
"971",47268,1,522465.89,6198772.23,"Good"
"972",47269,1,522464.65,6198771.85,"Good"
"973",47270,1,522464.65,6198771.85,"Good"
"974",47271,1,522464.65,6198771.85,"Good"
"975",47272,1,522464.72,6198769.83,"Good"
"976",47273,1,522464.72,6198769.83,"Good"
"977",47274,1,522464.72,6198769.83,"Good"
"978",47275,1,522463.37,6198769.66,"Good"
"979",47276,1,522463.37,6198769.66,"Good"
"980",47277,1,522463.37,6198769.66,"Good"
"981",47278,1,522463.37,6198769.66,"Good"
"982",47279,1,522463.37,6198769.66,"Good"
"983",47280,1,522463.37,6198769.66,"Good"
"984",47281,1,522463.37,6198769.66,"Good"
"985",47282,1,522463.37,6198769.66,"Good"
"986",47283,1,522460.42,6198767.33,"Good"
"987",47284,1,522460.42,6198767.33,"Good"
"988",47285,1,522460.42,6198767.33,"Good"
"989",47286,1,522459.43,6198765.73,"Good"
"990",47287,1,522459.43,6198765.73,"Good"
"991",47288,1,522459.43,6198765.73,"Good"
"992",47289,1,522459.43,6198765.73,"Good"
"993",47290,1,522459.43,6198765.73,"Good"
"994",47291,1,522459.43,6198765.73,"Good"
"995",47292,1,522459.43,6198765.73,"Good"
"996",47293,1,522459.43,6198765.73,"Good"
"997",47294,1,522459.43,6198765.73,"Good"
"998",47295,1,522459.43,6198765.73,"Good"
"999",47296,1,522459.43,6198765.73,"Good"
"1000",47297,1,522459.43,6198765.73,"Good"
"1001",47298,1,522459.43,6198765.73,"Good"
"1002",47299,1,522459.43,6198765.73,"Good"
"1003",47300,1,522454.46,6198760.3,"Good"
"1004",47301,1,522454.46,6198760.3,"Good"
"1005",47302,1,522454.46,6198760.3,"Good"
"1006",47303,1,522453.56,6198759.23,"Good"
"1007",47304,1,522453.56,6198759.23,"Good"
"1008",47305,1,522453.56,6198759.23,"Good"
"1009",47306,1,522453,6198758.17,"Good"
"1010",47307,1,522453,6198758.17,"Good"
"1011",47308,1,522453,6198758.17,"Good"
"1012",47309,1,522451.99,6198757.58,"Good"
"1013",47310,1,522451.99,6198757.58,"Good"
"1014",47311,1,522451.99,6198757.58,"Good"
"1015",47312,1,522451.44,6198757.09,"Good"
"1016",47313,1,522451.44,6198757.09,"Good"
"1017",47314,1,522451.44,6198757.09,"Good"
"1018",47315,1,522450.72,6198755.95,"Good"
"1019",47316,1,522450.72,6198755.95,"Good"
"1020",47317,1,522450.72,6198755.95,"Good"
"1021",47318,1,522450.72,6198755.95,"Good"
"1022",47319,1,522450.72,6198755.95,"Good"
"1023",47320,1,522450.72,6198755.95,"Good"
"1024",47321,1,522449.69,6198754.27,"Good"
"1025",47322,1,522449.69,6198754.27,"Good"
"1026",47323,1,522449.69,6198754.27,"Good"
"1027",47324,1,522448.44,6198753.04,"Good"
"1028",47325,1,522448.44,6198753.04,"Good"
"1029",47326,1,522448.44,6198753.04,"Good"
"1030",47327,1,522448.44,6198753.04,"Good"
"1031",47328,1,522448.44,6198753.04,"Good"
"1032",47329,1,522448.44,6198753.04,"Good"
"1033",47330,1,522448.44,6198753.04,"Good"
"1034",47331,1,522448.44,6198753.04,"Good"
"1035",47332,1,522448.44,6198753.04,"Good"
"1036",47333,1,522448.44,6198753.04,"Good"
"1037",47334,1,522448.44,6198753.04,"Good"
"1038",47335,1,522448.44,6198753.04,"Good"
"1039",47336,1,522448.44,6198753.04,"Good"
"1040",47337,1,522444.79,6198749.5,"Good"
"1041",47338,1,522444.79,6198749.5,"Good"
"1042",47339,1,522444.79,6198749.5,"Good"
"1043",47340,1,522445.1,6198748.27,"Good"
"1044",47341,1,522445.1,6198748.27,"Good"
"1045",47342,1,522445.1,6198748.27,"Good"
"1046",47343,1,522445.1,6198748.27,"Good"
"1047",47344,1,522445.1,6198748.27,"Good"
"1048",47345,1,522445.1,6198748.27,"Good"
"1049",47346,1,522445.1,6198748.27,"Good"
"1050",47347,1,522445.1,6198748.27,"Good"
"1051",47348,1,522445.1,6198748.27,"Good"
"1052",47349,1,522445.1,6198748.27,"Good"
"1053",47350,1,522445.1,6198748.27,"Good"
"1054",47351,1,522445.1,6198748.27,"Good"
"1055",47352,1,522445.1,6198748.27,"Good"
"1056",47353,1,522445.1,6198748.27,"Good"
"1057",47354,1,522445.1,6198748.27,"Good"
"1058",47355,1,522445.1,6198748.27,"Good"
"1059",47356,1,522445.1,6198748.27,"Good"
"1060",47357,1,522438.29,6198743.38,"Good"
"1061",47358,1,522438.29,6198743.38,"Good"
"1062",47359,1,522438.29,6198743.38,"Good"
"1063",47360,1,522438.29,6198743.38,"Good"
"1064",47361,1,522438.29,6198743.38,"Good"
"1065",47362,1,522438.29,6198743.38,"Good"
"1066",47363,1,522438.29,6198743.38,"Good"
"1067",47364,1,522438.29,6198743.38,"Good"
"1068",47365,1,522435.79,6198740.87,"Good"
"1069",47366,1,522435.79,6198740.87,"Good"
"1070",47367,1,522435.79,6198740.87,"Good"
"1071",47368,1,522435.79,6198740.87,"Good"
"1072",47369,1,522435.79,6198740.87,"Good"
"1073",47370,1,522434.57,6198738.7,"Good"
"1074",47371,1,522434.57,6198738.7,"Good"
"1075",47372,1,522434.57,6198738.7,"Good"
"1076",47373,1,522434.57,6198738.7,"Good"
"1077",47374,1,522434.57,6198738.7,"Good"
