"","Sec","X","Y","dist","Dive"
"39186",69675,614418.710578823,6462768.12330252,0.443615052231489,17
"39187",69676,614418.269925321,6462768.17447679,0.442406924774187,17
"39188",69677,614417.83053231,6462768.22602938,0.44119480183887,17
"39189",69678,614417.392408306,6462768.27799293,0.439978813516742,17
"39190",69679,614416.955561825,6462768.33040006,0.438759102591395,17
"39191",69680,614416.520001381,6462768.38328342,0.437535819611049,17
"39192",69681,614416.085735491,6462768.43667565,0.43630912346824,17
"39193",69682,614415.652772669,6462768.49060937,0.435079184695734,17
"39194",69683,614415.221121431,6462768.54511722,0.433846182048685,17
"39195",69684,614414.790790293,6462768.60023184,0.43261030447233,17
"39196",69685,614414.36178777,6462768.65598586,0.431371751316906,17
"39197",69686,614413.934122378,6462768.71241192,0.430132071164859,17
"39198",69687,614413.507801833,6462768.76954678,0.428896900451708,17
"39199",69688,614413.082830662,6462768.82744371,0.427667962721121,17
"39200",69689,614412.659212591,6462768.88616012,0.426445678501733,17
"39201",69690,614412.236951347,6462768.94575339,0.425230496105239,17
"39202",69691,614411.816050659,6462769.00628095,0.424022892030134,17
"39203",69692,614411.396514252,6462769.06780019,0.422823370836038,17
"39204",69693,614410.978345855,6462769.13036851,0.421632465999886,17
"39205",69694,614410.561549195,6462769.19404331,0.420450740795205,17
"39206",69695,614410.146127998,6462769.25888199,0.419278787961006,17
"39207",69696,614409.732085993,6462769.32494196,0.418117228521362,17
"39208",69697,614409.319426905,6462769.39228062,0.416966715890851,17
"39209",69698,614408.908154463,6462769.46095536,0.415826940809642,17
"39210",69699,614408.498273944,6462769.53102679,0.414694755353311,17
"39211",69700,614408.08979682,6462769.60256824,0.413570157274374,17
"39212",69701,614407.682736114,6462769.67565625,0.412454205277881,17
"39213",69702,614407.277104851,6462769.75036735,0.411348011587118,17
"39214",69703,614406.872916051,6462769.82677809,0.41025274246547,17
"39215",69704,614406.470182739,6462769.904965,0.409169622197225,17
"39216",69705,614406.068917938,6462769.98500461,0.408099930863192,17
"39217",69706,614405.669134669,6462770.06697345,0.407045003825864,17
"39218",69707,614405.270845957,6462770.15094807,0.406006234608344,17
"39219",69708,614404.874064825,6462770.237005,0.404985073234114,17
"39220",69709,614404.478804294,6462770.32522078,0.40398302957663,17
"39221",69710,614404.085077388,6462770.41567193,0.402998459370479,17
"39222",69711,614403.692900544,6462770.50843551,0.402020225798306,17
"39223",69712,614403.302303854,6462770.60359058,0.401046957114108,17
"39224",69713,614402.913320826,6462770.70121673,0.400080568754762,17
"39225",69714,614402.525984965,6462770.80139354,0.39912305297678,17
"39226",69715,614402.140329777,6462770.90420058,0.3981764746077,17
"39227",69716,614401.756388771,6462771.00971744,0.397242972285639,17
"39228",69717,614401.37419545,6462771.1180237,0.396324764266279,17
"39229",69718,614400.993783324,6462771.22919893,0.395424141367592,17
"39230",69719,614400.615185897,6462771.34332273,0.394543469977411,17
"39231",69720,614400.238436677,6462771.46047466,0.393685193068173,17
"39232",69721,614399.863569169,6462771.58073431,0.392851826950518,17
"39233",69722,614399.490616881,6462771.70418125,0.392045962339268,17
"39234",69723,614399.119613319,6462771.83089508,0.391265464511692,17
"39235",69724,614398.750596418,6462771.96095349,0.390493848964735,17
"39236",69725,614398.383621828,6462772.09442669,0.389729085616805,17
"39237",69726,614398.01874963,6462772.23138303,0.388974024704865,17
"39238",69727,614397.656039902,6462772.37189085,0.388231601068075,17
"39239",69728,614397.295552724,6462772.51601846,0.387504837904912,17
"39240",69729,614396.937348174,6462772.66383423,0.386796839877743,17
"39241",69730,614396.581486334,6462772.81540648,0.386110800880504,17
"39242",69731,614396.228027281,6462772.97080354,0.385449993463499,17
"39243",69732,614395.877031096,6462773.13009377,0.384817776905071,17
"39244",69733,614395.528557857,6462773.29334548,0.384217590128272,17
"39245",69734,614395.182667644,6462773.46062703,0.38365294853809,17
"39246",69735,614394.839420536,6462773.63200675,0.383124067918577,17
"39247",69736,614394.498878677,6462773.80754961,0.382620908728381,17
"39248",69737,614394.161112459,6462773.98730706,0.3821433794997,17
"39249",69738,614393.826194342,6462774.17132721,0.381694808205851,17
"39250",69739,614393.494196782,6462774.35965816,0.381278593212079,17
"39251",69740,614393.165192239,6462774.55234801,0.380898201669073,17
"39252",69741,614392.839253168,6462774.74944484,0.380557160061734,17
"39253",69742,614392.516452028,6462774.95099676,0.380259063489481,17
"39254",69743,614392.196861278,6462775.15705187,0.380007550994192,17
"39255",69744,614391.880553373,6462775.36765825,0.379806333007859,17
"39256",69745,614391.567600773,6462775.58286402,0.379659150461638,17
"39257",69746,614391.258075935,6462775.80271725,0.379569801848463,17
"39258",69747,614390.952051317,6462776.02726606,0.37953787104119,17
"39259",69748,614390.649599815,6462776.25655209,0.379549710162473,17
"39260",69749,614390.350796086,6462776.49059122,0.379603675803941,17
"39261",69750,614390.055715226,6462776.72939289,0.379702305811926,17
"39262",69751,614389.764432329,6462776.97296652,0.37984817899122,17
"39263",69752,614389.477022491,6462777.22132156,0.380043887874696,17
"39264",69753,614389.193560808,6462777.47446743,0.380292053949091,17
"39265",69754,614388.914122375,6462777.73241356,0.380595315984748,17
"39266",69755,614388.638782287,6462777.9951694,0.380956318700606,17
"39267",69756,614388.36761564,6462778.26274438,0.381377720910805,17
"39268",69757,614388.10069753,6462778.53514792,0.381862190546768,17
"39269",69758,614387.83810305,6462778.81238946,0.382412388996148,17
"39270",69759,614387.579907299,6462779.09447843,0.383027841880207,17
"39271",69760,614387.326181714,6462779.38141685,0.38369771321081,17
"39272",69761,614387.076983119,6462779.67317702,0.38441928635662,17
"39273",69762,614386.832364678,6462779.96972382,0.385192852579378,17
"39274",69763,614386.592379559,6462780.27102214,0.386018723388196,17
"39275",69764,614386.357080927,6462780.57703685,0.386897206499836,17
"39276",69765,614386.126521948,6462780.88773286,0.387828623419299,17
"39277",69766,614385.900755789,6462781.20307502,0.388813302254648,17
"39278",69767,614385.679835616,6462781.52302824,0.38985157494899,17
"39279",69768,614385.463814595,6462781.84755739,0.390943778240185,17
"39280",69769,614385.252745892,6462782.17662735,0.392090260542939,17
"39281",69770,614385.046682673,6462782.51020302,0.393291367234747,17
"39282",69771,614384.845678106,6462782.84824926,0.394545747210499,17
"39283",69772,614384.649778281,6462783.19072496,0.395845874963372,17
"39284",69773,614384.459000995,6462783.53756496,0.397187836787561,17
"39285",69774,614384.273356973,6462783.88869809,0.398569325155359,17
"39286",69775,614384.092856936,6462784.24405318,0.399988086974328,17
"39287",69776,614383.917511608,6462784.60355907,0.401441935136277,17
"39288",69777,614383.747331711,6462784.96714459,0.402928744907682,17
"39289",69778,614383.582327969,6462785.33473858,0.404446445088536,17
"39290",69779,614383.422511104,6462785.70626987,0.405993022039599,17
"39291",69780,614383.26789184,6462786.08166728,0.407566547370136,17
"39292",69781,614383.118480899,6462786.46085966,0.409165125774911,17
"39293",69782,614382.974289004,6462786.84377583,0.410786944151793,17
"39294",69783,614382.835326879,6462787.23034464,0.412431113546435,17
"39295",69784,614382.701597095,6462787.62049303,0.414098523023383,17
"39296",69785,614382.573069627,6462788.01414043,0.415786368279462,17
"39297",69786,614382.449706298,6462788.4112044,0.417490949871218,17
"39298",69787,614382.331468931,6462788.81160247,0.419208704024772,17
"39299",69788,614382.218319348,6462789.21525221,0.420936167121046,17
"39300",69789,614382.110219375,6462789.62207115,0.422670000048152,17
"39301",69790,614382.007130832,6462790.03197685,0.424406977731272,17
"39302",69791,614381.909015544,6462790.44488686,0.42614397580854,17
"39303",69792,614381.815835335,6462790.86071872,0.427877985096117,17
"39304",69793,614381.727552027,6462791.27938998,0.429606103014346,17
"39305",69794,614381.644127443,6462791.7008182,0.431325526605045,17
"39306",69795,614381.565523407,6462792.12492092,0.433035422689007,17
"39307",69796,614381.491695195,6462792.55161645,0.434740123105909,17
"39308",69797,614381.422571895,6462792.98082612,0.43643775594204,17
"39309",69798,614381.358076049,6462793.41247204,0.438124647726377,17
"39310",69799,614381.298130198,6462793.8464763,0.439797261917763,17
"39311",69800,614381.242656885,6462794.28276101,0.441452202994999,17
"39312",69801,614381.191578649,6462794.72124825,0.443086204081026,17
"39313",69802,614381.144818033,6462795.16186013,0.444696116798216,17
"39314",69803,614381.102297578,6462795.60451874,0.446278927742926,17
"39315",69804,614381.063939826,6462796.04914619,0.447831733099556,17
"39316",69805,614381.029667318,6462796.49566456,0.449351754388936,17
"39317",69806,614380.999402595,6462796.94399596,0.450836308343527,17
"39318",69807,614380.9730682,6462797.39406249,0.452286132983125,17
"39319",69808,614380.950582578,6462797.84578933,0.453711729588097,17
"39320",69809,614380.931847801,6462798.2991141,0.45511347882169,17
"39321",69810,614380.916761844,6462798.75397747,0.456488551414096,17
"39322",69811,614380.905222683,6462799.21032016,0.457834247326177,17
"39323",69812,614380.897128294,6462799.66808285,0.459147973676873,17
"39324",69813,614380.892376653,6462800.12720623,0.460427259932148,17
"39325",69814,614380.890865735,6462800.58763101,0.461669738672753,17
"39326",69815,614380.892493517,6462801.04929788,0.462873156216425,17
"39327",69816,614380.897157974,6462801.51214753,0.464035361897583,17
"39328",69817,614380.904757083,6462801.97612067,0.46515429461875,17
"39329",69818,614380.915188819,6462802.44115798,0.466228014186558,17
"39330",69819,614380.928351158,6462802.90720016,0.467254648030878,17
"39331",69820,614380.944142075,6462803.3741879,0.468236818746199,17
"39332",69821,614380.962456903,6462803.8420664,0.469190265759674,17
"39333",69822,614380.983180389,6462804.31079877,0.470117551132969,17
"39334",69823,614381.006194638,6462804.78035267,0.47101693426851,17
"39335",69824,614381.031381754,6462805.25069569,0.471886783694834,17
"39336",69825,614381.058623842,6462805.72179547,0.472725575936927,17
"39337",69826,614381.087803005,6462806.19361964,0.473531874157816,17
"39338",69827,614381.118801347,6462806.66613582,0.474304346715505,17
"39339",69828,614381.151500973,6462807.13931163,0.475041759881302,17
"39340",69829,614381.185783986,6462807.6131147,0.475742971449571,17
"39341",69830,614381.221532492,6462808.08751266,0.476406926472332,17
"39342",69831,614381.258628593,6462808.56247312,0.477032675159934,17
"39343",69832,614381.296954394,6462809.03796371,0.477622582326783,17
"39344",69833,614381.336391093,6462809.51395539,0.478188812134027,17
"39345",69834,614381.376816263,6462809.9904324,0.478733883991812,17
"39346",69835,614381.418106571,6462810.46738234,0.479257158985991,17
"39347",69836,614381.460138685,6462810.94479278,0.479758106091689,17
"39348",69837,614381.50278927,6462811.4226513,0.480236276556423,17
"39349",69838,614381.545934995,6462811.90094549,0.480691331781678,17
"39350",69839,614381.589452526,6462812.37966292,0.481123011231378,17
"39351",69840,614381.633218531,6462812.85879118,0.48153116155944,17
"39352",69841,614381.677109675,6462813.33831785,0.481915710134155,17
"39353",69842,614381.721002628,6462813.81823051,0.482276688610432,17
"39354",69843,614381.764774054,6462814.29851674,0.482614204150989,17
"39355",69844,614381.808300622,6462814.77916413,0.482927697923022,17
"39356",69845,614381.851459086,6462815.26015946,0.48321434019561,17
"39357",69846,614381.894126551,6462815.74148636,0.483473745910342,17
"39358",69847,614381.936180211,6462816.22312767,0.483706390081874,17
"39359",69848,614381.977497259,6462816.70506623,0.48391283873398,17
"39360",69849,614382.017954887,6462817.18728487,0.484093755131243,17
"39361",69850,614382.057430289,6462817.66976643,0.484249880775331,17
"39362",69851,614382.095800658,6462818.15249374,0.484382056746959,17
"39363",69852,614382.132943187,6462818.63544965,0.48449121487043,17
"39364",69853,614382.168735069,6462819.11861699,0.484578370444575,17
"39365",69854,614382.203053496,6462819.6019786,0.484644638527019,17
"39366",69855,614382.235775663,6462820.08551731,0.484691219442601,17
"39367",69856,614382.266778762,6462820.56921596,0.484718015316256,17
"39368",69857,614382.295941274,6462821.05305592,0.484720796039664,17
"39369",69858,614382.323146837,6462821.53701264,0.484699554754585,17
"39370",69859,614382.348280373,6462822.02106012,0.48465573845811,17
"39371",69860,614382.371226808,6462822.50517234,0.484590894335962,17
"39372",69861,614382.391871066,6462822.9893233,0.484506651735697,17
"39373",69862,614382.410098072,6462823.47348698,0.484404716631178,17
"39374",69863,614382.42579275,6462823.95763738,0.484286884222188,17
"39375",69864,614382.438840024,6462824.44174848,0.484155039757547,17
"39376",69865,614382.449124819,6462824.92579427,0.484011153627956,17
"39377",69866,614382.45653206,6462825.40974874,0.483857277334864,17
"39378",69867,614382.460946671,6462825.89358587,0.483695563651343,17
"39379",69868,614382.462253577,6462826.37727967,0.483527131091976,17
"39380",69869,614382.460339782,6462826.86080302,0.483349776011797,17
"39381",69870,614382.455100619,6462827.3441244,0.483164538231381,17
"39382",69871,614382.446433499,6462827.82721119,0.482973649911378,17
"39383",69872,614382.434235834,6462828.31003079,0.482779407309672,17
"39384",69873,614382.418405036,6462828.79255057,0.48258418601563,17
"39385",69874,614382.398838518,6462829.27473793,0.482390430112377,17
"39386",69875,614382.37543369,6462829.75656024,0.482200667989525,17
"39387",69876,614382.348087966,6462830.2379849,0.482017504113948,17
"39388",69877,614382.316698758,6462830.71897927,0.48184361608338,17
"39389",69878,614382.281163477,6462831.19951077,0.481681750493803,17
"39390",69879,614382.241379536,6462831.67954675,0.481534742192063,17
"39391",69880,614382.197244346,6462832.15905462,0.481404185608466,17
"39392",69881,614382.14866047,6462832.63800096,0.481287506413481,17
"39393",69882,614382.095551065,6462833.11634921,0.481185616559712,17
"39394",69883,614382.037844441,6462833.59406204,0.481100730394185,17
"39395",69884,614381.975468906,6462834.07110208,0.481035100253311,17
"39396",69885,614381.908352768,6462834.547432,0.48099101550363,17
"39397",69886,614381.836424335,6462835.02301444,0.480970814596846,17
"39398",69887,614381.759611917,6462835.49781206,0.480976863531173,17
"39399",69888,614381.677843821,6462835.9717875,0.481011569702364,17
"39400",69889,614381.591048355,6462836.44490343,0.481077371858183,17
"39401",69890,614381.499153829,6462836.91712248,0.481176750780035,17
"39402",69891,614381.40208855,6462837.38840732,0.481312210052664,17
"39403",69892,614381.299780827,6462837.85872059,0.481484346528909,17
"39404",69893,614381.192169267,6462838.32802532,0.481687172791012,17
"39405",69894,614381.079233669,6462838.79628602,0.481919376730647,17
"39406",69895,614380.96096413,6462839.26346757,0.482181483698625,17
"39407",69896,614380.837350749,6462839.72953486,0.482474018478779,17
"39408",69897,614380.708383623,6462840.19445276,0.482797503113558,17
"39409",69898,614380.57405285,6462840.65818617,0.483152465321822,17
"39410",69899,614380.434348529,6462841.12069996,0.483539433474374,17
"39411",69900,614380.289260755,6462841.58195902,0.483958926260059,17
"39412",69901,614380.138779629,6462842.04192823,0.484411483058872,17
"39413",69902,614379.982895246,6462842.50057247,0.484897621087963,17
"39414",69903,614379.821597705,6462842.95785664,0.485417867070361,17
"39415",69904,614379.654877104,6462843.4137456,0.485971558088664,17
"39416",69905,614379.482733181,6462843.86820663,0.486553669548575,17
"39417",69906,614379.305204235,6462844.3212165,0.487161625276403,17
"39418",69907,614379.122338204,6462844.77275439,0.48779394551262,17
"39419",69908,614378.934183028,6462845.22279946,0.488449167755466,17
"39420",69909,614378.740786646,6462845.67133087,0.489125849453292,17
"39421",69910,614378.542196997,6462846.11832779,0.489822577166464,17
"39422",69911,614378.338462021,6462846.56376939,0.490537951007617,17
"39423",69912,614378.129629655,6462847.00763483,0.491270604207624,17
"39424",69913,614377.915747841,6462847.44990327,0.492019180126293,17
"39425",69914,614377.696864515,6462847.89055388,0.49278235310602,17
"39426",69915,614377.473027619,6462848.32956583,0.493558821513888,17
"39427",69916,614377.244285091,6462848.76691828,0.494347302678119,17
"39428",69917,614377.01068487,6462849.2025904,0.495146196046039,17
"39429",69918,614376.772278888,6462849.63656314,0.495952557664444,17
"39430",69919,614376.529135056,6462850.06882466,0.496764098407297,17
"39431",69920,614376.281325274,6462850.49936488,0.497578876489464,17
"39432",69921,614376.028921447,6462850.92817375,0.498394987467604,17
"39433",69922,614375.771995475,6462851.3552412,0.499210581128325,17
"39434",69923,614375.510619262,6462851.78055718,0.500023841778176,17
"39435",69924,614375.24486471,6462852.20411161,0.500833005280004,17
"39436",69925,614374.974803722,6462852.62589445,0.501636342342674,17
"39437",69926,614374.7005082,6462853.04589562,0.502432170693239,17
"39438",69927,614374.422050046,6462853.46410507,0.503218853605037,17
"39439",69928,614374.139501163,6462853.88051274,0.503994783554789,17
"39440",69929,614373.852933455,6462854.29510855,0.50475963632808,17
"39441",69930,614373.562418618,6462854.70788382,0.505516766201463,17
"39442",69931,614373.268027538,6462855.11883527,0.506265830837064,17
"39443",69932,614372.969830896,6462855.52796099,0.507005297372954,17
"39444",69933,614372.667899372,6462855.93525907,0.507733671352291,17
"39445",69934,614372.362303648,6462856.3407276,0.508449487274353,17
"39446",69935,614372.053114403,6462856.74436468,0.509151324037429,17
"39447",69936,614371.740402319,6462857.14616839,0.509837799564347,17
"39448",69937,614371.424238076,6462857.54613684,0.510507555959898,17
"39449",69938,614371.104692355,6462857.94426809,0.511159280019655,17
"39450",69939,614370.781835838,6462858.34056025,0.511791687705483,17
"39451",69940,614370.455739204,6462858.73501141,0.512403534675723,17
"39452",69941,614370.126473134,6462859.12761966,0.512996673661758,17
"39453",69942,614369.794106022,6462859.51838518,0.513582230312373,17
"39454",69943,614369.458697112,6462859.9073165,0.514162172900925,17
"39455",69944,614369.120303359,6462860.29442425,0.514735409411867,17
"39456",69945,614368.778981721,6462860.67971904,0.515300884805329,17
"39457",69946,614368.434789154,6462861.06321152,0.515857556446641,17
"39458",69947,614368.087782614,6462861.44491229,0.51640441749576,17
"39459",69948,614367.738019058,6462861.82483199,0.51694047368515,17
"39460",69949,614367.385555443,6462862.20298124,0.517464758904732,17
"39461",69950,614367.030448723,6462862.57937066,0.517976329823541,17
"39462",69951,614366.672755857,6462862.95401087,0.518474262147224,17
"39463",69952,614366.3125338,6462863.32691251,0.518957657278711,17
"39464",69953,614365.949839509,6462863.69808619,0.519428178262255,17
"39465",69954,614365.58472708,6462864.06754329,0.519895186498463,17
"39466",69955,614365.217239174,6462864.43529816,0.520360524882393,17
"39467",69956,614364.84741559,6462864.8013659,0.520823517624424,17
"39468",69957,614364.475296127,6462865.16576162,0.521283499591098,17
"39469",69958,614364.100920586,6462865.52850043,0.521739812732277,17
"39470",69959,614363.724328767,6462865.88959741,0.522191826355691,17
"39471",69960,614363.345560468,6462866.24906769,0.522638907921113,17
"39472",69961,614362.964655491,6462866.60692636,0.523080441153546,17
"39473",69962,614362.581653634,6462866.96318852,0.523515829349367,17
"39474",69963,614362.196594698,6462867.31786927,0.52394447748261,17
"39475",69964,614361.809518483,6462867.67098373,0.524365808933736,17
"39476",69965,614361.420464788,6462868.02254699,0.524781882808703,17
"39477",69966,614361.029471892,6462868.37257639,0.52520260511071,17
"39478",69967,614360.636571992,6462868.72109819,0.525630004622797,17
"39479",69968,614360.241795763,6462869.06814088,0.526063502615893,17
"39480",69969,614359.845173882,6462869.41373297,0.526502518972688,17
"39481",69970,614359.446737024,6462869.75790294,0.526946496408514,17
"39482",69971,614359.046515864,6462870.10067931,0.527394884108189,17
"39483",69972,614358.644541079,6462870.44209055,0.527847143214039,17
"39484",69973,614358.240843344,6462870.78216516,0.528302746885219,17
"39485",69974,614357.835453335,6462871.12093165,0.528761183861108,17
"39486",69975,614357.428401728,6462871.45841851,0.529221945786164,17
"39487",69976,614357.019719197,6462871.79465422,0.529684545968764,17
"39488",69977,614356.60943642,6462872.1296673,0.530150190863045,17
"39489",69978,614356.197583151,6462872.46348778,0.530625152732833,17
"39490",69979,614355.784185462,6462872.79615188,0.531110624336201,17
"39491",69980,614355.369268506,6462873.12769737,0.531606124609559,17
"39492",69981,614354.952857435,6462873.45816203,0.532111179498118,17
"39493",69982,614354.534977399,6462873.78758362,0.532625339765656,17
"39494",69983,614354.115653552,6462874.11599992,0.533148153598621,17
"39495",69984,614353.694911044,6462874.44344868,0.533679192362513,17
"39496",69985,614353.272775029,6462874.7699677,0.534218036617205,17
"39497",69986,614352.849270657,6462875.09559472,0.534764284200852,17
"39498",69987,614352.424423081,6462875.42036753,0.535317538997208,17
"39499",69988,614351.998257452,6462875.74432389,0.535877419771875,17
"39500",69989,614351.570798923,6462876.06750157,0.536442660480155,17
"39501",69990,614351.142074177,6462876.38993888,0.537009278225309,17
"39502",69991,614350.712116025,6462876.71167628,0.537575974402041,17
"39503",69992,614350.28095881,6462877.03275475,0.538142369558087,17
"39504",69993,614349.848636876,6462877.35321529,0.538708102858289,17
"39505",69994,614349.415184564,6462877.67309888,0.539272823514128,17
"39506",69995,614348.98063622,6462877.99244652,0.539836211806062,17
"39507",69996,614348.545026184,6462878.3112992,0.540397947772538,17
"39508",69997,614348.108388801,6462878.62969791,0.540957744549092,17
"39509",69998,614347.670758413,6462878.94768364,0.541515320432922,17
"39510",69999,614347.232169364,6462879.26529738,0.542070420952396,17
"39511",70000,614346.792655996,6462879.58258013,0.542622798544747,17
"39512",70001,614346.352252653,6462879.89957287,0.543172229248915,17
"39513",70002,614345.910993677,6462880.21631659,0.543718277018184,17
"39514",70003,614345.468913575,6462880.53285213,0.544259847153164,17
"39515",70004,614345.026047505,6462880.84921968,0.54479654002995,17
"39516",70005,614344.582430789,6462881.16545927,0.545328194546543,17
"39517",70006,614344.138098749,6462881.48161094,0.545854666865203,17
"39518",70007,614343.693086707,6462881.79771472,0.546375829114533,17
"39519",70008,614343.247429984,6462882.11381064,0.546891570090599,17
"39520",70009,614342.801163902,6462882.42993874,0.547401796748028,17
"39521",70010,614342.354323784,6462882.74613905,0.547906427595743,17
"39522",70011,614341.90694495,6462883.0624516,0.548405396040415,17
"39523",70012,614341.459062723,6462883.37891643,0.548898657989557,17
"39524",70013,614341.010712425,6462883.69557358,0.549386176436852,17
"39525",70014,614340.561929377,6462884.01246306,0.549867361496385,17
"39526",70015,614340.112748181,6462884.32962291,0.550339904788902,17
"39527",70016,614339.663200563,6462884.64708306,0.550803240707231,17
"39528",70017,614339.213317526,6462884.96487146,0.551257381436019,17
"39529",70018,614338.763130075,6462885.28301602,0.551702355322606,17
"39530",70019,614338.312669215,6462885.60154467,0.552138195589266,17
"39531",70020,614337.861965952,6462885.92048535,0.552564946785985,17
"39532",70021,614337.411051289,6462886.23986598,0.552982660428043,17
"39533",70022,614336.959956232,6462886.55971449,0.553391395884236,17
"39534",70023,614336.508711785,6462886.88005881,0.5537912253644,17
"39535",70024,614336.057348953,6462887.20092688,0.554182228859732,17
"39536",70025,614335.605898741,6462887.52234662,0.554564487738983,17
"39537",70026,614335.154392154,6462887.84434596,0.55493678954596,17
"39538",70027,614334.702859377,6462888.16694942,0.555293959318916,17
"39539",70028,614334.251327323,6462888.49016789,0.55563474388134,17
"39540",70029,614333.799822083,6462888.81400889,0.555959200677075,17
"39541",70030,614333.348369751,6462889.13847988,0.556267391997142,17
"39542",70031,614332.896996419,6462889.46358836,0.556559383064998,17
"39543",70032,614332.44572818,6462889.78934183,0.556835237806047,17
"39544",70033,614331.994591126,6462890.11574778,0.557095025769577,17
"39545",70034,614331.543611351,6462890.44281369,0.557338818216452,17
"39546",70035,614331.092814947,6462890.77054706,0.557566690779051,17
"39547",70036,614330.642228007,6462891.09895537,0.557778714719585,17
"39548",70037,614330.191876622,6462891.42804613,0.557974974485357,17
"39549",70038,614329.741786887,6462891.75782682,0.558154257028117,17
"39550",70039,614329.291984233,6462892.08830185,0.558311464500718,17
"39551",70040,614328.842491444,6462892.41946333,0.558445329119442,17
"39552",70041,614328.393330645,6462892.75130028,0.558555862228497,17
"39553",70042,614327.944523961,6462893.08380172,0.558643086583165,17
"39554",70043,614327.496093516,6462893.41695669,0.558707016705925,17
"39555",70044,614327.048061434,6462893.75075421,0.55874766679981,17
"39556",70045,614326.600449838,6462894.0851833,0.558765060243635,17
"39557",70046,614326.153280855,6462894.42023299,0.558759213181257,17
"39558",70047,614325.706576607,6462894.7558923,0.558730141926407,17
"39559",70048,614325.260359219,6462895.09215026,0.558677867931007,17
"39560",70049,614324.814650815,6462895.42899589,0.558602411462973,17
"39561",70050,614324.36947352,6462895.76641822,0.558502150577925,17
"39562",70051,614323.924850643,6462896.10440513,0.558370564502156,17
"39563",70052,614323.480810234,6462896.44293992,0.558206029953786,17
"39564",70053,614323.03738153,6462896.78200474,0.558008561006764,17
"39565",70054,614322.594593767,6462897.12158176,0.557778177708349,17
"39566",70055,614322.15247618,6462897.46165313,0.557514894766228,17
"39567",70056,614321.711058005,6462897.802201,0.557218731657076,17
"39568",70057,614321.270368479,6462898.14320753,0.556889706024942,17
"39569",70058,614320.830436837,6462898.48465489,0.55652783642022,17
"39570",70059,614320.391292315,6462898.82652521,0.556133141896709,17
"39571",70060,614319.952964149,6462899.16880067,0.555705641438009,17
"39572",70061,614319.515481576,6462899.51146342,0.555245360700335,17
"39573",70062,614319.07887383,6462899.85449562,0.55475088170545,17
"39574",70063,614318.643171904,6462900.19787933,0.554216525893976,17
"39575",70064,614318.208413811,6462900.5415963,0.553640909554193,17
"39576",70065,614317.774639321,6462900.8856282,0.55302408389517,17
"39577",70066,614317.341888203,6462901.22995669,0.552366102548908,17
"39578",70067,614316.910200226,6462901.57456342,0.551667024687789,17
"39579",70068,614316.479615161,6462901.91943008,0.550926899766239,17
"39580",70069,614316.050172776,6462902.2645383,0.550145790662906,17
"39581",70070,614315.621912841,6462902.60986976,0.549323754312338,17
"39582",70071,614315.194875126,6462902.95540612,0.548460854529808,17
"39583",70072,614314.769099399,6462903.30112905,0.547557153231332,17
"39584",70073,614314.344625431,6462903.64702019,0.546612713889499,17
"39585",70074,614313.92149299,6462903.99306123,0.54562770374774,17
"39586",70075,614313.499741618,6462904.33923369,0.544602579263618,17
"39587",70076,614313.079409947,6462904.68551862,0.543537502320357,17
"39588",70077,614312.660536377,6462905.03189695,0.542432536311481,17
"39589",70078,614312.243159314,6462905.37834961,0.541287749995969,17
"39590",70079,614311.827317158,6462905.72485752,0.540103208466025,17
"39591",70080,614311.413048312,6462906.0714016,0.538878984742142,17
"39592",70081,614311.000391181,6462906.41796278,0.537615151388847,17
"39593",70082,614310.589384165,6462906.76452198,0.53631177943109,17
"39594",70083,614310.180065668,6462907.11106014,0.534968951569272,17
"39595",70084,614309.772474093,6462907.45755817,0.533586740839131,17
"39596",70085,614309.366647842,6462907.803997,0.532165234117248,17
"39597",70086,614308.962625318,6462908.15035756,0.530705341964771,17
"39598",70087,614308.560443702,6462908.49662062,0.529210444041148,17
"39599",70088,614308.160135286,6462908.84276635,0.527681430472229,17
"39600",70089,614307.76173114,6462909.18877478,0.526118355779115,17
"39601",70090,614307.365262334,6462909.53462592,0.524521272962004,17
"39602",70091,614306.97075994,6462909.88029979,0.52289024442846,17
"39603",70092,614306.578255026,6462910.22577642,0.521225331395453,17
"39604",70093,614306.187778664,6462910.57103582,0.519526597463288,17
"39605",70094,614305.799361923,6462910.91605803,0.517794106393526,17
"39606",70095,614305.413035874,6462911.26082305,0.516027925241789,17
"39607",70096,614305.028831588,6462911.60531091,0.51422812583146,17
"39608",70097,614304.646780133,6462911.94950163,0.512394781992606,17
"39609",70098,614304.266912581,6462912.29337523,0.510527961923898,17
"39610",70099,614303.889260002,6462912.63691173,0.508629117265514,17
"39611",70100,614303.513851959,6462912.98009154,0.506703796519566,17
"39612",70101,614303.140711985,6462913.32289658,0.504753410711159,17
"39613",70102,614302.769862108,6462913.66530916,0.502778019962374,17
"39614",70103,614302.401324353,6462914.00731159,0.500777670770994,17
"39615",70104,614302.035120748,6462914.34888617,0.498752422341279,17
"39616",70105,614301.671273319,6462914.69001522,0.496702328433316,17
"39617",70106,614301.309804093,6462915.03068104,0.494627446427483,17
"39618",70107,614300.950735096,6462915.37086594,0.492527841957686,17
"39619",70108,614300.594088355,6462915.71055224,0.490403570484061,17
"39620",70109,614300.239885896,6462916.04972222,0.488254703400011,17
"39621",70110,614299.888149747,6462916.38835822,0.486081305716327,17
"39622",70111,614299.538901933,6462916.72644253,0.483887621578216,17
